process[Recruitment].b0 catchability[CPUEq].q catchability[subaTANqA].q selectivity[subaFsel].a50 selectivity[subaFsel].ato95 selectivity[subaTANselA].a50 selectivity[subaTANselA].ato95 observation[CPUE].process_error process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} process[Recruitment].recruitment_multipliers{2015} process[Recruitment].recruitment_multipliers{2016} process[Recruitment].recruitment_multipliers{2017} 
53971.1 2.53574e-05 0.0377003 6.99702 2.70985 3.03406 0.101095 0.186572 0.221177 0.255339 0.333403 0.536954 0.976923 0.457782 2.3895 0.267907 0.257262 0.395507 0.280752 0.188779 0.170309 0.221365 0.213068 0.264512 0.376729 0.428497 0.423636 0.338534 0.345437 0.400886 0.350017 0.340078 0.370751 0.300194 0.200631 0.210579 0.18514 0.235051 0.300004 0.331236 0.330921 0.276007 0.245635 0.237728 0.204827 0.190247 0.22454 0.175883 0.282755 0.305814 0.302127 
covariance_matrix:
-62.2363 2.99916e-08 2.36837e-05 0.000927936 0.00253638 -9.38559e-05 1.49275e-05 -7.81343e-05 0.00106127 0.000882536 0.00192705 0.00473815 0.00136364 0.00324667 0.0146282 0.000186196 0.000229822 0.0029434 0.00189987 0.000965789 0.000701281 0.000670703 0.00134346 0.00105301 0.00203108 0.000884197 0.00689852 -0.00785382 0.0174807 -0.0057988 0.00378381 0.00176679 0.00161141 0.00187205 0.00100071 0.0013206 0.000770515 0.00130309 0.00135756 0.00182103 0.00156733 0.00137625 0.00107605 0.000842799 0.000409825 0.000632072 -0.00018434 -0.000317013 0.000797732 0.00080021 -0.00203658 
-99.0474 5.73724e-08 7.05376e-05 0.00230655 0.00119432 1.48647e-05 1.37758e-05 -0.00017626 0.000909374 0.000190751 0.000872408 0.00469326 0.011495 -0.00491406 0.0336888 0.00056179 0.00182365 0.00355877 0.00248192 0.00191439 0.00150837 0.0017957 0.0024874 0.00125326 0.0035133 0.00435887 0.00341927 0.00630098 -0.0057988 0.017215 -0.00155838 0.00413554 0.00333378 0.0026457 0.00194174 0.00182917 0.00171083 0.00209906 0.00279188 0.00271617 0.00278704 0.00260155 0.00165191 0.00232903 0.00190832 0.00135945 0.00227961 0.00082335 -0.00183035 -0.000786071 -0.000505017 
-54.4317 2.7128e-08 1.99807e-05 0.001361 0.00159115 -5.80668e-05 2.08662e-05 -3.9714e-05 0.00130019 0.000555071 0.00155053 0.00277864 0.005227 0.00443892 0.0182031 0.00102695 0.00103051 0.00302549 0.00180641 0.00121438 0.00125709 0.000718269 0.00148732 0.00163223 0.00267935 0.00135666 0.00331669 0.00182733 0.00378381 -0.00155838 0.00967947 3.03984e-05 0.00294415 0.0017604 0.00124112 0.00144539 0.000994935 0.00152099 0.00179924 0.00199789 0.001907 0.00156947 0.00132962 0.00135436 0.000878433 0.001088 0.000564541 0.00082337 0.00195389 0.000556504 -0.00148263 
-49.5264 2.89877e-08 2.41127e-05 0.00114338 0.00173286 -3.69125e-05 1.17297e-05 -7.39778e-05 0.00125952 0.00093859 0.00218103 0.00533207 0.00612449 -0.00163741 0.0257231 -8.00415e-06 0.00120383 0.00311045 0.0018867 0.00130249 0.00138506 0.00108643 0.00197408 0.00150464 0.0025476 0.00286202 0.00275366 0.00258082 0.00176679 0.00413554 3.03984e-05 0.00738007 0.00164728 0.00197368 0.00138985 0.00142957 0.00149295 0.00167341 0.00215388 0.00226599 0.0022583 0.00187572 0.00171947 0.00149555 0.00114656 0.000938054 0.00106255 0.000280567 -0.000676344 -6.76142e-05 -0.0012676 
-60.423 3.39653e-08 3.03983e-05 0.00116733 0.00143587 1.63567e-05 1.63935e-05 -7.77823e-06 0.00133194 0.000750653 0.00122377 0.00479444 0.00725332 0.000633725 0.024108 0.000780536 0.00143598 0.00326092 0.00211001 0.00122591 0.00142311 0.00108368 0.00195368 0.00145785 0.00301619 0.00307022 0.00335502 0.00271656 0.00161141 0.00333378 0.00294415 0.00164728 0.00684043 0.00163833 0.00124945 0.00150788 0.00124876 0.00188796 0.00222418 0.00227748 0.00218261 0.00205564 0.00134889 0.00164672 0.00140604 0.00102494 0.00157204 0.000528794 0.000313343 0.000116375 -0.00128619 
-34.9338 2.04205e-08 1.25822e-05 0.00109831 0.00169787 -6.85737e-06 1.4187e-05 -5.10941e-06 0.00118976 0.000530314 0.00124422 0.00392286 0.00562796 3.38385e-05 0.0201233 0.000163907 0.000960152 0.00258105 0.00167125 0.000974099 0.00103674 0.000743461 0.00157883 0.00131801 0.00232507 0.00225918 0.00249562 0.00217251 0.00187205 0.0026457 0.0017604 0.00197368 0.00163833 0.00476291 0.000745421 0.00103988 0.000963338 0.00147077 0.00189235 0.00193031 0.00182175 0.00146771 0.00137142 0.00134365 0.00110693 0.000696071 0.000990071 0.000447672 0.000451673 -4.99938e-05 -0.000961659 
-19.3095 9.59948e-09 6.09281e-06 0.000502721 0.00124097 5.92238e-06 5.79968e-06 -1.14112e-05 0.000792112 0.00076777 0.00125831 0.00244307 0.00388746 0.000219296 0.0125068 0.000374478 0.0011121 0.00156281 0.00127306 0.000633289 0.000933493 0.000734111 0.00110475 0.00089866 0.00148354 0.00161867 0.00199709 0.00156598 0.00100071 0.00194174 0.00124112 0.00138985 0.00124945 0.000745421 0.00287352 0.000447976 0.000656359 0.000877045 0.00130854 0.00136696 0.00126356 0.00120837 0.000917454 0.000817352 0.000832705 0.000517048 0.000761289 2.70164e-05 -0.000236583 0.000323933 -0.000965203 
-19.9379 1.28868e-08 7.37853e-06 0.000887071 0.00124036 -7.79648e-06 1.2764e-05 -2.4938e-05 0.000656671 0.00025694 0.000529413 0.00335961 0.00386272 -0.000520458 0.0143674 5.66707e-05 0.000565763 0.00180697 0.00109146 0.00066082 0.000807016 0.000386631 0.00108927 0.000958223 0.00179281 0.00171659 0.00149874 0.00149318 0.0013206 0.00182917 0.00144539 0.00142957 0.00150788 0.00103988 0.000447976 0.00295721 0.00029391 0.000860896 0.00119197 0.00149377 0.00136819 0.0012018 0.000800371 0.000967175 0.000784716 0.000634417 0.000831997 0.000331878 0.000734728 -0.000376674 -0.000533852 
-1.06319 -5.99581e-10 -9.97375e-06 0.000753183 0.001069 -1.12734e-05 3.42006e-06 -2.1177e-05 0.000632483 0.000721481 0.00135413 0.00157514 0.00360308 0.000272666 0.0111491 0.000344799 0.00103615 0.00122478 0.00111774 0.000681968 0.000772235 0.000565589 0.00089233 0.000977139 0.00131348 0.00111092 0.0018905 0.00144187 0.000770515 0.00171083 0.000994935 0.00149295 0.00124876 0.000963338 0.000656359 0.00029391 0.00248637 0.000401783 0.000955769 0.00122902 0.00128766 0.00106525 0.0010189 0.000746409 0.000752071 0.000632125 0.000490858 0.000146262 -0.000250981 0.000378565 -0.000851244 
-10.6577 7.55259e-09 -2.48432e-06 0.00113164 0.00164851 2.68098e-06 1.06879e-05 -9.12568e-06 0.000628711 0.000347558 0.000812241 0.00345725 0.00456979 -0.00048364 0.015737 0.000217432 0.000855443 0.00182671 0.00127878 0.000797424 0.000953341 0.000550756 0.00116501 0.000919476 0.00198169 0.00178025 0.00171247 0.00167795 0.00130309 0.00209906 0.00152099 0.00167341 0.00188796 0.00147077 0.000877045 0.000860896 0.000401783 0.00333144 0.000886446 0.00144497 0.00154957 0.00147544 0.000925759 0.00115414 0.000818086 0.000721895 0.000954645 0.000304373 0.000454608 -0.000198152 -0.000698872 
-1.60966 3.673e-09 -1.33564e-05 0.00181856 0.00205637 5.32657e-06 1.0014e-05 4.53761e-05 0.000925155 0.000839737 0.00153523 0.00360697 0.00594417 -0.000244565 0.0193838 0.000386658 0.00134284 0.00222397 0.00163462 0.0010661 0.00123434 0.000851104 0.00141464 0.00134631 0.00215774 0.00216674 0.00262245 0.00228057 0.00135756 0.00279188 0.00179924 0.00215388 0.00222418 0.00189235 0.00130854 0.00119197 0.000955769 0.000886446 0.00458657 0.00153134 0.00185325 0.00166782 0.0016029 0.00144471 0.00125028 0.000865284 0.00114227 0.000382979 0.000216124 9.31175e-05 -0.00106858 
11.5621 -1.27489e-09 -2.22957e-05 0.00244387 0.00280236 1.54092e-05 1.10889e-05 0.000139188 0.00106789 0.000818474 0.0018742 0.00396796 0.00707295 -0.000577452 0.0212875 0.000346202 0.00142656 0.00236164 0.00193914 0.000936254 0.00129778 0.000810987 0.00162421 0.00146648 0.00253462 0.00247547 0.00262849 0.00233119 0.00182103 0.00271617 0.00199789 0.00226599 0.00227748 0.00193031 0.00136696 0.00149377 0.00122902 0.00144497 0.00153134 0.00543608 0.00173586 0.00195207 0.00161095 0.00183236 0.00126661 0.00117332 0.00123899 0.000280159 0.00021836 -6.86622e-05 -0.00109522 
2.60663 6.48352e-09 -9.7217e-06 0.00270907 0.00219025 4.24882e-05 1.52471e-05 0.000199927 0.00108901 0.00082063 0.00155866 0.00426869 0.0061241 -0.00088783 0.0210854 4.80569e-05 0.00146843 0.00252283 0.00145268 0.00108502 0.00140172 0.000890176 0.00161969 0.00154721 0.00233331 0.00248408 0.00288323 0.0024662 0.00156733 0.00278704 0.001907 0.0022583 0.00218261 0.00182175 0.00126356 0.00136819 0.00128766 0.00154957 0.00185325 0.00173586 0.00552433 0.00152704 0.0017734 0.00143771 0.00151956 0.00112816 0.00120686 0.000531133 0.000740077 -0.000175831 -0.00119449 
15.4755 -4.45186e-09 -2.46594e-05 0.0023376 0.00204467 -1.58243e-06 7.18151e-06 0.000215409 0.000485628 0.000371561 0.00168171 0.00276353 0.00681726 -0.000809146 0.0177236 0.000746476 0.00137388 0.00181967 0.00181669 0.000796596 0.00136037 0.000907138 0.0013828 0.0011596 0.00230652 0.00219788 0.00204057 0.00195876 0.00137625 0.00260155 0.00156947 0.00187572 0.00205564 0.00146771 0.00120837 0.0012018 0.00106525 0.00147544 0.00166782 0.00195207 0.00152704 0.00522031 0.000749671 0.00192269 0.000774988 0.00109414 0.00109252 0.000247533 -0.000169096 -0.000303078 -0.000698293 
24.6685 -1.31807e-09 -2.24545e-05 0.00310125 0.00292037 -1.79031e-05 8.89371e-06 0.00014806 0.000723018 0.000686486 0.00155104 0.0025894 0.00444576 -0.000637318 0.0145443 -0.000143376 0.000899741 0.00184993 0.000957303 0.00103745 0.000922713 0.000568684 0.000962387 0.00117552 0.00140493 0.00142786 0.00229805 0.00169095 0.00107605 0.00165191 0.00132962 0.00171947 0.00134889 0.00137142 0.000917454 0.000800371 0.0010189 0.000925759 0.0016029 0.00161095 0.0017734 0.000749671 0.00498331 0.000600256 0.00160644 0.00092327 0.00059318 0.00051436 0.00047457 2.34185e-05 -0.00086166 
23.8091 -3.71227e-09 -2.5345e-05 0.00245212 0.00234429 3.64569e-05 6.90145e-06 0.000172767 0.000313264 0.000222114 0.000854353 0.00226346 0.00518396 -0.00078315 0.0153025 0.000877256 0.00096506 0.00114473 0.00124773 0.000977585 0.000584384 0.000692074 0.000986405 0.000944516 0.00209542 0.00123036 0.0018408 0.00160619 0.000842799 0.00232903 0.00135436 0.00149555 0.00164672 0.00134365 0.000817352 0.000967175 0.000746409 0.00115414 0.00144471 0.00183236 0.00143771 0.00192269 0.000600256 0.00529785 -1.20213e-05 0.00128734 0.000795781 0.000633306 4.19907e-05 -0.000118097 -0.000765054 
18.1216 8.81815e-10 -8.95474e-06 0.0022873 0.00109343 8.48813e-05 2.24643e-06 0.000245292 0.000149968 0.000249724 0.00178709 0.00161093 0.0043253 4.21416e-05 0.0106806 0.000390289 0.0013707 0.00139692 0.00105092 -2.2798e-05 0.000934886 0.000427829 0.000496449 0.00104242 0.00099823 0.00241697 0.000792579 0.00137123 0.000409825 0.00190832 0.000878433 0.00114656 0.00140604 0.00110693 0.000832705 0.000784716 0.000752071 0.000818086 0.00125028 0.00126661 0.00151956 0.000774988 0.00160644 -1.20213e-05 0.00552115 -0.000693521 0.00171602 0.000108996 -0.000105132 -0.000215176 -0.000191877 
24.2132 1.62275e-09 -1.8335e-05 0.00149252 -0.00074647 -2.80685e-05 1.29165e-06 2.91265e-05 -9.56286e-05 0.000895305 0.00104277 0.00313347 0.00148032 -0.00155667 0.0125471 -0.000272932 -0.000103025 0.000828616 0.00016983 0.000648966 0.000736714 0.000152108 0.000820498 0.000836291 0.00125311 0.0010346 0.00110622 0.00144276 0.000632072 0.00135945 0.001088 0.000938054 0.00102494 0.000696071 0.000517048 0.000634417 0.000632125 0.000721895 0.000865284 0.00117332 0.00112816 0.00109414 0.00092327 0.00128734 -0.000693521 0.00832583 -0.000602316 3.84456e-05 -0.0007321 -0.000104054 -0.000590537 
34.0986 9.48928e-09 1.12378e-07 0.0012517 -0.000976657 0.000120614 6.4771e-06 0.000247025 0.000433176 0.000709031 -0.00013318 0.00383502 0.00379633 -0.00207958 0.0103881 0.00119385 0.00186784 4.55128e-05 0.00103745 -0.000119466 0.00150259 0.000276966 0.000215725 0.00120844 0.00125363 0.00220943 0.000374953 0.0014852 -0.00018434 0.00227961 0.000564541 0.00106255 0.00157204 0.000990071 0.000761289 0.000831997 0.000490858 0.000954645 0.00114227 0.00123899 0.00120686 0.00109252 0.00059318 0.000795781 0.00171602 -0.000602316 0.0127841 -0.000793283 0.000575527 -0.000320709 -0.000100524 
48.1687 -1.2245e-09 -1.28152e-05 -0.000622317 -0.000971047 -2.84047e-05 8.6562e-06 -2.25088e-05 6.34385e-05 -0.000422308 0.00132028 0.0021479 -0.00117468 0.000775348 0.00445813 -0.000934748 0.00115286 6.72757e-05 -7.45049e-05 0.000495567 0.00013518 0.000252032 0.000457833 0.000131052 -0.000416463 0.000872046 0.000860554 0.00102022 -0.000317013 0.00082335 0.00082337 0.000280567 0.000528794 0.000447672 2.70164e-05 0.000331878 0.000146262 0.000304373 0.000382979 0.000280159 0.000531133 0.000247533 0.00051436 0.000633306 0.000108996 3.84456e-05 -0.000793283 0.0143693 0.00054791 0.000411479 -0.000705941 
102.223 -8.95163e-08 -9.62346e-05 -0.00352316 -0.00291449 -1.70687e-05 0.000302575 1.2198e-05 0.000162058 -0.000807919 3.11523e-05 -0.00845946 0.0068864 0.000730894 -0.00456429 0.00291304 -0.00138318 0.00152067 -0.0026847 0.00144717 0.000369596 0.000229776 -0.00127895 0.00105913 3.86857e-05 0.00283952 -0.00387077 0.00184204 0.000797732 -0.00183035 0.00195389 -0.000676344 0.000313343 0.000451673 -0.000236583 0.000734728 -0.000250981 0.000454608 0.000216124 0.00021836 0.000740077 -0.000169096 0.00047457 4.19907e-05 -0.000105132 -0.0007321 0.000575527 0.00054791 0.0562083 -0.00540092 -0.00257452 
23.7577 -2.48024e-08 -2.05011e-05 -0.0012495 -0.00298528 -3.0875e-05 -0.000211372 -0.00029323 -0.00180639 0.000758362 0.00168088 -0.0117762 0.0118026 0.00397737 -0.00978436 0.00231241 0.00182751 -0.00228622 0.0017959 -0.00145566 0.000319485 0.000698363 -0.000829947 0.000732043 0.00101959 -0.000541099 0.000119134 -0.000411349 0.00080021 -0.000786071 0.000556504 -6.76142e-05 0.000116375 -4.99938e-05 0.000323933 -0.000376674 0.000378565 -0.000198152 9.31175e-05 -6.86622e-05 -0.000175831 -0.000303078 2.34185e-05 -0.000118097 -0.000215176 -0.000104054 -0.000320709 0.000411479 -0.00540092 0.0797404 0.0191043 
36.3263 -7.29161e-09 -4.87263e-05 0.00177072 0.00281804 -5.391e-05 -0.000194646 -3.2702e-05 -6.16909e-05 0.000882994 0.00354843 0.00602769 -0.024578 0.017562 -0.0149667 -0.0021535 0.0004532 -0.00397474 0.00109271 -0.000978145 -0.000436373 -0.000835737 -0.00040544 -0.00132224 -0.000882788 -0.00358606 0.000448388 -0.00171944 -0.00203658 -0.000505017 -0.00148263 -0.0012676 -0.00128619 -0.000961659 -0.000965203 -0.000533852 -0.000851244 -0.000698872 -0.00106858 -0.00109522 -0.00119449 -0.000698293 -0.00086166 -0.000765054 -0.000191877 -0.000590537 -0.000100524 -0.000705941 -0.00257452 0.0191043 0.0649911 
*end
