process[Recruitment].b0 selectivity[MaturationSel_male].v{1} selectivity[MaturationSel_male].v{2} selectivity[MaturationSel_male].v{3} selectivity[MaturationSel_male].v{4} selectivity[MaturationSel_female].v{1} selectivity[MaturationSel_female].v{2} selectivity[MaturationSel_female].v{3} selectivity[MaturationSel_female].v{4} process[Recruitment].recruitment_multipliers{1960} process[Recruitment].recruitment_multipliers{1961} process[Recruitment].recruitment_multipliers{1962} process[Recruitment].recruitment_multipliers{1963} process[Recruitment].recruitment_multipliers{1964} process[Recruitment].recruitment_multipliers{1965} process[Recruitment].recruitment_multipliers{1966} process[Recruitment].recruitment_multipliers{1967} process[Recruitment].recruitment_multipliers{1968} process[Recruitment].recruitment_multipliers{1969} process[Recruitment].recruitment_multipliers{1970} process[Recruitment].recruitment_multipliers{1971} process[Recruitment].recruitment_multipliers{1972} process[Recruitment].recruitment_multipliers{1973} process[Recruitment].recruitment_multipliers{1974} process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} parameter_transformation[M_nonspawn_avg_diff].average_parameter parameter_transformation[M_nonspawn_avg_diff].difference_parameter observation[TangaroaAcousticMature].process_error 
299610 0.0853669 0.735258 0.514323 0.293981 0.0190345 0.515637 0.94578 0.999 0.251687 0.256263 0.261698 0.268296 0.276323 0.286361 0.300089 0.707008 0.464017 0.32237 0.231725 0.12143 0.0708351 0.136124 0.0915088 0.0498304 0.0521509 0.107502 0.0430752 0.0337305 0.042266 0.312768 0.304796 0.0779883 0.0275099 0.112475 0.107569 0.0925564 0.23474 0.105181 0.358491 0.0300068 0.2116 2.26862 0.460416 0.218181 0.106325 0.462205 0.299581 0.120961 0.264764 0.160483 0.246235 0.574981 0.338164 0.205854 0.201745 0.256777 1.31409 0.523281 0.152418 0.876062 0.00771912 0.5907 0.094947 0.161979 -0.00906314 0.0001 
covariance_matrix:
0.00255678 1.15669e-09 1.07544e-08 3.60275e-08 -1.64213e-07 5.89022e-10 -1.07863e-09 -1.35996e-08 3.43958e-09 1.80452e-08 -2.73073e-07 5.7522e-08 4.81017e-08 3.27854e-07 6.83409e-08 -9.33339e-08 -7.46892e-08 1.97728e-08 1.10363e-08 1.61558e-08 1.44244e-08 -1.67529e-09 -7.92947e-09 6.11518e-09 -2.24714e-09 1.52796e-09 -1.06062e-09 2.48645e-09 1.4777e-09 3.57402e-10 4.82744e-09 4.38845e-09 -6.21925e-10 4.572e-09 3.88357e-09 5.70386e-09 -3.99249e-09 1.13048e-08 7.00187e-09 2.52707e-08 2.44081e-09 5.36044e-09 1.50427e-08 1.83455e-09 6.41901e-09 3.01101e-09 1.6436e-08 9.20748e-09 6.72894e-09 6.15605e-09 1.22875e-08 1.73952e-08 4.10318e-08 1.89773e-08 7.36574e-09 7.52047e-09 2.83307e-09 3.25456e-08 5.78605e-09 3.29081e-10 2.37609e-08 -2.97263e-10 3.04179e-08 1.61956e-08 -4.21764e-09 -9.18598e-10 -2.01775e-15 
720.819 -6.28162e-05 -0.000504506 0.000194822 -0.00119371 1.43629e-05 9.9137e-05 0.000659936 1.80452e-08 0.0670653 -0.00304018 -0.000986597 0.000403119 -0.00316393 -0.00177502 -0.00274693 -0.00848116 -0.000878464 -0.000563062 0.00012959 -6.5412e-05 -2.23173e-06 -8.4024e-05 -0.00013582 -4.09112e-05 1.03911e-05 -2.3592e-05 -6.97327e-06 3.85109e-06 -3.73606e-05 1.28109e-06 2.66097e-05 1.35274e-05 -1.93224e-05 1.56657e-05 -6.98004e-05 2.87256e-05 -5.91687e-06 -2.78834e-05 3.34194e-05 9.38659e-06 6.38143e-05 0.00101599 0.000197549 0.000217995 0.000101596 0.000184217 0.00023791 3.34293e-05 8.57147e-05 3.33906e-05 0.000107833 5.77133e-05 6.23951e-05 1.19741e-05 9.67735e-05 8.61283e-05 0.000586106 0.000242449 -8.58419e-05 0.000163933 -7.35906e-07 0.000424123 5.54178e-05 0.000254621 -1.02772e-05 2.32264e-14 
563.228 -6.6611e-05 -3.0817e-05 -0.0004276 -0.00226903 6.85794e-06 3.63937e-05 0.00045417 -2.73073e-07 -0.00304018 0.0630634 -0.00250548 2.45346e-05 -0.000815631 -0.00381033 -0.00146512 -0.010087 -0.000111346 -0.000887466 -0.000745371 -2.45996e-05 0.000217661 -3.80718e-05 -5.45498e-05 -5.01226e-06 -3.64606e-05 -5.00187e-05 -6.13171e-05 -1.56148e-05 2.46468e-05 -0.000234822 -0.00015515 -0.000103174 -0.000138225 2.12757e-05 -0.000330455 0.000103495 -0.000229944 -0.000136378 -0.000357445 -1.48891e-05 1.78092e-05 0.000285968 8.6369e-05 7.95399e-05 -1.3613e-05 -0.000270556 4.83413e-05 -7.24033e-05 -0.000187473 -0.000113819 -0.000117041 -0.00027498 -0.000167319 -0.000117972 -9.0736e-05 7.18134e-05 -5.19114e-05 1.86121e-05 3.46852e-05 0.000535317 1.98916e-06 0.00109032 0.000258948 0.000404575 -6.15352e-05 -3.74135e-13 
400.897 -0.000123959 -7.03912e-06 -0.000215856 -0.00145393 -2.03021e-05 7.85653e-05 0.000719839 5.7522e-08 -0.000986597 -0.00250548 0.0683921 0.00253733 0.00209105 -0.006703 -0.00378929 -0.00225457 -0.00201359 -0.000476439 -0.00050866 4.76048e-05 0.000211524 0.000197336 2.89296e-05 6.72368e-05 7.5705e-05 0.000201366 9.00161e-05 3.92997e-05 8.80221e-05 0.00031673 0.00018561 7.66073e-05 1.82883e-05 0.000235246 3.11449e-05 1.72489e-05 -0.000103238 -2.50648e-05 0.000103181 3.4016e-05 0.000405509 0.00614985 0.00100064 0.000430271 0.000153116 0.000729977 0.000646331 0.000141578 0.00020065 0.000140684 0.000243358 0.00015725 0.000244129 0.000165153 8.9555e-05 0.00033168 0.0015201 0.000407949 0.00011665 0.000318581 1.17648e-06 -0.000132732 -0.000304952 0.000570049 -1.04524e-05 9.86806e-14 
310.576 -0.00013822 -0.000474125 -0.00127841 -0.00186787 -4.41344e-05 -0.000200345 0.000145377 4.81017e-08 0.000403119 2.45346e-05 0.00253733 0.0737233 0.00092889 -0.00592416 -0.0046387 -0.0150317 -0.000238187 0.00106353 0.00121279 0.000400665 -5.50865e-05 0.0001031 -2.82612e-05 2.62651e-05 4.71532e-07 -2.39547e-05 1.97429e-05 8.77318e-06 1.81186e-06 -0.000160886 -0.000281024 -5.44417e-05 -1.57074e-05 -4.55543e-05 -0.000175299 -0.000144586 -0.000405969 -0.000193771 -0.000376491 -2.2206e-05 0.000162952 0.00119354 0.000189882 0.000105556 -2.52933e-06 1.66361e-05 1.89608e-05 -5.82604e-05 -0.000140942 -4.42076e-05 2.52067e-05 -0.000116693 3.35945e-05 -2.38293e-05 2.01035e-05 4.81667e-05 0.000477276 -0.000146876 0.00010957 -0.000260399 4.96863e-07 -0.000493451 -5.33486e-05 0.000794259 5.25858e-05 6.3649e-14 
209.725 -0.000136304 -0.000887836 -0.000788391 0.00323798 -3.73113e-05 -0.000526292 -0.000486395 3.27854e-07 -0.00316393 -0.000815631 0.00209105 0.00092889 0.0785757 -0.00376473 -0.00473605 -0.0131345 0.000951726 0.00273452 0.00127839 0.000478303 0.000171686 0.000471098 0.000279698 0.000190962 0.000176533 0.000270559 0.000157041 9.4766e-05 7.94531e-05 0.000699699 0.000499624 6.58968e-05 7.91062e-05 0.000303787 4.74601e-05 -1.8223e-05 0.000123619 5.07088e-05 0.000501995 8.67427e-05 0.000737721 0.00827396 0.00168324 0.000797303 0.000320595 0.00142675 0.000762159 0.000317912 0.000512224 0.000437198 0.000604748 0.00135564 0.000958878 0.000570413 0.000608569 0.000960807 0.00445066 0.0017091 0.000495211 0.0030415 -5.72477e-06 0.0017798 0.000596345 0.000781433 -7.44162e-05 4.58959e-13 
-348.574 -0.000277508 -0.00124553 0.000858954 -0.00303012 -5.62099e-05 -0.000680193 -0.000451685 6.83409e-08 -0.00177502 -0.00381033 -0.006703 -0.00592416 -0.00376473 0.0876614 -0.00284634 -0.0109248 -0.000695357 0.00219624 0.000595707 0.000116087 0.000139568 0.000378676 0.000336362 -2.05639e-05 6.22385e-05 0.000160774 3.56168e-05 2.61235e-05 0.000122972 0.000427778 0.000177496 -1.51111e-05 2.26411e-05 -0.000250899 8.89136e-06 -0.000227053 -0.000353853 -1.69015e-05 2.95641e-05 3.67662e-05 0.000390127 0.00527805 0.000591028 0.000244963 0.000239232 0.00118258 0.000346102 6.22341e-05 0.000417431 0.000341861 0.000885861 0.00121233 0.000671055 0.000243544 0.000143883 0.000282731 0.000852269 -0.000133542 -9.45836e-05 0.000129659 -4.89898e-06 0.000759951 -2.60396e-05 0.0012688 3.32698e-05 8.58913e-14 
-475.665 -0.000190485 -0.000790512 -0.00167762 0.00265866 -7.90746e-07 -0.000565759 -6.01941e-05 -9.33339e-08 -0.00274693 -0.00146512 -0.00378929 -0.0046387 -0.00473605 -0.00284634 0.0915706 -0.0181758 0.00499036 0.000949206 -0.00150848 -9.22264e-05 0.000357955 0.000432056 0.00052877 0.000239882 0.00016956 0.000362305 9.86556e-05 6.67411e-05 6.96556e-05 0.000588107 0.000240557 2.55646e-06 -7.66687e-05 -0.000256718 -0.000320791 -0.000168552 -0.000455154 -5.57687e-05 0.000146895 0.000117194 0.000469242 0.0080305 0.00109866 0.00039216 0.000182063 0.00106113 0.000365136 0.000327303 0.000339011 0.000146161 2.51589e-05 0.000577128 0.000287088 0.000145416 0.000210413 -0.000237613 0.000905578 0.000456672 8.13088e-05 0.000697262 1.5337e-06 -0.000162933 -0.000170282 0.00134011 0.000171615 -1.30732e-13 
-2098.01 -0.000826572 -0.00237484 -0.0031501 -0.0119016 -0.000142796 -0.00120203 0.000668498 -7.46892e-08 -0.00848116 -0.010087 -0.00225457 -0.0150317 -0.0131345 -0.0109248 -0.0181758 0.26728 -0.00092161 0.00616456 0.00554114 0.00209686 0.00106226 0.00314711 0.00204023 0.00083051 0.00080369 0.00171508 0.000508056 0.000443182 0.000519119 0.00350299 0.00241132 0.000502974 5.10302e-05 0.000166726 0.000115015 7.28099e-05 0.000266 0.000461476 0.00299652 0.000365465 0.00361803 0.0450079 0.00756453 0.00250361 0.00161297 0.00657807 0.00452328 0.00164774 0.00348934 0.00178014 0.00309975 0.00850621 0.00483144 0.00300526 0.00289391 0.00369445 0.0201309 0.00725732 0.00188395 0.0104707 -4.7912e-06 0.00599964 0.000717426 0.00505234 0.00010964 -1.06024e-13 
-590.047 -0.000230072 -0.000634217 -9.52317e-05 -0.0051803 -3.39345e-05 -0.000214125 0.000388518 1.97728e-08 -0.000878464 -0.000111346 -0.00201359 -0.000238187 0.000951726 -0.000695357 0.00499036 -0.00092161 0.0682118 0.00119886 0.00110274 0.000523928 0.000521482 0.00120237 0.000870236 0.00034191 0.000400262 0.000836875 0.000345965 0.000242147 0.000342321 0.00224038 0.00194264 0.000363383 0.000112817 0.00048184 0.000446055 0.000313024 0.00102293 0.000555152 0.00237181 0.000237914 0.00193207 0.0229216 0.00408917 0.00165162 0.000846896 0.00373548 0.00270162 0.000902938 0.00198224 0.00107991 0.00194221 0.00461987 0.00275882 0.00176274 0.00165971 0.00220373 0.0117444 0.00439072 0.00111712 0.00675356 -3.41817e-06 0.00427227 0.000621228 0.00148301 4.91308e-05 2.87293e-14 
-325.685 -0.000111934 -0.000277926 -0.000785151 -0.00033311 -8.98606e-06 -0.000192579 0.000143959 1.10363e-08 -0.000563062 -0.000887466 -0.000476439 0.00106353 0.00273452 0.00219624 0.000949206 0.00616456 0.00119886 0.0203377 0.00138935 0.000646356 0.000273938 0.000551301 0.000260448 0.000166778 0.000214075 0.000442192 0.000176357 0.000135076 0.000176677 0.00120768 0.00105195 0.000238514 3.1635e-05 0.000349355 0.000214104 0.000258126 0.000513228 0.000249931 0.000939837 8.6479e-05 0.000831459 0.0110166 0.00212883 0.000922767 0.000511213 0.00205184 0.00137939 0.000490173 0.000996379 0.000617302 0.00102766 0.00227204 0.00138097 0.000770309 0.000845532 0.00108931 0.00624625 0.00221137 0.000553039 0.00323223 -9.39449e-07 0.00189442 0.000169085 0.000704433 9.2119e-06 2.34147e-14 
-229.133 -5.12713e-05 -1.70518e-05 -0.0003327 0.000112119 -9.79251e-06 -1.40249e-05 0.000124118 1.61558e-08 0.00012959 -0.000745371 -0.00050866 0.00121279 0.00127839 0.000595707 -0.00150848 0.00554114 0.00110274 0.00138935 0.0107168 0.000256887 0.000140983 0.000324424 0.000284096 0.000133393 0.000174783 0.000359988 0.000104683 9.64832e-05 0.000127534 0.000927449 0.000822985 0.000219162 4.80176e-05 0.000313383 0.000231098 0.000223009 0.00050569 0.000255631 0.000885526 7.79655e-05 0.00065342 0.00799209 0.00151922 0.000696297 0.000343627 0.00160673 0.00104016 0.000404575 0.000817889 0.000528331 0.000786215 0.00184011 0.00106347 0.000623394 0.000617722 0.000745041 0.00414735 0.00154202 0.000411163 0.00257162 -2.70222e-07 0.00144006 6.4166e-05 0.000345646 3.06378e-05 2.05222e-14 
-90.3399 -5.23337e-06 5.39787e-05 -0.000372986 0.000843184 -1.02132e-06 4.10362e-05 0.000105369 1.44244e-08 -6.5412e-05 -2.45996e-05 4.76048e-05 0.000400665 0.000478303 0.000116087 -9.22264e-05 0.00209686 0.000523928 0.000646356 0.000256887 0.0039117 6.67588e-05 0.000228761 8.6156e-05 8.12504e-05 8.36362e-05 0.000156045 6.06317e-05 4.54835e-05 7.13187e-05 0.000505209 0.000479335 0.000114587 3.18647e-05 0.000138641 0.000142209 0.000132213 0.000306301 0.000152589 0.000572931 4.17022e-05 0.000348884 0.0040328 0.000835889 0.000373819 0.000168064 0.000816835 0.00053216 0.000201576 0.000429451 0.000254863 0.00040529 0.000972525 0.000568767 0.000328325 0.000309963 0.000408079 0.00221686 0.000848176 0.000206369 0.001359 4.32069e-07 0.000641818 1.92007e-05 0.000111414 1.52893e-05 1.96528e-14 
-54.7693 1.09396e-06 -1.16132e-05 7.61447e-05 -0.000103738 3.89379e-07 -3.09358e-05 -4.54747e-05 -1.67529e-09 -2.23173e-06 0.000217661 0.000211524 -5.50865e-05 0.000171686 0.000139568 0.000357955 0.00106226 0.000521482 0.000273938 0.000140983 6.67588e-05 0.00158041 0.000150057 7.31645e-05 5.15409e-05 4.10424e-05 9.43007e-05 3.33177e-05 2.7907e-05 3.76593e-05 0.000282351 0.000258712 6.99532e-05 3.18119e-05 0.000102206 0.000104029 7.17392e-05 0.000212498 0.000106066 0.000367884 2.48617e-05 0.000224822 0.00243122 0.000509234 0.000209092 0.000113479 0.000485253 0.000284696 0.000119956 0.000283415 0.000148535 0.000240303 0.000601165 0.000359748 0.000211931 0.000180173 0.000237224 0.00117103 0.000462554 0.000109928 0.000757087 1.77294e-07 0.000249546 -8.62249e-06 4.12858e-05 4.25178e-06 -2.13428e-15 
