*mpd[__mpd__]
estimate_values:
process[Recruitment].b0 age_length[asMm0].linf age_length[asMm0].cv_last selectivity[potSurveySel_male].a50 selectivity[potSurveySel_male].ato95 selectivity[potSurveySel_female].a50 selectivity[potSurveySel_female].ato95 process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
14199.6 47.3306 0.0597765 3.03932 0.190614 3.3145 1.03325 0.235225 0.232175 0.233214 0.241989 0.264643 0.314841 0.416172 0.601743 0.902116 1.37833 1.56001 1.02891 0.847878 0.846852 1.06536 1.54897 1.05327 0.803063 0.816688 0.628378 0.802061 0.745814 0.467129 1.09423 0.921275 0.384129 0.905891 0.709813 0.835568 0.426294 1.28746 0.690332 0.736378 0.561555 0.439783 
covariance_matrix:
-6.37242 0.0205546 -0.000360409 -0.0317526 -0.156346 -0.00172255 -0.0115713 0.000797225 0.00080383 0.000760232 0.000660919 0.000543674 0.000984928 0.00104814 0.0123951 0.00503898 0.090848 -0.392053 0.429218 -0.0468077 -0.0291392 -0.024347 0.00121811 0.00965038 0.00143539 0.0101057 -0.00464575 0.014499 0.00303273 0.00126668 0.00493391 0.0068694 0.000628711 0.00506115 0.00513971 0.00167601 0.00312135 0.006635 0.00297229 0.00234399 -0.000673067 0.00295773 
0.96467 0.000935057 3.92066e-05 0.0874879 0.425235 2.72552e-05 0.00225734 0.000804643 0.000799843 0.000770929 0.00071427 0.000681574 0.000698425 0.00771104 0.00361849 0.00116831 0.0436638 -0.10406 -0.0468077 0.222785 -0.0272902 -0.0327056 -0.04972 0.00660489 0.0250103 0.0108722 0.00240705 0.00156369 0.00096585 0.00137692 0.00382729 0.00441963 0.00078163 0.00324798 0.00396691 0.00364911 0.0011884 0.00627641 0.00301889 0.00282377 0.00237619 0.00140489 
5.11594 -0.0215112 0.000240308 0.114552 0.555384 -0.00268115 -0.00894222 0.00100029 0.00100819 0.0010091 0.000997619 0.00102972 0.000947079 0.00350544 0.00342252 0.00999929 0.0504495 -0.0661917 -0.0291392 -0.0272902 0.227396 -0.0371188 -0.126687 0.0285769 0.0206052 0.00786258 0.00266527 0.00810212 0.00575011 0.000966053 0.00184106 0.00332675 0.00097633 0.00356556 0.00467141 0.00465212 0.0016536 0.00607666 0.00367112 0.00388274 0.00367556 0.00115688 
-0.136836 -0.0210235 -7.81637e-05 -0.0654213 -0.317729 0.00467083 0.00780709 0.000806823 0.000849594 0.00090688 0.000973743 0.00101837 0.000777484 -0.00801328 0.01063 0.00812499 0.0691656 -0.0607139 -0.024347 -0.0327056 -0.0371188 0.455212 -0.37989 0.036031 0.00933032 0.0167975 0.0149142 -0.000479368 0.0177177 0.0007412 0.00112013 0.0016287 0.00167099 0.00615995 0.0036495 0.00387475 0.00239783 0.0050257 0.0031332 0.00282387 0.00141402 0.001708 
-13.5095 0.0212109 8.11855e-05 -0.353549 -1.71338 0.00247724 0.0193106 0.0047429 0.00463656 0.00468668 0.00501526 0.00589718 0.00787993 0.0150639 -1.42795e-05 0.0344894 -0.0267558 0.195356 0.00121811 -0.04972 -0.126687 -0.37989 1.20756 -0.407367 -0.0778121 -0.0309089 0.00375864 0.0452941 0.0158256 0.0114219 0.0380534 0.0288572 0.010843 0.023576 0.0183852 0.0245686 0.00891657 0.0363568 0.0172998 0.0182935 0.0146868 0.0095879 
-16.8105 0.04743 -0.000495549 0.414512 2.01459 -0.00579871 -0.0300764 0.000186116 0.000148957 0.000118869 8.21699e-05 -0.000187943 -0.00194507 0.00539124 0.00593589 -0.00805221 -0.0183061 0.0294539 0.00965038 0.00660489 0.0285769 0.036031 -0.407367 0.460604 -0.0425895 -0.0363666 -0.0103633 -0.0086321 -0.00230494 0.00240815 0.00625701 0.00488363 0.00113121 0.0021004 0.00214931 0.00224776 0.00238546 0.0021705 0.00159596 0.000494652 -0.00191123 -0.000228725 
-15.6348 0.0321289 -0.000606988 -0.107914 -0.52835 0.00191896 0.00314769 0.00101499 0.000970035 0.000936663 0.000935382 0.00086207 -5.30243e-05 -0.0019913 0.00345964 0.00936854 0.026163 -0.0177013 0.00143539 0.0250103 0.0206052 0.00933032 -0.0778121 -0.0425895 0.182273 -0.0222351 -0.0132999 -0.00939235 0.000352173 0.00304684 0.00854685 0.00673959 0.0021326 0.00479661 0.00465269 0.00582711 0.00264187 0.00718699 0.00298659 0.00184608 0.00153411 0.00131126 
-7.6689 0.00238126 0.000126519 0.0317341 0.154667 -0.000321982 -0.00340227 0.00112194 0.00112005 0.00117872 0.00133516 0.00158789 0.00222289 -0.000760186 0.00480675 0.00400231 -0.00759047 0.029593 0.0101057 0.0108722 0.00786258 0.0167975 -0.0309089 -0.0363666 -0.0222351 0.149537 -0.0183407 -0.0161281 -0.000843703 0.000807871 0.00504945 0.00482758 0.00190123 0.00534967 0.00427669 0.0052399 0.00218624 0.007888 0.00345728 0.00286204 0.00225963 0.00243549 
-2.51798 -0.00901041 0.000163177 -0.0132988 -0.0646779 0.000377625 0.00495164 0.000823179 0.000838466 0.000888162 0.0010091 0.00132686 0.00216807 0.000913534 0.00406127 0.00261006 -0.00692704 0.0285281 -0.00464575 0.00240705 0.00266527 0.0149142 0.00375864 -0.0103633 -0.0132999 -0.0183407 0.081804 -0.00998664 -0.00760772 0.000645632 0.00194649 0.00314031 0.00119789 0.00341533 0.00319995 0.00348662 0.00100375 0.00590154 0.00272542 0.00302616 0.00284581 0.00111924 
-8.58535 -0.00423425 -5.63726e-05 0.00182474 0.00889866 -0.00115706 -0.00439775 0.00114261 0.00114263 0.00118668 0.00132433 0.0016612 0.00228957 0.000707255 0.00390225 0.00359456 0.0356008 -0.0163068 0.014499 0.00156369 0.00810212 -0.000479368 0.0452941 -0.0086321 -0.00939235 -0.0161281 -0.00998664 0.0862933 -0.00978868 -0.000673729 0.0023609 0.00489913 0.00221977 0.00589531 0.00490568 0.00569147 0.00221306 0.00895524 0.0042782 0.0042068 0.00333206 0.00179413 
-2.13628 -0.0115398 2.81252e-05 -0.0116713 -0.0568998 -2.5347e-05 0.00296298 0.00106005 0.00104853 0.00109719 0.00126354 0.00166676 0.00270368 0.00445832 -0.000902095 0.00776229 0.0058515 0.0151058 0.00303273 0.00096585 0.00575011 0.0177177 0.0158256 -0.00230494 0.000352173 -0.000843703 -0.00760772 -0.00978868 0.0579251 -0.001753 -0.000386337 0.00208197 0.00137966 0.00524495 0.00282496 0.00452799 0.0020204 0.00784609 0.00369541 0.00415008 0.00286805 0.00230076 
-4.50865 0.00356787 -0.000167087 0.00503675 0.0246304 -3.79153e-05 -0.00113565 0.000878078 0.000845195 0.000831263 0.000859769 0.000934942 0.000894916 0.00177117 0.00318712 0.00404813 0.0007301 0.0118956 0.00126668 0.00137692 0.000966053 0.0007412 0.0114219 0.00240815 0.00304684 0.000807871 0.000645632 -0.000673729 -0.001753 0.0219756 0.0011287 0.00126122 0.00108624 0.00264075 0.00185511 0.00242694 0.00128826 0.00360772 0.00215578 0.00213319 0.00171925 0.00117314 
-26.1274 0.0547101 -0.000695245 0.0118451 0.0577174 -0.00192786 -0.00805062 0.00107486 0.00106363 0.00103375 0.00101648 0.00103472 0.00097909 0.00324132 0.00552045 0.0067132 0.00292546 0.0445505 0.00493391 0.00382729 0.00184106 0.00112013 0.0380534 0.00625701 0.00854685 0.00504945 0.00194649 0.0023609 -0.000386337 0.0011287 0.0578402 0.00499196 0.00279974 0.00646671 0.00629408 0.00712408 0.00353243 0.0104487 0.00479403 0.00399311 0.00184959 0.00131815 
-22.4822 0.0703806 -0.000707558 0.010045 0.0491085 -0.00234322 -0.00777645 0.00100376 0.000975715 0.0009549 0.00095733 0.000973785 0.000879167 0.00241379 0.00267732 0.00518594 -0.00307855 0.032905 0.0068694 0.00441963 0.00332675 0.0016287 0.0288572 0.00488363 0.00673959 0.00482758 0.00314031 0.00489913 0.00208197 0.00126122 0.00499196 0.0375441 0.00247311 0.00365867 0.0038008 0.00574832 0.0026734 0.00853488 0.00496445 0.00361828 0.000993698 0.00109194 
-3.80057 0.0122746 -0.000140088 0.00228872 0.0114526 -0.00117262 -0.00240934 0.000494341 0.000481817 0.00048933 0.000534987 0.000634203 0.000821848 0.00106611 0.00116706 0.00145412 0.00331176 0.0108269 0.000628711 0.00078163 0.00097633 0.00167099 0.010843 0.00113121 0.0021326 0.00190123 0.00119789 0.00221977 0.00137966 0.00108624 0.00279974 0.00247311 0.00816146 0.00151454 0.00129349 0.00170903 0.000970198 0.00321549 0.0019269 0.00180594 0.000926996 0.000771228 
2.92395 -0.0132448 0.000109728 -0.00770247 -0.035854 0.00325179 0.0132374 0.00142855 0.00143167 0.00147451 0.00158647 0.0018201 0.00215039 0.00272402 0.00492731 0.00824951 0.00905162 0.0169941 0.00506115 0.00324798 0.00356556 0.00615995 0.023576 0.0021004 0.00479661 0.00534967 0.00341533 0.00589531 0.00524495 0.00264075 0.00646671 0.00365867 0.00151454 0.0235769 0.00258075 0.00384076 0.00220376 0.00899037 0.00442838 0.00469605 0.00411768 0.00374778 
-4.50446 0.00983927 -0.000177175 0.00825619 0.035676 0.00182658 -0.00892538 0.00109408 0.00106449 0.00105521 0.00109297 0.00118702 0.00122177 0.0017285 0.00233447 0.00595245 0.00253575 0.0164594 0.00513971 0.00396691 0.00467141 0.0036495 0.0183852 0.00214931 0.00465269 0.00427669 0.00319995 0.00490568 0.00282496 0.00185511 0.00629408 0.0038008 0.00129349 0.00258075 0.0220282 0.00279636 0.00156538 0.00606464 0.00406591 0.00288402 0.00194677 0.00169384 
-2.40094 0.0107876 -0.000118334 0.00383308 0.0195033 -0.00284555 -0.00609621 0.0011415 0.0011316 0.00114043 0.00118864 0.00129993 0.00149438 0.00214549 0.00372974 0.00517905 0.00738288 0.0219715 0.00167601 0.00364911 0.00465212 0.00387475 0.0245686 0.00224776 0.00582711 0.0052399 0.00348662 0.00569147 0.00452799 0.00242694 0.00712408 0.00574832 0.00170903 0.00384076 0.00279636 0.0258983 0.00199299 0.0075087 0.00413314 0.00449566 0.00354088 0.00183313 
1.88717 0.00194609 -4.50915e-06 0.0011492 0.00607238 -0.000675894 -0.000374751 0.000577274 0.000568191 0.000582407 0.000640428 0.000769398 0.000880123 0.00115557 0.00148258 0.00385498 0.00157312 0.00844843 0.00312135 0.0011884 0.0016536 0.00239783 0.00891657 0.00238546 0.00264187 0.00218624 0.00100375 0.00221306 0.0020204 0.00128826 0.00353243 0.0026734 0.000970198 0.00220376 0.00156538 0.00199299 0.00847158 0.00383996 0.00215271 0.00254178 0.00211116 0.00130351 
8.94138 0.00807805 5.04927e-05 -0.0103013 -0.0481198 0.00309991 0.0114724 0.00177733 0.00177737 0.00181421 0.00190985 0.00209597 0.00234069 0.00355045 0.00649165 0.0102513 0.00930859 0.0268997 0.006635 0.00627641 0.00607666 0.0050257 0.0363568 0.0021705 0.00718699 0.007888 0.00590154 0.00895524 0.00784609 0.00360772 0.0104487 0.00853488 0.00321549 0.00899037 0.00606464 0.0075087 0.00383996 0.036403 0.00743679 0.0083842 0.00666861 0.00545515 
9.43321 0.00115496 2.32704e-05 0.000951459 0.00278728 0.000939458 -0.00461791 0.00108535 0.00108046 0.00109494 0.00114985 0.00127961 0.00151818 0.00217645 0.00306333 0.0042498 0.00580134 0.0137941 0.00297229 0.00301889 0.00367112 0.0031332 0.0172998 0.00159596 0.00298659 0.00345728 0.00272542 0.0042782 0.00369541 0.00215578 0.00479403 0.00496445 0.0019269 0.00442838 0.00406591 0.00413314 0.00215271 0.00743679 0.0168487 0.0054462 0.00419112 0.00277249 
20.8871 -0.0155391 0.000257487 -0.00476854 -0.021515 -0.00101533 -0.00114517 0.00115435 0.00115716 0.00119519 0.00128953 0.00146855 0.00175509 0.00246107 0.00376969 0.00543385 0.00823107 0.0107055 0.00234399 0.00282377 0.00388274 0.00282387 0.0182935 0.000494652 0.00184608 0.00286204 0.00302616 0.0042068 0.00415008 0.00213319 0.00399311 0.00361828 0.00180594 0.00469605 0.00288402 0.00449566 0.00254178 0.0083842 0.0054462 0.0214818 0.00601694 0.00420869 
21.4093 -0.0270332 0.000305563 -0.00553964 -0.0252618 -0.000863055 -0.000510311 0.000936232 0.000950806 0.000988887 0.00106105 0.00119202 0.00151379 0.00169983 0.00322561 0.00480715 0.00872378 0.00533441 -0.000673067 0.00237619 0.00367556 0.00141402 0.0146868 -0.00191123 0.00153411 0.00225963 0.00284581 0.00333206 0.00286805 0.00171925 0.00184959 0.000993698 0.000926996 0.00411768 0.00194677 0.00354088 0.00211116 0.00666861 0.00419112 0.00601694 0.0163413 0.00346486 
17.4102 -0.0212181 0.00024881 -0.00889233 -0.0419368 0.00320869 0.0114346 0.000609597 0.000627119 0.000655587 0.00070315 0.000819995 0.00104886 0.00117214 0.00260588 0.00391063 0.00400155 0.00296377 0.00295773 0.00140489 0.00115688 0.001708 0.0095879 -0.000228725 0.00131126 0.00243549 0.00111924 0.00179413 0.00230076 0.00117314 0.00131815 0.00109194 0.000771228 0.00374778 0.00169384 0.00183313 0.00130351 0.00545515 0.00277249 0.00420869 0.00346486 0.013804 
*end
