process[Recruitment].b0 selectivity[MaturationSel_male].v{1} selectivity[MaturationSel_male].v{2} selectivity[MaturationSel_male].v{3} selectivity[MaturationSel_male].v{4} selectivity[MaturationSel_female].v{1} selectivity[MaturationSel_female].v{2} selectivity[MaturationSel_female].v{3} selectivity[MaturationSel_female].v{4} process[Recruitment].recruitment_multipliers{1960} process[Recruitment].recruitment_multipliers{1961} process[Recruitment].recruitment_multipliers{1962} process[Recruitment].recruitment_multipliers{1963} process[Recruitment].recruitment_multipliers{1964} process[Recruitment].recruitment_multipliers{1965} process[Recruitment].recruitment_multipliers{1966} process[Recruitment].recruitment_multipliers{1967} process[Recruitment].recruitment_multipliers{1968} process[Recruitment].recruitment_multipliers{1969} process[Recruitment].recruitment_multipliers{1970} process[Recruitment].recruitment_multipliers{1971} process[Recruitment].recruitment_multipliers{1972} process[Recruitment].recruitment_multipliers{1973} process[Recruitment].recruitment_multipliers{1974} process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} parameter_transformation[M_nonspawn_avg_diff].average_parameter parameter_transformation[M_nonspawn_avg_diff].difference_parameter observation[TangaroaAcousticMature].process_error 
299610 0.0853669 0.735258 0.514323 0.293981 0.0190345 0.515637 0.94578 0.999 0.251687 0.256263 0.261698 0.268296 0.276323 0.286361 0.300089 0.707008 0.464017 0.32237 0.231725 0.12143 0.0708351 0.136124 0.0915088 0.0498304 0.0521509 0.107502 0.0430752 0.0337305 0.042266 0.312768 0.304796 0.0779883 0.0275099 0.112475 0.107569 0.0925564 0.23474 0.105181 0.358491 0.0300068 0.2116 2.26862 0.460416 0.218181 0.106325 0.462205 0.299581 0.120961 0.264764 0.160483 0.246235 0.574981 0.338164 0.205854 0.201745 0.256777 1.31409 0.523281 0.152418 0.876062 0.00771912 0.5907 0.094947 0.161979 -0.00906314 0.0001 
covariance_matrix:
0.00135832 5.33156e-10 5.10602e-09 7.02951e-09 -6.8793e-08 3.91246e-10 1.47692e-09 7.78876e-09 3.40636e-09 1.76427e-08 -7.40355e-08 3.09493e-09 1.84419e-08 6.65586e-08 -6.49097e-09 -2.47223e-08 -1.73211e-08 6.57385e-10 -1.51058e-08 6.14547e-09 2.36856e-09 -2.11272e-09 -8.17517e-09 1.48881e-09 -8.00443e-10 3.61871e-10 -8.78307e-10 -2.53488e-10 -2.15391e-10 -7.40156e-10 -2.76361e-09 -1.80975e-09 -8.74602e-10 -3.66563e-10 -5.09321e-10 -1.69211e-09 9.71213e-11 1.57035e-09 7.23056e-10 4.26118e-09 6.39385e-10 -1.64672e-09 -3.41338e-08 -2.01348e-09 7.72707e-10 -7.77856e-10 -2.40322e-10 1.1513e-09 1.25764e-09 -9.65076e-10 2.13167e-09 1.08385e-09 4.45985e-09 2.85504e-10 -1.21264e-10 5.9553e-11 -2.27964e-09 -8.13489e-09 -2.20869e-09 -1.26365e-09 2.09051e-09 -2.15557e-11 1.60698e-09 3.2336e-09 -1.19341e-09 1.09179e-10 8.09525e-15 
720.852 -6.27994e-05 -0.000504363 0.000195669 -0.00119646 1.43679e-05 9.90537e-05 0.000659298 1.76427e-08 0.0670654 -0.00304577 -0.000984976 0.000403973 -0.00315651 -0.00177291 -0.0027489 -0.00848275 -0.000877881 -0.000562277 0.0001299 -6.50613e-05 -2.22502e-06 -8.40243e-05 -0.000135683 -4.09506e-05 1.04238e-05 -2.35959e-05 -6.8933e-06 3.90135e-06 -3.73292e-05 1.50697e-06 2.67917e-05 1.3539e-05 -1.91772e-05 1.5797e-05 -6.95789e-05 2.86063e-05 -5.63355e-06 -2.76985e-05 3.40409e-05 9.43972e-06 6.40247e-05 0.00101745 0.000197673 0.000218161 0.000101707 0.000184715 0.000238147 3.35903e-05 8.59302e-05 3.36881e-05 0.000108307 5.87822e-05 6.29445e-05 1.21965e-05 9.69928e-05 8.62814e-05 0.000587291 0.000242688 -8.57931e-05 0.000164568 -7.43729e-07 0.000424945 5.57841e-05 0.000254533 -1.03056e-05 -2.53403e-13 
562.996 -6.67002e-05 -3.08224e-05 -0.000437403 -0.00223827 6.84872e-06 3.79437e-05 0.000461744 -7.40355e-08 -0.00304577 0.0631084 -0.00252475 1.59181e-05 -0.0008796 -0.00382634 -0.00144665 -0.0100765 -0.000119439 -0.000896198 -0.000750133 -2.82995e-05 0.000218106 -3.72272e-05 -5.6239e-05 -4.79242e-06 -3.67185e-05 -5.00268e-05 -6.21203e-05 -1.61791e-05 2.44247e-05 -0.000237272 -0.000156981 -0.000103553 -0.000139756 1.97232e-05 -0.000333022 0.00010469 -0.00023285 -0.000138431 -0.000364727 -1.55167e-05 1.53011e-05 0.000270682 8.42665e-05 7.77233e-05 -1.47616e-05 -0.000276499 4.57771e-05 -7.42381e-05 -0.00019023 -0.000117074 -0.000121747 -0.000286326 -0.000173258 -0.000120531 -9.30852e-05 7.01025e-05 -6.32559e-05 1.5731e-05 3.4089e-05 0.00052834 2.05249e-06 0.00108314 0.000255918 0.000405447 -6.14009e-05 2.74352e-13 
401.001 -0.000123915 -6.87068e-06 -0.000212107 -0.00146577 -2.02941e-05 7.80303e-05 0.000716938 3.09493e-09 -0.000984976 -0.00252475 0.0683995 0.00254076 0.00211791 -0.00669594 -0.00379683 -0.00225943 -0.00201061 -0.000473012 -0.000506952 4.90633e-05 0.000211408 0.000197107 2.95688e-05 6.7128e-05 7.58163e-05 0.000201365 9.03389e-05 3.95194e-05 8.81236e-05 0.000317696 0.000186348 7.67291e-05 1.8895e-05 0.000235842 3.21375e-05 1.67684e-05 -0.000102081 -2.42654e-05 0.000105971 3.42554e-05 0.000406471 0.00615597 0.00100138 0.000430982 0.000153574 0.000732247 0.000647337 0.000142286 0.000201686 0.000141954 0.000245253 0.000161723 0.000246461 0.000166142 9.04806e-05 0.00033235 0.00152474 0.00040905 0.000116879 0.000321301 1.14923e-06 -0.000129723 -0.000303663 0.000569699 -1.05254e-05 -4.35173e-13 
310.622 -0.000138201 -0.000474076 -0.00127665 -0.00187339 -4.41314e-05 -0.000200605 0.000144027 1.84419e-08 0.000403973 1.59181e-05 0.00254076 0.0737249 0.000940982 -0.00592104 -0.00464213 -0.0150338 -0.000236778 0.0010651 0.00121361 0.000401338 -5.51505e-05 0.000102974 -2.79618e-05 2.62188e-05 5.21196e-07 -2.39547e-05 1.98903e-05 8.87476e-06 1.85589e-06 -0.000160442 -0.000280688 -5.4381e-05 -1.54288e-05 -4.52773e-05 -0.000174839 -0.000144805 -0.000405438 -0.000193401 -0.000375191 -2.20941e-05 0.000163399 0.00119633 0.000190239 0.000105885 -2.3195e-06 1.76944e-05 1.9425e-05 -5.79314e-05 -0.000140457 -4.36197e-05 2.60721e-05 -0.000114632 3.46701e-05 -2.33707e-05 2.05296e-05 4.84751e-05 0.000479378 -0.000146364 0.000109677 -0.00025914 4.8472e-07 -0.000492096 -5.27709e-05 0.000794099 5.25559e-05 -1.29487e-13 
210.058 -0.000136173 -0.00088772 -0.000774745 0.00319515 -3.72958e-05 -0.000528413 -0.000496957 6.65586e-08 -0.00315651 -0.0008796 0.00211791 0.000940982 0.0786665 -0.00374177 -0.0047621 -0.0131497 0.000962924 0.00274678 0.00128494 0.000483486 0.000171105 0.00046999 0.000282047 0.000190639 0.0001769 0.000270569 0.000158172 9.55556e-05 7.97747e-05 0.000703138 0.000502205 6.64106e-05 8.12552e-05 0.000305953 5.10484e-05 -1.99057e-05 0.000127701 5.358e-05 0.000512144 8.76164e-05 0.000741221 0.00829549 0.00168613 0.000799847 0.00032221 0.00143503 0.00076575 0.000320473 0.000516056 0.00044175 0.000611372 0.00137154 0.000967199 0.000573988 0.000611863 0.000963205 0.00446669 0.00171311 0.000496044 0.00305125 -5.81512e-06 0.00178999 0.000600655 0.000780207 -7.46188e-05 -6.52293e-13 
-348.492 -0.000277477 -0.00124556 0.000862521 -0.00304126 -5.62078e-05 -0.00068077 -0.000454461 -6.49097e-09 -0.00177291 -0.00382634 -0.00669594 -0.00592104 -0.00374177 0.0876671 -0.00285301 -0.0109285 -0.000692375 0.00219944 0.000597466 0.000117431 0.000139398 0.000378358 0.00033698 -2.06397e-05 6.23302e-05 0.000160779 3.59089e-05 2.633e-05 0.000123052 0.000428676 0.000178164 -1.4967e-05 2.31994e-05 -0.000250329 9.8334e-06 -0.000227487 -0.000352797 -1.61523e-05 3.22252e-05 3.69953e-05 0.000391048 0.00528365 0.00059181 0.000245626 0.00023965 0.00118475 0.000347037 6.29033e-05 0.000418445 0.000343046 0.000887569 0.00121646 0.000673221 0.000244481 0.00014474 0.000283359 0.000856391 -0.000132485 -9.43633e-05 0.0001322 -4.92167e-06 0.000762537 -2.49555e-05 0.00126848 3.32234e-05 -1.21847e-13 
-475.762 -0.000190524 -0.000790586 -0.00168145 0.00267073 -7.96277e-07 -0.000565178 -5.72306e-05 -2.47223e-08 -0.0027489 -0.00144665 -0.00379683 -0.00464213 -0.0047621 -0.00285301 0.0915781 -0.0181713 0.00498725 0.000945755 -0.0015103 -9.36921e-05 0.000358106 0.000432346 0.000528113 0.000239978 0.000169454 0.000362304 9.83348e-05 6.65188e-05 6.95618e-05 0.000587136 0.000239825 2.41819e-06 -7.72763e-05 -0.000257326 -0.0003218 -0.000168075 -0.00045631 -5.65777e-05 0.000144045 0.000116949 0.00046826 0.00802441 0.00109786 0.000391443 0.000181606 0.00105881 0.000364122 0.000326583 0.000337941 0.000144877 2.3278e-05 0.000572634 0.000284739 0.000144411 0.000209483 -0.000238289 0.000901015 0.000455546 8.10754e-05 0.000694512 1.55976e-06 -0.000165855 -0.000171523 0.00134046 0.000171677 2.44455e-13 
-2098.06 -0.00082659 -0.00237478 -0.00315256 -0.0118939 -0.000142797 -0.00120162 0.000670406 -1.73211e-08 -0.00848275 -0.0100765 -0.00225943 -0.0150338 -0.0131497 -0.0109285 -0.0181713 0.267282 -0.000923692 0.00616238 0.0055399 0.00209595 0.00106239 0.00314735 0.0020398 0.000830556 0.00080363 0.00171508 0.000507859 0.000443041 0.000519069 0.00350238 0.00241087 0.00050287 5.06517e-05 0.000166335 0.000114371 7.3103e-05 0.000265284 0.000460964 0.00299469 0.000365307 0.0036174 0.0450041 0.00756397 0.00250316 0.00161269 0.00657657 0.00452264 0.00164728 0.00348864 0.00177933 0.0030986 0.0085034 0.00482996 0.00300461 0.00289333 0.00369402 0.0201281 0.00725659 0.0018838 0.0104689 -4.77633e-06 0.00599792 0.000716712 0.00505255 0.000109667 -4.11234e-14 
-590.003 -0.000230053 -0.000634124 -9.37145e-05 -0.0051851 -3.39305e-05 -0.000214332 0.000387347 6.57385e-10 -0.000877881 -0.000119439 -0.00201061 -0.000236778 0.000962924 -0.000692375 0.00498725 -0.000923692 0.0682129 0.00120025 0.00110341 0.000524524 0.000521443 0.00120229 0.000870493 0.000341862 0.000400309 0.000836874 0.000346097 0.000242236 0.000342364 0.00224078 0.00194294 0.000363429 0.000113065 0.000482081 0.000446457 0.000312827 0.00102341 0.000555477 0.00237294 0.000238011 0.00193246 0.0229241 0.00408946 0.00165191 0.000847083 0.00373639 0.00270203 0.000903225 0.00198266 0.00108043 0.00194299 0.0046217 0.00275977 0.00176314 0.00166009 0.00220401 0.0117463 0.00439117 0.00111721 0.00675466 -3.4296e-06 0.00427352 0.000621768 0.00148287 4.90983e-05 -2.26495e-13 
