process[Recruitment].b0 catchability[summerTANq].q catchability[autumnTANq].q selectivity[M_all].x0 selectivity[M_all].y0 selectivity[M_all].y1 selectivity[M_all].y2 selectivity[summerTANSel_m].a50 selectivity[summerTANSel_m].ato95 selectivity[summerTANSel_m].alpha selectivity[summerTANSel_f].a50 selectivity[summerTANSel_f].ato95 selectivity[autumnTANSel_m].a50 selectivity[autumnTANSel_m].ato95 selectivity[autumnTANSel_m].alpha selectivity[autumnTANSel_f].a50 selectivity[autumnTANSel_f].ato95 selectivity[trwlFSel_m].mu selectivity[trwlFSel_m].sigma_l selectivity[trwlFSel_m].sigma_r selectivity[trwlFSel_m].alpha selectivity[trwlFSel_f].mu selectivity[trwlFSel_f].sigma_l selectivity[trwlFSel_f].sigma_r selectivity[lineHomeFSel_m].a50 selectivity[lineHomeFSel_m].ato95 selectivity[lineHomeFSel_m].alpha selectivity[lineHomeFSel_f].a50 selectivity[lineHomeFSel_f].ato95 selectivity[lineSpawnFSel_m].a50 selectivity[lineSpawnFSel_m].ato95 selectivity[lineSpawnFSel_m].alpha selectivity[lineSpawnFSel_f].a50 selectivity[lineSpawnFSel_f].ato95 process[Recruitment].ycs_values{1972} process[Recruitment].ycs_values{1973} process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
332645 0.0928912 0.126178 12.8641 0.135561 0.400393 0.356019 4.66425 1.7431 0.612361 5.39465 2.2282 5.49577 2.386 0.955215 5.85755 2.82431 8.3769 1.99773 70.2 1.05106 8.63399 2.11036 48.2719 12.4084 9.70441 0.420725 9.66734 3.96166 19.4872 14.3958 2.11839 9.76639 3.05711 0.485448 0.462114 0.568476 0.565131 0.488273 0.552863 0.564026 0.687644 0.619802 0.785343 0.460579 0.700652 0.408881 0.516916 0.344004 0.347019 0.439964 0.480166 0.454847 0.492583 0.471079 0.797661 0.794351 0.825708 0.709605 0.551972 0.477645 0.46153 0.55697 0.547641 0.484482 0.549188 0.616543 0.7754 0.631427 0.774244 0.644485 0.705913 0.650544 0.513486 0.585064 0.605367 0.564116 
covariance_matrix:
-148.458 6.84557e-05 -6.81714e-05 -0.0068854 0.000104717 1.53849e-05 0.000406525 0.00112321 0.00212712 -6.80855e-06 0.000856468 0.000398602 0.012823 0.017612 0.0031991 0.0127203 0.0270554 0.0631831 0.0400846 -0.0792481 0.00274546 0.0170517 0.00944404 -0.0517346 -0.00954167 -0.0347914 0.000565826 -0.0011519 -0.00183177 -0.0493154 -0.061813 -0.00140666 0.00746689 0.0123479 0.0049159 -0.00173581 0.00281161 0.002297 -6.28909e-05 0.00107224 0.000375803 -0.000139712 0.00105021 -0.000298694 0.000188075 0.000498684 0.000547884 0.000392026 0.000408795 -0.000446455 0.000564954 -1.81088e-05 0.000428509 0.00054969 -0.000102003 0.000137544 0.000337757 0.000354021 0.000568331 0.00082734 -0.000464566 0.000604043 -0.000205097 0.000511096 0.000493195 0.000512417 -0.000197316 0.000542858 0.000832873 0.00141452 0.000455565 0.00161106 0.00122675 0.00127478 -0.000335926 0.00120794 -0.000134929 
28882.7 -0.00441577 -0.011276 9.85872 -0.0729386 0.481527 0.368614 0.945746 0.374634 -0.0529267 0.988367 0.0796335 0.961667 -0.056618 0.0212569 0.6492 -0.711616 0.376549 -0.0792481 139.545 0.0421266 -0.00633007 -0.283977 66.7155 9.35569 10.3738 0.474523 -0.759477 -1.47488 21.4257 19.5503 4.02069 -0.744279 -1.02235 0.0651394 -0.106199 -0.130344 -0.178453 -0.0977658 0.00357463 0.157267 0.192209 0.0766338 0.00506549 0.0733324 0.0302442 0.036812 -0.0449064 -0.0302708 0.036509 0.00389903 0.0409325 0.0479153 0.0621326 0.0264199 -0.0125628 0.0335334 0.00170274 -0.00956485 0.00897319 -0.0136726 0.000223561 0.0825092 -0.0411444 0.0967932 0.0864031 0.000994439 0.108462 0.10631 0.0795684 -0.0572212 0.0950482 -0.0687917 -0.0835156 0.0467809 0.0570219 0.0473787 
-119.563 2.7371e-05 -6.39209e-05 0.00661225 3.53658e-05 0.000496367 0.000132479 0.00166425 0.000832715 -4.6308e-06 0.001761 0.000725209 0.00823885 0.00826322 0.0017083 0.00479527 0.00622466 0.00842379 0.00274546 0.0421266 0.00548427 -0.00138521 0.000230254 0.0113282 -0.0014565 -0.00493125 0.00013947 0.00112136 0.000519285 -0.0169164 -0.0261255 0.000946856 4.7262e-06 -0.000102808 -0.000921898 0.00061104 -0.000191259 4.4354e-05 0.000355419 -0.000643886 0.000409503 1.52367e-05 -0.000329005 -9.82001e-05 -0.000179681 -0.000297014 -0.00019331 -8.0362e-06 -1.22101e-05 -0.00010262 -1.77941e-05 -6.70184e-05 -8.68423e-06 3.45343e-05 -5.43296e-05 -0.000296454 -0.00031812 -0.000218116 -0.000265036 -0.000194036 -0.000183444 -0.000253216 -0.000227233 -0.000290597 -0.000243368 -0.000237204 -0.000477673 -0.000446286 -0.000387896 -0.000441034 -0.000462711 -0.000430773 -0.000332974 -0.000359233 -0.000389346 -0.000292205 2.5638e-05 
-315.944 -2.11881e-05 -3.01422e-05 -0.0111547 -0.000113425 -0.000485625 0.00117999 0.00049791 0.00210127 0.00118856 -0.00412552 -0.00168016 -0.0191131 -0.0177204 -0.00104499 -0.0123264 -0.00461737 0.0307842 0.0170517 -0.00633007 -0.00138521 0.11123 0.0569604 0.0175779 0.0235421 -0.0608167 0.00522065 -0.0228945 -0.0211514 0.0133401 0.00853473 0.00558562 0.000798588 0.00240452 0.00391996 0.00399428 0.0026899 0.00210496 0.00355375 0.00429781 -0.00394349 0.0070911 -0.00148198 0.00515751 0.000845324 0.00130766 0.00184445 0.00198592 0.00044333 0.000843291 0.000878792 0.000425563 9.4679e-05 0.000295553 0.000883392 0.00281157 0.00317618 0.00224156 0.00223604 0.00139184 0.000606736 0.0011422 0.000743461 0.0014969 0.00183963 0.00226628 0.00196521 0.00354801 0.0034519 0.0050647 0.00496689 0.00625663 0.0053902 0.00237166 0.000703654 -0.00768382 -0.00297112 
-188.802 -3.98442e-05 4.5646e-05 -0.0295167 -3.21671e-05 -0.00152126 -0.000138904 -0.0037359 -0.000281788 0.000749089 -0.00683847 -0.00305429 -0.0144688 -0.0114203 -0.00121761 -0.00799977 0.00077937 0.014605 0.00944404 -0.283977 0.000230254 0.0569604 0.0390994 -0.128409 -0.0090895 -0.0485091 0.00168675 -0.0108601 -0.00644726 -0.0318891 -0.0193715 -0.00576285 0.00254558 0.00625177 0.00144273 0.00270221 0.00114484 0.00125819 0.00244624 0.00242074 -0.00287622 0.00381268 -0.00101607 0.00317398 0.000201109 0.000985269 0.0010147 0.00119807 0.000474476 0.000151658 0.00083065 0.000185015 0.000321213 0.000459255 0.000392434 0.00202025 0.00166521 0.00146078 0.00153343 0.00114483 0.000467317 0.00102332 0.000536762 0.00128605 0.00103249 0.00126238 0.00121925 0.00181335 0.00177196 0.00259914 0.00221676 0.00241676 0.00142651 0.000489367 -0.00073575 -0.0051117 -0.00208198 
16149 -0.00269927 -0.00488081 4.95617 -0.0372045 0.24026 0.186526 0.468306 0.187551 -0.0264515 0.485478 0.0293399 0.430544 -0.0819067 -0.00597141 0.322171 -0.36408 0.159618 -0.0517346 66.7155 0.0113282 0.0175779 -0.128409 40.6223 4.78167 5.36491 0.24128 -0.392376 -0.742517 11.1594 10.3121 2.05116 -0.365572 -0.49367 0.036262 -0.057276 -0.0648897 -0.0908813 -0.0519116 0.00460907 0.0782498 0.101589 0.0391681 0.00224358 0.0386653 0.0185223 0.0200005 -0.0226163 -0.0157515 0.0182964 0.00252555 0.0206907 0.02426 0.0318197 0.0137269 -0.00612221 0.0194862 0.0018093 -0.00336642 0.00598481 -0.00577936 0.00142327 0.0447825 -0.0192182 0.0523077 0.0466937 0.00376132 0.0602697 0.0584789 0.0457233 -0.0246831 0.0528901 -0.0289993 -0.0378623 0.0263 0.0315354 0.0229865 
1496.55 -0.000172635 -0.0009588 0.688467 -0.00437823 0.0334266 0.0254735 0.0709916 0.0341337 -0.00487866 0.0785135 0.0157535 0.0522962 -0.0178969 -0.00559595 0.0277018 -0.0916074 0.0212126 -0.00954167 9.35569 -0.0014565 0.0235421 -0.0090895 4.78167 0.932877 0.652226 0.0419179 -0.0578464 -0.145068 1.57572 1.44766 0.29872 -0.0828603 -0.114526 0.0137259 -0.0075698 0.00207277 -0.00768341 -0.00321445 0.00950985 0.014875 0.0212296 0.0097798 0.00725506 0.0079781 0.00653791 0.00460441 0.00077145 -0.00104081 0.0054384 0.00370604 0.00540351 0.00543492 0.00682085 0.00514956 0.00372025 0.00608349 0.00426681 0.00308723 0.00299319 0.00187136 0.00165338 0.00874097 -0.000322226 0.00963431 0.0096195 0.0024303 0.0121933 0.0097475 0.00953662 0.000501939 0.0088975 0.00250735 -0.0055965 0.00617474 0.00726367 0.00822557 
6149.08 -0.00137869 0.000968929 0.713192 -0.00660494 0.0321003 0.0267452 0.0497402 0.0118918 -0.00244812 0.0453007 -0.0199315 0.0384866 -0.0361421 -0.0162082 0.101418 0.0331744 -0.0366099 -0.0347914 10.3738 -0.00493125 -0.0608167 -0.0485091 5.36491 0.652226 1.53305 0.0193358 -0.00829114 -0.0228546 2.06406 2.10292 0.306319 0.00721491 0.0298342 -0.0042349 -0.0176293 -0.0251152 -0.0240773 -0.0218969 -0.0140283 0.00757209 0.00312862 0.00195171 -0.0157972 0.00357563 -0.000200762 0.000771 -0.00962621 -0.00471268 -0.00100592 -0.00478723 0.000591252 0.00272791 0.00234763 -0.00165299 -0.00771447 -0.000484089 -0.0052441 -0.00544137 -0.00251873 -0.00300561 -0.00146787 0.00700943 -0.00573393 0.00779552 0.00473938 9.05481e-05 0.00715329 0.00881406 0.0043031 -0.00818112 0.00637608 -0.00895618 -0.00160044 0.00430612 0.0128193 -0.000744878 
-36.7473 2.86404e-05 -0.000111439 0.0370671 -0.00023434 0.00187423 0.00143868 0.00403024 0.00191231 -0.000163418 0.00390087 0.000395465 0.0014132 -0.00276542 0.000553176 -0.00247176 -0.00942682 0.00325603 0.000565826 0.474523 0.00013947 0.00522065 0.00168675 0.24128 0.0419179 0.0193358 0.00454934 -0.00975363 -0.0110329 0.0700687 0.0551724 0.0156707 -0.00551411 -0.0100466 3.97459e-05 6.77329e-05 -0.000401023 -0.000289008 0.000522839 0.000885361 0.000784671 0.00143325 0.000141954 0.000839352 0.00039836 0.000112259 0.000196844 -3.19142e-05 -0.000155729 0.000171012 0.000220959 0.000110594 2.5649e-05 0.000363754 0.000159569 6.63385e-05 0.000317082 0.000135979 0.000126316 0.000208664 -6.77606e-05 0.000101649 0.000228089 -0.000176689 0.000342833 0.000382443 -0.00019665 0.000385837 0.00034838 0.000365005 -0.00022853 0.000530899 -0.000303662 -0.000637083 -0.000190368 -0.000768718 -3.60736e-05 
681.571 -0.000220009 0.000572171 -0.0741369 0.001197 -0.00386603 -0.00412697 -0.0048489 -0.000364266 0.000486252 -0.00369826 0.00294577 0.0164261 0.0334204 -0.00599992 0.0415684 0.0560337 -0.00423232 -0.0011519 -0.759477 0.00112136 -0.0228945 -0.0108601 -0.392376 -0.0578464 -0.00829114 -0.00975363 0.149525 0.09519 -0.0706245 4.18828e-05 -0.0247607 0.0148713 0.0257144 0.00081984 -0.000903504 0.00433118 0.00162647 0.00243633 0.00447882 0.00443378 0.000642838 -0.001321 -0.00327042 -0.00257429 0.00265009 0.00183289 -0.00175836 0.00346032 -0.00165917 0.00239246 0.00196606 0.000601447 0.00323222 0.00158425 0.00109499 0.00182731 0.00277723 -0.000159841 0.00384181 -0.00162401 0.00522411 -0.000825261 0.00464582 0.00137236 0.0017021 0.00419285 -4.20216e-05 0.00155839 0.00489825 -0.000617548 0.00259839 -0.00165513 -0.000268268 0.000347792 0.00288772 0.00380307 
753.609 -0.000354602 0.000746296 -0.133807 0.000911292 -0.00711495 -0.00561829 -0.0163286 -0.00959771 0.00109058 -0.019748 -0.0100741 0.00303181 0.0283064 -0.00820789 0.0356074 0.0691074 -0.0117134 -0.00183177 -1.47488 0.000519285 -0.0211514 -0.00644726 -0.742517 -0.145068 -0.0228546 -0.0110329 0.09519 0.196797 -0.137362 -0.0868955 -0.0507004 0.0310313 0.0516588 -0.00251512 0.00298742 0.0026216 -3.87352e-05 0.000878634 -0.00488287 -0.00476339 -0.000833641 -0.000460754 0.00163669 0.000614205 0.000557947 1.9774e-05 0.00368138 0.000804688 0.00228409 -0.000105089 0.002331 0.00378256 0.000676329 0.000555008 0.00359282 0.00108901 0.00143198 0.00320782 -0.000572551 0.0046658 -0.00100855 0.00421858 0.00118249 0.00124788 0.000255697 0.000386875 0.000504136 7.87205e-05 -0.00111236 0.0026796 0.00226265 3.40792e-05 0.00673771 0.00141186 0.00198592 0.00232629 
10697.6 -0.00278876 0.00198534 1.38971 -0.00966549 0.0615301 0.0495851 0.123085 0.0580825 -0.00720652 0.122342 -0.00173026 0.0523168 -0.0901065 -0.059254 0.206116 0.0160058 -0.0285589 -0.0493154 21.4257 -0.0169164 0.0133401 -0.0318891 11.1594 1.57572 2.06406 0.0700687 -0.0706245 -0.137362 4.62136 4.65037 0.68765 -0.0411024 -0.0766698 0.0125305 -0.0239178 -0.0125083 -0.028866 -0.0235055 0.00374334 0.026506 0.0438463 0.0105943 -0.00382357 0.0175251 0.0121038 0.0091683 -0.00527531 -0.0056352 0.00633413 0.00151285 0.008321 0.0107055 0.0135385 0.00812203 0.00187769 0.014917 0.00853622 0.00480993 0.00688209 0.00216668 0.00329788 0.0226028 -0.00505919 0.0243574 0.0206547 0.00362652 0.0278487 0.0275895 0.0248683 -0.00291861 0.024918 0.00382503 -0.00492207 0.0164079 0.0227723 0.00982147 
14341.9 -0.00389757 0.00450907 1.13109 -0.00683064 0.0456831 0.0352751 0.0907704 0.0506005 -0.00352175 0.0793353 -0.0181892 0.0064143 -0.121058 -0.0873254 0.280014 0.140305 -0.0747448 -0.061813 19.5503 -0.0261255 0.00853473 -0.0193715 10.3121 1.44766 2.10292 0.0551724 4.18828e-05 -0.0868955 4.65037 5.56157 0.641419 -0.0496903 0.00897405 0.00139635 -0.027786 -0.0273701 -0.0355124 -0.0258475 0.00499679 0.0247221 0.0405327 0.00615259 -0.0098945 0.0168504 0.00946343 0.0111398 -0.00458261 -0.00742707 0.00889446 0.000854551 0.0104985 0.0120329 0.0146102 0.00444562 -0.00470131 0.00876628 -0.000953855 -0.00323661 0.00217223 -0.00167071 0.00200388 0.0224481 -0.00915497 0.0250322 0.0222695 -0.00271463 0.026604 0.0271523 0.0244708 -0.0103684 0.0311095 -0.0121093 -0.0157413 0.00966024 0.0158208 0.00260007 
968.973 -0.000165245 -0.000255967 0.293105 -0.00192203 0.0141511 0.0105072 0.0290757 0.0125675 -0.00168906 0.0301713 0.00243717 0.0270775 -0.00355736 -0.00116441 0.0231329 -0.0187925 0.0133793 -0.00140666 4.02069 0.000946856 0.00558562 -0.00576285 2.05116 0.29872 0.306319 0.0156707 -0.0247607 -0.0507004 0.68765 0.641419 0.132215 -0.029466 -0.0348737 0.00172599 -0.00334734 -0.00383578 -0.00506736 -0.00240255 0.0010376 0.00554467 0.00679957 0.0024224 0.000267874 0.00245454 0.000968621 0.00137399 -0.00126359 -0.00124973 0.00134237 0.000296289 0.00120563 0.00143331 0.00216145 0.000763807 -0.000579033 0.00120277 -1.30538e-05 -0.000336914 0.000233485 -0.000570795 -0.000132922 0.00249575 -0.00169379 0.00306434 0.00272015 -0.000472282 0.00332474 0.00303497 0.0027807 -0.00187464 0.00290188 -0.00220276 -0.00345955 0.000938968 0.00145953 0.00135448 
471.109 -0.00014063 0.000382589 -0.0696128 0.000332087 -0.00365878 -0.00169347 -0.00596055 -0.00140074 0.000846772 -0.0082296 -0.0013916 -0.00506819 0.00516278 -0.00254608 0.0130361 0.0365184 0.00667019 0.00746689 -0.744279 4.7262e-06 0.000798588 0.00254558 -0.365572 -0.0828603 0.00721491 -0.00551411 0.0148713 0.0310313 -0.0411024 -0.0496903 -0.029466 0.108712 0.0738132 0.00274401 -0.00109042 0.00345597 0.00251084 -0.00127108 -0.000469522 -0.00024415 -0.000565177 -0.000648626 -0.00570805 0.000194838 0.000222601 -0.000318111 -0.00334791 0.00235047 -0.0042947 0.000302471 -0.000929505 -0.00200981 1.21425e-05 0.000716226 -0.000335406 0.00186467 0.00220391 -0.00022187 0.0033263 -0.00248654 0.00383773 -0.00242133 0.00269731 -0.000539567 -0.000701097 0.00254367 -0.000121263 0.00240075 0.00238198 -0.00203409 -0.000596822 0.000201488 0.00404469 0.000899036 0.00259224 -0.00016545 
1022.74 -0.000354402 0.000712688 -0.101748 -3.24478e-05 -0.00561281 -0.00257668 -0.0159565 -0.0096998 0.000682776 -0.0207079 -0.0140335 -0.0110746 0.00810158 -0.00476932 0.0263426 0.0689155 0.013021 0.0123479 -1.02235 -0.000102808 0.00240452 0.00625177 -0.49367 -0.114526 0.0298342 -0.0100466 0.0257144 0.0516588 -0.0766698 0.00897405 -0.0348737 0.0738132 0.192897 0.00248735 -0.00327527 -0.00138712 -0.00134399 -0.00378509 -0.00414229 -0.00527238 -0.00365292 -0.000459601 -0.00351939 -0.00172063 0.000852302 0.000470166 0.000256691 -0.000192634 -0.000344385 -0.000981897 0.000278994 0.00183816 -0.00010469 -0.00131885 -0.000566148 -0.00035915 -0.00122221 0.000328986 -0.00108649 0.000742971 -0.00095196 0.0014688 0.00028543 0.000864502 0.000719688 0.00185885 0.00264416 0.00222749 0.00250594 0.00399722 0.0041239 0.00199378 0.00674147 0.00136027 0.00274403 -0.00182239 
189.202 8.28537e-05 -2.66585e-05 0.00355094 -2.18963e-05 0.000280986 0.000787211 -0.000546819 0.000494531 -0.000370744 0.0010926 0.00138732 -4.69206e-05 0.00477725 -0.000933464 0.000540692 0.00208964 0.00807133 0.0049159 0.0651394 -0.000921898 0.00391996 0.00144273 0.036262 0.0137259 -0.0042349 3.97459e-05 0.00081984 -0.00251512 0.0125305 0.00139635 0.00172599 0.00274401 0.00248735 0.0514796 -0.00472045 0.00318253 9.80848e-05 -0.00200359 0.00284289 0.00136221 0.00082758 0.00387464 0.000851937 0.00180494 0.00328352 0.00155431 0.00140414 0.00139446 0.000719376 0.00132094 0.00129238 0.00149299 0.00143026 0.00137787 0.00238203 0.00273543 0.00265898 0.00220924 0.00162872 0.000962729 0.00164507 0.0011968 0.00166693 0.00139436 0.00146849 0.00175472 0.00190006 0.00151523 0.00164379 0.00127332 0.00177404 0.00181221 0.00293447 0.00154604 0.00387324 0.00231509 
-191.813 -3.56973e-05 -4.07142e-07 -0.00693332 0.000137785 -0.00029165 -0.000313318 0.000196217 0.00141636 0.000462674 -0.00218258 -0.00175117 -0.000377752 0.000868674 -0.000357487 -0.000824878 -0.00147047 -0.00306167 -0.00173581 -0.106199 0.00061104 0.00399428 0.00270221 -0.057276 -0.0075698 -0.0176293 6.77329e-05 -0.000903504 0.00298742 -0.0239178 -0.027786 -0.00334734 -0.00109042 -0.00327527 -0.00472045 0.0439561 -0.00363336 -0.0036244 0.000896527 5.37046e-05 0.000247016 0.0044566 -0.0012559 0.00291162 0.000347681 0.0015554 0.000907058 0.00104803 0.001047 7.25924e-05 0.00123555 0.000937053 0.000771745 0.000819768 0.00121129 0.00135716 0.00125652 0.00170036 0.00115426 0.00101741 0.000530442 0.000625296 0.000168101 0.000962257 3.52502e-05 3.68038e-05 0.000686898 -0.000424307 -0.000239055 0.000215195 -0.000165325 -0.0016552 -0.000957834 0.000238486 -0.000688214 -0.00432776 -0.000464713 
47.8649 6.12986e-05 2.26439e-06 -0.0129501 0.000315041 -0.000540967 0.000109313 0.000529815 0.00106247 7.47758e-06 -0.000119215 -0.000603984 0.00129533 0.00961054 -0.00204408 0.00329073 0.00414373 0.00431973 0.00281161 -0.130344 -0.000191259 0.0026899 0.00114484 -0.0648897 0.00207277 -0.0251152 -0.000401023 0.00433118 0.0026216 -0.0125083 -0.0273701 -0.00383578 0.00345597 -0.00138712 0.00318253 -0.00363336 0.051633 -0.00343449 -0.00206755 0.00245996 0.00328601 0.00508068 0.00322086 0.00408704 0.00229497 0.0044445 0.00210524 0.0025696 0.00243638 0.000980843 0.00246338 0.00233417 0.00235311 0.00191594 0.00255214 0.00389373 0.00338863 0.00409596 0.00313184 0.0026475 0.00164588 0.00231571 0.00131893 0.0030165 0.00145266 0.00164557 0.00307223 0.0015897 0.00172298 0.00255816 0.00189599 0.00131257 0.00067235 0.00322524 0.00134671 0.00231135 0.00300305 
-33.4845 5.26382e-05 -6.57931e-06 -0.014651 0.000314513 -0.000640358 -0.000110163 0.000106191 0.000222385 8.79156e-05 -0.000870171 -0.00144995 -0.000622874 0.00347623 -0.000326053 -9.35917e-05 0.0019501 0.00330345 0.002297 -0.178453 4.4354e-05 0.00210496 0.00125819 -0.0908813 -0.00768341 -0.0240773 -0.000289008 0.00162647 -3.87352e-05 -0.028866 -0.0355124 -0.00506736 0.00251084 -0.00134399 9.80848e-05 -0.0036244 -0.00343449 0.0454151 -0.00464484 -0.00138896 0.00153352 0.00371215 0.00283663 0.00229945 0.00101461 0.00282314 0.00131858 0.00136724 0.00189357 0.000323077 0.00195528 0.00115907 0.00132055 0.000804971 0.00174182 0.00192648 0.00181589 0.00206239 0.00134433 0.00182385 0.000243736 0.00182917 -7.36478e-05 0.00199181 0.000301222 0.000531653 0.00192244 -9.05886e-06 0.000825786 0.0015795 0.000493599 0.000262429 -0.000690434 0.00163242 0.000519508 0.000898942 0.000943183 
-186.845 6.07608e-06 -3.12298e-05 -0.00704597 0.000226291 -0.000266681 -0.000187396 -3.6431e-05 -0.000407501 0.000249918 -0.00128253 -0.00182506 0.000296275 0.00388903 -0.000857791 -0.000777678 -0.00105705 -0.000460214 -6.28909e-05 -0.0977658 0.000355419 0.00355375 0.00244624 -0.0519116 -0.00321445 -0.0218969 0.000522839 0.00243633 0.000878634 -0.0235055 -0.0258475 -0.00240255 -0.00127108 -0.00378509 -0.00200359 0.000896527 -0.00206755 -0.00464484 0.0408837 -0.00444126 -0.00265881 0.0049125 0.00294778 0.00419462 1.56617e-06 0.00352951 0.00149988 0.00159893 0.00225339 0.000401235 0.00260704 0.00149129 0.00144553 0.00126582 0.00209217 0.00218097 0.00225368 0.00240096 0.00147093 0.00237075 0.000259712 0.00227657 0.000252885 0.00233247 0.000554175 0.0008766 0.00217355 0.000548716 0.00127009 0.00218309 0.000546287 0.000866888 -0.000826705 0.000168781 3.20384e-05 -0.00218318 0.000735573 
-5.09333 3.47204e-05 -1.72095e-05 -0.00174053 0.000198688 -3.72872e-05 0.000195257 -0.000190071 -0.000473982 1.78307e-05 0.000380937 0.00118539 -0.0013609 0.00164438 -0.00150521 -0.00130881 -0.00196192 0.00114797 0.00107224 0.00357463 -0.000643886 0.00429781 0.00242074 0.00460907 0.00950985 -0.0140283 0.000885361 0.00447882 -0.00488287 0.00374334 0.00499679 0.0010376 -0.000469522 -0.00414229 0.00284289 5.37046e-05 0.00245996 -0.00138896 -0.00444126 0.0427517 -0.00777526 -0.000855265 0.00483514 0.00519618 -0.000594447 0.0046626 0.00205887 0.00138541 0.00264689 0.000419313 0.00292515 0.00162293 0.00157694 0.0018591 0.00231389 0.00262058 0.00330016 0.00316876 0.00178749 0.00323125 -7.60062e-05 0.00350665 0.000386706 0.00294672 0.00129778 0.00177567 0.00284436 0.00166758 0.00224073 0.0035119 0.000746586 0.00263441 0.00021303 -0.000682795 0.000762396 0.00039108 0.00141576 
28.3243 3.77814e-05 -3.78142e-05 0.0111368 0.000172436 0.000590429 0.000353018 0.00223128 0.000222314 -0.000225447 0.00353884 0.00299069 0.00484464 0.00505238 -0.000219612 0.00331248 0.00120438 0.00170309 0.000375803 0.157267 0.000409503 -0.00394349 -0.00287622 0.0782498 0.014875 0.00757209 0.000784671 0.00443378 -0.00476339 0.026506 0.0247221 0.00554467 -0.00024415 -0.00527238 0.00136221 0.000247016 0.00328601 0.00153352 -0.00265881 -0.00777526 0.0411934 -0.0109032 -0.00075472 0.00373965 1.4468e-05 0.00251791 0.0015899 0.000104529 0.00198052 -0.000346469 0.00197339 0.000976309 0.000555837 0.00175601 0.00151576 0.00133928 0.00203105 0.00218176 0.000646637 0.00245089 -0.00078959 0.00269452 -0.000427625 0.00191967 0.000607681 0.00094622 0.00172927 0.000533718 0.00122201 0.00254381 -0.000105236 0.000750165 -4.43444e-05 -0.00237341 0.000358683 0.0025415 0.00124718 
-100.876 -5.65835e-05 -3.11049e-06 0.0110895 4.99058e-05 0.000528895 0.000495036 0.00192342 -0.000373644 0.000286901 0.000493343 -0.000214658 -8.27869e-05 0.00353467 -0.00257772 0.00239697 -0.000340693 -0.000239076 -0.000139712 0.192209 1.52367e-05 0.0070911 0.00381268 0.101589 0.0212296 0.00312862 0.00143325 0.000642838 -0.000833641 0.0438463 0.0405327 0.00679957 -0.000565177 -0.00365292 0.00082758 0.0044566 0.00508068 0.00371215 0.0049125 -0.000855265 -0.0109032 0.0467747 -0.0134136 0.0032269 0.00510619 0.00285929 0.00311308 0.00215466 0.00282127 0.000824614 0.00278446 0.00298452 0.00141083 0.00334726 0.00227934 0.00458161 0.00384977 0.0047541 0.0033064 0.00368484 0.001231 0.00332492 0.00143457 0.00346441 0.00203827 0.00215746 0.0036016 0.00232539 0.00298471 0.00457225 0.00227118 0.00196752 0.000843923 -0.000933985 0.000832259 -0.0014682 0.0013159 
-15.4123 3.66317e-05 -4.27468e-05 0.00618978 7.53086e-05 0.000361132 0.000409562 6.88503e-06 -0.00137436 -0.000271324 0.000671863 -0.00148321 0.000851941 0.00383156 -0.000549528 6.27281e-05 -6.53297e-05 0.00148808 0.00105021 0.0766338 -0.000329005 -0.00148198 -0.00101607 0.0391681 0.0097798 0.00195171 0.000141954 -0.001321 -0.000460754 0.0105943 0.00615259 0.0024224 -0.000648626 -0.000459601 0.00387464 -0.0012559 0.00322086 0.00283663 0.00294778 0.00483514 -0.00075472 -0.0134136 0.0391036 -0.0129246 0.00518955 0.00280912 0.00126996 0.00265661 0.00094997 0.00195805 0.00116306 0.00221796 0.00135088 0.00194556 0.000830261 0.00331284 0.00214145 0.00207343 0.002309 0.00112518 0.00177302 0.000634777 0.00210695 0.00101189 0.00133911 0.0014442 0.00121268 0.0019111 0.0016329 0.00115815 0.00144128 0.00161945 0.000575802 0.0017788 0.00125261 0.00255013 0.00140753 
