*mpd[__mpd__]
estimate_values:
catchability[CSacous].q catchability[WCacous].q catchability[CRsum].q catchability[SAsum].q catchability[SAaut].q observation[CRsumbio].process_error observation[SAsumbio].process_error process[recruit_E].b0 process[recruit_W].b0 process[recruit_E].ycs_values{1975} process[recruit_E].ycs_values{1976} process[recruit_E].ycs_values{1977} process[recruit_E].ycs_values{1978} process[recruit_E].ycs_values{1979} process[recruit_E].ycs_values{1980} process[recruit_E].ycs_values{1981} process[recruit_E].ycs_values{1982} process[recruit_E].ycs_values{1983} process[recruit_E].ycs_values{1984} process[recruit_E].ycs_values{1985} process[recruit_E].ycs_values{1986} process[recruit_E].ycs_values{1987} process[recruit_E].ycs_values{1988} process[recruit_E].ycs_values{1989} process[recruit_E].ycs_values{1990} process[recruit_E].ycs_values{1991} process[recruit_E].ycs_values{1992} process[recruit_E].ycs_values{1993} process[recruit_E].ycs_values{1994} process[recruit_E].ycs_values{1995} process[recruit_E].ycs_values{1996} process[recruit_E].ycs_values{1997} process[recruit_E].ycs_values{1998} process[recruit_E].ycs_values{1999} process[recruit_E].ycs_values{2000} process[recruit_E].ycs_values{2001} process[recruit_E].ycs_values{2002} process[recruit_E].ycs_values{2003} process[recruit_E].ycs_values{2004} process[recruit_E].ycs_values{2005} process[recruit_E].ycs_values{2006} process[recruit_E].ycs_values{2007} process[recruit_E].ycs_values{2008} process[recruit_E].ycs_values{2009} process[recruit_E].ycs_values{2010} process[recruit_E].ycs_values{2011} process[recruit_E].ycs_values{2012} process[recruit_E].ycs_values{2013} process[recruit_E].ycs_values{2014} process[recruit_W].ycs_values{1975} process[recruit_W].ycs_values{1976} process[recruit_W].ycs_values{1977} process[recruit_W].ycs_values{1978} process[recruit_W].ycs_values{1979} process[recruit_W].ycs_values{1980} process[recruit_W].ycs_values{1981} process[recruit_W].ycs_values{1982} process[recruit_W].ycs_values{1983} process[recruit_W].ycs_values{1984} process[recruit_W].ycs_values{1985} process[recruit_W].ycs_values{1986} process[recruit_W].ycs_values{1987} process[recruit_W].ycs_values{1988} process[recruit_W].ycs_values{1989} process[recruit_W].ycs_values{1990} process[recruit_W].ycs_values{1991} process[recruit_W].ycs_values{1992} process[recruit_W].ycs_values{1993} process[recruit_W].ycs_values{1994} process[recruit_W].ycs_values{1995} process[recruit_W].ycs_values{1996} process[recruit_W].ycs_values{1997} process[recruit_W].ycs_values{1998} process[recruit_W].ycs_values{1999} process[recruit_W].ycs_values{2000} process[recruit_W].ycs_values{2001} process[recruit_W].ycs_values{2002} process[recruit_W].ycs_values{2003} process[recruit_W].ycs_values{2004} process[recruit_W].ycs_values{2005} process[recruit_W].ycs_values{2006} process[recruit_W].ycs_values{2007} process[recruit_W].ycs_values{2008} process[recruit_W].ycs_values{2009} process[recruit_W].ycs_values{2010} process[recruit_W].ycs_values{2011} process[recruit_W].ycs_values{2012} process[recruit_W].ycs_values{2013} process[recruit_W].ycs_values{2014} selectivity[M_male].x0 selectivity[M_male].y0 selectivity[M_male].y1 selectivity[M_male].y2 selectivity[M_female].x0 selectivity[M_female].y0 selectivity[M_female].y1 selectivity[M_female].y2 selectivity[sel_Whome].v{1} selectivity[sel_Whome].v{2} selectivity[sel_Whome].v{3} selectivity[sel_Whome].v{4} selectivity[sel_Whome].v{5} selectivity[sel_Whome].v{6} selectivity[sel_Whome].v{7} selectivity[sel_Espmg_Male].v{1} selectivity[sel_Espmg_Male].v{2} selectivity[sel_Espmg_Male].v{3} selectivity[sel_Espmg_Male].v{4} selectivity[sel_Espmg_Male].v{5} selectivity[sel_Espmg_Male].v{6} selectivity[sel_Espmg_Male].v{7} selectivity[sel_Espmg_Male].v{8} selectivity[sel_Wspmg_Male].v{1} selectivity[sel_Wspmg_Male].v{2} selectivity[sel_Wspmg_Male].v{3} selectivity[sel_Wspmg_Male].v{4} selectivity[sel_Wspmg_Male].v{5} selectivity[sel_Wspmg_Male].v{6} selectivity[sel_Wspmg_Male].v{7} selectivity[sel_Wspmg_Male].v{8} selectivity[sel_Espmg_Female].v{1} selectivity[sel_Espmg_Female].v{2} selectivity[sel_Espmg_Female].v{3} selectivity[sel_Espmg_Female].v{4} selectivity[sel_Espmg_Female].v{5} selectivity[sel_Espmg_Female].v{6} selectivity[sel_Espmg_Female].v{7} selectivity[sel_Espmg_Female].v{8} selectivity[sel_Wspmg_Female].v{1} selectivity[sel_Wspmg_Female].v{2} selectivity[sel_Wspmg_Female].v{3} selectivity[sel_Wspmg_Female].v{4} selectivity[sel_Wspmg_Female].v{5} selectivity[sel_Wspmg_Female].v{6} selectivity[sel_Wspmg_Female].v{7} selectivity[sel_Wspmg_Female].v{8} selectivity[Enspsl].mu selectivity[Enspsl].sigma_l selectivity[Enspsl].sigma_r selectivity[Wnspsl].mu selectivity[Wnspsl].sigma_l selectivity[Wnspsl].sigma_r selectivity[Espsl].a50 selectivity[Espsl].ato95 time_varying[shifted_a50].a selectivity[CRsl].mu selectivity[CRsl].sigma_l selectivity[CRsl].sigma_r selectivity[SAsl].mu selectivity[SAsl].sigma_l selectivity[SAsl].sigma_r 
-0.000767191 0.00186081 -1.66062e-05 0.000327279 0.000202039 -6.88359e-05 -0.000410845 -0.000956021 0.000697124 0.000369108 0.000530544 0.000434022 0.000495261 0.000453562 6.91091e-05 1.98974e-05 -8.72792e-07 0.00013859 5.34812e-05 -5.31891e-05 -2.5634e-05 -0.000151612 -0.000154154 -0.000198887 -5.52246e-05 -8.74039e-05 -0.000137412 -0.000209152 -0.000134336 -0.000124865 -0.000113355 -7.16012e-05 8.23633e-06 3.74437e-14 -3.64831e-05 -3.67911e-05 0.000123262 6.63689e-06 0.000133113 1.75235e-05 0.000235257 9.1774e-05 0.000381945 0.000230753 -2.83926e-05 0.000528703 1.30209e-05 -5.20738e-05 -7.19282e-05 -0.00055393 -0.00099945 -0.000459801 -0.000359898 -3.71276e-05 0.000268356 0.000333778 0.000113675 0.000306834 0.000231374 -1.47651e-05 8.2493e-06 0.00015685 7.76989e-05 3.37588e-05 4.63638e-05 0.000257846 0.000618725 0.000198087 0.000360251 0.000109639 8.51281e-05 -3.64357e-05 -0.000102843 4.53692e-15 -0.000181898 -3.12342e-05 -0.000145018 -9.38493e-05 -0.000179208 1.97178e-05 -0.000102637 -1.19274e-05 -0.000147739 -0.00040013 1.86391e-05 -0.000687308 0.0001616 6.28681e-06 -7.26592e-05 0.00172464 1.14387e-05 0.000201726 -0.000166939 0.00250942 -2.3235e-05 0.000261915 -0.00010765 -0.000293158 -0.000155942 -0.00046798 -0.000390902 -6.57185e-05 3.66411e-05 4.14389e-09 -2.72919e-07 6.96762e-06 0.000110981 0.000283694 0.000321616 0.000489477 0.000109633 0.000193686 3.52448e-06 -1.19195e-05 -0.000117474 -0.000149925 -0.000120391 -0.000343657 -0.000233665 0.00011123 -1.40022e-07 1.52884e-05 8.19589e-05 0.000280327 0.000271452 0.000382933 0.000620593 5.3611e-11 -1.21744e-05 7.99526e-05 4.11999e-05 -9.38021e-05 -0.000115216 -0.000153828 -0.000388932 2.94798e-11 -0.00567588 -0.00327535 -5.70895e-09 0.000509014 0.00115647 -0.00153437 0.000474193 6.80486e-09 4.62093e-05 8.20214e-10 -0.00187438 0.00127531 -2.55441e-09 -5.02854e-09 -5.55432e-09 
-0.00100018 0.000116263 -7.68676e-05 3.81094e-05 3.62959e-06 -1.92785e-05 7.26507e-05 6.60766e-05 0.000369108 0.00351619 0.00174077 0.00108847 0.00108709 0.000838653 0.00016131 0.000163229 3.03353e-05 -2.6505e-05 -0.000109677 -0.000153891 -0.000114602 -0.000750637 -0.000893184 -0.000478446 -0.000152106 -0.000461303 -0.000485605 -0.000490449 -0.000701165 -0.000330912 -0.000355898 -0.000512291 -0.000305766 -6.02037e-14 -0.00046755 -0.000155881 -0.000114283 -0.000418424 -0.000414678 -0.000480448 -0.000384946 -0.000496686 -1.9703e-05 -0.00069445 -0.00013037 -0.000652187 -0.000333798 -8.62613e-06 0.000652106 -0.000369415 -0.00015299 -0.000334274 0.000329004 0.000834256 0.00087594 0.000589361 0.00013314 0.000255892 0.00010176 9.37163e-06 1.90493e-05 -4.70462e-06 0.00032419 5.21534e-05 3.31884e-05 0.000167661 0.000531363 1.82631e-05 0.000265495 5.98412e-05 5.1732e-05 -9.03115e-05 -8.19096e-05 -9.08092e-16 -0.000165479 -2.2468e-05 -0.000221736 -0.000162917 -0.000240317 -0.000108974 -0.000314642 -0.000181115 -0.000355048 -0.000264124 -1.71488e-05 -0.000802529 2.23424e-05 7.70726e-05 0.000651511 -0.00145135 0.000205238 -0.00040967 0.000294409 -0.0028197 0.000141683 -0.000131355 0.000273053 -1.78141e-05 -2.96709e-06 -0.000517078 0.000843631 0.000477218 0.00010119 -2.60667e-09 5.50147e-07 4.65777e-06 -2.06598e-05 0.000196465 -0.000338506 -0.000646694 -0.000212384 -0.000328832 -1.27543e-05 8.00336e-05 -7.90751e-05 0.00027305 0.000220494 0.000506046 0.000349831 -0.000303184 2.48773e-07 1.838e-05 5.99898e-05 0.000146825 -3.03652e-05 0.00015089 -0.000582257 -3.44578e-11 3.52819e-05 -4.96387e-05 0.000127793 -0.000293276 -0.000521663 -0.000430819 0.000331655 -1.8792e-11 -0.0173258 -0.00773921 3.66897e-09 0.0033609 0.011078 0.022295 0.000216896 -4.37674e-09 1.9213e-05 -5.00857e-10 0.0023727 0.00357635 1.64273e-09 3.23426e-09 3.57058e-09 
-0.000994275 0.000599706 -6.49246e-05 0.000130753 5.79028e-05 -7.15637e-05 2.62238e-05 -0.000222737 0.000530544 0.00174077 0.00488341 0.00130501 0.000867307 0.000457672 0.000267162 0.000148431 4.9714e-05 -0.000158338 -0.000122318 -0.000135225 -0.000125711 -0.000816833 -0.000951489 -0.000499039 -0.000166789 -0.00043416 -0.000513036 -0.000510016 -0.000710726 -0.000350014 -0.000373645 -0.000502024 -0.000299784 -7.44511e-14 -0.000481173 -0.000169371 -9.76468e-05 -0.000435965 -0.000376502 -0.000479195 -0.000246297 -0.000461713 0.000183501 -0.000570211 -0.00015153 -0.000114385 -0.000483372 -3.49181e-05 0.000644682 -0.000475379 -0.000397763 -0.000543021 2.45586e-05 0.000648087 0.00100836 0.00100782 0.000363105 0.000425891 0.00018518 0.000162506 4.73296e-05 0.000241896 0.000437988 5.5518e-05 4.2469e-05 0.000231409 0.000825946 6.18856e-05 0.000402835 9.628e-05 8.23681e-05 -9.65899e-05 -8.66493e-05 8.99337e-16 -0.000196702 -2.16112e-05 -0.000248339 -0.00016338 -0.000283681 -9.62806e-05 -0.000405222 -0.000182691 -0.000532458 -0.000453235 5.87298e-07 -0.00159374 -0.000187371 3.74465e-05 0.000643782 -0.00119852 0.000219334 -0.000494312 0.000275368 -0.00277106 0.000128899 -3.95976e-05 0.000296541 -0.000102177 -3.86354e-05 -0.00051679 0.000741317 0.000461847 0.000109472 -1.96685e-09 3.16232e-07 -1.1038e-05 -9.74613e-05 0.000304918 -0.000246356 -0.000543396 -0.000218863 -0.000239072 1.96858e-06 5.19302e-05 -7.79557e-05 0.000256842 0.000201653 0.000448021 0.000310338 -0.000366149 4.91668e-07 1.69104e-05 8.2019e-05 0.000173314 2.00701e-05 0.000247519 -0.000423791 -2.58489e-11 2.0987e-05 -9.00428e-05 0.000133899 -0.000364952 -0.000521714 -0.000377786 0.000281197 -1.35106e-11 -0.0155068 -0.00687444 2.76269e-09 0.00242824 0.0142533 0.0192436 -0.00060103 -3.26215e-09 4.09297e-05 -3.40188e-10 0.00281406 0.00394819 1.22832e-09 2.41591e-09 2.68399e-09 
-0.000682377 0.000550401 -2.7643e-05 0.000120183 3.77757e-05 -7.62994e-05 2.76223e-05 -0.000196963 0.000434022 0.00108847 0.00130501 0.00422656 0.0008414 0.000276929 8.57993e-05 5.6575e-05 -8.26473e-05 -9.05565e-05 -0.000114402 -0.000169782 -0.000110194 -0.000664239 -0.000740551 -0.000403415 -0.000127167 -0.000327709 -0.000372375 -0.000389577 -0.000512963 -0.000260445 -0.000268008 -0.00034167 -0.000206059 -9.10902e-14 -0.000347008 -0.000123682 -7.46098e-05 -0.000315814 -0.000263604 -0.000325796 -0.000139826 -0.000242925 0.000233713 -0.000264234 -7.24207e-05 0.000382562 -0.000286117 -2.29217e-06 0.000443509 -0.000264414 -0.000214516 -0.00029743 3.63332e-05 0.00039577 0.000608662 0.000700498 0.000445006 0.000653273 0.000213653 8.70095e-05 6.45752e-05 0.000367452 0.000334867 7.21389e-05 6.23487e-05 0.000239822 0.000687421 0.00010528 0.000343424 8.59554e-05 6.80357e-05 -5.42814e-05 -4.8436e-05 5.87976e-15 -0.000129218 -2.18065e-05 -0.000148359 -0.000128618 -0.000220117 -0.000102854 -0.000342968 -0.000229633 -0.000495906 -0.000501783 -5.65444e-05 -0.00200861 -0.000163353 3.42958e-05 0.000442762 -0.00077144 0.000126493 -0.000337635 0.000160782 -0.00173643 6.9611e-05 -4.21973e-06 0.000183558 -6.39525e-05 -2.4221e-05 -0.000240264 0.000469447 0.000276572 5.88988e-05 -9.56946e-10 2.51885e-07 6.70792e-07 -5.96876e-05 0.000184445 -0.000146104 -0.000312577 -0.000125448 -0.000169562 3.78987e-06 1.75391e-05 -4.54118e-05 0.000156739 0.000121172 0.000259519 0.000180725 -0.000203333 2.96133e-07 1.77369e-05 6.56141e-05 0.000171452 7.88242e-05 0.000161501 -0.000271325 -1.25637e-11 1.17711e-05 -7.66377e-05 -2.02416e-06 -0.0002165 -0.00029441 -0.000215952 0.000172285 -6.64763e-12 -0.00768288 -0.00331206 1.34067e-09 0.000916153 0.0101284 0.00996664 -0.00104185 -1.58994e-09 5.51762e-05 -1.67265e-10 0.00210774 0.00274787 5.97919e-10 1.17642e-09 1.30351e-09 
-0.0020682 -0.000891535 -0.000140235 -0.000103597 -0.000149153 -5.14783e-05 -0.00112461 0.000997018 0.000495261 0.00108709 0.000867307 0.0008414 0.0119689 0.00263536 -0.00016409 0.000892512 -7.85572e-05 0.000383903 0.000180433 1.68544e-05 -5.86636e-05 -0.000571068 -0.000759646 -0.000554604 -0.000189556 -0.000488064 -0.000500844 -0.00057264 -0.000682801 -0.000370189 -0.000368191 -0.000410573 -0.000268732 -1.81497e-13 -0.000375466 -0.000118589 1.37805e-05 -0.000245098 -0.0002175 -0.000219614 -1.48761e-05 9.0853e-06 0.000323878 -0.000101706 3.94004e-05 0.000774473 -0.000437415 -4.54209e-05 -0.0011111 -0.000580698 0.002041 0.00280567 0.00439947 0.00180583 -0.000987096 -0.00147728 0.000672752 0.00107634 7.70123e-05 -0.000205228 6.52161e-05 0.000403408 0.000193 9.84713e-05 9.88005e-05 6.32523e-05 -8.54271e-05 -4.16958e-05 -8.06888e-05 -1.33348e-05 -1.8916e-05 -0.0002411 -0.000142487 2.13233e-14 -0.000229352 -4.40057e-05 -0.000213906 -0.000215223 -0.000377759 -0.000305072 -0.000710134 -0.000626222 -0.000822474 -0.000971369 -0.000268364 -0.00361419 -2.81622e-05 0.000309241 -0.00111219 -0.00545743 0.000215208 9.12351e-05 0.000689073 -0.00153245 0.000299204 -0.00111545 -0.00191248 -6.16117e-05 0.000364224 1.41351e-05 0.000237531 0.000941556 0.000333273 -1.16733e-08 1.85019e-06 9.48358e-05 0.000315489 -8.50986e-05 -0.000185088 -0.00214273 -0.00139216 -0.00128196 -9.8158e-05 -5.29585e-05 0.000597605 0.000533562 0.000492384 0.00161298 0.00120703 -0.000471318 3.55398e-07 1.45187e-06 0.000108988 0.000448825 0.000590048 0.000359426 0.00033376 -1.48315e-10 0.000172546 -3.23569e-05 -0.000512026 0.000659318 0.000120799 -0.000990076 0.000115804 -7.10883e-11 -0.0279534 -0.0130347 1.59605e-08 0.00591229 0.0118843 0.0376159 -0.00332446 -1.84564e-08 6.83349e-05 -1.60775e-09 0.00228418 0.00895014 6.99607e-09 1.37304e-08 1.54522e-08 
-0.00150175 0.00035432 -9.89393e-05 8.09812e-05 -1.61827e-06 6.77587e-05 -0.00040568 0.000298473 0.000453562 0.000838653 0.000457672 0.000276929 0.00263536 0.00731449 -9.74741e-05 0.000401652 -0.000164347 0.000309682 0.000128502 -0.000239489 -9.25619e-05 -0.000615885 -0.000732521 -0.000520191 -0.000139371 -0.00048639 -0.000394504 -0.000456525 -0.000528555 -0.000269392 -0.000268175 -0.000334592 -0.000153511 6.47198e-14 -0.000218863 -8.22886e-05 2.95156e-05 -0.000164893 -0.000163084 -0.00020582 -0.000299098 -0.000112275 -0.000349699 -0.000251457 0.000108091 -0.000920942 0.000359755 2.36252e-05 5.23988e-05 -0.000446589 -0.000129663 0.000382367 0.00122735 0.00108969 3.13675e-05 -0.00106635 -0.000577829 -9.18237e-05 -0.000118917 -0.000669238 -8.18013e-05 -0.000509712 -0.000192923 5.96342e-05 4.25581e-05 4.4299e-05 -0.000214708 -1.39715e-05 -7.64712e-05 8.77859e-07 1.36655e-05 -0.000111054 -0.000173061 4.51844e-14 -0.000213731 -5.8927e-05 -0.000222097 -0.000168213 -0.000183654 -2.7632e-05 0.000120016 1.27676e-05 0.000591354 0.000122864 -0.000138033 0.00135731 0.000894564 0.000204004 5.18423e-05 -7.27002e-05 3.5283e-05 0.000372712 3.67991e-05 0.00170951 8.43841e-05 -0.000169915 -0.000344265 -5.49971e-05 -1.7385e-05 -0.00070502 0.000235907 0.000240972 7.93746e-05 5.0904e-10 1.24451e-06 8.03787e-05 0.00036561 -1.7718e-05 -9.80263e-05 -0.000240642 -6.46175e-05 -0.000322133 -6.14126e-05 0.000106959 -0.000105871 3.52309e-05 5.49456e-05 0.000146772 0.000113736 0.000205496 -4.44911e-07 2.16431e-05 0.000171827 0.000318664 0.000157524 0.000159035 -3.23964e-05 5.50766e-12 6.69393e-05 0.000212891 5.17902e-06 0.000115632 -0.000297981 -0.000614156 -0.000144513 2.18577e-12 -0.021507 -0.0108271 -6.07213e-10 0.00575343 -0.00541353 0.0202994 0.0028518 6.57134e-10 -5.23021e-05 5.71492e-11 -0.00207272 0.00252193 -2.54135e-10 -4.95276e-10 -5.80743e-10 
-6.69458e-05 -1.92155e-05 -1.64771e-05 3.13914e-05 1.63275e-05 -3.24211e-05 -0.00016678 1.66791e-05 6.91091e-05 0.00016131 0.000267162 8.57993e-05 -0.00016409 -9.74741e-05 0.00189112 0.000373206 0.000274785 -0.000340807 7.38605e-05 0.000159194 1.7241e-05 -8.93858e-05 -0.000119761 -1.91378e-05 -3.00982e-05 3.44784e-05 -8.21497e-05 3.3092e-06 -5.02537e-05 -2.1083e-05 -3.78625e-05 -9.20709e-06 -1.34158e-05 5.95745e-14 5.00643e-06 -8.04101e-06 4.74929e-05 2.6271e-05 0.000103279 4.43444e-05 0.000254341 4.32629e-05 2.59844e-05 4.44069e-05 -7.11532e-06 0.000287891 -0.000300712 -7.75202e-05 -0.000225707 -0.000201513 -7.14937e-05 -2.35751e-05 1.25279e-05 -8.5581e-05 8.37824e-05 0.000285019 -2.44282e-05 -0.000446487 -0.000139787 0.000196631 -2.41482e-05 6.33608e-05 2.26142e-05 -6.19029e-05 -5.42347e-05 -0.000186751 2.16877e-05 -0.000141394 -4.96383e-05 -1.98289e-05 2.84076e-06 -7.15083e-05 -3.66081e-05 2.5082e-14 -6.94946e-05 1.50364e-05 -8.44436e-05 2.99875e-05 -3.51768e-05 7.53146e-05 -3.37988e-05 0.000208886 0.000178607 0.000224008 8.49757e-05 0.000529394 -0.00026589 -5.45521e-05 -0.000225997 -0.000472408 4.41199e-05 -0.000114906 7.9534e-05 -0.000312515 1.97718e-05 -4.26738e-05 -0.000195583 -8.58261e-05 1.0151e-05 -7.6888e-05 -0.000106389 0.000104124 5.94896e-05 -1.35188e-09 1.49277e-07 -1.68551e-05 -0.000137347 0.000108158 6.1018e-05 -0.000187247 -0.000199853 3.53579e-05 7.66265e-06 -1.91129e-05 8.1466e-05 5.968e-05 4.86406e-05 0.000168787 0.000125782 -0.000209836 6.11703e-07 -1.46254e-05 6.98415e-05 -9.70816e-05 -5.34675e-05 9.53009e-05 0.000206258 -1.67082e-11 2.43902e-07 -3.7584e-05 0.000110593 -4.27213e-05 -2.21013e-05 -3.36921e-05 -9.70062e-06 -6.78604e-12 -0.00276739 -0.00128687 1.82172e-09 0.000306649 0.00314358 0.00309864 -0.000371606 -2.03047e-09 -3.76538e-05 -1.1659e-10 0.000912055 0.000942585 7.7871e-10 1.52275e-09 1.75294e-09 
-0.000102021 -0.000543629 -1.33462e-05 -1.03465e-05 -7.71682e-05 2.21101e-05 -0.000290949 0.000218359 1.98974e-05 0.000163229 0.000148431 5.6575e-05 0.000892512 0.000401652 0.000373206 0.00332091 0.000584009 -0.0002577 0.000137105 0.000238212 7.21103e-05 -7.41183e-05 -8.45789e-05 -6.76847e-05 -5.28459e-05 1.7877e-05 -0.000116743 5.16557e-06 -6.24396e-05 -1.50426e-05 -4.35002e-05 -2.54487e-05 -3.72248e-05 1.25024e-14 -1.86643e-05 -2.33874e-05 3.0255e-05 -3.22319e-05 -3.49729e-06 -6.38008e-05 0.00011955 -0.000236735 0.000421257 -0.000734097 -0.000149634 -0.000274535 0.000139814 -2.68578e-05 -0.000402431 -0.000132484 0.000527612 0.000664881 0.000952373 0.000306364 -0.000151804 -0.000103263 0.000178161 0.000161282 9.4858e-05 -7.08734e-05 -4.25764e-05 0.000436516 2.72284e-05 2.09551e-05 -3.39039e-06 -0.000330544 -6.69858e-05 -0.000223942 -9.02269e-05 -4.99193e-05 -1.99735e-05 -0.00012811 -4.65818e-05 4.19027e-14 -9.76932e-05 2.38036e-05 -0.000177891 -5.94901e-05 -0.000175133 -8.30409e-05 -0.000395214 5.00519e-05 -0.000614472 0.000465062 0.000142639 -0.000724855 0.000161487 3.44077e-05 -0.000402705 -0.00145696 4.58341e-05 -4.97031e-05 0.000178048 -0.000461255 5.77635e-05 -0.000256219 -0.000543142 9.57133e-06 9.69393e-05 -2.70023e-05 -8.18173e-05 0.000220071 9.42851e-05 -3.52066e-09 5.03532e-07 1.81479e-05 4.81485e-05 -3.11525e-05 -2.37849e-05 -0.000550729 -0.000406441 -0.000227374 -1.48657e-05 -1.6133e-05 0.000186037 0.00013794 0.000124709 0.000429919 0.00032152 -0.000202335 4.28938e-07 -4.44853e-06 9.08246e-05 -2.42591e-05 3.35352e-05 6.82207e-05 0.000175151 -4.44005e-11 3.18085e-05 -2.27654e-05 -4.57698e-05 0.000125106 4.77971e-05 -0.00017614 3.10951e-05 -2.06432e-11 -0.0055758 -0.0023037 4.79187e-09 0.00122957 0.00313723 0.0087024 5.1536e-06 -5.49779e-09 -1.80911e-05 -4.52109e-10 0.00109428 0.0020687 2.08902e-09 4.09689e-09 4.63294e-09 
-6.85251e-05 -0.00026172 -1.44219e-05 -1.82631e-05 1.72635e-06 -1.39145e-05 -0.000171457 8.70273e-05 -8.72792e-07 3.03353e-05 4.9714e-05 -8.26473e-05 -7.85572e-05 -0.000164347 0.000274785 0.000584009 0.00170734 -6.09756e-05 2.02637e-06 0.000232593 7.00521e-05 9.09168e-05 7.01315e-05 1.22222e-05 -7.85616e-06 5.34929e-05 -4.59712e-05 3.19084e-05 -3.87202e-06 9.08731e-06 -8.69349e-06 -3.00639e-06 -1.14172e-05 1.16566e-13 2.18925e-05 -2.6131e-06 4.63609e-05 4.64543e-05 8.60989e-05 4.06634e-05 0.000221813 -5.74039e-05 0.000421497 -0.000208192 -0.000132403 -0.000192432 1.14656e-05 -4.33585e-05 -0.000315588 -0.000115495 0.000178671 0.000220343 0.000287085 -1.47363e-05 -8.48243e-05 3.07116e-05 -2.8799e-05 -0.000209472 0.000192577 0.000205893 -3.38648e-05 3.72776e-05 -2.6458e-05 -4.84476e-05 -5.28195e-05 -0.000159141 4.91696e-05 -9.26386e-05 1.48074e-05 -1.29638e-05 4.36822e-06 -3.66446e-05 -1.05817e-06 -5.95937e-16 -3.20086e-05 2.95613e-05 -8.03083e-05 -1.63959e-05 -0.00011221 -4.85839e-05 -0.000283778 5.26907e-05 -0.0004334 0.000203087 0.000186425 0.000443533 2.38337e-05 -2.24638e-05 -0.000315746 -0.000698796 3.48043e-05 -3.38024e-05 9.84759e-05 -0.000416774 3.85932e-05 -0.00013739 -0.000264774 -2.06037e-05 5.22499e-05 1.64767e-05 -0.000105927 0.000112139 5.78012e-05 -2.05378e-09 -5.10651e-08 -4.09328e-06 4.24805e-05 1.38829e-05 1.77487e-05 -0.000286073 -0.000246998 -3.86802e-05 -4.65614e-07 -1.46755e-05 0.000121363 7.57598e-05 6.47579e-05 0.000232104 0.000173296 -0.000187614 1.92526e-07 -5.65715e-06 -2.15926e-05 -9.19313e-05 -3.03939e-05 4.93961e-05 0.000168375 -2.56674e-11 9.60844e-06 -2.28394e-05 6.96717e-05 3.64181e-05 3.20689e-05 -4.52663e-05 1.19829e-05 -1.14542e-11 -0.00212178 -0.000910027 2.77962e-09 0.000775674 0.000597735 0.00405701 -1.59139e-05 -3.15862e-09 -2.9027e-05 -2.36931e-10 0.00044606 0.00101387 1.20382e-09 2.35871e-09 2.6831e-09 
-0.000266967 0.000466707 -2.38859e-06 5.1754e-05 7.40362e-05 4.2359e-05 -0.000121927 -0.000222015 0.00013859 -2.6505e-05 -0.000158338 -9.05565e-05 0.000383903 0.000309682 -0.000340807 -0.0002577 -6.09756e-05 0.00313107 -0.000135697 -7.89237e-05 6.83958e-05 0.000148081 0.000179091 -8.29397e-05 3.19207e-05 -6.5791e-05 3.58634e-05 -6.10128e-05 3.62098e-05 1.66577e-05 3.17594e-05 -1.67082e-06 3.05397e-05 -9.52512e-14 5.68789e-05 2.03079e-05 3.02244e-05 0.000102519 7.23554e-05 0.000120239 6.14403e-05 0.000173682 -0.000390805 -0.000116358 2.70546e-06 -0.000527518 -9.42427e-06 1.55256e-05 7.76139e-05 -9.38603e-05 -0.000247232 2.89492e-05 0.000150274 0.000195137 -4.94755e-05 -0.000314298 -6.36733e-05 0.000160021 -5.32006e-05 -0.00013024 2.85589e-05 -0.000377548 -0.000165293 2.69778e-05 4.80473e-05 8.53549e-05 4.60067e-05 0.000211084 0.000207995 5.69607e-05 1.4919e-05 3.53027e-05 7.82018e-06 -3.81119e-14 2.11436e-05 -2.05981e-05 5.62937e-05 -8.25759e-05 -6.18732e-05 -0.000134681 -9.41809e-05 -0.000320642 0.000263369 -9.34286e-05 -6.77906e-05 6.63628e-05 0.000127778 5.93192e-05 7.75397e-05 0.000962589 -2.21181e-05 0.000188384 -0.000111591 0.00166383 -2.75296e-05 0.000134537 -2.63539e-05 -3.39241e-05 -5.78705e-05 -0.000220331 -0.000126519 -9.63088e-05 -1.93609e-05 2.47977e-09 -7.21878e-07 1.81142e-05 8.97925e-05 4.91627e-05 0.000107254 0.000289362 0.000173796 -1.13713e-05 -1.67099e-05 1.94218e-05 -0.000100439 -0.000111897 -8.2107e-05 -0.000234886 -0.000165082 0.000228918 -1.05683e-06 3.25365e-05 -0.000163347 0.000141839 0.000166129 0.000123786 0.000170432 3.13058e-11 5.91738e-06 9.3629e-05 -6.86945e-05 5.58378e-05 -2.18101e-05 -0.000112678 -0.000187684 1.5412e-11 -0.00343554 -0.00180352 -3.36688e-09 -6.22314e-05 -0.000258974 -0.00099822 0.00128855 3.90444e-09 -8.1172e-06 3.78014e-10 -0.0014243 -0.000365339 -1.47829e-09 -2.9023e-09 -3.26052e-09 
