*mpd[__mpd__]
estimate_values:
process[Recruitment].b0 catchability[CPUEq].q catchability[subaTANqA].q selectivity[subaFsel].a50 selectivity[subaFsel].ato95 selectivity[subaTANselA].a50 selectivity[subaTANselA].ato95 observation[CPUE].process_error process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} process[Recruitment].recruitment_multipliers{2015} process[Recruitment].recruitment_multipliers{2016} process[Recruitment].recruitment_multipliers{2017} 
-31.3263 4.87719e-09 9.13194e-06 0.000852529 0.00197173 -8.70034e-06 -1.67663e-05 -6.84948e-05 -0.000249685 0.000816774 0.000131812 0.00502153 0.00425451 0.00271564 0.0142214 0.00174574 0.00268175 -0.010555 0.0219626 -0.00459596 0.00145458 0.000520634 0.0016464 0.00198689 0.00175026 0.00240095 0.00296913 0.00178562 0.00199951 0.00263831 0.00192059 0.002053 0.00215329 0.0018587 0.00125892 0.00119626 0.00112079 0.00135375 0.00168716 0.00200943 0.00148933 0.00183246 0.000966974 0.00126103 0.000998453 0.000174566 0.000994154 -0.000322403 -0.00272922 0.00104455 0.00101397 
-30.8955 1.31015e-08 2.36466e-05 -0.000145676 -0.00010884 -5.06945e-05 1.60439e-05 1.46534e-05 0.000946429 -0.000198705 0.000904294 0.000489597 0.00305499 0.000620729 0.0117803 0.000367409 0.000290765 0.00270733 -0.00459596 0.00967927 -0.00165868 0.000373154 0.00100067 0.000381563 0.00163588 0.00150825 0.00135452 0.00132777 0.000985076 0.00186666 0.00109209 0.00106452 0.00136713 0.000681565 0.000829579 0.000509374 0.000767685 0.000712556 0.00108531 0.000846109 0.00122395 0.000672035 0.00113138 0.000975994 -7.54155e-05 0.000541781 0.000194213 0.000686948 0.000941072 -0.00100519 -0.000898811 
-29.4299 1.69107e-08 9.85208e-06 0.00160394 0.00218725 -6.80881e-06 1.35441e-05 -0.000184924 0.000117951 0.000185771 0.00101399 0.000291105 0.00750538 -0.00303152 0.0131577 0.000881506 0.00166063 0.000640609 0.00145458 -0.00165868 0.00733527 -0.00191467 0.00111477 0.00139379 0.00158968 0.00173911 0.00134811 0.00203992 0.00083429 0.00156064 0.00145053 0.00160016 0.00141043 0.00131693 0.000835495 0.000974748 0.00073345 0.00106436 0.00127725 0.0014079 0.00138846 0.00144654 0.000892392 0.000607996 0.000930122 0.000826135 0.00127157 0.000110183 0.000626626 -0.000663123 -0.000404331 
-29.6314 6.89912e-09 2.04077e-05 -0.00102559 -0.000767235 2.67366e-05 5.30092e-06 -2.17478e-05 -0.000261573 0.000484769 0.0010331 9.85539e-05 0.00391662 0.00193975 0.00929728 0.000457109 0.000605668 0.00235698 0.000520634 0.000373154 -0.00191467 0.00895513 -0.00230965 0.00108961 0.001939 0.00131162 0.00175358 0.00131805 0.00101798 0.00178775 0.001014 0.00129385 0.00126731 0.000912003 0.000877044 0.000457619 0.000723593 0.000657551 0.00103093 0.000984124 0.00105256 0.000994642 0.000728803 0.000797904 0.000434314 0.00026064 0.000227414 0.000438242 -0.000248467 0.000246498 0.000665223 
-52.695 2.51111e-08 2.33831e-05 0.000472021 0.00107291 -4.19409e-05 6.5265e-06 -0.000158871 0.00121588 0.000174465 7.47594e-05 0.00347479 0.00547839 -0.00222434 0.017373 0.000359288 0.000586406 0.00204305 0.0016464 0.00100067 0.00111477 -0.00230965 0.00830667 -0.00152234 0.00186345 0.00240659 0.00226069 0.00185484 0.00132996 0.00231839 0.00138989 0.00187092 0.00188113 0.00141502 0.00115257 0.000911249 0.000936027 0.00104351 0.00134621 0.00155501 0.00149255 0.00138752 0.000887613 0.000968296 0.000600795 0.000787507 0.000232533 0.000432599 -0.000902839 -0.000462101 -0.00047109 
-37.1369 1.81355e-08 2.33136e-05 0.000979457 0.00105402 1.82094e-05 1.6489e-05 -0.000200076 0.000783121 0.00052599 0.00114471 -0.00152665 0.0107132 -0.000703664 0.01522 0.00124052 0.00106031 0.00178113 0.00198689 0.000381563 0.00139379 0.00108961 -0.00152234 0.00952154 -0.00189918 0.00324537 0.00269246 0.00181981 0.0014071 0.00145185 0.00209104 0.00194635 0.0016341 0.00182114 0.000879286 0.0012985 0.00103456 0.0011951 0.00157798 0.00175378 0.00175788 0.00130263 0.00134622 0.00106204 0.000963676 0.00102723 0.00096873 0.00020825 0.000529024 -0.000460411 2.57807e-05 
-46.463 1.45983e-08 2.50247e-05 0.000303866 4.81746e-05 -4.81867e-05 1.88145e-05 -0.000285014 0.000898568 0.00176274 0.00165235 0.00142469 0.0121579 -0.00103665 0.0254218 0.00134083 0.00135066 0.00354526 0.00175026 0.00163588 0.00158968 0.001939 0.00186345 -0.00189918 0.0167943 -0.00532463 0.00615547 0.00281205 0.00263685 0.00333144 0.00299834 0.00257133 0.00335518 0.00231414 0.00181577 0.00174643 0.00154946 0.0020221 0.00235814 0.00265298 0.00259429 0.0023087 0.00156608 0.00220826 0.000981653 0.00128536 0.00134476 0.000144403 -0.000336807 -0.000532937 0.00033687 
-173.695 1.00275e-07 0.000145687 0.00198054 0.00343581 0.000173435 3.00325e-05 -0.000541325 0.000638699 0.00109013 0.00100879 0.000603698 0.019912 -0.00404587 0.0289141 0.00185126 0.00114583 0.0044832 0.00240095 0.00150825 0.00173911 0.00131162 0.00240659 0.00324537 -0.00532463 0.0291643 -0.0117605 0.00837808 0.00141166 0.00504645 0.00193234 0.00338225 0.00369835 0.00277558 0.00191825 0.00218286 0.00135452 0.00221095 0.00267927 0.00286915 0.00322509 0.00217459 0.00200574 0.00143064 0.00203433 0.00112258 0.00251137 0.000741899 0.00023625 -0.0014655 -0.0010958 
-69.9688 2.98974e-08 3.78161e-05 0.00155887 0.00329076 -0.000139343 8.68045e-06 -0.000264018 0.000768212 0.00139998 0.00175285 0.00401076 0.00585543 -0.000750263 0.0267713 0.000678848 0.00212928 0.00345049 0.00296913 0.00135452 0.00134811 0.00175358 0.00226069 0.00269246 0.00615547 -0.0117605 0.0294779 -0.00958847 0.00679432 0.00310157 0.00342229 0.00291832 0.00299904 0.00275565 0.00163394 0.0016111 0.0017172 0.00174737 0.00248939 0.00269627 0.0025226 0.00229145 0.00206096 0.00183186 0.00102989 0.00134776 -0.000267792 0.00116812 -0.00248787 8.78393e-05 0.000447897 
-115.143 6.91653e-08 8.90931e-05 0.00313467 0.0033502 7.8657e-05 3.06175e-05 -0.000254289 0.00131231 0.000182245 0.0014325 0.00161834 0.0132149 -0.00203093 0.0271284 0.00140393 0.0011752 0.00368722 0.00178562 0.00132777 0.00203992 0.00131805 0.00185484 0.00181981 0.00281205 0.00837808 -0.00958847 0.0214836 -0.00751405 0.00634656 0.00204427 0.00270299 0.00293759 0.00225487 0.00176756 0.00150824 0.00160189 0.00173673 0.00243501 0.00243941 0.00264723 0.00196159 0.00182198 0.00167907 0.00132542 0.00145098 0.00157203 0.00105904 0.00138731 -0.00125349 -0.000896672 
