*mpd[__mpd__]
estimate_values:
process[Recruitment].b0 catchability[CPUEq].q catchability[subaTANqA].q selectivity[subaFsel].a50 selectivity[subaFsel].ato95 selectivity[subaTANselA].a50 selectivity[subaTANselA].ato95 observation[CPUE].process_error process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} process[Recruitment].recruitment_multipliers{2015} process[Recruitment].recruitment_multipliers{2016} process[Recruitment].recruitment_multipliers{2017} 
20.7951 -2.61626e-08 -3.31616e-05 -0.000463619 0.00173268 2.39939e-06 1.01618e-05 -0.000221894 0.00198245 0.00140232 0.00565743 -0.000431329 0.015266 -0.000895251 0.0157007 9.58534e-05 -0.0016 0.00591414 0.00237062 -0.000286676 0.00145366 0.0008805 0.00159468 0.000222613 0.0042567 -0.000371615 0.00514082 -0.00289211 0.0136966 -0.00336489 0.00328079 0.00220151 0.00208145 0.00203191 0.0013684 0.00149998 0.00104363 0.00160915 0.00178654 0.00224719 0.00200414 0.00192376 0.0012048 0.00111913 0.000973004 0.000704054 0.000399235 0.0003751 0.00096425 -0.000403474 -8.02617e-05 
-114.458 5.7037e-08 9.24729e-05 3.68211e-05 -0.000597167 -1.31452e-05 1.30329e-05 -3.68152e-05 -0.000154608 -6.3439e-05 0.00106688 -0.00356556 0.0132355 0.00189276 0.0259133 0.000971471 0.00339987 0.00225453 0.00192207 0.00198549 0.00144729 0.00183768 0.00142528 0.0022316 0.00206355 0.00427998 0.00429748 0.00356929 -0.00336489 0.015144 -0.00121199 0.00358529 0.0028883 0.00241625 0.00162049 0.00173278 0.00139652 0.00186365 0.00234219 0.00242412 0.00244327 0.00232834 0.0014725 0.00216697 0.00163383 0.00110513 0.00211051 0.000488527 0.000902798 -0.000748563 -0.00053028 
-29.6492 5.62623e-09 1.43306e-05 -0.000680618 -1.02075e-05 -3.07332e-05 9.82328e-06 -0.000115829 0.00106549 0.00060994 0.00261887 0.000134919 0.011692 -0.000503209 0.0190843 0.00140859 0.000669307 0.00314052 0.0020114 0.000863827 0.00132753 0.000828852 0.00133935 0.00155663 0.00318739 0.00130093 0.00276334 0.00284959 0.00328079 -0.00121199 0.00967189 0.000105797 0.00296044 0.00186619 0.00133444 0.00141226 0.00113196 0.00148459 0.00186133 0.00203633 0.0019193 0.00166483 0.00127602 0.00137328 0.000879817 0.000917766 0.000534755 0.000662358 0.000709541 -0.000634991 -0.000555199 
-40.6336 1.30659e-08 2.9448e-05 -0.000713605 0.000494628 -1.87359e-05 1.0602e-05 -2.79153e-05 0.000875898 0.000512647 0.00316394 -0.000751614 0.0111932 -0.000243488 0.0209989 0.000817956 0.00154784 0.00328253 0.00174527 0.000899555 0.00144078 0.00132881 0.00149778 0.00180201 0.00244881 0.0025858 0.00312521 0.00212958 0.00220151 0.00358529 0.000105797 0.00728595 0.00146219 0.00193913 0.00133401 0.00139324 0.00142118 0.00159797 0.00201654 0.00218277 0.00210778 0.00177875 0.00161597 0.0014247 0.00104389 0.000855726 0.000862607 0.00025083 0.000668657 -0.000622461 -0.000445036 
-44.6742 1.54929e-08 2.54938e-05 -0.00077434 4.65532e-05 2.63841e-05 1.10374e-05 -4.5402e-05 0.00102631 0.000782608 0.00235418 -0.00152468 0.0136589 0.00135687 0.0208141 0.00091632 0.00160265 0.00322672 0.00210552 0.000951671 0.00145367 0.0011591 0.0014845 0.0017242 0.00286963 0.00281781 0.00324052 0.00257775 0.00208145 0.0028883 0.00296044 0.00146219 0.00672179 0.00156413 0.0011852 0.00148667 0.00115436 0.0018229 0.00207428 0.00219172 0.00208714 0.00200887 0.00123567 0.001563 0.00128256 0.000873061 0.00149251 0.00039979 0.0011119 -0.000549073 -0.000275044 
-19.3759 4.76327e-09 9.08783e-06 -0.000199459 0.000775188 8.85139e-06 8.54084e-06 -7.44356e-06 0.000787298 0.000525792 0.00207236 -0.000697445 0.0103923 0.000165224 0.0173855 0.000729706 0.00126644 0.00259427 0.00158793 0.000624603 0.00118063 0.000850097 0.00117629 0.00157042 0.00244601 0.00200845 0.00255095 0.00219638 0.00203191 0.00241625 0.00186619 0.00193913 0.00156413 0.00476049 0.00073024 0.00103559 0.000996099 0.0014576 0.00188438 0.0019629 0.00180414 0.00149528 0.00136445 0.00136222 0.00109068 0.000645154 0.000912225 0.000333463 0.000786514 -0.000629132 -0.000493911 
-12.9151 2.24057e-09 5.18036e-06 -0.000275746 0.000680219 1.02189e-05 5.90127e-06 -2.4589e-05 0.000521159 0.000400135 0.00187363 -0.000297924 0.00691011 -1.02039e-05 0.0114273 0.000658752 0.00112611 0.00163585 0.00124643 0.000441686 0.00102656 0.000738079 0.000833843 0.00109452 0.00137492 0.00163542 0.00204223 0.00135377 0.0013684 0.00162049 0.00133444 0.00133401 0.0011852 0.00073024 0.00282277 0.000484343 0.000604475 0.000882708 0.0012585 0.00135562 0.00124228 0.00118382 0.00090199 0.000799712 0.000769467 0.000495289 0.000677337 4.73071e-05 0.000544739 -0.000340727 -0.000198202 
-8.90623 -8.6652e-11 1.42985e-06 -0.000229191 0.000447087 4.26798e-06 5.57198e-06 -3.83234e-05 0.000559477 0.000515122 0.00118933 -0.000795464 0.00780338 0.000675132 0.0119319 0.000270639 0.000890402 0.00185852 0.00114338 0.000439807 0.000842312 0.000496096 0.000880025 0.00114949 0.00181109 0.00149016 0.00162565 0.00148533 0.00149998 0.00173278 0.00141226 0.00139324 0.00148667 0.00103559 0.000484343 0.0029327 0.000315053 0.000825043 0.00116515 0.00150815 0.00134923 0.00124552 0.000747645 0.000951524 0.000779349 0.000597591 0.000823167 0.000157289 0.000560887 -0.000341828 -0.000212928 
-3.43292 -1.73195e-09 -1.60628e-06 -5.55987e-05 0.000435854 -8.39277e-06 5.05952e-06 -9.47607e-06 0.000315599 0.000375715 0.00165614 -0.000140058 0.00544509 -0.000309703 0.0102056 0.000805411 0.0008817 0.00129773 0.00103079 0.000534786 0.00084479 0.000549618 0.000646487 0.00110206 0.00122606 0.00124764 0.00181435 0.00133409 0.00104363 0.00139652 0.00113196 0.00142118 0.00115436 0.000996099 0.000604475 0.000315053 0.00244634 0.000381555 0.000901524 0.00119465 0.00126719 0.00102051 0.000993855 0.000706879 0.000677785 0.000536097 0.000391375 0.000198545 0.000489996 -0.00047074 -0.000354689 
-2.20132 -3.9093e-09 -4.39854e-06 -6.36803e-05 0.000791797 1.57705e-05 5.8037e-06 1.79757e-05 0.000534608 0.000345739 0.00141934 -0.000464142 0.00834451 0.000133621 0.013269 0.000451617 0.00115134 0.0018831 0.00128429 0.000573967 0.000945682 0.000661327 0.000919456 0.00110878 0.00187024 0.0016285 0.00187607 0.00148537 0.00160915 0.00186365 0.00148459 0.00159797 0.0018229 0.0014576 0.000882708 0.000825043 0.000381555 0.00327324 0.000816918 0.0014115 0.00148376 0.00147008 0.000850195 0.00111135 0.000773137 0.000660962 0.000889451 0.000159164 0.000544323 -0.000362377 -0.000224177 
1.95334 -4.9877e-09 -9.34906e-06 0.000432083 0.00104347 1.778e-05 7.2614e-06 5.01603e-05 0.000569532 0.000669462 0.00211027 -0.0006209 0.00977473 0.000256496 0.0164277 0.000899011 0.00144877 0.0022619 0.00157083 0.000772367 0.00126966 0.000895759 0.00101584 0.00157362 0.00199059 0.0021089 0.00261955 0.00204859 0.00178654 0.00234219 0.00186133 0.00201654 0.00207428 0.00188438 0.0012585 0.00116515 0.000901524 0.000816918 0.00448366 0.001467 0.00177449 0.00161753 0.00151747 0.00136884 0.00113619 0.000749585 0.000990434 0.000276596 0.000816795 -0.000616205 -0.000422601 
11.6566 -7.28742e-09 -1.33325e-05 0.00092699 0.0016308 3.56667e-05 7.93744e-06 0.000147008 0.000805785 0.000569027 0.00262409 -0.000143924 0.0108668 -9.00957e-05 0.0190256 0.000892424 0.00167487 0.00256603 0.00179717 0.000638296 0.00137322 0.000842202 0.00121438 0.00173663 0.00242898 0.00232969 0.00288021 0.00208388 0.00224719 0.00242412 0.00203633 0.00218277 0.00219172 0.0019629 0.00135562 0.00150815 0.00119465 0.0014115 0.001467 0.00545131 0.00173891 0.00197287 0.00157004 0.00180429 0.001242 0.00106703 0.00122264 7.26142e-05 0.000813627 -0.00059943 -0.000401431 
15.0522 -8.75807e-09 -1.53978e-05 0.000951857 0.000793041 5.87727e-05 7.27835e-06 0.000176326 0.000686757 0.000764222 0.0024649 -0.00100052 0.0109785 0.000297232 0.0180136 0.000363376 0.00177639 0.00251936 0.00143211 0.000719282 0.00150781 0.000869724 0.00115871 0.00188004 0.00212102 0.00230701 0.00290043 0.00230803 0.00200414 0.00244327 0.0019193 0.00210778 0.00208714 0.00180414 0.00124228 0.00134923 0.00126719 0.00148376 0.00177449 0.00173891 0.00551165 0.00157606 0.00171211 0.00141805 0.00148764 0.00101102 0.00118499 0.000318616 0.000843115 -0.00064985 -0.000443004 
15.2094 -7.45967e-09 -1.64312e-05 0.0013013 0.00112817 9.58486e-06 6.36047e-06 0.000222873 0.000491896 0.000223536 0.00230597 -0.000489311 0.00965134 -0.000340077 0.0164231 0.000958855 0.00172289 0.00191525 0.00160255 0.000661577 0.00143189 0.000857634 0.000995953 0.00137275 0.00228923 0.00178352 0.00247641 0.0016168 0.00192376 0.00232834 0.00166483 0.00177875 0.00200887 0.00149528 0.00118382 0.00124552 0.00102051 0.00147008 0.00161753 0.00197287 0.00157606 0.00526185 0.000745858 0.00190236 0.000751294 0.00097989 0.00113611 -4.44844e-05 0.000683265 -0.000653188 -0.000379043 
20.4846 -3.90499e-09 -1.22035e-05 0.00200089 0.00200233 3.44313e-06 4.497e-06 0.000162006 0.000354131 0.000552707 0.00216913 -0.000380938 0.00688556 0.000213498 0.012375 0.000274177 0.00100673 0.0018536 0.000991456 0.000740107 0.000942177 0.000557614 0.000698931 0.00132848 0.00114228 0.00152543 0.00211588 0.00170403 0.0012048 0.0014725 0.00127602 0.00161597 0.00123567 0.00136445 0.00090199 0.000747645 0.000993855 0.000850195 0.00151747 0.00157004 0.00171211 0.000745858 0.0048928 0.000535376 0.00158946 0.000811424 0.000538915 0.000358146 0.000552669 -0.000373694 -0.000255635 
15.5407 -2.54038e-09 -1.23188e-05 0.00144544 0.00148343 5.37762e-05 4.93693e-06 0.000175398 0.000114044 6.2596e-05 0.00135871 -0.000451184 0.00681274 0.000328959 0.0137354 0.00115998 0.00118749 0.00110506 0.00118376 0.000823455 0.000588602 0.000645687 0.000749466 0.00107279 0.00191655 0.00120448 0.00187468 0.00147597 0.00111913 0.00216697 0.00137328 0.0014247 0.001563 0.00136222 0.000799712 0.000951524 0.000706879 0.00111135 0.00136884 0.00180429 0.00141805 0.00190236 0.000535376 0.00523423 -4.95029e-05 0.00118313 0.000775705 0.000443686 0.000577244 -0.000465441 -0.00029389 
9.9027 3.76835e-09 -2.83515e-06 0.00156894 0.000514244 8.56981e-05 3.75595e-06 0.000149007 0.000330901 0.00023873 0.00230677 -0.000229761 0.00587586 0.000247996 0.00923076 0.000467747 0.0014711 0.00141335 0.00087865 -2.58875e-05 0.000731181 0.000401101 0.000245983 0.00110064 0.000966502 0.0018849 0.00132172 0.000820335 0.000973004 0.00163383 0.000879817 0.00104389 0.00128256 0.00109068 0.000769467 0.000779349 0.000677785 0.000773137 0.00113619 0.001242 0.00148764 0.000751294 0.00158946 -4.95029e-05 0.00536639 -0.00080121 0.00154435 -0.000293189 0.000623287 -0.000196895 2.55472e-05 
25.8451 -4.09618e-09 -1.63933e-05 0.000560501 -0.00127906 -7.41263e-06 5.50421e-06 9.34149e-05 7.89696e-05 0.000460436 0.00152115 -0.000469841 0.00452111 -0.000592843 0.00920202 0.00019545 4.64824e-05 0.00119802 8.822e-05 0.000398623 0.000615803 0.000412589 0.000584831 0.000859803 0.00122283 0.000829183 0.00153302 0.0011247 0.000704054 0.00110513 0.000917766 0.000855726 0.000873061 0.000645154 0.000495289 0.000597591 0.000536097 0.000660962 0.000749585 0.00106703 0.00101102 0.00097989 0.000811424 0.00118313 -0.00080121 0.0084076 -0.000729673 5.09692e-06 0.000435417 -0.000286831 -3.57863e-05 
44.6649 -4.75219e-09 -1.54647e-05 -8.61805e-05 -0.00189493 0.000107773 -1.00511e-06 0.000112088 0.000433173 0.00104844 0.00066428 0.000216656 0.00582021 0.00157073 0.0073794 0.000576413 0.00161427 0.00043385 0.00109115 -0.000253337 0.00132182 0.000159801 -1.03355e-05 0.00139594 0.000951314 0.00150619 0.000597747 0.00118572 0.000399235 0.00211051 0.000534755 0.000862607 0.00149251 0.000912225 0.000677337 0.000823167 0.000391375 0.000889451 0.000990434 0.00122264 0.00118499 0.00113611 0.000538915 0.000775705 0.00154435 -0.000729673 0.0125247 -0.000976446 0.000656671 0.000145794 0.00011698 
25.914 6.05029e-09 6.5216e-06 -0.00107429 -0.00123974 -2.677e-05 3.94848e-06 -0.000116714 -0.000320027 0.000273489 0.000102255 -0.000133366 -0.000114899 0.00155513 0.00139852 -0.000577127 0.00172274 -0.000935262 -7.36776e-05 0.000810844 -0.000232079 0.000463178 0.000312445 0.000320001 -0.000313988 0.0012249 0.0009517 0.000104545 0.0003751 0.000488527 0.000662358 0.00025083 0.00039979 0.000333463 4.73071e-05 0.000157289 0.000198545 0.000159164 0.000276596 7.26142e-05 0.000318616 -4.44844e-05 0.000358146 0.000443686 -0.000293189 5.09692e-06 -0.000976446 0.0138397 -0.000111513 -7.9671e-05 0.000386326 
45.4355 -5.3415e-08 -5.37752e-05 -0.00283002 -0.00391326 5.60897e-05 0.000162267 -0.000196385 0.00088935 -0.000393259 -0.00289489 0.00132571 0.00663319 -0.00532632 0.00482001 0.000670884 -0.000423799 0.00254667 -0.001003 0.0018862 -0.000210062 0.000200811 0.00132354 0.000795831 -0.00112342 0.00529285 -0.00167006 0.00174657 0.00096425 0.000902798 0.000709541 0.000668657 0.0011119 0.000786514 0.000544739 0.000560887 0.000489996 0.000544323 0.000816795 0.000813627 0.000843115 0.000683265 0.000552669 0.000577244 0.000623287 0.000435417 0.000656671 -0.000111513 0.0571705 -0.00321414 -0.00402572 
0.184218 1.48331e-08 1.42819e-05 0.00151814 0.0020589 -2.09819e-05 -5.75144e-05 -4.46116e-05 -0.000719222 0.00010275 -0.00147254 0.0028867 -0.0111839 0.00706415 -0.00754311 -0.000541937 6.39759e-05 -0.00068799 0.000456239 -0.00132772 0.000493946 -0.000292894 -0.000636718 -0.000244561 0.000971357 -0.00337484 0.00159693 -0.00169278 -0.000403474 -0.000748563 -0.000634991 -0.000622461 -0.000549073 -0.000629132 -0.000340727 -0.000341828 -0.00047074 -0.000362377 -0.000616205 -0.00059943 -0.00064985 -0.000653188 -0.000373694 -0.000465441 -0.000196895 -0.000286831 0.000145794 -7.9671e-05 -0.00321414 0.0551001 0.0440213 
10.2465 8.2639e-09 -7.83274e-07 0.000521351 -6.33375e-05 -7.50912e-06 -4.69471e-05 6.7188e-05 -0.00151093 -0.000582761 0.00236047 -0.00319541 -0.000625512 0.00528312 -0.00598456 -0.000205863 -0.000109105 -0.00200905 0.00195239 -0.00126852 0.000204902 -0.000145164 -0.000390348 -0.000146754 -0.000103841 -0.00104481 6.00408e-06 -0.00101268 -8.02617e-05 -0.00053028 -0.000555199 -0.000445036 -0.000275044 -0.000493911 -0.000198202 -0.000212928 -0.000354689 -0.000224177 -0.000422601 -0.000401431 -0.000443004 -0.000379043 -0.000255635 -0.00029389 2.55472e-05 -3.57863e-05 0.00011698 0.000386326 -0.00402572 0.0440213 0.0363535 
*end
