process[Recruitment].b0 selectivity[MaturationSel_male].v{1} selectivity[MaturationSel_male].v{2} selectivity[MaturationSel_male].v{3} selectivity[MaturationSel_male].v{4} selectivity[MaturationSel_female].v{1} selectivity[MaturationSel_female].v{2} selectivity[MaturationSel_female].v{3} selectivity[MaturationSel_female].v{4} process[Recruitment].recruitment_multipliers{1960} process[Recruitment].recruitment_multipliers{1961} process[Recruitment].recruitment_multipliers{1962} process[Recruitment].recruitment_multipliers{1963} process[Recruitment].recruitment_multipliers{1964} process[Recruitment].recruitment_multipliers{1965} process[Recruitment].recruitment_multipliers{1966} process[Recruitment].recruitment_multipliers{1967} process[Recruitment].recruitment_multipliers{1968} process[Recruitment].recruitment_multipliers{1969} process[Recruitment].recruitment_multipliers{1970} process[Recruitment].recruitment_multipliers{1971} process[Recruitment].recruitment_multipliers{1972} process[Recruitment].recruitment_multipliers{1973} process[Recruitment].recruitment_multipliers{1974} process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} parameter_transformation[M_nonspawn_avg_diff].average_parameter parameter_transformation[M_nonspawn_avg_diff].difference_parameter observation[TangaroaAcousticMature].process_error 
299610 0.0853669 0.735258 0.514322 0.293981 0.0190345 0.515637 0.94578 0.999 0.251687 0.256263 0.261698 0.268296 0.276323 0.286361 0.300089 0.707008 0.464017 0.32237 0.231725 0.12143 0.0708351 0.136124 0.0915088 0.0498304 0.0521509 0.107502 0.0430752 0.0337305 0.042266 0.312768 0.304796 0.0779883 0.0275099 0.112475 0.107569 0.0925564 0.23474 0.105181 0.358491 0.0300068 0.2116 2.26862 0.460416 0.218181 0.106325 0.462205 0.299581 0.120961 0.264764 0.160483 0.246235 0.574981 0.338164 0.205854 0.201745 0.256777 1.31409 0.523281 0.152418 0.876062 0.00771912 0.5907 0.094947 0.161979 -0.00906314 0.0001 
covariance_matrix:
-95.3451 8.3631e-06 -7.60128e-06 -2.24403e-05 0.000296894 -1.23022e-06 1.47421e-05 3.3008e-05 7.80183e-09 -0.000131587 0.000104582 -0.000287898 0.000173701 9.08987e-05 0.000256374 0.000230969 0.00247961 0.00112622 0.000750757 0.000379115 0.000270896 0.000145317 0.0028586 0.000110663 0.000112176 9.62419e-05 0.000191549 0.00011373 6.71133e-05 0.000100431 0.000647065 0.000609733 0.000165016 6.06352e-05 0.000260009 0.000219328 0.000195113 0.000511788 0.000241378 0.000883742 6.41178e-05 0.000511723 0.00524821 0.00111265 0.000475348 0.000273831 0.00111282 0.000707122 0.000258073 0.000626176 0.000332638 0.000555549 0.00131564 0.000810321 0.000477327 0.000436435 0.000579608 0.00289894 0.00117841 0.000299726 0.00203628 1.11669e-06 0.00130328 8.2071e-05 5.26026e-05 -6.85575e-07 4.57196e-15 
-74.5437 -4.04106e-06 -3.05261e-05 -7.81818e-06 -0.000121242 5.02835e-06 -3.5098e-05 3.27425e-05 1.86675e-08 -0.000281011 0.000178106 -0.000225119 7.95569e-05 7.24084e-05 9.549e-05 0.000240599 0.00184021 0.00102101 0.000503706 0.0003374 0.000149064 7.73548e-05 0.000110663 0.00134132 5.09353e-05 6.7786e-05 0.000146309 6.77909e-05 4.16852e-05 6.3503e-05 0.000473418 0.000452564 0.000111068 4.40595e-05 0.00016137 0.000163036 0.000128291 0.000350694 0.000160995 0.00057281 3.84613e-05 0.000351929 0.00355253 0.000708792 0.000354025 0.000152592 0.000712627 0.000454704 0.00017961 0.000423883 0.00024681 0.000383621 0.000947967 0.00055566 0.000314094 0.000317554 0.000377514 0.0019049 0.000713746 0.000195886 0.00114147 -1.12738e-06 0.000816468 0.000114481 2.30696e-05 -5.97721e-06 8.70583e-15 
-29.684 1.87333e-07 5.54739e-06 -3.41894e-05 8.23337e-05 1.00179e-06 -2.35082e-06 1.84789e-05 6.01789e-09 -6.37628e-05 9.02361e-05 -1.55845e-05 3.55384e-05 1.62344e-05 4.32168e-05 6.18654e-05 0.000749034 0.000387582 0.000248718 0.000157871 9.92344e-05 5.11915e-05 0.000112176 5.09353e-05 0.000467646 3.29003e-05 8.70705e-05 3.16352e-05 2.33636e-05 3.23019e-05 0.000245167 0.000228851 6.35945e-05 1.97201e-05 8.28592e-05 8.9666e-05 6.87632e-05 0.000185064 8.58124e-05 0.000304811 2.34029e-05 0.000170737 0.00181562 0.000348303 0.000187199 6.3308e-05 0.000348989 0.000229359 0.000117638 0.000222033 0.000143303 0.000179021 0.000466867 0.000265425 0.000156255 0.000156115 0.000207934 0.0010004 0.000369421 0.000104674 0.000634345 -4.70018e-07 0.00037658 5.90987e-05 -1.73487e-06 -8.49033e-07 3.14143e-15 
-24.0039 6.47082e-06 1.71919e-05 4.92989e-06 -3.91659e-05 9.22608e-07 3.54986e-06 2.15134e-05 3.5152e-09 -1.87263e-05 4.22311e-05 -2.98064e-05 4.68885e-05 0.00010284 -4.82562e-05 2.71714e-05 0.000804912 0.000412831 0.000253909 0.000196645 8.48196e-05 3.95997e-05 9.62419e-05 6.7786e-05 3.29003e-05 0.000347869 9.19874e-05 3.77477e-05 2.9653e-05 3.04333e-05 0.000275118 0.000265098 7.09531e-05 2.1461e-05 0.000104014 0.00010301 7.6771e-05 0.000216024 9.61081e-05 0.000331055 2.43848e-05 0.000213341 0.00196351 0.000416991 0.000199025 8.4974e-05 0.000389569 0.000256936 9.77216e-05 0.0002377 0.000134989 0.000200598 0.000534771 0.000301507 0.000160914 0.000150779 0.00021435 0.00111382 0.000427533 0.000118574 0.000697687 1.98532e-07 0.0004248 3.64532e-05 -1.49035e-05 1.90866e-06 2.13699e-15 
-43.6365 1.42798e-05 9.10826e-05 -1.36241e-05 3.06584e-05 5.49195e-06 5.4317e-05 6.09526e-05 5.21859e-09 -0.000131893 0.000128829 2.47364e-05 6.74408e-05 8.15421e-05 5.68741e-05 3.3749e-05 0.00160025 0.000756176 0.000559915 0.000403134 0.000164185 9.80914e-05 0.000191549 0.000146309 8.70705e-05 9.19874e-05 0.000741471 9.52791e-05 6.21585e-05 8.20742e-05 0.000633131 0.000613716 0.000154802 5.13972e-05 0.000232136 0.000224298 0.000180316 0.000496357 0.000215985 0.000754755 5.85813e-05 0.000394589 0.00437827 0.00090586 0.000425382 0.000203182 0.000905787 0.00058294 0.000229117 0.000506587 0.000315612 0.000487668 0.00113204 0.000670481 0.000397673 0.000383053 0.000456189 0.00250307 0.00097033 0.000260175 0.00155242 -1.1569e-06 0.000937507 0.00012642 -5.53215e-05 7.05022e-07 2.69295e-15 
-17.6877 6.29799e-06 3.00317e-05 2.14053e-06 -2.17988e-05 1.24414e-06 1.29084e-05 -3.55955e-06 -7.6627e-09 -6.13422e-05 9.93467e-05 2.8735e-06 7.77271e-06 -2.13729e-05 -4.71015e-05 6.06584e-05 0.000633355 0.000357479 0.000257713 0.00015064 8.5178e-05 3.31707e-05 0.00011373 6.77909e-05 3.16352e-05 3.77477e-05 9.52791e-05 0.000183465 2.5071e-05 3.41416e-05 0.00025703 0.000241301 5.90591e-05 1.8599e-05 9.05507e-05 9.45911e-05 7.46519e-05 0.000198755 8.89049e-05 0.000309792 1.72579e-05 0.000149061 0.00174968 0.000358109 0.000167933 8.28502e-05 0.00035631 0.000237439 9.10555e-05 0.000207279 0.000123273 0.000192364 0.00047409 0.000269902 0.00015617 0.000147356 0.000208747 0.000992579 0.000381013 9.80873e-05 0.000663083 1.59999e-07 0.000394727 4.57109e-05 -2.20535e-05 -9.25617e-07 -2.76746e-15 
-9.71059 5.67727e-06 2.33991e-05 8.95173e-06 0.000124076 2.15987e-06 1.09402e-05 -1.97415e-06 -2.40936e-09 0.000104849 1.54342e-05 -8.42153e-05 -1.06075e-05 -3.14806e-05 -6.22086e-06 -4.42705e-06 0.000423432 0.000239569 0.000185593 0.000115164 5.87848e-05 2.91347e-05 6.71133e-05 4.16852e-05 2.33636e-05 2.9653e-05 6.21585e-05 2.5071e-05 0.00012262 2.45476e-05 0.00018119 0.000178142 4.13241e-05 1.2832e-05 5.83814e-05 5.88709e-05 5.1302e-05 0.000142985 6.32738e-05 0.000229903 1.68136e-05 0.000110972 0.00119275 0.000255946 0.000119654 5.70397e-05 0.00024858 0.000171672 6.31024e-05 0.000141859 8.98733e-05 0.000134178 0.000327852 0.000185127 0.000105448 0.00010615 0.00014268 0.000713788 0.000275874 7.36241e-05 0.000436814 -3.95391e-07 0.000277544 4.03838e-05 -2.02635e-05 -8.69572e-07 -1.47415e-16 
-13.3467 5.07959e-06 3.39092e-05 -1.0763e-05 6.13158e-05 1.39815e-06 1.18057e-05 -4.8953e-08 2.8379e-09 -6.15518e-05 5.34442e-05 -1.82399e-05 5.80447e-05 3.44621e-05 2.20765e-05 2.00203e-05 0.000575585 0.00038472 0.000227347 0.000166973 6.66454e-05 4.00491e-05 0.000100431 6.3503e-05 3.23019e-05 3.04333e-05 8.20742e-05 3.41416e-05 2.45476e-05 0.000153803 0.000248512 0.000241861 5.58008e-05 2.10684e-05 0.000100143 8.59e-05 6.84353e-05 0.00018953 8.12474e-05 0.000291337 2.09316e-05 0.000159136 0.00169315 0.000357631 0.000171224 7.01136e-05 0.000358295 0.00023533 7.95773e-05 0.000198049 0.000111798 0.000207343 0.000443699 0.00025927 0.00015655 0.00014659 0.000187988 0.000964287 0.000378799 9.85298e-05 0.000622945 -2.90826e-07 0.000394968 4.62349e-05 -2.60076e-05 9.18947e-07 1.20876e-15 
-90.4012 4.93745e-05 0.000289049 1.16453e-05 0.000278847 1.30285e-05 0.000154806 4.42134e-05 2.93957e-08 -0.000163352 0.000408817 4.38094e-05 0.000297494 -5.61546e-05 4.34839e-05 -0.000169591 0.00356671 0.00237692 0.00170597 0.00117045 0.000552774 0.000291943 0.000647065 0.000473418 0.000245167 0.000275118 0.000633131 0.00025703 0.00018119 0.000248512 0.00291261 0.00199267 0.000496484 0.000165678 0.000737045 0.000716092 0.0006006 0.00156713 0.000686685 0.00235144 0.0001771 0.00124192 0.0133291 0.00274581 0.00130674 0.000602441 0.00279863 0.00182913 0.000701358 0.00158351 0.000968255 0.00150291 0.00355544 0.00203931 0.00123018 0.00118656 0.00147288 0.00765236 0.0029944 0.000797338 0.0049221 -1.89924e-06 0.0029469 0.000378877 -0.000275651 -1.00775e-05 1.32367e-14 
-74.0883 5.52566e-05 0.000354805 -5.62068e-05 0.000573213 1.40142e-05 0.000187176 4.22913e-05 6.70683e-08 -4.53213e-05 0.000327705 -8.64669e-05 0.000169751 -0.00022009 -0.000117564 -0.000465123 0.00259399 0.00210205 0.00154217 0.00107652 0.000497336 0.000268344 0.000609733 0.000452564 0.000228851 0.000265098 0.000613716 0.000241301 0.000178142 0.000241861 0.00199267 0.00282768 0.00050496 0.000171918 0.00075693 0.000723806 0.000613471 0.00159788 0.000688695 0.00234154 0.000174801 0.00120717 0.0129939 0.00269939 0.00129411 0.000598038 0.0027523 0.00181563 0.000688657 0.0015645 0.000953105 0.00148337 0.00349351 0.00200076 0.00121301 0.00116907 0.00146278 0.0075371 0.00294506 0.000795619 0.00480014 -1.91343e-06 0.00288236 0.000364132 -0.000336866 -1.18377e-05 2.78162e-14 
-15.4988 2.27307e-05 7.46719e-05 1.84129e-06 6.89244e-05 5.1799e-06 5.02619e-05 -7.15997e-06 -3.59543e-09 -6.29391e-05 7.82323e-05 -1.00345e-05 -7.78666e-06 -0.000155093 -1.65351e-05 -0.000155828 0.000546605 0.000391483 0.000360381 0.000236571 0.000115111 7.36097e-05 0.000165016 0.000111068 6.35945e-05 7.09531e-05 0.000154802 5.90591e-05 4.13241e-05 5.58008e-05 0.000496484 0.00050496 0.000309029 4.37648e-05 0.00018859 0.000181531 0.000157024 0.000415341 0.000169952 0.000591846 4.37995e-05 0.000283075 0.00320491 0.000650488 0.000316141 0.00014557 0.000692793 0.00043271 0.000185597 0.000396399 0.000254768 0.000370188 0.000887625 0.000500964 0.00029971 0.000290781 0.000341265 0.00185388 0.000740266 0.000189292 0.00123863 -3.36293e-07 0.000724571 8.63405e-05 -9.62705e-05 -4.05343e-06 -1.92717e-15 
-7.92932 4.15393e-06 2.60609e-05 -1.46322e-05 -3.1176e-07 9.34651e-07 1.82877e-05 -1.68662e-05 -8.55918e-09 -8.24863e-06 7.76241e-05 -1.00541e-05 -1.08442e-05 -0.000185986 -5.7205e-05 5.71887e-06 0.000354487 9.90741e-05 0.000121059 8.5898e-05 3.57535e-05 2.8761e-05 6.06352e-05 4.40595e-05 1.97201e-05 2.1461e-05 5.13972e-05 1.8599e-05 1.2832e-05 2.10684e-05 0.000165678 0.000171918 4.37648e-05 7.27701e-05 6.54242e-05 5.79532e-05 5.85284e-05 0.000143153 6.31893e-05 0.000204768 1.41028e-05 9.94913e-05 0.00110503 0.000223266 0.000106613 4.9031e-05 0.000238916 0.000149768 5.99501e-05 0.000138465 8.32767e-05 0.000130588 0.000308791 0.00016579 0.000106185 9.9783e-05 0.000125102 0.000634182 0.000253641 6.41952e-05 0.00041348 -4.66077e-08 0.000243693 2.56074e-05 -3.09683e-05 -8.95986e-07 -4.41887e-15 
-9.5709 3.19869e-05 0.000142444 -1.64419e-05 0.000216253 7.03803e-06 7.33264e-05 -3.58415e-05 9.74963e-09 2.35707e-06 8.11736e-05 -7.96429e-05 -2.17429e-05 -0.00011002 -0.000111412 -0.00035604 0.00025339 0.000527895 0.000528727 0.000351509 0.00013613 0.000106561 0.000260009 0.00016137 8.28592e-05 0.000104014 0.000232136 9.05507e-05 5.83814e-05 0.000100143 0.000737045 0.00075693 0.00018859 6.54242e-05 0.000518557 0.000304934 0.000245577 0.000632512 0.000276748 0.000905789 6.39551e-05 0.000443206 0.0048054 0.000991003 0.000486922 0.000215473 0.00103878 0.000683478 0.000257834 0.000601802 0.00036116 0.000582749 0.00133288 0.000748295 0.000458053 0.000442378 0.000540191 0.00280991 0.00113598 0.000298096 0.00190706 -7.59883e-07 0.00116902 0.000160236 -0.000173732 -5.89126e-06 5.07713e-15 
-4.09413 3.81201e-05 0.000144537 -6.73194e-05 0.000296729 5.87823e-06 6.95971e-05 -4.86743e-05 -1.53768e-08 2.48827e-05 1.72793e-05 1.20466e-05 9.92957e-06 -7.55064e-05 -0.000104145 -0.000348517 0.000238973 0.000442989 0.00047811 0.000300143 0.000155057 9.8388e-05 0.000219328 0.000163036 8.9666e-05 0.00010301 0.000224298 9.45911e-05 5.88709e-05 8.59e-05 0.000716092 0.000723806 0.000181531 5.79532e-05 0.000304934 0.000515892 0.000243383 0.000625763 0.00027028 0.00089116 6.62023e-05 0.000425196 0.00467934 0.000982512 0.00045031 0.000221946 0.00103499 0.000675824 0.000253448 0.000559607 0.000362788 0.00053696 0.00131905 0.000738536 0.000454064 0.000438874 0.000543732 0.00279948 0.00111092 0.000303163 0.00183617 -1.04328e-06 0.00120813 0.000151369 -0.000174024 -6.74084e-06 -7.33485e-15 
-4.4819 2.56255e-05 0.00010733 5.84006e-06 0.000139187 6.90895e-06 6.78039e-05 -1.80693e-05 -3.07052e-08 -1.75922e-05 0.000133188 -5.81984e-05 -0.000103931 -0.000373396 -0.00023236 -0.000239352 0.000417713 0.000300526 0.000339534 0.000281919 0.000145972 8.26952e-05 0.000195113 0.000128291 6.87632e-05 7.6771e-05 0.000180316 7.46519e-05 5.1302e-05 6.84353e-05 0.0006006 0.000613471 0.000157024 5.85284e-05 0.000245577 0.000243383 0.00039106 0.000543119 0.000238155 0.000758886 5.43369e-05 0.000367309 0.00394003 0.000805581 0.000395215 0.000182317 0.000859328 0.000536906 0.000217088 0.000487877 0.000302764 0.000461125 0.00108175 0.000636448 0.000381418 0.000362276 0.000452471 0.00235244 0.000935555 0.000253872 0.00155719 -7.45139e-07 0.000969178 0.00013752 -0.000153137 -4.24355e-06 -1.2718e-14 
-15.4636 6.99204e-05 0.000382221 -0.000179568 -0.000294775 1.62048e-05 0.000226765 0.000101219 8.92436e-08 5.68245e-07 0.000336419 -0.000323444 -0.000360144 -0.000437175 -0.000165837 -0.000758443 0.000569863 0.00117814 0.00102148 0.000765786 0.000272752 0.000221172 0.000511788 0.000350694 0.000185064 0.000216024 0.000496357 0.000198755 0.000142985 0.00018953 0.00156713 0.00159788 0.000415341 0.000143153 0.000632512 0.000625763 0.000543119 0.00192405 0.000625316 0.00203311 0.000142786 0.000946462 0.0100886 0.00207429 0.00102244 0.000472598 0.00220951 0.00142459 0.000572752 0.00128217 0.000787796 0.00119185 0.00282304 0.00163839 0.000987944 0.000941634 0.00117616 0.00608909 0.00239169 0.000657252 0.00385787 -1.95428e-06 0.0023919 0.000293621 -0.000394421 -1.63135e-05 3.54749e-14 
-11.2403 3.45065e-05 0.000169848 -0.000168566 0.000151149 8.37815e-06 9.74501e-05 -1.42299e-05 2.75494e-08 4.77487e-05 7.57535e-05 -0.000195391 -3.69408e-05 -9.40923e-05 -5.7925e-05 -0.000241807 0.000457683 0.000696303 0.000467981 0.00040017 0.000139327 0.000108985 0.000241378 0.000160995 8.58124e-05 9.61081e-05 0.000215985 8.89049e-05 6.32738e-05 8.12474e-05 0.000686685 0.000688695 0.000169952 6.31893e-05 0.000276748 0.00027028 0.000238155 0.000625316 0.000465259 0.000883295 5.99044e-05 0.000413461 0.00437843 0.000897273 0.000440819 0.000198784 0.000956728 0.000621797 0.000248692 0.000550005 0.000340208 0.000513337 0.00123654 0.000700775 0.00042252 0.000411215 0.000506963 0.00264499 0.00104838 0.000284486 0.00169352 -9.20468e-07 0.00105079 0.000125934 -0.000151259 -6.77999e-06 1.12934e-14 
-50.3477 8.08602e-05 0.000176787 3.00805e-05 5.70439e-05 2.15467e-05 8.36711e-05 -4.82176e-06 7.65337e-08 0.000272143 0.000593571 -0.000748547 -0.000416309 -0.000192326 -5.56568e-05 -0.000212811 0.00307942 0.00299643 0.00171391 0.00150407 0.00057156 0.000379609 0.000883742 0.00057281 0.000304811 0.000331055 0.000754755 0.000309792 0.000229903 0.000291337 0.00235144 0.00234154 0.000591846 0.000204768 0.000905789 0.00089116 0.000758886 0.00203311 0.000883295 0.00378273 0.000212423 0.00144122 0.0152014 0.00305258 0.0014815 0.000713071 0.00320013 0.00209243 0.000817812 0.0018494 0.00112939 0.00175319 0.00412116 0.00241307 0.00143811 0.00139962 0.00175446 0.00917508 0.00363262 0.00100384 0.00606973 -2.11074e-06 0.00383411 0.000486814 -0.000404121 -1.49708e-05 3.39984e-14 
-3.50824 2.85763e-06 -6.76272e-07 3.57163e-05 -1.06284e-05 4.90444e-07 -4.49389e-06 1.36235e-06 6.11311e-10 -2.80091e-05 6.6712e-05 3.46377e-05 -2.67801e-05 2.98185e-05 3.6047e-05 3.5827e-05 0.000424065 0.000199346 0.000151416 0.000135489 4.42479e-05 2.33736e-05 6.41178e-05 3.84613e-05 2.34029e-05 2.43848e-05 5.85813e-05 1.72579e-05 1.68136e-05 2.09316e-05 0.0001771 0.000174801 4.37995e-05 1.41028e-05 6.39551e-05 6.62023e-05 5.43369e-05 0.000142786 5.99044e-05 0.000212423 0.000113716 0.000117065 0.00118954 0.000239604 0.000111717 4.56537e-05 0.00023514 0.000151432 6.04903e-05 0.000147168 7.92709e-05 0.000125886 0.0003052 0.000189062 0.000105875 0.000101873 0.00014056 0.000696989 0.000269072 7.5039e-05 0.000462746 -9.65695e-08 0.000296633 3.29803e-05 -1.91024e-05 4.03954e-07 5.20765e-16 
-12.3789 1.31212e-05 5.97771e-05 -5.5832e-05 -2.6484e-05 5.7462e-06 3.90851e-05 1.55268e-05 2.3464e-08 0.00010365 0.000522331 -2.04434e-05 0.000142652 2.43131e-05 0.000328033 0.000282405 0.00337903 0.00190632 0.00114202 0.00088488 0.000371208 0.000220527 0.000511723 0.000351929 0.000170737 0.000213341 0.000394589 0.000149061 0.000110972 0.000159136 0.00124192 0.00120717 0.000283075 9.94913e-05 0.000443206 0.000425196 0.000367309 0.000946462 0.000413461 0.00144122 0.000117065 0.0020269 0.00893986 0.00176679 0.000794282 0.000353777 0.0016698 0.00109837 0.000410334 0.000917505 0.000562639 0.000908854 0.00216569 0.00123853 0.000773832 0.000747542 0.000961216 0.00506068 0.002001 0.000524507 0.00336555 -7.94868e-07 0.00209144 0.000296571 -8.85814e-05 -6.92845e-06 1.23268e-14 
-109.162 8.00698e-05 0.000682769 -0.00118996 9.46565e-05 4.39271e-05 0.00046826 -0.000180727 1.66192e-07 -0.000390146 0.00569518 0.00263542 0.00257521 0.00193122 0.00395663 0.00387556 0.0412077 0.0200752 0.0132241 0.00978166 0.00415288 0.00232121 0.00524821 0.00355253 0.00181562 0.00196351 0.00437827 0.00174968 0.00119275 0.00169315 0.0133291 0.0129939 0.00320491 0.00110503 0.0048054 0.00467934 0.00394003 0.0100886 0.00437843 0.0152014 0.00118954 0.00893986 0.111185 0.0195244 0.00881825 0.00386101 0.0176838 0.0116499 0.00436365 0.0100889 0.00594003 0.00959517 0.023182 0.0135484 0.00825069 0.00803678 0.0104617 0.0548032 0.0216125 0.00587199 0.0359425 -1.48036e-05 0.0228892 0.00299023 -0.000727187 -1.76319e-05 8.37299e-14 
-19.2132 1.13531e-05 -1.87377e-05 0.000699605 0.000340555 7.60987e-06 -6.52964e-05 0.000295882 6.44348e-08 0.000131713 0.00121952 -3.55415e-06 0.000325162 9.29687e-05 0.000861164 0.000455094 0.00689905 0.00420148 0.00249386 0.00187983 0.000791639 0.000513562 0.00111265 0.000708792 0.000348303 0.000416991 0.00090586 0.000358109 0.000255946 0.000357631 0.00274581 0.00269939 0.000650488 0.000223266 0.000991003 0.000982512 0.000805581 0.00207429 0.000897273 0.00305258 0.000239604 0.00176679 0.0195244 0.00718222 0.00175695 0.000812486 0.00370944 0.00233744 0.000898773 0.00211744 0.00123917 0.00200317 0.00465721 0.00279303 0.00165306 0.00163614 0.00211161 0.0109694 0.00427274 0.00119357 0.00726745 -3.93172e-06 0.00465686 0.000650912 -0.000229583 -2.07609e-06 3.16735e-14 
4.08366 2.08305e-05 4.87448e-05 0.000747835 4.02045e-05 6.09866e-07 2.50581e-05 0.000339149 1.39236e-08 0.000209223 0.000536717 2.66773e-05 -2.53193e-05 -1.18633e-05 0.000184136 2.16278e-06 0.00255519 0.00168881 0.00111137 0.000811579 0.000363691 0.000216369 0.000475348 0.000354025 0.000187199 0.000199025 0.000425382 0.000167933 0.000119654 0.000171224 0.00130674 0.00129411 0.000316141 0.000106613 0.000486922 0.00045031 0.000395215 0.00102244 0.000440819 0.0014815 0.000111717 0.000794282 0.00881825 0.00175695 0.0025302 0.000371939 0.00173556 0.0011597 0.000445698 0.000994842 0.000605308 0.000942714 0.0021639 0.00133856 0.000792306 0.000773275 0.000962481 0.0051142 0.00207608 0.000568158 0.00339171 -1.3124e-06 0.00216817 0.000295135 -0.000158977 -4.53187e-06 8.1194e-15 
-11.8335 1.2792e-05 4.12347e-05 1.89271e-05 0.000166411 4.49748e-06 2.69487e-05 -1.75528e-05 1.45555e-10 8.20611e-05 0.000147939 0.000107897 6.68353e-05 6.47463e-05 9.12517e-05 4.67556e-05 0.00151359 0.000762746 0.000568846 0.000407268 0.000182162 0.000113827 0.000273831 0.000152592 6.3308e-05 8.4974e-05 0.000203182 8.28502e-05 5.70397e-05 7.01136e-05 0.000602441 0.000598038 0.00014557 4.9031e-05 0.000215473 0.000221946 0.000182317 0.000472598 0.000198784 0.000713071 4.56537e-05 0.000353777 0.00386101 0.000812486 0.000371939 0.00097841 0.00082823 0.000547278 0.000205848 0.000441693 0.00027785 0.000426243 0.000977859 0.000601023 0.000341667 0.000370648 0.000482288 0.00233147 0.00092465 0.000264133 0.00150778 -1.05159e-06 0.0009658 0.000141083 -5.62336e-05 -2.38819e-06 9.46578e-16 
-13.7341 7.5519e-05 0.000460662 -0.000736309 0.00345618 1.5968e-05 0.000295191 -0.000277931 3.8394e-08 0.000240928 0.000694764 0.000435535 0.000405411 0.000157345 0.00048032 0.000138516 0.00658443 0.00349553 0.00245103 0.0017329 0.000805405 0.00047814 0.00111282 0.000712627 0.000348989 0.000389569 0.000905787 0.00035631 0.00024858 0.000358295 0.00279863 0.0027523 0.000692793 0.000238916 0.00103878 0.00103499 0.000859328 0.00220951 0.000956728 0.00320013 0.00023514 0.0016698 0.0176838 0.00370944 0.00173556 0.00082823 0.00747497 0.00214863 0.000975189 0.002168 0.00132807 0.00201336 0.00484217 0.00273976 0.00163012 0.00168232 0.00207249 0.0109751 0.00441147 0.00119455 0.00757423 -3.01305e-06 0.00480071 0.000614649 -0.000301152 -1.38699e-05 1.32076e-14 
-12.5541 5.2376e-05 0.000192434 0.000267704 -0.000751739 1.75423e-05 0.00010787 0.00030629 2.78192e-08 0.000110513 0.000622148 8.90308e-05 0.000147864 0.000216071 0.000529939 0.000181192 0.00413323 0.00229457 0.00152129 0.00111791 0.000507406 0.000313802 0.000707122 0.000454704 0.000229359 0.000256936 0.00058294 0.000237439 0.000171672 0.00023533 0.00182913 0.00181563 0.00043271 0.000149768 0.000683478 0.000675824 0.000536906 0.00142459 0.000621797 0.00209243 0.000151432 0.00109837 0.0116499 0.00233744 0.0011597 0.000547278 0.00214863 0.00374565 0.000626327 0.00141605 0.000881432 0.00139278 0.0030886 0.00190424 0.00106729 0.00110931 0.00127591 0.00704941 0.00279546 0.000771415 0.00480959 -3.3726e-06 0.00314512 0.000474946 -0.000195037 -7.22465e-07 9.79603e-15 
-3.56657 2.61747e-05 0.000149708 -0.000146881 0.000573636 8.88249e-06 7.2766e-05 -3.38907e-05 5.92912e-09 0.000148236 0.000108457 5.57273e-05 5.96507e-05 2.2156e-05 9.24338e-05 -5.89735e-05 0.00141623 0.00077854 0.000599811 0.000406078 0.000194156 0.000118472 0.000258073 0.00017961 0.000117638 9.77216e-05 0.000229117 9.10555e-05 6.31024e-05 7.95773e-05 0.000701358 0.000688657 0.000185597 5.99501e-05 0.000257834 0.000253448 0.000217088 0.000572752 0.000248692 0.000817812 6.04903e-05 0.000410334 0.00436365 0.000898773 0.000445698 0.000205848 0.000975189 0.000626327 0.0010328 0.000527653 0.000334229 0.000474416 0.00118984 0.000700516 0.000434535 0.000425518 0.000508402 0.00270276 0.00105224 0.000270429 0.00185009 -1.05214e-06 0.00119972 0.000148534 -9.14226e-05 -1.56061e-07 2.40165e-15 
