*mpd[__mpd__]
estimate_values:
catchability[CSacous].q catchability[WCacous].q catchability[CRsum].q catchability[SAsum].q catchability[SAaut].q observation[CRsumbio].process_error observation[SAsumbio].process_error parameter_transformation[log_sum_b0].log_total_parameter parameter_transformation[log_sum_b0].total_proportion_parameter process[Instant_mortality].m{west.sa} time_varying[shifted_mu].a process[recruit_E].recruitment_multipliers{1977} process[recruit_E].recruitment_multipliers{1978} process[recruit_E].recruitment_multipliers{1979} process[recruit_E].recruitment_multipliers{1980} process[recruit_E].recruitment_multipliers{1981} process[recruit_E].recruitment_multipliers{1982} process[recruit_E].recruitment_multipliers{1983} process[recruit_E].recruitment_multipliers{1984} process[recruit_E].recruitment_multipliers{1985} process[recruit_E].recruitment_multipliers{1986} process[recruit_E].recruitment_multipliers{1987} process[recruit_E].recruitment_multipliers{1988} process[recruit_E].recruitment_multipliers{1989} process[recruit_E].recruitment_multipliers{1990} process[recruit_E].recruitment_multipliers{1991} process[recruit_E].recruitment_multipliers{1992} process[recruit_E].recruitment_multipliers{1993} process[recruit_E].recruitment_multipliers{1994} process[recruit_E].recruitment_multipliers{1995} process[recruit_E].recruitment_multipliers{1996} process[recruit_E].recruitment_multipliers{1997} process[recruit_E].recruitment_multipliers{1998} process[recruit_E].recruitment_multipliers{1999} process[recruit_E].recruitment_multipliers{2000} process[recruit_E].recruitment_multipliers{2001} process[recruit_E].recruitment_multipliers{2002} process[recruit_E].recruitment_multipliers{2003} process[recruit_E].recruitment_multipliers{2004} process[recruit_E].recruitment_multipliers{2005} process[recruit_E].recruitment_multipliers{2006} process[recruit_E].recruitment_multipliers{2007} process[recruit_E].recruitment_multipliers{2008} process[recruit_E].recruitment_multipliers{2009} process[recruit_E].recruitment_multipliers{2010} process[recruit_E].recruitment_multipliers{2011} process[recruit_E].recruitment_multipliers{2012} process[recruit_E].recruitment_multipliers{2013} process[recruit_E].recruitment_multipliers{2014} process[recruit_E].recruitment_multipliers{2015} process[recruit_E].recruitment_multipliers{2016} process[recruit_E].recruitment_multipliers{2017} process[recruit_E].recruitment_multipliers{2018} process[recruit_W].recruitment_multipliers{1977} process[recruit_W].recruitment_multipliers{1978} process[recruit_W].recruitment_multipliers{1979} process[recruit_W].recruitment_multipliers{1980} process[recruit_W].recruitment_multipliers{1981} process[recruit_W].recruitment_multipliers{1982} process[recruit_W].recruitment_multipliers{1983} process[recruit_W].recruitment_multipliers{1984} process[recruit_W].recruitment_multipliers{1985} process[recruit_W].recruitment_multipliers{1986} process[recruit_W].recruitment_multipliers{1987} process[recruit_W].recruitment_multipliers{1988} process[recruit_W].recruitment_multipliers{1989} process[recruit_W].recruitment_multipliers{1990} process[recruit_W].recruitment_multipliers{1991} process[recruit_W].recruitment_multipliers{1992} process[recruit_W].recruitment_multipliers{1993} process[recruit_W].recruitment_multipliers{1994} process[recruit_W].recruitment_multipliers{1995} process[recruit_W].recruitment_multipliers{1996} process[recruit_W].recruitment_multipliers{1997} process[recruit_W].recruitment_multipliers{1998} process[recruit_W].recruitment_multipliers{1999} process[recruit_W].recruitment_multipliers{2000} process[recruit_W].recruitment_multipliers{2001} process[recruit_W].recruitment_multipliers{2002} process[recruit_W].recruitment_multipliers{2003} process[recruit_W].recruitment_multipliers{2004} process[recruit_W].recruitment_multipliers{2005} process[recruit_W].recruitment_multipliers{2006} process[recruit_W].recruitment_multipliers{2007} process[recruit_W].recruitment_multipliers{2008} process[recruit_W].recruitment_multipliers{2009} process[recruit_W].recruitment_multipliers{2010} process[recruit_W].recruitment_multipliers{2011} process[recruit_W].recruitment_multipliers{2012} process[recruit_W].recruitment_multipliers{2013} process[recruit_W].recruitment_multipliers{2014} process[recruit_W].recruitment_multipliers{2015} process[recruit_W].recruitment_multipliers{2016} process[recruit_W].recruitment_multipliers{2017} process[recruit_W].recruitment_multipliers{2018} selectivity[sel_Whome].v{1} selectivity[sel_Whome].v{2} selectivity[sel_Whome].v{3} selectivity[sel_Whome].v{4} selectivity[sel_Whome].v{5} selectivity[sel_Whome].v{6} selectivity[sel_Whome].v{7} selectivity[sel_Espmg].v{1} selectivity[sel_Espmg].v{2} selectivity[sel_Espmg].v{3} selectivity[sel_Espmg].v{4} selectivity[sel_Espmg].v{5} selectivity[sel_Espmg].v{6} selectivity[sel_Espmg].v{7} selectivity[sel_Espmg].v{8} selectivity[sel_Wspmg].v{1} selectivity[sel_Wspmg].v{2} selectivity[sel_Wspmg].v{3} selectivity[sel_Wspmg].v{4} selectivity[sel_Wspmg].v{5} selectivity[sel_Wspmg].v{6} selectivity[sel_Wspmg].v{7} selectivity[sel_Wspmg].v{8} selectivity[Enspsl].mu selectivity[Enspsl].sigma_l selectivity[Enspsl].sigma_r selectivity[Wnspsl].mu selectivity[Wnspsl].sigma_l selectivity[Wnspsl].sigma_r selectivity[Espsl].mu selectivity[Espsl].sigma_l selectivity[Espsl].sigma_r selectivity[CRsl].mu selectivity[CRsl].sigma_l selectivity[CRsl].sigma_r selectivity[SAsl].mu selectivity[SAsl].sigma_l selectivity[SAsl].sigma_r 
0.000876867 0.000730458 0.000315843 0.000132456 0.000154471 -3.27669e-05 -9.72804e-05 -0.00138296 -5.12055e-05 -0.000369615 0.00027183 -0.000321349 0.00117577 0.00100928 0.00233888 0.00271121 0.000754411 0.00139292 0.000873928 0.00147646 0.00174969 0.0016902 0.000913825 0.0050171 0.00484046 0.00194225 0.000662971 0.0018484 0.00476727 0.0017935 0.00332603 0.00130378 0.00138635 0.00234133 0.00132521 2.3411e-10 0.00232987 0.000677978 0.00134386 0.00222566 0.0023661 0.00228193 0.00276273 0.00237195 0.00170833 0.00226983 0.00069376 0.00291765 0.000674932 0.000717835 0.000446603 -2.42473e-05 8.3173e-05 -0.000177286 -0.00113121 -0.000434739 -0.000670712 0.000155576 -0.000210576 -0.000167845 -8.80229e-05 -0.00028734 -0.000479978 -5.43929e-05 4.7158e-06 -0.000794797 -0.000589408 -3.89873e-05 -2.88925e-05 0.000177729 -0.00153616 4.30015e-05 -0.000450863 -5.4912e-05 6.38007e-06 -0.000345508 -0.000134619 6.92295e-12 -0.000267657 7.33041e-06 -0.000172999 -5.79658e-06 -1.00044e-05 -3.51606e-05 5.5773e-05 0.000143343 -8.04597e-05 0.000203677 -7.52345e-05 0.000376038 7.57438e-05 6.3944e-05 0.0010765 0.00149204 9.69518e-05 0.000394033 0.000925571 0.00104513 -0.000639704 0.00284313 0.00240158 0.0281384 1.02575e-05 0.000147096 0.000242318 0.000274768 0.000198654 0.000132278 0.000130136 -5.14885e-05 0.000100273 1.16288e-05 5.56609e-05 0.000106119 -2.10082e-05 7.11295e-06 -0.00030615 -1.15301e-06 0.000246544 6.96465e-05 -0.0982962 0.00137032 0.00151279 -0.0164741 0.00286331 -0.0025575 -0.00469926 1.65593e-08 -0.00382877 -0.00790029 -0.00427809 -0.00174762 0.00267082 
0.00111499 0.000391935 0.000218126 3.5054e-05 3.63313e-05 -2.67714e-05 2.31233e-05 -0.00108429 -0.000307614 -0.000294017 0.000198898 -5.97814e-05 0.00126685 0.00142315 0.00296208 0.00286564 0.000771417 0.00136927 0.000805608 0.00159927 0.00183744 0.00170831 0.000830441 0.0045288 0.00460041 0.00203517 0.000603236 0.00202824 0.0017935 0.00426105 0.00282336 0.0013524 0.00140221 0.00221933 0.00123682 1.42203e-10 0.00226934 0.000695645 0.00117836 0.00224055 0.0022812 0.00222509 0.00249675 0.00225778 0.00154872 0.0023145 0.000652805 0.00280301 0.000645445 0.000730178 0.000306795 -0.00133193 0.000282286 -5.94983e-05 -0.000737061 -0.000332324 -0.000634242 -5.23371e-05 -0.000241654 -0.00018516 -0.000131427 -5.2046e-05 -0.000121159 -1.12517e-05 -1.76035e-05 -0.000624146 -0.000138667 -4.25958e-05 -3.00734e-05 -0.000465101 -0.000171928 -0.000423226 -6.50192e-05 -9.00308e-05 -5.94207e-05 -5.62433e-05 1.46136e-05 -2.04856e-11 -0.000128731 2.67871e-06 -9.48842e-05 1.8638e-05 -9.57494e-06 -7.07789e-06 0.00014298 -5.6256e-05 4.32189e-06 0.000177145 -1.22326e-05 0.000242126 -1.88e-05 9.40465e-06 0.00049661 0.00197371 0.000298533 0.000144557 0.000391643 0.000276541 0.000507372 0.000948872 0.000299639 0.000906323 -2.84291e-06 1.17213e-05 -7.59307e-05 -5.19699e-05 6.1093e-06 2.17128e-05 3.23504e-05 -1.53777e-05 1.13881e-05 1.37484e-06 1.31928e-05 -3.99043e-05 -3.96715e-05 -8.9443e-06 8.88722e-05 -6.08597e-05 0.000134922 3.18376e-07 -0.0628684 -0.000409746 0.000341313 -0.0319631 0.00121279 0.0147317 -0.00281492 7.0839e-08 -0.00197847 -0.0042752 -0.00353757 0.00225048 0.00229681 
0.00146533 0.00131815 0.00047696 0.000235214 0.000251912 -6.96282e-05 -0.000214903 -0.00251041 -6.23948e-05 -0.00055322 0.0003807 -0.000303327 0.0016487 0.00143783 0.00392962 0.00381578 0.00110724 0.00207217 0.00120575 0.00228477 0.00261754 0.00248015 0.00125069 0.00720467 0.00715715 0.00296768 0.000869888 0.00307303 0.00332603 0.00282336 0.00821058 0.00187492 0.00210932 0.00351763 0.00199452 2.29703e-10 0.00350967 0.00100268 0.0019432 0.00333663 0.00349858 0.00334705 0.00399818 0.0034447 0.00247088 0.00340981 0.000977981 0.00429732 0.000926751 0.00108966 0.000545157 -0.000337201 0.00030724 -0.000506919 -0.00149623 -0.000638223 -0.000870848 -0.000229076 -7.74371e-05 -0.000219176 -9.79552e-05 7.45251e-06 -0.000169727 -8.22669e-05 -5.17386e-05 -0.000856908 -0.0005745 -5.98677e-05 -2.54937e-05 -0.000505965 -0.000778027 2.03848e-05 -0.000875249 0.000103562 -9.45962e-05 -0.000481032 -0.000204415 -1.93404e-11 -0.000424294 -1.10036e-05 -0.000130737 1.90805e-05 7.37365e-05 0.000104801 0.000266298 0.000194037 -4.79426e-05 0.000284121 -8.81207e-05 0.000665202 0.000107088 0.000122737 0.00178691 0.00220135 0.000322516 0.000568146 0.00101254 0.00116792 -0.000661613 0.00233523 0.00268266 0.0196175 1.26602e-05 0.000234804 0.000322837 0.000359588 0.000240864 0.000128349 0.000165983 -0.000148549 9.63459e-05 8.38519e-05 7.63531e-05 9.31278e-05 -3.14496e-06 -3.28871e-05 -0.000127324 -5.21827e-05 -0.000505718 -0.000241153 -0.143162 0.00028484 0.000144037 -0.0229723 0.00385197 -0.0019156 -0.00637258 1.80623e-08 -0.00433917 -0.0170917 -0.00574292 -0.00187762 0.00361637 
0.000756782 0.000281902 0.000145094 2.50842e-05 2.46558e-05 -2.3231e-05 7.24622e-06 -0.000779498 -0.000214163 -0.000194903 0.000137483 -0.000136111 0.000995999 0.000882617 0.00192778 0.00198947 0.000514248 0.000962719 0.000581805 0.00106867 0.00120984 0.00113649 0.00058522 0.00303406 0.00303576 0.00135595 0.000410665 0.00130495 0.00130378 0.0013524 0.00187492 0.00227657 0.000912341 0.00148487 0.00083823 2.33107e-10 0.00150618 0.000476134 0.00080193 0.00148933 0.00153234 0.00151656 0.00170998 0.00153449 0.00104132 0.00154818 0.000455732 0.00193781 0.000459403 0.000502271 0.000243197 -0.00109737 0.000226193 -2.538e-05 -0.000443829 -0.000257569 -0.000442468 -2.02008e-05 -0.000187977 -0.000109497 -7.52859e-05 -0.00011766 -0.000114491 -1.55416e-05 4.05182e-07 -0.000396399 -9.37238e-05 -2.58909e-05 -1.03354e-05 -0.000130922 -0.00040381 -8.28888e-05 -4.91298e-05 -0.000122009 3.09036e-05 -6.60048e-05 7.46608e-06 7.73937e-12 -7.19353e-05 2.17275e-05 -9.64955e-05 4.02246e-06 -4.67546e-06 -1.91902e-05 7.01334e-05 -1.80221e-06 1.50072e-05 0.000118757 -1.09774e-05 0.000135163 8.31734e-06 7.12154e-06 0.000271963 0.00155925 0.000227581 8.94691e-05 0.000334472 8.31349e-05 0.000178689 0.000674331 0.000496891 -8.02405e-05 -3.52452e-07 -2.10758e-06 -5.67728e-05 -6.68446e-05 -1.52124e-05 -7.65508e-06 -3.92496e-05 -4.46914e-05 2.45158e-05 -3.99967e-05 3.16119e-05 -6.0314e-06 -4.14672e-07 -1.61916e-06 -3.05777e-06 -5.07709e-05 1.8394e-05 -7.71331e-06 -0.0349235 -0.0004571 -5.77989e-05 -0.0192104 0.00119237 0.00932193 -0.00203267 7.57354e-08 -0.00159696 -0.00269566 -0.00320231 0.00100279 0.00219121 
0.000661694 0.000273263 0.00013505 2.56153e-05 2.23454e-05 -7.74328e-06 -2.33502e-06 -0.000735284 -0.000205672 -0.000187014 0.000102361 2.6402e-05 0.00108273 0.0011114 0.00250206 0.00221666 0.000616554 0.00112172 0.000628567 0.00120367 0.00134499 0.00121697 0.000631938 0.00336787 0.00329748 0.00144658 0.000440784 0.00138509 0.00138635 0.00140221 0.00210932 0.000912341 0.00249738 0.00151943 0.000907312 1.85347e-10 0.00166975 0.000514897 0.000871494 0.00164973 0.00170856 0.00168912 0.00193836 0.0017188 0.0011242 0.00168131 0.000479462 0.00205828 0.000491079 0.000544246 0.000239149 -0.001 0.000230305 -0.000122234 -0.000626036 -0.000250357 -0.000458621 -7.90782e-05 -9.10412e-05 -0.000132289 -7.20984e-05 -8.87465e-05 -9.5965e-05 9.37465e-06 -1.04817e-05 -0.000394493 -0.000123558 -2.1941e-05 -1.14246e-05 -0.000203401 -0.000295876 -6.55503e-05 -0.000209794 3.20323e-05 -6.87921e-05 -5.64634e-06 -2.87397e-05 -5.60882e-12 -7.59608e-05 3.08263e-06 -3.86042e-05 2.58711e-06 1.90286e-05 -3.32587e-07 7.55899e-05 8.18078e-06 9.20612e-06 0.00013949 -7.80564e-06 0.000148214 8.44529e-06 2.80977e-05 0.000322725 0.00150597 0.000217903 9.7966e-05 0.000149938 0.000232828 -4.40392e-05 0.000592663 -4.13477e-05 -0.000208057 6.44362e-08 -5.05989e-07 -3.31144e-05 -3.2168e-05 2.40347e-05 1.83578e-05 -4.71138e-05 -4.22075e-05 2.40388e-05 2.89562e-05 2.00474e-05 2.62576e-05 1.81543e-05 -1.24618e-05 1.38639e-05 -5.3034e-05 4.22069e-05 -6.21383e-06 -0.0296175 -0.000289727 0.000271805 -0.017957 0.00106224 0.00818111 -0.00156446 4.77495e-08 -0.00223981 -0.0022511 -0.0021255 0.00166889 0.00140181 
0.000962267 0.000772062 0.000248747 0.000131796 0.000136231 -2.2134e-05 -0.000128795 -0.00166063 -0.000124406 -0.00029332 0.00021822 -0.000202339 0.00177565 0.0016345 0.00364313 0.00349152 0.000985632 0.00171374 0.00100402 0.00188399 0.0021545 0.00193057 0.00100444 0.00549358 0.00536691 0.00235995 0.000653073 0.00224896 0.00234133 0.00221933 0.00351763 0.00148487 0.00151943 0.00511132 0.00138025 2.08072e-10 0.00280274 0.000803447 0.0014546 0.00260978 0.00275633 0.00263001 0.00308972 0.00268333 0.00189353 0.00272843 0.000780164 0.00338643 0.000762259 0.00087369 0.000576805 -0.000934796 0.000409141 -0.000202967 -0.000715243 -0.000322815 -0.000588024 -4.54611e-05 -0.000182849 -0.000131496 -2.83552e-05 -7.26757e-06 -0.000181888 -5.14759e-05 -5.01706e-05 -0.000445943 -0.000232609 -5.37311e-05 -1.39465e-05 -0.000265189 -0.000381944 -0.000137058 -0.000291304 -5.74076e-05 1.99184e-05 -0.000532982 -4.50053e-05 -1.67035e-11 -0.000289155 6.14523e-06 -0.000172414 -1.93351e-05 -3.17495e-05 7.2697e-05 0.000187252 7.549e-05 -2.09733e-05 0.000160187 -2.97087e-05 0.000305665 3.0022e-05 3.14772e-05 0.000934786 0.00227908 0.000401639 0.000223251 0.000444946 0.00035943 -0.000200483 0.000889137 0.00065509 0.00510723 3.02442e-06 5.309e-05 4.05998e-05 3.69251e-05 5.39532e-05 -3.13314e-06 -5.72442e-05 -0.000120245 3.98685e-05 -1.39736e-05 3.87712e-05 3.27251e-05 9.31187e-06 -2.47563e-05 -6.73382e-05 -8.04035e-05 -0.000221562 -6.90971e-05 -0.0570791 0.000447336 0.000790046 -0.0113229 0.00311003 0.00453949 -0.00313348 3.56805e-08 -0.00228398 -0.0076179 -0.0039926 -0.000918947 0.00289116 
0.000430008 0.000506709 0.000126287 0.000102278 9.82569e-05 1.27398e-05 -0.00012137 -0.00101193 1.81575e-05 -0.00012975 4.02215e-05 2.36323e-05 0.00109852 0.000926786 0.00243069 0.00214326 0.000623215 0.00109232 0.000618709 0.00115599 0.00127712 0.00113838 0.000580157 0.0030413 0.00308367 0.00128058 0.000388894 0.00130037 0.00132521 0.00123682 0.00199452 0.00083823 0.000907312 0.00138025 0.00222042 3.01432e-10 0.0016156 0.000484996 0.0008979 0.00154156 0.00165847 0.00154035 0.00188246 0.00154767 0.00113313 0.00155836 0.000421882 0.00202096 0.000446868 0.000485987 0.000300274 -0.000253075 0.000260833 -0.000136809 -0.000363604 -4.22011e-05 -0.000149442 -1.94082e-05 -9.6434e-05 -6.1765e-05 -4.1886e-05 -5.58874e-05 -0.000170944 2.41049e-07 1.71258e-05 -0.000394771 -0.000126374 -7.86642e-06 -5.00721e-06 -0.000131082 -0.000175023 -1.26853e-05 -0.000234391 6.69709e-06 -2.77154e-05 -0.000103321 -0.000266145 4.75972e-12 -0.000227703 7.98775e-06 -0.000240161 -9.07303e-05 -6.7055e-05 8.35311e-05 5.12049e-05 3.76881e-05 2.08169e-06 8.63978e-05 -3.49805e-07 0.000105208 4.37791e-05 2.828e-05 0.000488479 0.00110753 0.000236499 0.000160864 4.18748e-05 0.000181188 1.77056e-05 0.000337307 0.00100559 0.00536658 2.95687e-06 2.21394e-05 -1.09591e-05 1.68055e-05 8.28977e-06 6.15595e-06 -5.13799e-05 -5.52096e-05 -2.47254e-06 -3.1266e-05 2.99593e-05 1.08595e-05 4.5204e-05 -6.28976e-05 -2.50491e-05 -7.72777e-06 -9.64786e-05 5.10334e-06 -0.0247825 0.000101756 -0.000122094 0.00222196 0.00221892 0.00273653 -0.0016432 9.11493e-08 -0.00186984 -0.00495968 -0.00242909 -0.00181606 0.00194969 
1.05451e-09 2.30589e-10 1.23468e-10 7.61729e-11 3.82414e-11 -1.66987e-10 -7.18336e-11 -9.18434e-10 -1.9819e-10 -2.14992e-10 -2.28534e-10 -2.59791e-10 -1.69714e-09 3.51762e-10 -1.54206e-09 -5.2206e-10 -8.73413e-11 -2.19856e-10 1.90399e-10 -3.07191e-10 -1.96667e-10 -1.38645e-10 2.12553e-10 1.21341e-09 6.61806e-10 1.00512e-10 3.08397e-10 1.6236e-10 2.3411e-10 1.42203e-10 2.29703e-10 2.33107e-10 1.85347e-10 2.08072e-10 3.01432e-10 2.56597e-13 2.28018e-10 5.8599e-11 -1.00773e-11 1.66318e-10 3.61632e-11 -6.43213e-11 1.50755e-10 -1.91839e-11 1.99693e-10 1.56569e-11 4.08656e-10 9.876e-11 2.433e-10 3.93605e-10 1.47029e-10 -2.20492e-09 -3.0906e-10 -8.86612e-10 -1.19165e-09 2.89359e-10 6.66056e-11 -1.14344e-11 -1.72071e-10 -7.2193e-10 -1.35713e-11 -1.67772e-10 -3.30654e-10 -2.41113e-10 2.15058e-11 -5.34632e-10 -2.38753e-10 -1.07127e-11 -8.42477e-11 -3.46358e-10 -9.38456e-10 5.75408e-10 -1.23598e-10 -2.46673e-10 -1.02868e-10 -7.15621e-11 -4.28851e-10 2.14566e-16 -2.93225e-10 -8.04873e-11 -6.33094e-10 -4.47171e-10 -2.48497e-10 -1.10677e-10 -2.3235e-10 -6.44142e-10 1.315e-10 -9.28566e-11 1.60068e-12 -1.1299e-11 4.44663e-11 2.20518e-11 2.0981e-10 6.2137e-11 -3.39669e-10 -5.69147e-11 1.91853e-10 -1.20763e-10 3.93379e-10 1.63201e-10 -3.22929e-09 -1.23563e-08 1.64416e-11 5.3572e-10 4.01377e-10 2.56198e-10 -7.0869e-11 -3.12653e-10 -9.90076e-10 -8.26146e-10 5.89293e-10 9.86971e-10 3.7066e-10 4.46306e-10 -3.78056e-11 -2.65001e-10 -9.06954e-11 -6.43207e-10 -9.89565e-10 -6.31135e-10 3.84872e-09 3.92423e-10 1.61157e-09 -2.65757e-08 -7.00407e-09 -9.71792e-08 3.17586e-09 -1.38937e-12 -8.92983e-08 2.58709e-10 6.98391e-09 5.76503e-09 -6.88383e-09 
0.000676306 0.000555357 0.000181051 8.74032e-05 7.57335e-05 4.71862e-05 -6.65621e-05 -0.00120988 -0.000104795 -0.000239468 1.84089e-05 0.00029455 0.00233451 0.00217963 0.00467214 0.0039892 0.00117862 0.00196813 0.00112334 0.00205621 0.00229789 0.00205814 0.00106999 0.00571113 0.00560786 0.00237044 0.00069627 0.00228388 0.00232987 0.00226934 0.00350967 0.00150618 0.00166975 0.00280274 0.0016156 2.28018e-10 0.00526776 0.000822694 0.00166633 0.00295718 0.00311384 0.0029389 0.00343065 0.0029614 0.00206263 0.00300059 0.000827328 0.0037411 0.000856134 0.000954901 0.000709156 -0.000441701 0.0004054 -0.000193574 -0.000637057 -9.82141e-05 -0.000403141 -5.62677e-06 -0.000134069 -0.000100892 -6.89395e-05 1.40672e-06 -0.000203555 -4.15252e-05 -2.58828e-05 -0.000562887 -0.000143123 -4.30754e-05 -1.75884e-05 -0.000256563 -0.000246059 -6.95815e-05 -0.000179324 -3.56636e-05 -4.99541e-05 -0.000249545 -0.000133986 -2.1597e-12 -0.000443856 2.70334e-05 -0.000255635 -8.96862e-05 -0.000174958 7.28807e-06 8.98521e-05 2.99806e-05 -3.39484e-05 0.000132893 -3.17312e-06 0.000114577 1.69294e-06 4.38796e-06 0.000710555 0.00177806 0.000390656 0.000238486 0.000208022 0.000244321 0.000259749 0.000905355 0.00146942 0.00462243 1.58061e-06 -2.75143e-05 -0.000122941 -0.000181007 -0.000108906 -9.78751e-05 -0.00020296 -0.000151162 -2.32865e-05 -4.41827e-05 4.51566e-05 -2.66443e-05 2.69867e-05 -4.68668e-05 -2.76523e-05 -6.06008e-05 -0.000317217 -6.13888e-05 -0.044372 -0.000270864 9.00738e-05 -0.0156511 0.00138158 0.0101275 -0.00222191 5.15822e-08 -0.00299772 -0.00796467 -0.00325443 0.000357493 0.00228659 
0.000167681 1.1137e-05 2.32671e-05 -1.48647e-05 -2.39058e-05 2.60972e-05 1.10387e-05 -7.71384e-05 -0.000103055 -5.56951e-05 6.45826e-05 0.000100929 0.000923559 0.000834857 0.00173413 0.00145086 0.000404208 0.000704651 0.000361953 0.000669841 0.000760724 0.000631853 0.000349178 0.00168936 0.0016328 0.000744666 0.000226321 0.0007001 0.000677978 0.000695645 0.00100268 0.000476134 0.000514897 0.000803447 0.000484996 5.8599e-11 0.000822694 0.0010034 0.000471255 0.000914835 0.000941737 0.000927432 0.00108169 0.000945657 0.000639901 0.000941335 0.00028607 0.0012104 0.000279127 0.000315926 0.000202458 -0.000425813 7.29943e-05 -2.74907e-05 -0.000158755 -2.06916e-05 -0.000124923 -8.46446e-06 -2.35129e-05 -6.41249e-05 2.12645e-06 -8.06515e-05 -6.36127e-05 1.92166e-05 2.63523e-05 -0.000249014 -5.27701e-05 -4.33743e-06 6.95223e-06 -6.18278e-05 -0.000167126 -2.28198e-05 -0.000129626 1.41394e-05 1.52335e-05 4.39813e-06 1.425e-05 -2.21654e-12 6.85946e-06 -7.44146e-05 -1.8392e-05 -3.09603e-05 1.96151e-06 -5.51984e-06 -1.31732e-05 -2.85022e-05 -9.53965e-07 5.34016e-05 7.54822e-06 -5.58169e-06 1.03727e-05 1.6792e-05 -8.94998e-05 0.000605646 6.24718e-05 2.5004e-06 1.49678e-06 2.49791e-05 7.27915e-05 0.00017145 -0.000140924 -0.000836534 -1.71394e-06 -5.07484e-05 -0.000113665 -9.60409e-05 -4.76168e-05 -4.79866e-05 -4.27228e-05 -1.43948e-05 -1.09779e-05 -4.28608e-05 1.36081e-05 -1.41434e-06 9.0581e-06 2.46417e-06 8.00705e-06 -1.37026e-05 3.36324e-05 2.37735e-05 -0.00643704 -0.000452272 -0.000119134 -0.0111398 -9.12152e-05 0.00817824 -0.000332945 1.4969e-08 -0.00186581 -0.000555124 -0.000776849 0.00140214 0.000456704 
1.38127e-05 0.000398857 0.000117095 8.25655e-05 7.02604e-05 5.69518e-05 -0.000134137 -0.000569385 0.000134376 -0.000136947 5.44915e-05 0.000111336 0.00138324 0.00117594 0.00249903 0.00223518 0.000620918 0.00107242 0.000614217 0.00109296 0.00126796 0.0010918 0.000571151 0.00304883 0.0029243 0.00122152 0.000361962 0.00130431 0.00134386 0.00117836 0.0019432 0.00080193 0.000871494 0.0014546 0.0008979 -1.00773e-11 0.00166633 0.000471255 0.00242734 0.00160383 0.00182199 0.00164297 0.00192754 0.00162054 0.00123981 0.00166972 0.000468383 0.00215235 0.000490987 0.000569842 0.000657078 0.000664544 5.45778e-05 1.45611e-05 -0.000169292 2.35445e-05 -0.000160222 5.01411e-06 1.35734e-06 -6.12837e-06 4.98037e-05 5.43114e-05 -0.000154313 -4.01492e-05 1.3874e-06 -0.000560587 -0.000156984 -1.59365e-05 5.7325e-06 -0.000205244 -0.00019796 1.41241e-05 -0.000156067 1.50892e-05 1.0811e-07 -0.000231784 -0.000154303 -1.48771e-11 -0.000350308 3.57102e-05 -0.000446495 -0.000171789 -0.000358347 -9.4172e-05 -0.000112292 -2.89662e-05 -0.000147813 -2.23698e-05 -2.81122e-05 -0.000109921 3.89578e-05 2.51783e-05 0.000538289 0.000391362 4.84345e-05 0.00027508 0.000248158 0.000525281 0.000160193 0.000927925 0.00308425 0.0127926 4.07504e-06 4.00253e-05 3.98719e-05 1.45012e-05 -2.68224e-05 -1.93125e-06 -9.51868e-05 -0.000101664 1.89673e-05 1.82967e-05 3.78074e-05 1.47362e-05 -9.1958e-07 -8.22747e-05 -0.000116955 6.16265e-06 -0.000297425 -6.07046e-05 -0.0534368 0.000595527 0.000398347 -0.0025014 -0.000792536 -0.00543784 -0.00045298 2.01622e-09 -0.00283849 -0.00799341 -0.0019815 -0.00140627 0.00122802 
