* MPD
estimate_values:
catchability[CSacous].q catchability[WCacous].q catchability[CRsum].q catchability[SAsum].q catchability[SAaut].q observation[CRsumbio].process_error observation[SAsumbio].process_error process[recruit_E].b0 process[recruit_W].b0 process[Instant_mortality].m{west.sa} time_varying[shifted_mu].a process[recruit_E].ycs_values{1975} process[recruit_E].ycs_values{1976} process[recruit_E].ycs_values{1977} process[recruit_E].ycs_values{1978} process[recruit_E].ycs_values{1979} process[recruit_E].ycs_values{1980} process[recruit_E].ycs_values{1981} process[recruit_E].ycs_values{1982} process[recruit_E].ycs_values{1983} process[recruit_E].ycs_values{1984} process[recruit_E].ycs_values{1985} process[recruit_E].ycs_values{1986} process[recruit_E].ycs_values{1987} process[recruit_E].ycs_values{1988} process[recruit_E].ycs_values{1989} process[recruit_E].ycs_values{1990} process[recruit_E].ycs_values{1991} process[recruit_E].ycs_values{1992} process[recruit_E].ycs_values{1993} process[recruit_E].ycs_values{1994} process[recruit_E].ycs_values{1995} process[recruit_E].ycs_values{1996} process[recruit_E].ycs_values{1997} process[recruit_E].ycs_values{1998} process[recruit_E].ycs_values{1999} process[recruit_E].ycs_values{2000} process[recruit_E].ycs_values{2001} process[recruit_E].ycs_values{2002} process[recruit_E].ycs_values{2003} process[recruit_E].ycs_values{2004} process[recruit_E].ycs_values{2005} process[recruit_E].ycs_values{2006} process[recruit_E].ycs_values{2007} process[recruit_E].ycs_values{2008} process[recruit_E].ycs_values{2009} process[recruit_E].ycs_values{2010} process[recruit_E].ycs_values{2011} process[recruit_E].ycs_values{2012} process[recruit_E].ycs_values{2013} process[recruit_E].ycs_values{2014} process[recruit_E].ycs_values{2015} process[recruit_E].ycs_values{2016} process[recruit_W].ycs_values{1975} process[recruit_W].ycs_values{1976} process[recruit_W].ycs_values{1977} process[recruit_W].ycs_values{1978} process[recruit_W].ycs_values{1979} process[recruit_W].ycs_values{1980} process[recruit_W].ycs_values{1981} process[recruit_W].ycs_values{1982} process[recruit_W].ycs_values{1983} process[recruit_W].ycs_values{1984} process[recruit_W].ycs_values{1985} process[recruit_W].ycs_values{1986} process[recruit_W].ycs_values{1987} process[recruit_W].ycs_values{1988} process[recruit_W].ycs_values{1989} process[recruit_W].ycs_values{1990} process[recruit_W].ycs_values{1991} process[recruit_W].ycs_values{1992} process[recruit_W].ycs_values{1993} process[recruit_W].ycs_values{1994} process[recruit_W].ycs_values{1995} process[recruit_W].ycs_values{1996} process[recruit_W].ycs_values{1997} process[recruit_W].ycs_values{1998} process[recruit_W].ycs_values{1999} process[recruit_W].ycs_values{2000} process[recruit_W].ycs_values{2001} process[recruit_W].ycs_values{2002} process[recruit_W].ycs_values{2003} process[recruit_W].ycs_values{2004} process[recruit_W].ycs_values{2005} process[recruit_W].ycs_values{2006} process[recruit_W].ycs_values{2007} process[recruit_W].ycs_values{2008} process[recruit_W].ycs_values{2009} process[recruit_W].ycs_values{2010} process[recruit_W].ycs_values{2011} process[recruit_W].ycs_values{2012} process[recruit_W].ycs_values{2013} process[recruit_W].ycs_values{2014} process[recruit_W].ycs_values{2015} process[recruit_W].ycs_values{2016} selectivity[sel_Whome].v{1} selectivity[sel_Whome].v{2} selectivity[sel_Whome].v{3} selectivity[sel_Whome].v{4} selectivity[sel_Whome].v{5} selectivity[sel_Whome].v{6} selectivity[sel_Whome].v{7} selectivity[sel_Espmg].v{1} selectivity[sel_Espmg].v{2} selectivity[sel_Espmg].v{3} selectivity[sel_Espmg].v{4} selectivity[sel_Espmg].v{5} selectivity[sel_Espmg].v{6} selectivity[sel_Espmg].v{7} selectivity[sel_Espmg].v{8} selectivity[sel_Wspmg].v{1} selectivity[sel_Wspmg].v{2} selectivity[sel_Wspmg].v{3} selectivity[sel_Wspmg].v{4} selectivity[sel_Wspmg].v{5} selectivity[sel_Wspmg].v{6} selectivity[sel_Wspmg].v{7} selectivity[sel_Wspmg].v{8} selectivity[Enspsl].mu selectivity[Enspsl].sigma_l selectivity[Enspsl].sigma_r selectivity[Wnspsl].mu selectivity[Wnspsl].sigma_l selectivity[Wnspsl].sigma_r selectivity[Espsl].mu selectivity[Espsl].sigma_l selectivity[Espsl].sigma_r selectivity[CRsl].mu selectivity[CRsl].sigma_l selectivity[CRsl].sigma_r selectivity[SAsl].mu selectivity[SAsl].sigma_l selectivity[SAsl].sigma_r 
0.000679542 0.00027994 0.000108782 5.18549e-05 5.25999e-05 -2.52723e-05 -1.7242e-05 -0.000801645 -0.000194801 -0.000135598 5.45661e-06 -0.00010825 0.00102704 0.000957708 0.002131 0.00211475 0.000527267 0.00104184 0.000586158 0.00108963 0.00132714 0.00117119 0.000596372 0.00305038 0.00301685 0.00140192 0.000401044 0.00121002 0.00128274 0.00128358 0.00185154 0.00221869 0.000897187 0.00145804 0.000832806 -3.35653e-13 0.00149289 0.00046649 0.000785266 0.00148187 0.00149274 0.00150019 0.00167171 0.00141507 0.00102639 0.00151509 0.000446721 0.00186135 0.000443811 0.000488259 0.000332548 -0.00072551 0.000124179 -0.000329864 -0.000269729 -0.000591544 -8.1938e-06 -0.000138287 0.000129501 -0.000141081 -2.30668e-05 -6.30654e-05 -0.000105489 -2.48035e-05 2.40502e-05 -0.000270695 -1.28273e-05 -2.50624e-05 -6.68513e-06 6.06187e-05 -0.000203947 -4.31837e-05 -5.50796e-05 -4.53618e-05 2.64326e-05 -5.65062e-05 -1.12692e-05 1.02553e-10 -7.16578e-05 1.7709e-05 -9.90606e-05 -2.63852e-05 4.48388e-05 -5.66267e-05 8.1708e-05 0.000124318 4.69227e-05 8.67048e-05 2.2117e-05 0.000189046 1.45095e-05 4.09691e-05 0.000174125 0.000958295 0.000126735 8.72446e-05 0.000244967 -5.3551e-05 0.000276777 0.000297487 -0.000348355 -5.74673e-07 2.07408e-06 5.48842e-05 5.33959e-05 2.49661e-05 1.65198e-05 6.19458e-06 -7.79426e-06 -3.09483e-05 6.3468e-05 3.20585e-05 6.74574e-05 2.44122e-05 1.61666e-06 -1.82867e-05 4.77428e-05 -5.28906e-05 -0.000132437 -9.89325e-05 5.88248e-09 -0.000168697 7.93249e-05 -3.08588e-07 0.00197608 -0.00058159 -0.00133247 3.10533e-12 -0.000893701 -0.0019259 -0.000298935 0.00073562 2.03999e-09 
0.00063461 0.000329381 0.000107054 5.55712e-05 5.46673e-05 -1.16103e-05 2.42559e-05 -0.00083375 -0.000199846 -0.000143951 -2.28852e-05 -2.00869e-05 0.00109989 0.00108138 0.00238212 0.00226906 0.00060231 0.00114165 0.000626891 0.0011955 0.0013888 0.00123748 0.000615719 0.00340885 0.00324921 0.0014879 0.00043827 0.00131872 0.00137311 0.00133911 0.00205173 0.000897187 0.00245473 0.00149673 0.000899854 -3.75938e-13 0.0016577 0.000507461 0.000854479 0.00163656 0.00166835 0.00166901 0.00190223 0.00158653 0.00112075 0.00163268 0.000465018 0.00196657 0.000473644 0.000510099 0.000405258 -0.000425464 0.00024691 -0.000226871 -0.000368439 -0.000700019 -0.000144683 -0.000124347 6.23582e-05 -7.60373e-05 -1.34398e-05 -3.79053e-05 -0.000114899 -1.62726e-05 5.56998e-06 -0.000228506 -1.05661e-05 -2.42391e-05 -5.30982e-06 -5.94532e-05 -0.000146556 6.25112e-05 -8.73867e-05 3.66967e-05 -2.6494e-05 -3.21605e-06 -3.46273e-05 9.05849e-11 -5.40242e-05 4.29877e-06 6.86655e-06 8.56973e-06 9.16759e-05 -2.92228e-08 0.000145549 0.000165195 8.4343e-05 0.000158364 3.70939e-05 0.000341273 3.20275e-05 7.9498e-05 0.000391186 0.000810336 0.000235909 8.99603e-05 0.000113232 9.76949e-05 6.16946e-05 0.00013923 -0.000170381 -4.83156e-07 1.73849e-06 4.7766e-05 4.28317e-05 2.92015e-05 4.56066e-05 1.06049e-05 -8.25896e-05 -5.51e-05 5.96521e-05 6.88883e-05 5.63235e-05 3.56194e-05 3.20718e-05 -3.39674e-05 1.3017e-05 -6.39031e-05 -0.000125552 -0.000100272 -2.27154e-09 -0.000289095 0.0001321 -3.78007e-07 0.00186074 -0.000340502 -0.00110683 2.69268e-12 -0.00130922 -0.00192538 -0.000370761 0.000773647 1.94804e-09 
0.00090768 0.000755755 0.000191501 0.000159938 0.000173356 -2.27343e-05 -0.000192049 -0.00166083 -0.000139461 -0.000217453 4.74426e-05 4.92603e-05 0.00205689 0.00147155 0.00387755 0.00365786 0.00103681 0.00178447 0.000997978 0.00190086 0.00233501 0.00194919 0.00103694 0.00564571 0.00531117 0.00243503 0.000659555 0.00211369 0.00229914 0.00215081 0.00340812 0.00145804 0.00149673 0.00497593 0.00137453 -1.75354e-12 0.00279449 0.000807197 0.00142015 0.0026217 0.00273681 0.0026533 0.00308841 0.00249628 0.00191377 0.00269297 0.000747521 0.00329355 0.000746992 0.000850788 0.000715464 6.9462e-05 0.000396442 -0.00087343 -0.00135082 -0.000635529 0.000246962 -7.51034e-05 0.000306978 -0.000171973 -2.20139e-05 0.000113603 -8.14311e-05 -4.05377e-05 -1.96084e-06 -0.000192306 -0.000200244 -6.19027e-05 -2.19755e-05 9.28416e-05 -0.000263234 -7.17053e-06 -0.000126875 -2.92766e-05 1.79765e-05 -0.0003666 -6.41861e-05 2.23181e-10 -0.000234725 -1.26361e-05 -0.00013505 -5.11031e-05 1.66835e-05 -6.03945e-06 0.000258921 0.000273368 8.73089e-05 0.000168483 6.66576e-05 0.000527353 2.48445e-05 9.65776e-05 0.00104717 0.00090373 0.000389444 0.000176388 0.000487821 -1.89422e-05 8.86661e-05 0.000239119 0.000764572 -2.78615e-07 4.44893e-06 0.000112848 0.000123293 9.35359e-05 5.03577e-05 -2.23448e-05 -3.48711e-05 -0.000108087 6.35512e-05 -2.28845e-05 6.70999e-05 4.42294e-05 1.17467e-05 -8.55239e-05 3.93964e-05 -8.0852e-05 -0.000496574 -0.000262904 1.54525e-08 0.00110669 0.000943993 -2.52069e-07 0.00441004 -0.003134 -0.00280407 6.02747e-12 -0.00131046 -0.0087564 -2.7268e-05 -0.000824959 4.23021e-09 
0.000443148 0.000529769 0.000106075 0.00012318 0.000114771 6.4366e-06 -8.62323e-05 -0.0010253 -2.70859e-05 -0.000120989 -3.06267e-06 -9.70492e-06 0.000981056 0.00117307 0.00222132 0.00225922 0.000603421 0.00110302 0.000611182 0.00114047 0.00129112 0.00116229 0.000573259 0.00312246 0.00306102 0.00133707 0.000378207 0.0012517 0.00129922 0.00120475 0.00193306 0.000832806 0.000899854 0.00137453 0.00218019 -5.46168e-13 0.00161475 0.00049044 0.0008699 0.00156557 0.00164574 0.00160597 0.00189315 0.00145641 0.00110887 0.00156588 0.000424132 0.00199624 0.000420247 0.000478148 0.000531378 0.000323796 0.000109739 -0.00016554 7.7935e-05 -0.000551366 -8.58854e-06 -0.000204237 0.000129641 -7.64166e-05 2.07719e-05 -6.17459e-05 -0.000194565 2.94161e-06 3.32071e-05 -0.000377568 -7.93496e-05 -1.56323e-05 -8.46224e-06 -3.68991e-05 -0.00014914 6.07338e-05 -0.000124305 1.95998e-05 -1.11012e-05 -6.95474e-05 -0.000176295 1.00475e-10 -0.00018421 5.77337e-07 -0.000219256 -0.000122846 -2.19053e-05 -4.19939e-05 5.09818e-05 0.000221382 5.77735e-05 7.42216e-05 4.02752e-05 0.00024732 5.32005e-05 6.41446e-05 0.000343683 0.000504412 8.6155e-05 0.000150354 -3.22108e-05 -2.18207e-05 -6.30129e-06 -0.000197154 5.9547e-05 -5.30653e-07 4.57511e-06 6.04449e-05 4.70793e-05 6.19993e-05 2.04913e-05 -2.75127e-05 -7.11981e-05 -9.55393e-05 2.26432e-05 2.3419e-05 7.64804e-05 2.90413e-05 5.80186e-05 -5.64326e-05 2.826e-05 -4.22626e-05 -0.000481023 -0.000188087 -1.05299e-08 0.000382445 0.00015284 -5.62536e-07 0.00202921 -0.00200413 -0.00107223 2.99183e-12 -0.00168758 -0.00814627 -4.77628e-05 -0.000640347 2.27377e-09 
3.47385e-12 1.11031e-12 3.40861e-13 -5.21099e-13 -3.07009e-13 1.39747e-13 -6.52239e-13 -5.43517e-13 -1.55114e-12 -7.67534e-13 -1.0091e-12 -2.88187e-12 -6.30929e-12 -3.85739e-12 -1.3735e-11 -5.87105e-12 -2.21234e-12 -3.58429e-12 -2.6956e-13 1.17824e-12 -5.0466e-13 -2.39169e-12 -1.69075e-12 -1.93459e-12 -4.26093e-12 2.95268e-13 -1.45164e-12 5.80232e-13 -4.15394e-13 -5.95321e-13 -1.64392e-13 -3.35653e-13 -3.75938e-13 -1.75354e-12 -5.46168e-13 8.21041e-18 -1.42426e-13 -2.64561e-13 -2.44692e-13 -1.08756e-12 -1.5171e-13 -1.00929e-12 1.68376e-13 6.70341e-13 -1.48403e-12 -1.02626e-12 5.54601e-13 -1.43063e-13 2.07601e-13 9.76009e-15 6.79469e-13 6.86968e-12 -1.16497e-12 -1.67705e-11 5.65811e-12 -2.54768e-12 5.20969e-12 -4.11044e-12 -1.32972e-12 -1.57094e-12 -9.35522e-13 -2.82069e-12 8.01613e-13 -6.62119e-13 1.03414e-13 6.15906e-12 -1.10538e-12 -3.60032e-13 -6.775e-13 -3.48623e-12 -6.08157e-12 8.57815e-13 -4.18156e-12 -8.51061e-13 -1.09415e-12 2.63996e-13 -6.39616e-13 1.23944e-18 -7.03817e-13 8.68843e-14 -2.19698e-12 -4.98613e-13 -2.32173e-12 1.74468e-13 -2.83399e-12 -1.59054e-12 1.45217e-12 9.60613e-13 5.00819e-13 -1.47494e-12 -8.1352e-13 -1.03258e-12 -2.86594e-14 -1.42422e-11 -1.13489e-12 5.74906e-13 1.62299e-12 6.13258e-13 2.23288e-12 -8.90527e-12 3.46332e-11 5.97197e-15 5.96782e-14 6.03377e-13 4.79215e-13 -3.32279e-13 -8.1486e-13 -1.78893e-12 -2.99324e-12 -2.26449e-12 1.48613e-12 1.3936e-12 9.21776e-13 -1.44116e-13 8.89265e-13 5.24504e-14 -1.91516e-12 -1.65945e-12 5.5268e-13 4.26438e-13 -4.40266e-15 -8.56391e-12 -1.09408e-11 -2.03415e-14 -2.80898e-11 -1.46493e-10 1.29467e-11 -4.11111e-19 -2.30139e-11 9.1887e-12 -1.67056e-11 1.1247e-11 -5.38502e-17 
0.000747753 0.000650053 0.000149132 0.000137574 0.000131825 4.41229e-05 -9.74498e-05 -0.00140964 -0.000134284 -0.000182794 -0.00013712 0.000167026 0.00246961 0.0019088 0.00473209 0.0039983 0.00119982 0.00199455 0.00112159 0.0020256 0.00242465 0.00205576 0.0010961 0.0057167 0.0056156 0.00243661 0.000692349 0.00218816 0.0023022 0.00221282 0.0034589 0.00149289 0.0016577 0.00279449 0.00161475 -1.42426e-13 0.00523754 0.000822443 0.00162951 0.00298639 0.00305394 0.00297706 0.00340841 0.00274942 0.00207137 0.00296944 0.000792868 0.00362601 0.000833538 0.000908394 0.00086146 0.000300391 0.000223206 7.24532e-05 -0.000659673 -0.000826978 -0.000121398 -5.106e-05 0.000265921 -0.000127442 8.42962e-07 4.80233e-05 -0.000118521 -5.22478e-05 3.94058e-06 -0.000362095 5.48354e-06 -4.40102e-05 -1.61908e-05 2.3914e-05 -5.85187e-05 4.57161e-05 -1.40626e-05 2.03729e-07 -2.76322e-06 -0.000211667 -0.000121122 1.98069e-10 -0.000413972 2.716e-05 -0.000176333 -0.000116405 -2.763e-06 -7.21957e-05 0.000228915 0.000299088 7.49948e-05 0.000125253 8.50586e-05 0.000388232 2.23887e-05 9.4297e-05 0.000684802 0.000633798 0.000210248 0.000201151 0.000226519 -9.99132e-05 0.000331609 0.00017542 0.000457371 -4.55633e-07 1.66809e-06 9.5026e-06 -7.93699e-05 -0.00015775 -0.000109606 -0.0001306 -0.000219997 -0.000119241 -3.56094e-06 -7.05475e-05 6.18719e-05 8.16446e-06 7.74284e-06 -8.64574e-05 0.000105351 -4.72194e-05 -0.000722498 -0.0003115 -1.09737e-08 0.000539633 0.000591453 -6.22691e-07 0.00179453 0.00211733 -0.000716469 6.04489e-12 -0.0013527 -0.0102114 -0.000313646 -0.000433838 4.16005e-09 
0.000172971 7.06587e-05 2.16785e-05 2.31827e-06 -4.18848e-06 1.92697e-05 1.7742e-06 -0.000184967 -8.52015e-05 -4.27631e-05 1.44369e-05 9.89456e-05 0.000948308 0.000716717 0.00166487 0.00142281 0.000386694 0.000715517 0.000347703 0.000654569 0.000777814 0.00064678 0.000348237 0.00171342 0.00161706 0.000771833 0.000228084 0.000668089 0.000693487 0.000667579 0.00101202 0.00046649 0.000507461 0.000807197 0.00049044 -2.64561e-13 0.000822443 0.000994114 0.000470176 0.000905256 0.00092584 0.000913151 0.00105339 0.000871242 0.000648721 0.000914788 0.000275729 0.00117037 0.000275674 0.000302614 0.000261716 -0.000167201 0.000180919 -6.35988e-05 -0.000147645 -0.000249193 -4.28737e-05 8.35883e-06 4.22633e-05 -2.39584e-05 9.23743e-06 -6.03976e-05 -5.50906e-05 -1.06987e-05 2.72901e-05 -0.000187551 7.04495e-06 -5.24587e-06 1.01901e-05 4.05095e-05 -5.62794e-05 3.60896e-05 -8.80434e-05 3.9662e-05 3.13713e-05 -5.83155e-06 4.22599e-06 6.13183e-11 5.51045e-06 -7.58662e-05 9.35334e-07 -2.22815e-05 3.34712e-05 7.10574e-06 5.28295e-05 7.5882e-05 4.02081e-05 7.93718e-05 2.95613e-05 0.000112133 2.43731e-05 5.33935e-05 0.000132925 0.000342767 0.00017081 1.21573e-06 2.55975e-05 -2.3347e-05 0.000129489 6.22037e-05 -0.000378405 -4.49012e-07 -3.68513e-07 -1.88097e-05 -5.93856e-05 -5.11683e-05 -2.94181e-05 -4.59093e-05 -4.39706e-05 -2.11526e-05 1.49177e-05 -2.4515e-05 3.43579e-05 -8.86825e-07 1.31125e-05 -2.73606e-05 1.8001e-05 -2.05067e-05 -6.15881e-05 -3.02418e-05 7.45402e-09 -0.000215349 3.6847e-05 -4.94875e-08 0.000502524 0.00255421 -0.000276112 1.95388e-12 -0.00124175 -0.000402416 -0.000135387 0.000719764 1.39287e-09 
6.10561e-05 0.000362699 6.31508e-05 9.65246e-05 8.67902e-05 5.85456e-05 -0.00012823 -0.000580873 7.16278e-05 -5.70885e-05 -5.02097e-05 2.57649e-05 0.00147152 0.00119788 0.00258699 0.0023006 0.000668542 0.00109177 0.000624244 0.00111649 0.00135949 0.00109796 0.000590814 0.00304664 0.00288669 0.00126883 0.000361385 0.00119449 0.00124096 0.00113725 0.00183556 0.000785266 0.000854479 0.00142015 0.0008699 -2.44692e-13 0.00162951 0.000470176 0.00235224 0.0016209 0.00175119 0.00165336 0.00193783 0.00150617 0.00119443 0.00164818 0.000473535 0.0020522 0.000475396 0.000528675 0.000778254 0.000932152 -2.31357e-05 7.42264e-05 8.76855e-05 -0.000273588 9.58011e-06 -3.4605e-05 0.000223462 -1.78366e-05 2.01413e-05 0.000110016 -9.80892e-05 -1.57156e-05 -8.60128e-07 -0.000463711 -5.65681e-05 -1.74401e-05 1.82837e-06 -4.22995e-05 -8.00912e-05 7.05592e-05 -9.08952e-05 2.16547e-05 1.6709e-05 -0.000183538 -0.000127322 9.13178e-11 -0.000297237 4.31927e-05 -0.000364117 -0.000199162 -0.000209054 -0.000136623 -0.000131558 6.48376e-05 -5.96574e-05 -4.50028e-05 4.03549e-05 1.50057e-05 2.57908e-05 6.20217e-05 0.000267357 -0.000176515 -2.87647e-05 0.000218221 0.000105893 0.000182563 0.000155871 7.30605e-05 0.00235364 1.16354e-06 2.37837e-06 2.84263e-05 1.221e-05 -3.01525e-05 -6.33556e-05 -3.52846e-05 -0.000121126 -4.63253e-05 -5.27056e-06 -4.212e-05 3.00176e-05 -7.27948e-06 -1.67761e-05 -0.000130577 8.63115e-05 1.06605e-05 -0.000505914 -0.000197507 2.00403e-08 0.00137812 0.000706283 -2.66749e-07 0.000298457 -0.0041788 0.000329596 2.38236e-12 -0.00173445 -0.0073805 -5.91134e-05 -0.00197546 1.91124e-09 
0.000366867 0.00020806 4.25018e-05 2.41286e-05 1.01137e-05 0.000113383 2.0243e-05 -0.000583078 -0.000176975 -8.06369e-05 -8.43303e-05 0.000368677 0.00330609 0.00283891 0.00586722 0.00469321 0.00130605 0.0021721 0.00121491 0.00220428 0.00262161 0.00211203 0.00108102 0.00583875 0.00559662 0.00248584 0.000699773 0.00213686 0.00223829 0.00219139 0.00334315 0.00148187 0.00163656 0.0026217 0.00156557 -1.08756e-12 0.00298639 0.000905256 0.0016209 0.00592097 0.00323693 0.0032207 0.0036698 0.00303329 0.00219686 0.00320393 0.000869286 0.00402708 0.000902188 0.0010393 0.00109492 -5.88027e-05 0.000386034 -0.000166452 -0.000336328 -0.00059274 4.29356e-06 -5.36773e-05 0.00028166 -4.99023e-05 -2.18652e-05 9.82508e-05 -0.000170763 -6.23656e-05 1.66095e-05 -0.000301957 0.00016182 -4.19527e-05 -1.40326e-05 0.000213997 8.83105e-05 0.00018153 8.0349e-05 3.56015e-05 -4.27804e-07 -9.66958e-05 -8.6415e-05 1.83576e-10 -0.000198825 -1.67567e-05 -0.000134813 -0.000148823 -2.12587e-05 -0.000100333 0.000166612 0.000214782 8.71264e-05 0.000130288 6.59233e-05 0.000248614 -2.37017e-06 5.53187e-05 0.000226261 0.000925024 0.000373946 8.82099e-05 6.56693e-05 -4.8743e-05 0.000236389 0.000172315 -0.00020542 -8.37799e-07 -2.96827e-06 -9.57257e-05 -0.000246637 -0.000308274 -0.000195611 -0.000207923 -0.000159032 -0.000160186 -1.91225e-05 -5.75176e-05 5.50481e-05 -1.68899e-05 -1.63641e-05 -4.75747e-05 5.03216e-05 -5.97025e-05 -0.00028444 -0.000133922 2.21471e-08 0.000115632 0.000346754 -4.81951e-07 0.000277431 0.00369589 0.000937295 5.8023e-12 -0.00318505 -0.00145844 -9.40147e-05 0.000848806 4.19242e-09 
0.000226195 0.000402374 4.6029e-05 7.07681e-05 6.27227e-05 0.000156803 -6.45437e-05 -0.0007219 -5.35602e-05 -6.71255e-05 -0.000102828 0.000575077 0.00342387 0.00264869 0.00603917 0.00470347 0.00139086 0.00227364 0.00125476 0.00216376 0.00270993 0.00211864 0.0012124 0.00602077 0.0056604 0.00252394 0.000694148 0.00220126 0.00233046 0.00217304 0.00345671 0.00149274 0.00166835 0.00273681 0.00164574 -1.5171e-13 0.00305394 0.00092584 0.00175119 0.00323693 0.00654254 0.00333277 0.0041719 0.00319821 0.00234244 0.003409 0.000935397 0.00440268 0.000967591 0.00109653 0.00148923 0.000427916 0.000181139 0.000292537 4.12053e-06 -0.000494448 -0.000233283 0.000142155 0.000304847 -6.53011e-05 1.37738e-05 9.10687e-05 -6.74119e-05 -1.01389e-05 6.08619e-05 -0.000130051 0.00018176 -3.65919e-05 -1.26067e-06 0.000185182 0.000155413 0.000181357 0.00011671 3.40029e-05 2.21444e-05 -0.000170922 -0.000111582 1.1781e-10 -0.000297311 -4.93468e-06 -0.000220524 -0.000158571 -0.000263684 -1.42246e-05 -0.000166432 0.000197383 0.000111695 3.3643e-05 8.34222e-05 1.88531e-06 -7.98813e-06 7.47852e-05 -0.000168307 0.000446494 0.000162601 0.000152637 -5.75269e-05 -0.000219132 0.000331353 6.2159e-06 0.000531428 -4.47063e-07 -4.11478e-06 -0.000134412 -0.000308784 -0.00022967 -0.000230947 -5.40716e-05 -2.63792e-05 -0.000107967 -8.0598e-05 -0.000108103 6.02847e-05 -6.23571e-07 5.17245e-06 -5.75145e-05 0.0001179 -1.84468e-05 -0.000310492 -8.88791e-05 3.52522e-09 0.000416234 0.000333132 -3.43854e-07 0.00102417 0.00717722 0.000612533 3.69911e-12 -0.00486398 -0.00498325 0.000151846 -0.000206981 3.05082e-09 
0.000333824 0.000117297 3.82483e-05 3.19016e-06 -9.61108e-06 0.000185671 7.95381e-05 -0.000394071 -0.000194331 -8.8469e-05 -4.19809e-05 0.000456682 0.00343164 0.00292143 0.00615114 0.00455529 0.00128134 0.00217366 0.00126548 0.00225087 0.00258941 0.00218604 0.00110482 0.00574909 0.00576191 0.00243126 0.000702214 0.00217068 0.00224344 0.00219484 0.00333808 0.00150019 0.00166901 0.0026533 0.00160597 -1.00929e-12 0.00297706 0.000913151 0.00165336 0.0032207 0.00333277 0.00644184 0.00371077 0.00345979 0.00235484 0.00331821 0.000906061 0.00439559 0.000937305 0.0011153 0.00162732 0.000247601 0.000313666 -0.000219112 -6.65046e-05 -0.000811641 -4.35816e-05 -0.000177813 0.000283502 -0.000201549 -6.54836e-05 -3.57791e-05 -0.000374098 -4.79027e-05 7.57275e-05 -0.000410085 0.00019608 -4.02206e-05 -3.38701e-05 0.00024093 0.000201765 0.000209057 0.000211253 2.52068e-05 1.70784e-05 -3.33122e-05 -7.18038e-05 1.49067e-10 -0.000166223 2.53295e-06 -5.22745e-05 -0.000151127 6.01324e-05 -0.000301159 0.000444654 -7.98147e-05 2.2822e-05 0.000143086 7.28371e-05 7.14366e-05 -4.21599e-05 3.91873e-05 -0.0004265 0.000317568 0.000297221 0.00014334 4.59056e-06 -0.000102209 0.000385728 0.000417952 5.89105e-05 -6.73364e-07 -4.7341e-06 -0.000149412 -0.000263222 -0.000350022 1.03251e-05 -1.9869e-05 -2.97833e-05 -0.000137809 -4.47872e-05 -7.52401e-05 6.04081e-05 1.20579e-05 -4.62379e-05 1.40901e-06 0.000110654 -5.94711e-05 -0.000211877 -0.000121818 2.25332e-08 -0.000346396 0.000234154 -3.95681e-07 0.002282 0.010599 -0.000620686 5.1241e-12 -0.00529032 0.00156235 0.000142005 0.00127276 3.62266e-09 
9.23814e-05 0.000454328 5.94026e-05 7.3434e-05 5.34945e-05 0.000136777 -0.000216166 -0.000595926 4.87429e-05 -8.92146e-05 0.000169366 0.000863094 0.00394284 0.00313787 0.00735738 0.00568866 0.001552 0.00288449 0.00143318 0.00246171 0.00304116 0.00231224 0.00138632 0.00669558 0.00649961 0.00282885 0.000761541 0.00255138 0.00269357 0.00240972 0.00396397 0.00167171 0.00190223 0.00308841 0.00189315 1.68376e-13 0.00340841 0.00105339 0.00193783 0.0036698 0.0041719 0.00371077 0.00922106 0.00354547 0.00322358 0.00431415 0.00105074 0.00583725 0.00112942 0.00131696 0.00218102 0.000258823 2.40991e-05 0.0004804 0.000115976 -0.000474787 -0.000550739 8.84012e-05 0.000412424 -4.34827e-05 0.000109207 -0.000126305 7.90062e-05 3.55919e-05 0.000249073 0.000258101 0.000392149 -3.32241e-05 8.84297e-07 0.000378795 0.000261034 0.000311875 0.000200944 6.24737e-05 1.45713e-05 -9.30669e-05 -0.000145297 1.15682e-10 -0.00024363 -4.59817e-05 -6.67561e-05 -7.25409e-05 -0.000348084 0.000295238 -0.00111054 0.000673399 -0.000132536 -0.000134659 5.50812e-05 -0.000215313 5.20514e-05 8.6974e-05 -0.000572641 0.00126932 5.45843e-07 0.000274186 0.00011049 -0.000154966 0.000186544 0.000206036 0.00117988 -1.71427e-07 -6.77215e-06 -0.000126107 -0.000363434 -1.56771e-05 1.3945e-05 0.000157184 -2.24361e-05 -7.67967e-05 -0.000106547 -0.000177553 0.000102979 5.15841e-05 8.9936e-05 -2.31303e-05 0.000202979 4.72245e-08 -0.00087692 -0.000292897 9.9372e-09 0.000653926 0.000508784 -2.53718e-07 0.00526553 0.014622 -0.00326309 3.52955e-12 -0.00856041 -0.0057834 0.000487558 -0.000237359 2.92315e-09 
