*mpd[__mpd__]
estimate_values:
process[Recruitment].b0 age_length[asMm0].linf age_length[asMm0].cv_last selectivity[potSurveySel_male].a50 selectivity[potSurveySel_male].ato95 selectivity[potSurveySel_female].a50 selectivity[potSurveySel_female].ato95 process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
14199.6 47.3306 0.0597765 3.03932 0.190615 3.3145 1.03325 0.235225 0.232175 0.233214 0.241989 0.264643 0.314841 0.416172 0.601743 0.902116 1.37833 1.56001 1.02891 0.847878 0.846852 1.06536 1.54897 1.05327 0.803063 0.816688 0.628378 0.802061 0.745814 0.467129 1.09423 0.921275 0.384129 0.905891 0.709813 0.835568 0.426294 1.28746 0.690332 0.736378 0.561555 0.439783 
covariance_matrix:
-2.676 -0.0087002 0.000156962 -0.0105408 -0.0514775 0.00042103 0.0050997 0.000841344 0.000856496 0.000906288 0.00102815 0.00134886 0.00220084 0.000718481 0.00401766 0.00314405 -0.00649537 0.0284082 -0.00490565 0.00296469 0.0026571 0.0136583 0.00549881 -0.00951083 -0.014259 -0.0183 0.0819548 -0.00997582 -0.00734337 0.000670119 0.00207834 0.00326224 0.00124018 0.00352693 0.00327493 0.00358086 0.00104998 0.00605652 0.00278928 0.0030873 0.00288141 0.00115722 
-8.81925 -0.00378949 -6.61213e-05 0.00383443 0.018465 -0.0010931 -0.00430147 0.00114275 0.0011431 0.00118676 0.00132318 0.00165722 0.00228103 0.000555017 0.00395073 0.00360463 0.0363225 -0.0170938 0.0144569 0.00201334 0.00824891 -0.00103003 0.0452244 -0.00802442 -0.00964494 -0.0160388 -0.00997582 0.0862574 -0.00969514 -0.000666865 0.00239987 0.00494695 0.00223483 0.0058952 0.00493646 0.00570704 0.00222319 0.00893982 0.00427721 0.0041802 0.00330241 0.00177585 
-1.96141 -0.0118537 3.61098e-05 -0.0105162 -0.0512642 -7.27923e-05 0.00304876 0.00109426 0.00108182 0.00113144 0.00130204 0.00171662 0.00278323 0.00439727 -0.00108341 0.00875649 0.0052054 0.0164767 0.00262366 0.00111262 0.00543612 0.0164507 0.0192723 -0.001919 -0.000957007 -0.000947673 -0.00734337 -0.00969514 0.0582369 -0.00172034 -0.000214883 0.00221651 0.00142941 0.00545719 0.00290489 0.0046754 0.00208765 0.00817184 0.00381873 0.00432026 0.00299589 0.00241004 
-4.50344 0.00355965 -0.000166805 0.00523247 0.0255746 -3.92922e-05 -0.00112345 0.000881189 0.000848239 0.000834377 0.000863213 0.00093929 0.00090176 0.00175863 0.00317293 0.00413868 0.000704194 0.0119844 0.00122774 0.00141066 0.000944175 0.000600961 0.0117318 0.00247054 0.00291673 0.000802367 0.000670119 -0.000666865 -0.00172034 0.0219788 0.00114599 0.00127559 0.00109144 0.00266 0.00186376 0.00244102 0.00129482 0.00363656 0.00216692 0.00214742 0.00172949 0.00118222 
-26.0869 0.0546424 -0.000693212 0.0127999 0.0623298 -0.0019387 -0.00798981 0.00109168 0.00108006 0.00105058 0.00103516 0.00105843 0.00101651 0.00318163 0.00544102 0.00720271 0.0027479 0.0450715 0.00472529 0.00398631 0.00171525 0.000391028 0.0397322 0.0065634 0.00785592 0.00501536 0.00207834 0.00239987 -0.000214883 0.00114599 0.0579318 0.00506722 0.00282707 0.00657084 0.00633926 0.00719942 0.00356739 0.0106056 0.00485435 0.00407145 0.00190657 0.00136823 
-22.3733 0.0701822 -0.000702692 0.0103461 0.0506061 -0.00237279 -0.00774771 0.00101969 0.000991175 0.000970854 0.000975411 0.000997495 0.000917266 0.00240305 0.00258726 0.00564785 -0.00346456 0.0336367 0.00668383 0.00443528 0.00316304 0.00110238 0.0304723 0.00499171 0.00615945 0.00476837 0.00326224 0.00494695 0.00221651 0.00127559 0.00506722 0.0376012 0.00249453 0.00375758 0.00383443 0.00581517 0.00270355 0.00868848 0.00502203 0.00370069 0.00105674 0.001145 
-3.77205 0.0122233 -0.000138787 0.00246857 0.0123307 -0.00118035 -0.00239582 0.000499818 0.000487145 0.000494813 0.000541154 0.000642196 0.000834609 0.00105665 0.00113796 0.00161317 0.00320658 0.0110483 0.000563378 0.000804057 0.000925686 0.00146935 0.011395 0.00119141 0.00192374 0.00188431 0.00124018 0.00223483 0.00142941 0.00109144 0.00282707 0.00249453 0.00816938 0.00154851 0.00130621 0.00173258 0.000980938 0.00326766 0.00194663 0.00183323 0.000947523 0.000788761 
2.75765 -0.0129216 0.000103066 -0.00525962 -0.0241737 0.00329743 0.013366 0.00144174 0.00144483 0.00148765 0.00160001 0.00183516 0.00217224 0.00254898 0.00490651 0.00863847 0.00952412 0.0167331 0.00486356 0.00375158 0.00359207 0.00512812 0.0248213 0.00285235 0.00404604 0.0053989 0.00352693 0.0058952 0.00545719 0.00266 0.00657084 0.00375758 0.00154851 0.0236577 0.00264189 0.00391247 0.00223949 0.0090992 0.00447442 0.00473444 0.00413689 0.00377124 
-4.42917 0.00970147 -0.000173835 0.00837337 0.0362734 0.00180612 -0.0089109 0.00110392 0.00107403 0.00106507 0.00110418 0.00120181 0.00124561 0.00172707 0.00227715 0.00623758 0.00227251 0.0169385 0.00502645 0.00396121 0.00456521 0.00334311 0.0193856 0.00219533 0.00430279 0.00423706 0.00327493 0.00493646 0.00290489 0.00186376 0.00633926 0.00383443 0.00130621 0.00264189 0.0220479 0.00283714 0.00158366 0.00616009 0.00410152 0.00293586 0.00198675 0.00172726 
-2.44639 0.0108803 -0.000119989 0.00512148 0.0256826 -0.00283299 -0.00602417 0.00115314 0.00114307 0.00115205 0.00120115 0.00131502 0.00151748 0.00205667 0.00369017 0.00551956 0.00748694 0.0220835 0.00151908 0.0038996 0.00461155 0.00319989 0.0257033 0.00264952 0.00527174 0.00524453 0.00358086 0.00570704 0.0046754 0.00244102 0.00719942 0.00581517 0.00173258 0.00391247 0.00283714 0.0259551 0.00202026 0.00761194 0.00417439 0.0045413 0.00357085 0.00186191 
1.87995 0.00196294 -4.69131e-06 0.00165852 0.00851991 -0.000673855 -0.000345208 0.00058306 0.000573873 0.000588191 0.000646734 0.000777176 0.000892192 0.00112138 0.00145967 0.00402395 0.00157737 0.00855611 0.00304592 0.00128355 0.0016237 0.00209799 0.00948636 0.00254556 0.00238186 0.00218266 0.00104998 0.00222319 0.00208765 0.00129482 0.00356739 0.00270355 0.000980938 0.00223949 0.00158366 0.00202026 0.00848449 0.00389241 0.00217333 0.00256627 0.00212804 0.00131905 
8.61791 0.00870262 3.73752e-05 -0.00615564 -0.0283159 0.00318856 0.0116866 0.00179516 0.00179531 0.00183197 0.00192761 0.00211457 0.0023665 0.00324988 0.00648422 0.0107796 0.010252 0.0262135 0.006351 0.00714594 0.00617485 0.0034014 0.0380049 0.00344189 0.00606836 0.00799231 0.00605652 0.00893982 0.00817184 0.00363656 0.0106056 0.00868848 0.00326766 0.0090992 0.00616009 0.00761194 0.00389241 0.0365431 0.00749839 0.00842461 0.00668189 0.00547899 
9.33247 0.00135053 1.92256e-05 0.00239409 0.0096841 0.000967083 -0.00454219 0.00109287 0.00108797 0.00110243 0.00115754 0.00128808 0.00153041 0.00207282 0.00305273 0.00447163 0.006089 0.0136253 0.00285867 0.00331728 0.00369001 0.00253124 0.0180074 0.00203992 0.00255254 0.00348761 0.00278928 0.00427721 0.00381873 0.00216692 0.00485435 0.00502203 0.00194663 0.00447442 0.00410152 0.00417439 0.00217333 0.00749839 0.0168749 0.00546739 0.0042013 0.00278538 
20.6352 -0.0150567 0.000247116 -0.00212068 -0.00888617 -0.000946385 -0.00101288 0.00116073 0.00116378 0.00120152 0.00129513 0.00147279 0.00175919 0.00226524 0.00379558 0.00562641 0.00898929 0.00999964 0.00221903 0.0033955 0.00400395 0.00192589 0.0188347 0.0013015 0.00130219 0.00295151 0.0030873 0.0041802 0.00432026 0.00214742 0.00407145 0.00370069 0.00183323 0.00473444 0.00293586 0.0045413 0.00256627 0.00842461 0.00546739 0.0214804 0.00600418 0.00420635 
21.1768 -0.0265894 0.000295939 -0.00329909 -0.0145843 -0.000799459 -0.000400294 0.000939499 0.00095434 0.000992101 0.00106334 0.00119235 0.00151198 0.0015325 0.00326058 0.00490834 0.00943162 0.00462323 -0.000754751 0.00286689 0.00380302 0.000713707 0.0149268 -0.00123083 0.00114662 0.00234507 0.00288141 0.00330241 0.00299589 0.00172949 0.00190657 0.00105674 0.000947523 0.00413689 0.00198675 0.00357085 0.00212804 0.00668189 0.0042013 0.00600418 0.0163215 0.0034554 
17.243 -0.0208982 0.000241922 -0.00716016 -0.0336765 0.00325444 0.0115209 0.000613506 0.000631189 0.000659458 0.00070651 0.00082236 0.00105088 0.00104389 0.00262442 0.00402893 0.00450561 0.00248806 0.00287896 0.00177966 0.0012392 0.00112815 0.00991486 0.000298607 0.000964576 0.00249522 0.00115722 0.00177585 0.00241004 0.00118222 0.00136823 0.001145 0.000788761 0.00377124 0.00172726 0.00186191 0.00131905 0.00547899 0.00278538 0.00420635 0.0034554 0.0138015 
*end
