* MPD
estimate_values:
process[Recruitment].b0 age_length[asMm0].linf age_length[asMm0].cv_last selectivity[potSurveySel_male].a50 selectivity[potSurveySel_male].ato95 selectivity[potSurveySel_female].a50 selectivity[potSurveySel_female].ato95 process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
14210.7 47.3135 0.0614246 3.04011 0.191764 3.31509 1.02647 0.23512 0.232089 0.233169 0.241993 0.264699 0.314952 0.416347 0.601994 0.902567 1.37987 1.55856 1.0285 0.847821 0.847085 1.06575 1.54805 1.05345 0.802905 0.816575 0.628937 0.802339 0.745993 0.466754 1.09063 0.917106 0.382561 0.901903 0.720454 0.834793 0.426065 1.28707 0.6911 0.736776 0.561904 0.439777 
covariance_matrix:
1.94864 -0.00197298 -1.85713e-05 -0.0031476 -0.0150163 -4.7906e-05 -0.000731139 -0.000115892 0.00766984 -0.000130124 -8.52202e-05 2.54457e-05 0.000282038 5.12691e-05 0.000216453 -0.000405629 0.00179169 0.00329813 0.000724018 0.000936583 0.00120751 0.0006979 0.00447201 0.000429663 0.00111134 0.000986271 0.000557985 0.000868314 0.000821475 0.000895946 0.0010985 0.00108847 0.000528529 0.00122243 0.00107037 0.00115335 0.000552248 0.00171608 0.000998186 0.00118632 0.000883608 0.000529716 
1.87076 -0.00260402 -1.34145e-05 -0.00306166 -0.0145852 -8.57822e-05 -0.000711241 -0.000110998 -0.000130124 0.00774026 -8.27787e-05 2.72974e-05 0.000287081 6.97041e-05 0.000147202 -0.000551066 0.00180209 0.00338204 0.000681593 0.000931776 0.00122566 0.000808176 0.00431607 0.000508513 0.00114677 0.00101797 0.000603115 0.000919942 0.000812243 0.000895678 0.00110537 0.00107461 0.000540121 0.00126272 0.00106009 0.00116904 0.000564431 0.00174648 0.00101265 0.00121563 0.000910995 0.00055179 
1.90063 -0.00374856 -3.63493e-06 -0.00297592 -0.014153 -0.00012322 -0.000705602 -6.51536e-05 -8.52202e-05 -8.27787e-05 0.00834134 7.27816e-05 0.000353426 0.000124688 4.50304e-05 -0.000837136 0.00179229 0.0036245 0.00062017 0.000968463 0.00131778 0.000978629 0.00420507 0.000646533 0.00123639 0.00109644 0.000718371 0.00105626 0.000867371 0.000943451 0.0011619 0.00107859 0.000589603 0.00135923 0.00108318 0.00122988 0.000614937 0.00181198 0.00105777 0.00127765 0.00096414 0.000577771 
2.12578 -0.00569037 1.28599e-05 -0.00295228 -0.0140193 -0.000133864 -0.000619414 4.72249e-05 2.54457e-05 2.72974e-05 7.27816e-05 0.00989525 0.000556047 0.000219429 -0.000173107 -0.00145939 0.00180548 0.00420732 0.000498472 0.00112425 0.00162954 0.0013543 0.00408389 0.000981919 0.0012094 0.00123987 0.00100809 0.00133926 0.00102441 0.00107282 0.00136095 0.00114094 0.000717167 0.00157591 0.00117155 0.00139867 0.00072281 0.00198443 0.00116096 0.00142581 0.00107352 0.000684483 
2.15002 -0.00664158 -6.22007e-06 -0.00561523 -0.0269441 -7.52699e-05 0.000220471 0.000307514 0.000282038 0.000287081 0.000353426 0.000556047 0.0140434 -0.000631808 -0.0011743 -0.00283589 0.00499279 0.004211 -0.00091767 0.00210248 0.00333778 0.00239704 0.00447782 0.00225501 -0.0014272 0.00267219 0.00211042 0.00168209 0.000918822 0.0015048 0.00250178 0.00177346 0.00102246 0.00227449 0.00136038 0.00165484 0.000910683 0.00267789 0.00152205 0.00174355 0.00124311 0.00114406 
4.2821 -0.0162127 0.00017115 0.0234319 0.113471 -0.00124711 -0.00526635 5.69911e-05 5.12691e-05 6.97041e-05 0.000124688 0.000219429 -0.000631808 0.0284771 -0.00372834 -0.0129819 -0.00984972 0.0127612 0.00722798 0.00608587 0.00100802 0.0106011 -0.0210857 0.00101819 0.0095256 -0.00239972 0.000926561 0.0036497 0.00621921 7.98753e-05 -9.09578e-05 0.000326566 0.000943665 0.00133836 0.00111633 0.0013267 0.000847657 0.00107574 0.00132085 0.00144007 0.00108381 0.000584456 
13.0984 -0.0425903 0.000535235 0.0145497 0.069972 -0.00151634 0.000612025 0.000284334 0.000216453 0.000147202 4.50304e-05 -0.000173107 -0.0011743 -0.00372834 0.0837638 -0.0201091 -0.0468776 0.032944 0.00441067 0.00365793 0.00564304 0.00198013 0.018344 0.0102421 -0.00732234 0.00638451 0.00573221 0.00594679 0.00422269 0.00248028 0.00381087 0.00171908 0.00176926 0.0070069 0.00333802 0.00470011 0.0021232 0.00922541 0.00429889 0.00628124 0.0046726 0.00373337 
-10.5061 0.00242719 -0.000588469 -0.171798 -0.822954 -0.000182707 -0.00399119 -0.00034526 -0.000405629 -0.000551066 -0.000837136 -0.00145939 -0.00283589 -0.0129819 -0.0201091 0.228727 -0.20211 0.00696329 0.023216 0.0113046 0.0168857 -0.00240624 -0.00104319 -0.0294081 0.0311846 -0.00112962 0.00364137 0.00460689 -0.00283122 0.00357918 0.00653793 0.00383981 0.00129841 0.00495542 0.00195523 0.000957463 0.00116212 0.00147461 0.000310032 -2.77555e-05 6.36483e-05 0.00152099 
15.1385 -0.0668817 0.000973568 -0.0301713 -0.144098 -0.000363315 0.00785991 0.00180873 0.00179169 0.00180209 0.00179229 0.00180548 0.00499279 -0.00984972 -0.0468776 -0.20211 0.950269 -0.732114 0.0756585 0.0325313 -0.000942002 0.0209359 0.0932619 -0.036298 0.0303374 -0.0020521 -0.000782376 0.00890559 0.00971291 0.00494701 0.0112664 0.00652244 0.00293794 0.0117245 0.00621652 0.0089341 0.00417665 0.0163948 0.00880731 0.0091551 0.00877985 0.00505003 
-49.6154 0.12122 -0.00159684 -0.00820222 -0.0438823 -0.0035426 -0.0262648 0.00322932 0.00329813 0.00338204 0.0036245 0.00420732 0.004211 0.0127612 0.032944 0.00696329 -0.732114 1.28973 -0.365483 -0.094945 -0.0144106 0.000291805 0.0173943 0.0905527 -0.000317571 0.0194339 0.00631101 0.0128711 0.00662486 0.00988374 0.0366493 0.0278542 0.00998445 0.0103084 0.0186586 0.0182113 0.00853438 0.0169818 0.0124585 0.00620889 0.0014602 -0.000529044 
-6.76765 0.024583 -0.000233428 0.0631286 0.302684 0.00151803 0.00712326 0.000744294 0.000724018 0.000681593 0.00062017 0.000498472 -0.00091767 0.00722798 0.00441067 0.023216 0.0756585 -0.365483 0.416495 -0.0432942 -0.0273238 -0.0155327 -0.00507298 0.021541 -0.00780279 0.014222 0.00816143 0.00949502 0.00215669 0.00224908 0.0100108 0.0073197 0.00249111 0.00780541 0.00393194 0.00641717 0.00253593 0.00929492 0.00327476 0.00422018 0.0021565 0.00297963 
5.30177 -0.005171 0.000168865 0.00567345 0.0302864 0.0058951 0.0284509 0.000961756 0.000936583 0.000931776 0.000968463 0.00112425 0.00210248 0.00608587 0.00365793 0.0113046 0.0325313 -0.094945 -0.0432942 0.217217 -0.0307201 -0.038188 0.0183057 -0.0409017 0.0183982 0.0148976 0.00547517 0.00263929 0.00513365 0.00118515 0.00475214 0.00459783 0.00116296 0.00723649 0.00215601 0.00405187 0.00186226 0.00977143 0.00369822 0.00473774 0.00397281 0.00364466 
2.74416 -0.007078 -3.31449e-05 -0.0181372 -0.0873059 -0.00299754 -0.00652377 0.00122228 0.00120751 0.00122566 0.00131778 0.00162954 0.00333778 0.00100802 0.00564304 0.0168857 -0.000942002 -0.0144106 -0.0273238 -0.0307201 0.217656 -0.0517313 -0.0651119 -0.0106937 0.0172084 0.00916017 0.00650167 0.00659942 0.00538764 0.00171446 0.0053559 0.00517326 0.00131251 0.00634725 0.0031807 0.0034428 0.00183819 0.00790774 0.00388815 0.00418672 0.00365584 0.00245714 
22.9347 -0.0651675 0.00109611 -0.0899361 -0.430275 -0.00646562 -0.0121183 0.000657979 0.0006979 0.000808176 0.000978629 0.0013543 0.00239704 0.0106011 0.00198013 -0.00240624 0.0209359 0.000291805 -0.0155327 -0.038188 -0.0517313 0.389399 -0.314777 0.0378474 0.0101562 0.00664788 0.00746074 0.00183424 0.013163 -0.000284429 -0.00297416 -0.00209825 -6.76267e-05 0.00658528 0.000780735 0.00169858 0.000638452 0.00774046 0.00345402 0.00513562 0.00561108 0.0031898 
-72.3744 0.156007 -0.00288223 -0.147666 -0.721699 -0.0044778 -0.0656727 0.00456669 0.00447201 0.00431607 0.00420507 0.00408389 0.00447782 -0.0210857 0.018344 -0.00104319 0.0932619 0.0173943 -0.00507298 0.0183057 -0.0651119 -0.314777 0.825 -0.19297 -0.0647794 -0.0352917 -0.000762763 0.0325818 0.00591108 0.0129363 0.0402484 0.0343839 0.0114475 0.00520019 0.0248131 0.0222602 0.0107405 0.0127677 0.0119731 0.00628867 7.51268e-05 -0.00264378 
-6.79795 0.0205962 -1.80433e-05 -0.0765406 -0.357552 0.0172492 0.0702309 0.000386386 0.000429663 0.000508513 0.000646533 0.000981919 0.00225501 0.00101819 0.0102421 -0.0294081 -0.036298 0.0905527 0.021541 -0.0409017 -0.0106937 0.0378474 -0.19297 0.233918 0.00242925 -0.0282476 -0.00895595 -0.00562714 0.00364214 0.00114361 0.00226118 0.00215633 0.000826032 0.0077822 -0.000143689 0.000124044 0.000257888 0.00828212 0.000625929 0.000378239 0.000630387 0.00392867 
3.30922 -0.0203572 0.000578446 0.188608 0.903356 -0.00447396 -0.0119977 0.00113762 0.00111134 0.00114677 0.00123639 0.0012094 -0.0014272 0.0095256 -0.00732234 0.0311846 0.0303374 -0.000317571 -0.00780279 0.0183982 0.0172084 0.0101562 -0.0647794 0.00242925 0.143685 -0.0220525 -0.00836709 -0.00518747 0.0107726 0.00188717 0.00677311 0.00724631 0.00352091 0.00983952 0.00662552 0.00862359 0.00372762 0.0144503 0.00650177 0.00825857 0.00595798 0.00481781 
-13.8435 0.0180728 -0.00022459 -0.0777938 -0.374912 -0.000212409 -0.00609291 0.000972475 0.000986271 0.00101797 0.00109644 0.00123987 0.00267219 -0.00239972 0.00638451 -0.00112962 -0.0020521 0.0194339 0.014222 0.0148976 0.00916017 0.00664788 -0.0352917 -0.0282476 -0.0220525 0.152506 -0.019066 -0.0161972 -0.00607548 0.00180926 0.00573037 0.00606862 0.00205932 0.00444065 0.0043453 0.00574771 0.00231577 0.0061622 0.00333524 0.00275792 0.00130672 0.000807596 
-4.13793 -0.00457367 7.54449e-05 -0.0259482 -0.124852 -0.000103421 0.00200304 0.000551554 0.000557985 0.000603115 0.000718371 0.00100809 0.00211042 0.000926561 0.00573221 0.00364137 -0.000782376 0.00631101 0.00816143 0.00547517 0.00650167 0.00746074 -0.000762763 -0.00895595 -0.00836709 -0.019066 0.0829731 -0.0142838 -0.0063025 0.000676013 0.00229045 0.00373092 0.000818131 0.00328483 0.00238583 0.00246396 0.00112587 0.00476873 0.00283851 0.00233206 0.0020697 0.000912678 
-7.79744 -0.00621963 1.41692e-05 -0.0381775 -0.183712 0.000388711 0.00216256 0.000861862 0.000868314 0.000919942 0.00105626 0.00133926 0.00168209 0.0036497 0.00594679 0.00460689 0.00890559 0.0128711 0.00949502 0.00263929 0.00659942 0.00183424 0.0325818 -0.00562714 -0.00518747 -0.0161972 -0.0142838 0.0930351 -0.0138059 -0.000826072 0.00197323 0.00515964 0.00199461 0.00604491 0.00391234 0.0055374 0.00230669 0.0081443 0.00410495 0.00389426 0.00287594 0.00208251 
-9.73464 0.0082426 -0.000449319 -0.0134897 -0.064374 -0.00118025 -0.00414422 0.000851099 0.000821475 0.000812243 0.000867371 0.00102441 0.000918822 0.00621921 0.00422269 -0.00283122 0.00971291 0.00662486 0.00215669 0.00513365 0.00538764 0.013163 0.00591108 0.00364214 0.0107726 -0.00607548 -0.0063025 -0.0138059 0.0520859 -0.000139944 0.00209469 0.00236881 0.00166609 0.00423129 0.00338086 0.00364247 0.00171731 0.00588984 0.00261749 0.00254781 0.00124763 0.00127255 
-4.33955 0.0024403 -0.000124925 -0.0120351 -0.0579817 0.000267257 0.000230314 0.000917056 0.000895946 0.000895678 0.000943451 0.00107282 0.0015048 7.98753e-05 0.00248028 0.00357918 0.00494701 0.00988374 0.00224908 0.00118515 0.00171446 -0.000284429 0.0129363 0.00114361 0.00188717 0.00180926 0.000676013 -0.000826072 -0.000139944 0.0216746 0.000875526 0.00129914 0.00114206 0.00287163 0.00206688 0.00249266 0.00139904 0.0038425 0.002236 0.00223109 0.00160152 0.00116639 
-25.5412 0.0543006 -0.000634564 -0.0350862 -0.168625 -0.00211348 -0.00169441 0.00109254 0.0010985 0.00110537 0.0011619 0.00136095 0.00250178 -9.09578e-05 0.00381087 0.00653793 0.0112664 0.0366493 0.0100108 0.00475214 0.0053559 -0.00297416 0.0402484 0.00226118 0.00677311 0.00573037 0.00229045 0.00197323 0.00209469 0.000875526 0.0593921 0.00421263 0.00309664 0.00766865 0.00542692 0.00765633 0.0036985 0.0105517 0.00501773 0.00348524 0.00169615 0.000985507 
-22.095 0.0667204 -0.000640974 -0.0275542 -0.132523 -0.000845458 -0.00351578 0.00110184 0.00108847 0.00107461 0.00107859 0.00114094 0.00177346 0.000326566 0.00171908 0.00383981 0.00652244 0.0278542 0.0073197 0.00459783 0.00517326 -0.00209825 0.0343839 0.00215633 0.00724631 0.00606862 0.00373092 0.00515964 0.00236881 0.00129914 0.00421263 0.0377845 0.00261843 0.00409642 0.00493564 0.00559852 0.00312955 0.00897143 0.00505467 0.00374605 0.00152532 0.00122234 
-3.84176 0.0113313 -0.000128812 -0.00880574 -0.0419166 -0.00166094 -0.00132854 0.000535736 0.000528529 0.000540121 0.000589603 0.000717167 0.00102246 0.000943665 0.00176926 0.00129841 0.00293794 0.00998445 0.00249111 0.00116296 0.00131251 -6.76267e-05 0.0114475 0.000826032 0.00352091 0.00205932 0.000818131 0.00199461 0.00166609 0.00114206 0.00309664 0.00261843 0.00785926 0.00159213 0.00099241 0.00146701 0.000890511 0.00319095 0.00205302 0.00149167 0.00104347 0.00028452 
-1.15566 -0.00281715 -3.52259e-05 -0.023464 -0.111673 0.00219303 0.0107611 0.00121091 0.00122243 0.00126272 0.00135923 0.00157591 0.00227449 0.00133836 0.0070069 0.00495542 0.0117245 0.0103084 0.00780541 0.00723649 0.00634725 0.00658528 0.00520019 0.0077822 0.00983952 0.00444065 0.00328483 0.00604491 0.00423129 0.00287163 0.00766865 0.00409642 0.00159213 0.0229752 0.00208467 0.0037904 0.00212736 0.00810191 0.00387199 0.0042157 0.00331348 0.00283874 
-5.89732 0.0112113 -0.000182082 -0.0194969 -0.0981574 0.00275157 -0.00754005 0.00108945 0.00107037 0.00106009 0.00108318 0.00117155 0.00136038 0.00111633 0.00333802 0.00195523 0.00621652 0.0186586 0.00393194 0.00215601 0.0031807 0.000780735 0.0248131 -0.000143689 0.00662552 0.0043453 0.00238583 0.00391234 0.00338086 0.00206688 0.00542692 0.00493564 0.00099241 0.00208467 0.0221954 0.0023369 0.00147589 0.00582672 0.0040966 0.00289885 0.00220042 0.00114141 
-4.13648 0.0145985 -0.000192758 -0.0211782 -0.100945 -0.00293082 -0.00518426 0.00115528 0.00115335 0.00116904 0.00122988 0.00139867 0.00165484 0.0013267 0.00470011 0.000957463 0.0089341 0.0182113 0.00641717 0.00405187 0.0034428 0.00169858 0.0222602 0.000124044 0.00862359 0.00574771 0.00246396 0.0055374 0.00364247 0.00249266 0.00765633 0.00559852 0.00146701 0.0037904 0.0023369 0.0240396 0.00177448 0.00694308 0.00403574 0.00364825 0.00271699 0.00112226 
0.745216 0.00453013 -6.32383e-05 -0.00950277 -0.0452002 -0.00101203 -0.00184223 0.000559252 0.000552248 0.000564431 0.000614937 0.00072281 0.000910683 0.000847657 0.0021232 0.00116212 0.00417665 0.00853438 0.00253593 0.00186226 0.00183819 0.000638452 0.0107405 0.000257888 0.00372762 0.00231577 0.00112587 0.00230669 0.00171731 0.00139904 0.0036985 0.00312955 0.000890511 0.00212736 0.00147589 0.00177448 0.00867032 0.00366861 0.00224035 0.00224114 0.00182213 0.00119 
4.92798 0.0168855 -0.000206878 -0.031991 -0.15269 0.0024011 0.00798081 0.00169799 0.00171608 0.00174648 0.00181198 0.00198443 0.00267789 0.00107574 0.00922541 0.00147461 0.0163948 0.0169818 0.00929492 0.00977143 0.00790774 0.00774046 0.0127677 0.00828212 0.0144503 0.0061622 0.00476873 0.0081443 0.00588984 0.0038425 0.0105517 0.00897143 0.00319095 0.00810191 0.00582672 0.00694308 0.00366861 0.0334359 0.00700592 0.00729873 0.00578241 0.00420816 
7.63881 0.00430842 -6.68674e-05 -0.0158276 -0.078087 0.000944097 -0.00465625 0.000995076 0.000998186 0.00101265 0.00105777 0.00116096 0.00152205 0.00132085 0.00429889 0.000310032 0.00880731 0.0124585 0.00327476 0.00369822 0.00388815 0.00345402 0.0119731 0.000625929 0.00650177 0.00333524 0.00283851 0.00410495 0.00261749 0.002236 0.00501773 0.00505467 0.00205302 0.00387199 0.0040966 0.00403574 0.00224035 0.00700592 0.0169209 0.00512434 0.00340669 0.00259656 
18.5023 -0.0120533 9.80939e-05 -0.0140235 -0.0660533 -0.00130111 -0.00326775 0.0011723 0.00118632 0.00121563 0.00127765 0.00142581 0.00174355 0.00144007 0.00628124 -2.77555e-05 0.0091551 0.00620889 0.00422018 0.00473774 0.00418672 0.00513562 0.00628867 0.000378239 0.00825857 0.00275792 0.00233206 0.00389426 0.00254781 0.00223109 0.00348524 0.00374605 0.00149167 0.0042157 0.00289885 0.00364825 0.00224114 0.00729873 0.00512434 0.0210107 0.00528138 0.00328949 
19.3895 -0.02205 0.000149924 -0.009318 -0.043453 -1.57762e-05 -0.00121158 0.00086808 0.000883608 0.000910995 0.00096414 0.00107352 0.00124311 0.00108381 0.0046726 6.36483e-05 0.00877985 0.0014602 0.0021565 0.00397281 0.00365584 0.00561108 7.51268e-05 0.000630387 0.00595798 0.00130672 0.0020697 0.00287594 0.00124763 0.00160152 0.00169615 0.00152532 0.00104347 0.00331348 0.00220042 0.00271699 0.00182213 0.00578241 0.00340669 0.00528138 0.0160938 0.00344022 
15.0095 -0.0167341 0.00012139 -0.00650675 -0.0304276 0.00233505 0.00785473 0.000506927 0.000529716 0.00055179 0.000577771 0.000684483 0.00114406 0.000584456 0.00373337 0.00152099 0.00505003 -0.000529044 0.00297963 0.00364466 0.00245714 0.0031898 -0.00264378 0.00392867 0.00481781 0.000807596 0.000912678 0.00208251 0.00127255 0.00116639 0.000985507 0.00122234 0.00028452 0.00283874 0.00114141 0.00112226 0.00119 0.00420816 0.00259656 0.00328949 0.00344022 0.0123609 
*end
