*mpd[__mpd__]
estimate_values:
process[Recruitment].b0 catchability[CPUEq].q catchability[subaTANqA].q selectivity[subaFsel].a50 selectivity[subaFsel].ato95 selectivity[subaTANselA].a50 selectivity[subaTANselA].ato95 observation[CPUE].process_error process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} process[Recruitment].recruitment_multipliers{2015} process[Recruitment].recruitment_multipliers{2016} process[Recruitment].recruitment_multipliers{2017} 
-32.8864 1.29454e-08 3.13509e-05 -0.000525079 -0.00111945 1.29929e-05 6.3615e-06 -0.000171789 0.00115503 0.000416006 0.000594965 0.000673618 0.00921393 0.000429482 0.0168106 0.000498827 0.00109845 0.00234845 0.0016703 0.000710541 0.00129469 0.000989139 -0.00144861 0.00941592 -0.00190015 0.0033301 0.00257004 0.00187612 0.00181854 0.00160047 0.00191775 0.00184572 0.00188182 0.00167183 0.00112504 0.0012391 0.00111171 0.00117295 0.00162632 0.00178209 0.00194481 0.00137009 0.0013992 0.0011033 0.00111378 0.000930135 0.00148196 9.24968e-05 0.000521411 -0.000258636 5.91215e-05 
-46.8194 1.35339e-08 2.29869e-05 -0.000127602 0.0014296 -3.57591e-05 3.90591e-06 -0.000391866 0.000717487 0.00151981 0.00222533 0.00209763 0.0098737 -0.00119014 0.0242646 0.00108094 0.00106273 0.00338247 0.00222907 0.00126862 0.00177535 0.00176785 0.00201545 -0.00190015 0.0162232 -0.0057452 0.00686511 0.00251467 0.00243587 0.00324902 0.00287005 0.00260196 0.00296664 0.00254922 0.00144395 0.00187326 0.0013411 0.00192928 0.00216225 0.00254711 0.00228523 0.00244293 0.00122451 0.00206464 0.0010779 0.00125097 0.00106273 -4.29498e-05 -0.00133848 0.000857924 0.000323375 
-107.153 4.20195e-08 9.538e-05 0.000426897 0.000165883 0.000166347 2.51966e-05 -0.000487301 0.000277579 0.00167464 -0.00162818 0.00223158 0.0158749 -0.000990994 0.0192731 0.00262592 0.0016265 0.00447757 0.00162304 0.00135532 0.00122642 0.00202843 0.00204907 0.0033301 -0.0057452 0.029312 -0.0124284 0.00830563 0.00181662 0.00366648 0.00223126 0.00290623 0.0032006 0.00260656 0.00172942 0.00180771 0.00150931 0.00181981 0.00253784 0.00257058 0.00272047 0.00183026 0.0018407 0.00142648 0.00176034 0.000916279 0.00173633 0.00105187 0.00349564 -0.00162742 -0.00300742 
-77.0475 2.93048e-08 4.98523e-05 -0.000269056 0.0013991 -0.000124591 5.72023e-06 -0.000403506 0.0016326 0.000407647 0.00338575 0.000559124 0.01332 -0.000617815 0.0290817 0.000557907 0.00304354 0.00396023 0.00296612 0.0018254 0.00117574 0.00217177 0.00221917 0.00257004 0.00686511 -0.0124284 0.0308015 -0.010298 0.00745197 0.00340352 0.00315065 0.00313966 0.00351802 0.00255302 0.0021054 0.00174155 0.0017449 0.00199508 0.00261509 0.00294515 0.0029477 0.00248379 0.00220223 0.00191727 0.00145701 0.00165653 0.000770453 0.000694994 -0.00171111 0.00100496 0.00103442 
-70.3406 3.50969e-08 6.72024e-05 0.000736706 0.00172322 5.05692e-05 1.63548e-05 -0.000199724 0.00102871 0.0012949 0.0017468 0.00081937 0.0107447 -0.00134792 0.0236669 0.00143522 0.000102593 0.00407559 0.0010488 0.00133228 0.00178949 0.0011987 0.00130456 0.00187612 0.00251467 0.00830563 -0.010298 0.0216702 -0.0075708 0.00600197 0.0020406 0.00231179 0.00246148 0.00229457 0.00139192 0.00144998 0.00152998 0.00146739 0.00226067 0.00218697 0.00246173 0.00180442 0.00172869 0.00163667 0.00086616 0.00102427 0.0011736 0.000798176 0.00153338 -0.00131205 -0.00113071 
-56.7445 1.77528e-08 2.50455e-05 -0.000367162 0.00042374 -6.88155e-05 9.29049e-06 -0.000205418 0.00102354 0.000368835 0.00164521 0.00141254 0.0133524 -0.00312762 0.0230438 -6.33615e-05 0.00180413 0.0028477 0.00247861 0.00125105 0.00134157 0.00100378 0.00143516 0.00181854 0.00243587 0.00181662 0.00745197 -0.0075708 0.01886 -0.00555275 0.00446854 0.00229279 0.002557 0.00230089 0.00144809 0.00177886 0.00103121 0.00181644 0.0019089 0.00237958 0.0021915 0.00185519 0.0014341 0.00119576 0.00098649 0.000884435 0.000666396 -0.000199107 3.75315e-05 0.000342357 -0.000814504 
-61.7345 1.99254e-08 5.1081e-05 -0.000653725 -0.00106255 1.17427e-05 1.20239e-05 -0.00013438 0.000480195 0.000740594 0.001186 -0.000114451 0.013376 -0.000769843 0.0269021 0.000927274 0.00162097 0.00461557 0.00167533 0.00154751 0.00151496 0.00204067 0.0016453 0.00160047 0.00324902 0.00366648 0.00340352 0.00600197 -0.00555275 0.0164124 -0.00150438 0.00375015 0.00293483 0.0025637 0.00167349 0.00178766 0.0015419 0.0019119 0.00254036 0.0025449 0.0026206 0.00245207 0.00156195 0.00231564 0.00167473 0.00107605 0.00218239 0.000888912 0.000465927 -0.000244502 -0.000940491 
-41.3116 1.00764e-08 2.20594e-05 -0.000977888 -0.00090642 -4.86423e-05 8.72161e-06 -0.000142474 0.00099404 0.000541195 0.00163018 0.00183248 0.0109692 -0.00167572 0.0220148 0.00148463 0.00132685 0.00272034 0.00204138 0.00140685 0.00121996 0.00100935 0.00138872 0.00191775 0.00287005 0.00223126 0.00315065 0.0020406 0.00446854 -0.00150438 0.0100377 0.000239695 0.00317845 0.00208212 0.00139864 0.00156371 0.00122175 0.00158548 0.00202792 0.00215448 0.00210198 0.00172061 0.00142002 0.00147902 0.000902993 0.00100489 0.000680261 0.000520776 0.000111914 -0.000318611 -0.000756419 
-32.6037 5.03467e-09 2.23175e-05 -0.00107128 -0.000124606 -2.25191e-05 9.74284e-06 -7.29295e-05 0.00099888 0.000699882 0.00249406 0.00127241 0.0108244 -0.00183216 0.0230754 0.000822954 0.00144166 0.00371742 0.00167314 0.00107883 0.00141369 0.00148108 0.00158197 0.00184572 0.00260196 0.00290623 0.00313966 0.00231179 0.00229279 0.00375015 0.000239695 0.0074033 0.00159956 0.00209855 0.00138456 0.0014932 0.00150872 0.00166982 0.00216198 0.0022828 0.00225678 0.00184023 0.00172173 0.00152439 0.00106776 0.0008933 0.000963648 0.000289883 0.000207025 -0.000300672 -0.000659124 
-39.4595 8.54573e-09 2.06876e-05 -0.00112108 -0.00075263 1.76079e-05 1.10596e-05 -8.86879e-05 0.00111829 0.000861095 0.00107932 0.000960757 0.0142455 -0.00197119 0.0245346 0.000739553 0.00169401 0.00361184 0.00203651 0.00123506 0.00145036 0.00133968 0.00160459 0.00188182 0.00296664 0.0032006 0.00351802 0.00246148 0.002557 0.00293483 0.00317845 0.00159956 0.00694384 0.00173646 0.0012588 0.00163248 0.00123363 0.00194031 0.0022408 0.00232871 0.0022793 0.00207596 0.00138697 0.00169576 0.00134525 0.000933625 0.00166004 0.000469353 0.000536612 0.000221769 -0.000986055 
-12.4475 -3.33778e-09 2.34477e-06 -0.000688166 -7.79306e-05 1.71702e-06 6.66434e-06 -6.52492e-05 0.000908145 0.000753458 0.0013449 0.00191225 0.00905198 -0.000910778 0.0196581 0.000854602 0.00124701 0.00297084 0.00151936 0.000926868 0.00111016 0.0010567 0.00126103 0.00167183 0.00254922 0.00260656 0.00255302 0.00229457 0.00230089 0.0025637 0.00208212 0.00209855 0.00173646 0.00499279 0.000792005 0.00116915 0.001122 0.00154375 0.00208352 0.00208812 0.00200252 0.00157394 0.00150201 0.00148647 0.0011015 0.000701182 0.00103542 0.000322152 0.00014989 -0.000293081 -0.000732672 
-9.60104 -1.33224e-09 2.24127e-06 -0.000416118 0.000412459 8.00258e-06 5.86544e-06 -4.40812e-05 0.000570797 0.000466869 0.00142748 0.000589406 0.00714171 -0.001205 0.0126619 0.000603208 0.00109974 0.00184106 0.00120349 0.00051894 0.00102748 0.000800601 0.000877006 0.00112504 0.00144395 0.00172942 0.0021054 0.00139192 0.00144809 0.00167349 0.00139864 0.00138456 0.0012588 0.000792005 0.0028458 0.000529068 0.00063415 0.000921788 0.00131789 0.00140079 0.00130247 0.00120616 0.000948428 0.000845816 0.000788113 0.000509184 0.000728093 8.00986e-05 0.000345752 -0.000191844 -0.000241049 
-5.1356 -4.9504e-09 -2.1539e-06 -0.000500829 -0.000115775 -1.50253e-06 5.06751e-06 -7.02695e-05 0.000629247 0.000596866 0.00047232 0.000903503 0.00770885 -0.000978903 0.0140705 0.000230896 0.000928734 0.00210595 0.00110188 0.000641303 0.000817321 0.00062646 0.000952601 0.0012391 0.00187326 0.00180771 0.00174155 0.00144998 0.00177886 0.00178766 0.00156371 0.0014932 0.00163248 0.00116915 0.000529068 0.00302641 0.000377296 0.000899386 0.00128749 0.00159424 0.00147538 0.00128896 0.000842857 0.00104021 0.00080762 0.000634953 0.000927116 0.000183474 0.000149258 6.13643e-05 -0.000539744 
2.89928 -7.88133e-09 -7.33709e-06 -0.000345153 4.84676e-06 -1.0459e-05 3.90587e-06 -4.59265e-05 0.000408322 0.000554894 0.00132705 0.00130372 0.00463673 -0.000779747 0.0112101 0.000892423 0.000766035 0.00161136 0.000973128 0.000655238 0.000809928 0.000659329 0.000692555 0.00111171 0.0013411 0.00150931 0.0017449 0.00152998 0.00103121 0.0015419 0.00122175 0.00150872 0.00123363 0.001122 0.00063415 0.000377296 0.00251744 0.000422036 0.00100965 0.00125744 0.00136598 0.00106283 0.00105888 0.000772021 0.000677545 0.000556691 0.000445144 0.00020612 0.000156504 -0.000403445 -0.000307073 
0.8252 -7.56583e-09 -7.12675e-06 -0.000236603 0.000374983 1.19336e-05 5.98585e-06 -2.15952e-06 0.000598649 0.000386712 0.000832758 0.000691692 0.00890363 -0.00168751 0.0151907 0.000354153 0.00117388 0.00209384 0.00125913 0.000716122 0.000937741 0.000756858 0.00099033 0.00117295 0.00192928 0.00181981 0.00199508 0.00146739 0.00181644 0.0019119 0.00158548 0.00166982 0.00194031 0.00154375 0.000921788 0.000899386 0.000422036 0.00333407 0.000903106 0.00148275 0.00158205 0.00150756 0.000927125 0.00118153 0.000810509 0.000692968 0.000977623 0.000198618 0.000258898 1.09753e-05 -0.00053339 
11.3135 -1.43514e-08 -1.76863e-05 -8.61931e-06 0.000278799 1.30153e-05 5.98638e-06 -2.88553e-06 0.000714563 0.000886504 0.00138015 0.00184541 0.00907164 -0.00136206 0.0187843 0.000937304 0.00132837 0.00275527 0.00149806 0.00100002 0.00122582 0.00108452 0.0011141 0.00162632 0.00216225 0.00253784 0.00261509 0.00226067 0.0019089 0.00254036 0.00202792 0.00216198 0.0022408 0.00208352 0.00131789 0.00128749 0.00100965 0.000903106 0.00466271 0.00158607 0.00195666 0.00169101 0.00164526 0.00148965 0.00116042 0.000796864 0.0011135 0.000313905 0.000245907 -0.000167428 -0.000783746 
17.6421 -1.35984e-08 -1.86953e-05 0.000652209 0.0010968 3.18844e-05 7.70701e-06 0.000112753 0.000911115 0.000695019 0.00195706 0.00143163 0.0111822 -0.00201665 0.0211467 0.000833076 0.00161701 0.00291893 0.0017414 0.00079956 0.0013537 0.00096957 0.00129864 0.00178209 0.00254711 0.00257058 0.00294515 0.00218697 0.00237958 0.0025449 0.00215448 0.0022828 0.00232871 0.00208812 0.00140079 0.00159424 0.00125744 0.00148275 0.00158607 0.00553622 0.00185842 0.00202073 0.00165886 0.00189265 0.00127518 0.0010982 0.00131879 0.000118459 0.000432202 -0.000327823 -0.000495315 
23.9345 -1.79865e-08 -2.33249e-05 0.00051783 9.94207e-08 5.29754e-05 6.2318e-06 0.000124565 0.000829004 0.000953151 0.00160086 0.00149942 0.010588 -0.00174274 0.0206994 0.000356571 0.0016871 0.003009 0.00135975 0.000961748 0.00146617 0.00106165 0.00126518 0.00194481 0.00228523 0.00272047 0.0029477 0.00246173 0.0021915 0.0026206 0.00210198 0.00225678 0.0022793 0.00200252 0.00130247 0.00147538 0.00136598 0.00158205 0.00195666 0.00185842 0.00568805 0.00164221 0.00184019 0.00154525 0.00151917 0.0010561 0.00132074 0.000367901 0.000253114 -0.000164525 -0.000779424 
22.3696 -1.40636e-08 -2.251e-05 0.00108823 0.000846438 8.48669e-06 5.84487e-06 0.000190164 0.000567115 0.000373144 0.00178483 0.000832999 0.00938114 -0.00142197 0.0175785 0.000930993 0.00157793 0.00229548 0.00151528 0.000702306 0.00144468 0.000929488 0.00103681 0.00137009 0.00244293 0.00183026 0.00248379 0.00180442 0.00185519 0.00245207 0.00172061 0.00184023 0.00207596 0.00157394 0.00120616 0.00128896 0.00106283 0.00150756 0.00169101 0.00202073 0.00164221 0.00528412 0.000793287 0.00195346 0.000758986 0.000984308 0.00118033 9.83765e-06 0.000436999 -0.000505616 -0.000403539 
25.1616 -9.38345e-09 -1.65442e-05 0.0017159 0.00141773 -1.69522e-06 4.06938e-06 0.000129124 0.000445326 0.000651371 0.00148934 0.00128723 0.00698099 -0.00156445 0.014555 0.000233941 0.00100687 0.00214157 0.000951967 0.00093916 0.000910963 0.000694895 0.000781484 0.0013992 0.00122451 0.0018407 0.00220223 0.00172869 0.0014341 0.00156195 0.00142002 0.00172173 0.00138697 0.00150201 0.000948428 0.000842857 0.00105888 0.000927125 0.00164526 0.00165886 0.00184019 0.000793287 0.00498738 0.000628808 0.00162096 0.000848487 0.000645315 0.000389765 0.000134613 -2.17349e-05 -0.000477321 
22.8928 -9.62453e-09 -1.86298e-05 0.00116376 0.000953767 5.08174e-05 4.62639e-06 0.000140871 0.000228192 0.000192753 0.000727077 0.00124792 0.00698811 -0.0015373 0.0158038 0.00109939 0.00108399 0.00150925 0.00113053 0.000965342 0.000575075 0.000775296 0.000836296 0.0011033 0.00206464 0.00142648 0.00191727 0.00163667 0.00119576 0.00231564 0.00147902 0.00152439 0.00169576 0.00148647 0.000845816 0.00104021 0.000772021 0.00118153 0.00148965 0.00189265 0.00154525 0.00195346 0.000628808 0.00532319 -1.51257e-05 0.00121583 0.000875228 0.000502059 0.000191524 -5.62478e-05 -0.000621325 
14.1991 -2.15981e-10 -6.17722e-06 0.00151429 0.000393924 8.4821e-05 4.49608e-06 0.000135528 0.000369287 0.000266509 0.0017011 0.000489293 0.0068075 -0.00165596 0.0106608 0.000284838 0.0014067 0.00168926 0.000816812 -3.10147e-05 0.000779792 0.000427052 0.000290405 0.00111378 0.0010779 0.00176034 0.00145701 0.00086616 0.00098649 0.00167473 0.000902993 0.00106776 0.00134525 0.0011015 0.000788113 0.00080762 0.000677545 0.000810509 0.00116042 0.00127518 0.00151917 0.000758986 0.00162096 -1.51257e-05 0.00539595 -0.000799361 0.00158963 -0.000208675 0.000519245 6.74143e-05 -0.000156642 
27.4206 -6.66579e-09 -1.79241e-05 0.00043354 -0.0014854 -1.13428e-05 5.00125e-06 7.29079e-05 7.05769e-05 0.000499834 0.000954706 0.000591785 0.00401437 -0.0012863 0.0102044 0.000162701 9.80418e-05 0.00132247 3.07723e-05 0.000473086 0.000631646 0.000456553 0.000595173 0.000930135 0.00125097 0.000916279 0.00165653 0.00102427 0.000884435 0.00107605 0.00100489 0.0008933 0.000933625 0.000701182 0.000509184 0.000634953 0.000556691 0.000692968 0.000796864 0.0010982 0.0010561 0.000984308 0.000848487 0.00121583 -0.000799361 0.00840905 -0.000690534 2.51079e-05 0.000237812 -1.84589e-05 -0.000290444 
50.2243 -1.09087e-08 -2.02243e-05 -0.000347378 -0.00246885 0.00010227 -1.06331e-06 8.02904e-05 0.000516501 0.00110981 -0.000243653 0.00213305 0.00618817 -0.000854296 0.0100343 0.000440949 0.00161719 0.000786283 0.00103953 -7.36054e-05 0.00132315 0.000292877 8.15428e-05 0.00148196 0.00106273 0.00173633 0.000770453 0.0011736 0.000666396 0.00218239 0.000680261 0.000963648 0.00166004 0.00103542 0.000728093 0.000927116 0.000445144 0.000977623 0.0011135 0.00131879 0.00132074 0.00118033 0.000645315 0.000875228 0.00158963 -0.000690534 0.0126489 -0.000904773 0.000233112 0.000719264 -0.000448784 
37.4321 -4.28105e-10 -2.00028e-06 -0.00109575 -0.00142678 -1.73618e-05 6.07819e-06 -0.000103958 -6.84525e-05 0.000316437 0.000571345 -0.000575399 0.00302601 -0.000857623 0.00240823 -0.000770281 0.00125574 -0.000431467 1.2995e-05 0.000722087 -0.000258061 0.000528319 0.000460114 9.24968e-05 -4.29498e-05 0.00105187 0.000694994 0.000798176 -0.000199107 0.000888912 0.000520776 0.000289883 0.000469353 0.000322152 8.00986e-05 0.000183474 0.00020612 0.000198618 0.000313905 0.000118459 0.000367901 9.83765e-06 0.000389765 0.000502059 -0.000208675 2.51079e-05 -0.000904773 0.0139596 -0.000108126 0.000477736 2.17837e-05 
29.2671 -3.42285e-08 -3.79535e-05 -0.00157074 -0.00132756 7.59885e-05 0.000166019 -6.98352e-05 0.000491541 -0.000832396 -0.00113926 -0.00512306 0.00772123 -0.000598981 -0.00269526 0.000490146 -0.000451559 0.00165534 -0.000977081 0.000948504 3.93264e-05 -0.00041823 0.000993857 0.000521411 -0.00133848 0.00349564 -0.00171111 0.00153338 3.75315e-05 0.000465927 0.000111914 0.000207025 0.000536612 0.00014989 0.000345752 0.000149258 0.000156504 0.000258898 0.000245907 0.000432202 0.000253114 0.000436999 0.000134613 0.000191524 0.000519245 0.000237812 0.000233112 -0.000108126 0.0591079 -0.00493786 -0.00263973 
24.5959 2.44529e-10 -3.74268e-06 0.000596226 -0.000682474 -2.5351e-05 -5.7083e-05 4.50884e-05 -0.000748463 -0.00090449 -0.000274538 0.00584063 -0.00826086 0.00346681 -0.00196714 -0.000690804 -0.000263435 -0.00056838 0.00159745 -0.000875497 0.000216367 0.000223944 -0.000199105 -0.000258636 0.000857924 -0.00162742 0.00100496 -0.00131205 0.000342357 -0.000244502 -0.000318611 -0.000300672 0.000221769 -0.000293081 -0.000191844 6.13643e-05 -0.000403445 1.09753e-05 -0.000167428 -0.000327823 -0.000164525 -0.000505616 -2.17349e-05 -5.62478e-05 6.74143e-05 -1.84589e-05 0.000719264 0.000477736 -0.00493786 0.0838506 0.00948315 
-0.393905 6.54684e-09 3.61958e-06 0.00105509 0.00228563 -6.00246e-06 -4.45876e-05 -0.000131032 -0.00146729 0.000987275 -0.00132802 -0.00382351 1.04055e-05 0.00180056 -0.00618764 -0.000545086 6.01378e-05 -0.00115712 0.000404775 -0.00173224 0.00071063 -0.000600644 -0.000727423 5.91215e-05 0.000323375 -0.00300742 0.00103442 -0.00113071 -0.000814504 -0.000940491 -0.000756419 -0.000659124 -0.000986055 -0.000732672 -0.000241049 -0.000539744 -0.000307073 -0.00053339 -0.000783746 -0.000495315 -0.000779424 -0.000403539 -0.000477321 -0.000621325 -0.000156642 -0.000290444 -0.000448784 2.17837e-05 -0.00263973 0.00948315 0.0761 
*end
