process[Recruitment].b0 selectivity[MaturationSel_male].v{1} selectivity[MaturationSel_male].v{2} selectivity[MaturationSel_male].v{3} selectivity[MaturationSel_male].v{4} selectivity[MaturationSel_female].v{1} selectivity[MaturationSel_female].v{2} selectivity[MaturationSel_female].v{3} selectivity[MaturationSel_female].v{4} process[Recruitment].recruitment_multipliers{1960} process[Recruitment].recruitment_multipliers{1961} process[Recruitment].recruitment_multipliers{1962} process[Recruitment].recruitment_multipliers{1963} process[Recruitment].recruitment_multipliers{1964} process[Recruitment].recruitment_multipliers{1965} process[Recruitment].recruitment_multipliers{1966} process[Recruitment].recruitment_multipliers{1967} process[Recruitment].recruitment_multipliers{1968} process[Recruitment].recruitment_multipliers{1969} process[Recruitment].recruitment_multipliers{1970} process[Recruitment].recruitment_multipliers{1971} process[Recruitment].recruitment_multipliers{1972} process[Recruitment].recruitment_multipliers{1973} process[Recruitment].recruitment_multipliers{1974} process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} parameter_transformation[M_nonspawn_avg_diff].average_parameter parameter_transformation[M_nonspawn_avg_diff].difference_parameter observation[TangaroaAcousticMature].process_error 
299610 0.0853669 0.735258 0.514322 0.293981 0.0190345 0.515637 0.94578 0.999 0.251687 0.256263 0.261698 0.268296 0.276323 0.286361 0.300089 0.707008 0.464017 0.32237 0.231725 0.12143 0.0708351 0.136124 0.0915088 0.0498304 0.0521509 0.107502 0.0430752 0.0337305 0.042266 0.312768 0.304796 0.0779883 0.0275099 0.112475 0.107569 0.0925564 0.23474 0.105181 0.358491 0.0300068 0.2116 2.26862 0.460416 0.218181 0.106325 0.462205 0.299581 0.120961 0.264764 0.160483 0.246235 0.574981 0.338164 0.205854 0.201745 0.256777 1.31409 0.523281 0.152418 0.876062 0.00771912 0.5907 0.094947 0.161979 -0.00906314 0.0001 
covariance_matrix:
-387.305 -9.75e-05 -0.000407412 -0.000313969 -0.00148164 -1.16915e-05 -0.000225002 -5.96391e-05 -3.72074e-08 0.000177259 0.000832605 -0.000642984 0.00059177 -0.000256058 0.000460829 0.000850144 0.00555619 0.0030936 0.0215638 0.000826846 0.000469732 0.000268763 0.00075337 0.000509863 0.000250718 0.000255072 0.000561609 0.000255236 0.00018486 0.000228247 0.00171547 0.00156378 0.000359164 0.000118162 0.000531956 0.000472973 0.000329493 0.0010503 0.000476848 0.00173868 0.000151625 0.00114967 0.0132776 0.00251501 0.00111601 0.000568939 0.0024632 0.00153027 0.000601743 0.00132649 0.000776005 0.00130156 0.00294919 0.00185024 0.0010859 0.00109969 0.00135026 0.00748831 0.0027697 0.000741376 0.00425385 -2.12134e-06 0.00243895 0.000356226 0.000527232 9.61811e-06 -3.54523e-14 
-240.599 -6.21326e-05 -0.000174491 -0.000113713 -0.000770892 -3.95057e-06 -0.000130441 8.17851e-05 -1.26658e-08 -0.000609271 8.43456e-05 -0.00031504 0.000906091 -0.00044211 -0.000565877 0.000603843 0.00393945 0.00283826 0.000826846 0.0118662 0.000286602 0.000120433 0.000379795 0.000339029 0.000158397 0.000196945 0.000403576 0.000149973 0.000114959 0.00016721 0.00117296 0.00108226 0.000236245 8.51231e-05 0.000352373 0.000298773 0.000279235 0.000773464 0.000402525 0.00151061 0.000135541 0.000886871 0.00979563 0.00188537 0.000812772 0.000407283 0.00173617 0.00112032 0.000406595 0.00083489 0.000536045 0.000882181 0.00206141 0.00121097 0.000680866 0.000724776 0.000918815 0.00506799 0.00190397 0.00050342 0.00307302 -2.09029e-06 0.00186366 0.0003116 0.000269893 1.5642e-06 -1.21057e-15 
-128.455 -1.61491e-05 -0.000100075 -1.14711e-05 -0.00151317 -8.5025e-06 -9.96198e-05 7.1612e-05 -7.41697e-08 0.000315959 0.000332776 -0.00119792 7.92603e-05 -0.000216154 -0.000610865 0.00044571 0.00180597 0.00239086 0.000469732 0.000286602 0.00396014 6.06623e-05 0.00027616 0.000161453 0.00010326 8.71635e-05 0.000167596 8.01993e-05 5.73173e-05 6.84578e-05 0.000571905 0.000540818 0.000112663 2.99291e-05 0.000142622 0.000144726 0.000125783 0.000330715 0.000157165 0.0006214 4.46708e-05 0.000386619 0.00426064 0.000834209 0.000373043 0.000182354 0.00082987 0.00052546 0.000198043 0.000424475 0.000259764 0.000393492 0.00108281 0.000606714 0.000365251 0.00031568 0.000421815 0.00211462 0.000837056 0.000219467 0.00138587 9.27886e-08 0.000808539 8.61223e-05 0.000110746 -1.17056e-05 -7.56251e-14 
-59.3228 8.70754e-06 1.3543e-06 -4.85266e-05 4.39688e-05 -2.47352e-06 -6.07109e-06 2.461e-05 -2.87383e-09 -0.000232449 0.000123548 1.39526e-05 0.000176986 5.60986e-05 0.000144024 0.000129105 0.00124074 0.000317879 0.000268763 0.000120433 6.06623e-05 0.00159603 0.000145534 7.78648e-05 5.13575e-05 3.96967e-05 9.82322e-05 3.29665e-05 2.90751e-05 4.01238e-05 0.000292731 0.000270133 7.35092e-05 2.85218e-05 0.000106828 9.79635e-05 8.1866e-05 0.000223555 0.000109719 0.000381661 2.33913e-05 0.000221164 0.00232566 0.000515318 0.000216757 0.000113836 0.000479144 0.000314543 0.000118632 0.000286224 0.000141553 0.000231829 0.00059658 0.000346576 0.000216976 0.000176162 0.00027235 0.00113265 0.000426615 0.000106986 0.000735458 -4.65117e-07 0.000238743 2.71657e-05 3.0518e-05 -9.196e-07 -3.71661e-15 
-94.5836 8.64046e-06 -5.09577e-06 -2.32241e-06 0.000253639 -1.28191e-06 1.528e-05 2.66784e-05 -3.9576e-09 -0.000135559 0.000103669 -0.000264785 0.000169625 9.93907e-05 0.000249249 0.000234405 0.00248737 0.00110051 0.00075337 0.000379795 0.00027616 0.000145534 0.00285886 0.000111265 0.000112372 9.63554e-05 0.000191715 0.000113488 6.70413e-05 0.000100519 0.000647994 0.000611847 0.000164897 6.03517e-05 0.000260325 0.000218825 0.00019413 0.000514608 0.000242245 0.000886164 6.41382e-05 0.00051247 0.00525344 0.00111471 0.000475801 0.00027384 0.00111401 0.000708001 0.000258262 0.000626878 0.000333261 0.000557469 0.00131841 0.000811855 0.000478673 0.000437252 0.000581846 0.00290873 0.0011829 0.000300898 0.00204413 1.11064e-06 0.00130843 8.38092e-05 5.23331e-05 -5.31012e-07 -3.09011e-15 
-72.7548 -3.38986e-06 -2.46424e-05 3.95305e-05 -0.000222978 4.9068e-06 -3.38386e-05 1.7858e-05 -8.91868e-09 -0.000290365 0.00017596 -0.000170787 6.997e-05 9.23794e-05 7.86998e-05 0.000248676 0.00185845 0.000960581 0.000509863 0.000339029 0.000161453 7.78648e-05 0.000111265 0.00134273 5.13958e-05 6.80541e-05 0.000146699 6.7221e-05 4.1517e-05 6.37104e-05 0.000475607 0.00045754 0.000110788 4.3393e-05 0.000162113 0.000161854 0.00012598 0.000357327 0.000163036 0.000578513 3.85096e-05 0.000353691 0.00356486 0.000713663 0.000355094 0.000152614 0.000715427 0.00045677 0.000180055 0.000425534 0.000248273 0.000388132 0.000954476 0.000559267 0.000317256 0.000319474 0.000382779 0.00192796 0.000724302 0.000198646 0.00115993 -1.14161e-06 0.00082858 0.000118571 2.24364e-05 -5.61333e-06 -8.26803e-15 
-29.1024 3.9912e-07 7.46079e-06 -1.88064e-05 4.92716e-05 9.62283e-07 -1.94073e-06 1.36413e-05 -2.96046e-09 -6.6801e-05 8.95387e-05 2.07666e-06 3.24229e-05 2.27251e-05 3.77647e-05 6.44907e-05 0.000754964 0.000367936 0.000250718 0.000158397 0.00010326 5.13575e-05 0.000112372 5.13958e-05 0.000467796 3.29873e-05 8.71972e-05 3.14499e-05 2.33088e-05 3.23692e-05 0.000245878 0.000230468 6.35034e-05 1.95035e-05 8.31007e-05 8.92818e-05 6.80122e-05 0.00018722 8.64756e-05 0.000306663 2.34185e-05 0.00017131 0.00181962 0.000349884 0.000187546 6.33149e-05 0.0003499 0.00023003 0.000117783 0.00022257 0.000143779 0.000180487 0.000468984 0.000266597 0.000157283 0.000156739 0.000209644 0.00100789 0.00037285 0.00010557 0.000640347 -4.74645e-07 0.000380517 6.04276e-05 -1.94077e-06 -7.30827e-07 -2.55895e-15 
-23.6645 6.59447e-06 1.83088e-05 1.38874e-05 -5.84316e-05 8.99584e-07 3.78998e-06 1.86939e-05 -1.72686e-09 -2.04944e-05 4.18246e-05 -1.95087e-05 4.50731e-05 0.000106623 -5.14268e-05 2.87018e-05 0.000808373 0.000401369 0.000255072 0.000196945 8.71635e-05 3.96967e-05 9.63554e-05 6.80541e-05 3.29873e-05 0.00034792 9.2061e-05 3.76396e-05 2.96208e-05 3.04724e-05 0.000275532 0.000266039 7.09e-05 2.13347e-05 0.000104155 0.000102787 7.63332e-05 0.00021728 9.64943e-05 0.000332133 2.43938e-05 0.000213674 0.00196583 0.000417911 0.000199226 8.49779e-05 0.0003901 0.000257328 9.78059e-05 0.000238013 0.000135266 0.000201453 0.000536007 0.00030219 0.000161514 0.000151143 0.000215346 0.00111818 0.000429531 0.000119096 0.000701184 1.95833e-07 0.000427095 3.72272e-05 -1.50237e-05 1.97747e-06 -1.34893e-15 
-43.1432 1.44594e-05 9.27054e-05 -5.8823e-07 2.63402e-06 5.45846e-06 5.46652e-05 5.68519e-05 -2.39261e-09 -0.000134468 0.000128238 3.97097e-05 6.48e-05 8.70436e-05 5.22561e-05 3.59746e-05 0.00160528 0.000739516 0.000561609 0.000403576 0.000167596 9.82322e-05 0.000191715 0.000146699 8.71972e-05 9.2061e-05 0.000741579 9.5122e-05 6.21119e-05 8.21313e-05 0.000633733 0.000615086 0.000154725 5.12135e-05 0.00023234 0.000223972 0.00017968 0.000498184 0.000216547 0.000756325 5.85945e-05 0.000395073 0.00438166 0.000907199 0.000425675 0.000203187 0.000906559 0.000583509 0.00022924 0.000507042 0.000316016 0.000488911 0.00113383 0.000671475 0.000398544 0.000383582 0.000457639 0.00250941 0.000973236 0.000260934 0.0015575 -1.16082e-06 0.000940845 0.000127547 -5.54961e-05 8.05179e-07 -2.17544e-15 
-18.4053 6.03698e-06 2.76729e-05 -1.68869e-05 1.90564e-05 1.29295e-06 1.24051e-05 2.41664e-06 3.39435e-09 -5.7581e-05 0.000100208 -1.89321e-05 1.16227e-05 -2.93926e-05 -4.03454e-05 5.74161e-05 0.000626041 0.000381718 0.000255236 0.000149973 8.01993e-05 3.29665e-05 0.000113488 6.7221e-05 3.14499e-05 3.76396e-05 9.5122e-05 0.000183693 2.51381e-05 3.40581e-05 0.00025615 0.000239301 5.91715e-05 1.88666e-05 9.02524e-05 9.50658e-05 7.55795e-05 0.00019609 8.80847e-05 0.000307499 1.72383e-05 0.000148351 0.00174472 0.000356149 0.000167502 8.28411e-05 0.000355186 0.00023661 9.08769e-05 0.000206617 0.000122686 0.000190554 0.000471482 0.000268455 0.000154902 0.000146585 0.000206631 0.000983303 0.000376772 9.69771e-05 0.000655666 1.65707e-07 0.000389865 4.40677e-05 -2.17996e-05 -1.07189e-06 3.71422e-15 
-9.92108 5.60081e-06 2.27078e-05 3.34308e-06 0.000136099 2.17422e-06 1.07938e-05 -2.16422e-07 8.18403e-10 0.000105959 1.56873e-05 -9.06227e-05 -9.47448e-06 -3.38396e-05 -4.22333e-06 -5.3803e-06 0.000421287 0.000246682 0.00018486 0.000114959 5.73173e-05 2.90751e-05 6.70413e-05 4.1517e-05 2.33088e-05 2.96208e-05 6.21119e-05 2.51381e-05 0.000122639 2.45229e-05 0.000180931 0.000177553 4.13572e-05 1.29107e-05 5.82937e-05 5.90106e-05 5.15748e-05 0.0001422 6.30321e-05 0.000229226 1.68077e-05 0.000110761 0.00119128 0.000255366 0.000119526 5.70367e-05 0.00024825 0.000171429 6.30499e-05 0.000141665 8.97016e-05 0.000133647 0.000327088 0.000184702 0.000105075 0.000105923 0.000142056 0.000711048 0.000274624 7.32962e-05 0.000434632 -3.93716e-07 0.000276115 3.98997e-05 -2.0189e-05 -9.12721e-07 1.39644e-15 
-13.0848 5.17498e-06 3.47709e-05 -3.83659e-06 4.64282e-05 1.38036e-06 1.19904e-05 -2.22723e-06 -1.19382e-09 -6.29198e-05 5.31303e-05 -1.02868e-05 5.66418e-05 3.7384e-05 1.96221e-05 2.12026e-05 0.000578257 0.000375872 0.000228247 0.00016721 6.84578e-05 4.01238e-05 0.000100519 6.37104e-05 3.23692e-05 3.04724e-05 8.21313e-05 3.40581e-05 2.45229e-05 0.000153833 0.000248832 0.000242589 5.57598e-05 2.09708e-05 0.000100251 8.5727e-05 6.80971e-05 0.000190501 8.1546e-05 0.000292171 2.09386e-05 0.000159394 0.00169495 0.000358343 0.00017138 7.01167e-05 0.000358705 0.000235632 7.96424e-05 0.00019829 0.000112012 0.000208003 0.000444653 0.000259798 0.000157013 0.000146871 0.000188758 0.000967659 0.000380343 9.89333e-05 0.000625647 -2.92909e-07 0.00039674 4.68332e-05 -2.61003e-05 9.72165e-07 -1.23701e-15 
-87.6381 5.03804e-05 0.000298137 8.47593e-05 0.000121737 1.28408e-05 0.000156752 2.12269e-05 -1.32003e-08 -0.000177796 0.000405504 0.00012772 0.000282689 -2.53144e-05 1.75614e-05 -0.000157117 0.00359488 0.00228359 0.00171547 0.00117296 0.000571905 0.000292731 0.000647994 0.000475607 0.000245878 0.000275532 0.000633733 0.00025615 0.000180931 0.000248832 0.00291599 0.00200036 0.000496051 0.000164649 0.000738193 0.000714266 0.000597031 0.00157737 0.000689837 0.00236025 0.000177174 0.00124464 0.0133481 0.00275333 0.00130839 0.000602474 0.00280296 0.00183232 0.000702045 0.00158606 0.000970515 0.00150987 0.00356549 0.00204488 0.00123506 0.00118953 0.00148101 0.00768797 0.0030107 0.0008016 0.00495062 -1.92122e-06 0.00296561 0.000385193 -0.000276629 -9.51564e-06 -1.29752e-14 
-67.8121 5.7541e-05 0.000375445 0.000109971 0.000216202 1.35877e-05 0.000191591 -9.93892e-06 -2.96336e-08 -7.81553e-05 0.000320178 0.000104172 0.000136109 -0.000150013 -0.000176505 -0.00043678 0.00265798 0.00189005 0.00156378 0.00108226 0.000540818 0.000270133 0.000611847 0.00045754 0.000230468 0.000266039 0.000615086 0.000239301 0.000177553 0.000242589 0.00200036 0.00284514 0.000503977 0.000169578 0.000759537 0.000719657 0.000605363 0.00162116 0.000695859 0.00236156 0.000174971 0.00121336 0.0130372 0.00271649 0.00129787 0.000598115 0.00276213 0.00182288 0.000690218 0.00157029 0.000958237 0.00149919 0.00351634 0.00201342 0.00122411 0.0011758 0.00148126 0.00761805 0.00298211 0.000805307 0.00486494 -1.96335e-06 0.00292486 0.000378486 -0.000339087 -1.05605e-05 -3.04368e-14 
-15.8519 2.26022e-05 7.35112e-05 -7.51157e-06 8.90129e-05 5.20389e-06 5.00138e-05 -4.22107e-06 1.86831e-09 -6.1091e-05 7.86562e-05 -2.07593e-05 -5.89372e-06 -0.000159038 -1.32157e-05 -0.000157422 0.000543007 0.000403408 0.000359164 0.000236245 0.000112663 7.35092e-05 0.000164897 0.000110788 6.35034e-05 7.09e-05 0.000154725 5.91715e-05 4.13572e-05 5.57598e-05 0.000496051 0.000503977 0.000309084 4.38963e-05 0.000188444 0.000181764 0.00015748 0.000414031 0.000169548 0.000590719 4.37899e-05 0.000282726 0.00320248 0.000649525 0.000315929 0.000145565 0.00069224 0.000432302 0.000185509 0.000396073 0.00025448 0.000369298 0.000886341 0.000500252 0.000299087 0.000290402 0.000340224 0.00184933 0.000738181 0.000188746 0.00123498 -3.33485e-07 0.000722179 8.55326e-05 -9.61456e-05 -4.12533e-06 1.58494e-15 
-8.76938 3.84831e-06 2.32988e-05 -3.68913e-05 4.74955e-05 9.9174e-07 1.76976e-05 -9.87226e-06 4.43944e-09 -3.85006e-06 7.86327e-05 -3.55762e-05 -6.33926e-06 -0.000195374 -4.93043e-05 1.92486e-06 0.000345926 0.00012745 0.000118162 8.51231e-05 2.99291e-05 2.85218e-05 6.03517e-05 4.3393e-05 1.95035e-05 2.13347e-05 5.12135e-05 1.88666e-05 1.29107e-05 2.09708e-05 0.000164649 0.000169578 4.38963e-05 7.30831e-05 6.50752e-05 5.85086e-05 5.96139e-05 0.000140035 6.22297e-05 0.000202086 1.408e-05 9.86613e-05 0.00109922 0.000220974 0.000106108 4.90205e-05 0.000237601 0.000148798 5.97411e-05 0.00013769 8.259e-05 0.00012847 0.000305736 0.000164096 0.000104701 9.88809e-05 0.000122626 0.000623334 0.000248679 6.2897e-05 0.000404801 -3.99242e-08 0.000238002 2.36848e-05 -3.0671e-05 -1.0671e-06 3.88549e-15 
-8.63457 3.23276e-05 0.000145523 8.37019e-06 0.000162964 6.9744e-06 7.3984e-05 -4.36374e-05 -4.74624e-09 -2.54605e-06 8.00493e-05 -5.11951e-05 -2.67643e-05 -9.95546e-05 -0.00012022 -0.000351811 0.000262932 0.000496267 0.000531956 0.000352373 0.000142622 0.000106828 0.000260325 0.000162113 8.31007e-05 0.000104155 0.00023234 9.02524e-05 5.82937e-05 0.000100251 0.000738193 0.000759537 0.000188444 6.50752e-05 0.000518945 0.000304315 0.000244367 0.000635987 0.000277818 0.000908779 6.39805e-05 0.000444131 0.00481187 0.000993558 0.000487485 0.000215485 0.00104024 0.000684559 0.000258067 0.000602667 0.000361925 0.000585111 0.00133629 0.000750183 0.000459708 0.000443384 0.00054295 0.00282201 0.00114152 0.000299543 0.00191674 -7.67333e-07 0.00117536 0.00016238 -0.000174064 -5.7005e-06 -4.25437e-15 
-5.58452 3.75778e-05 0.000139637 -0.000106798 0.00038153 5.97952e-06 6.85494e-05 -3.62681e-05 7.64401e-09 3.26836e-05 1.90679e-05 -3.32295e-05 1.79205e-05 -9.21561e-05 -9.01362e-05 -0.000355248 0.000223781 0.000493332 0.000472973 0.000298773 0.000144726 9.79635e-05 0.000218825 0.000161854 8.92818e-05 0.000102787 0.000223972 9.50658e-05 5.90106e-05 8.5727e-05 0.000714266 0.000719657 0.000181764 5.85086e-05 0.000304315 0.000516877 0.000245309 0.000620233 0.000268578 0.000886404 6.61619e-05 0.000423725 0.00466905 0.000978449 0.000449417 0.000221927 0.00103265 0.000674102 0.000253077 0.000558231 0.00036157 0.000533202 0.00131363 0.00073553 0.00045143 0.000437274 0.000539341 0.00278024 0.00110212 0.000300861 0.00182078 -1.03142e-06 0.00119803 0.000147959 -0.000173496 -7.0443e-06 7.02414e-15 
-7.39383 2.45659e-05 9.77555e-05 -7.13184e-05 0.000304907 7.10691e-06 6.57581e-05 6.17382e-06 1.41997e-08 -2.34385e-06 0.000136683 -0.00014667 -8.83147e-05 -0.000405928 -0.000204977 -0.000252505 0.000388027 0.00039889 0.000329493 0.000279235 0.000125783 8.1866e-05 0.00019413 0.00012598 6.80122e-05 7.63332e-05 0.00017968 7.55795e-05 5.15748e-05 6.80971e-05 0.000597031 0.000605363 0.00015748 5.96139e-05 0.000244367 0.000245309 0.000394824 0.000532313 0.000234829 0.000749589 5.42578e-05 0.000364432 0.00391991 0.000797637 0.000393468 0.000182281 0.000854769 0.000533541 0.000216364 0.000485189 0.000300384 0.000453781 0.00107116 0.000630575 0.000376271 0.000359148 0.00044389 0.00231484 0.000918356 0.000249372 0.00152711 -7.21975e-07 0.000949453 0.000130856 -0.000152107 -4.83664e-06 1.43501e-14 
-7.10009 7.29641e-05 0.000409724 4.19547e-05 -0.000770628 1.56363e-05 0.000232645 3.16047e-05 -3.95937e-08 -4.32059e-05 0.000326387 -6.9373e-05 -0.000404986 -0.000343771 -0.000244427 -0.000720668 0.000655138 0.000895631 0.0010503 0.000773464 0.000330715 0.000223555 0.000514608 0.000357327 0.00018722 0.00021728 0.000498184 0.00019609 0.0001422 0.000190501 0.00157737 0.00162116 0.000414031 0.000140035 0.000635987 0.000620233 0.000532313 0.00195508 0.000634865 0.00205979 0.000143012 0.000954717 0.0101463 0.00209709 0.00102745 0.000472701 0.0022226 0.00143425 0.000574832 0.00128988 0.000794634 0.00121294 0.00285346 0.00165525 0.00100273 0.000950614 0.00120079 0.00619703 0.00244107 0.000670169 0.00394424 -2.0208e-06 0.00244855 0.000312755 -0.000397381 -1.46109e-05 -4.13379e-14 
-8.66568 3.54436e-05 0.000178315 -0.000100393 4.69126e-06 8.20316e-06 9.92613e-05 -3.56565e-05 -1.21137e-08 3.42788e-05 7.26655e-05 -0.000117185 -5.07422e-05 -6.53447e-05 -8.21055e-05 -0.00023018 0.000483935 0.000609334 0.000476848 0.000402525 0.000157165 0.000109719 0.000242245 0.000163036 8.64756e-05 9.64943e-05 0.000216547 8.80847e-05 6.30321e-05 8.1546e-05 0.000689837 0.000695859 0.000169548 6.22297e-05 0.000277818 0.000268578 0.000234829 0.000634865 0.000468198 0.000891507 5.99741e-05 0.000416 0.00439619 0.000904287 0.00044236 0.000198816 0.000960759 0.000624772 0.000249332 0.000552381 0.000342313 0.000519829 0.0012459 0.000705967 0.000427071 0.000413979 0.000514545 0.00267821 0.00106358 0.000288461 0.00172011 -9.40947e-07 0.00106823 0.000131823 -0.00015217 -6.25605e-06 -1.25161e-14 
-43.1494 8.34808e-05 0.000200463 0.000220552 -0.000352253 2.10576e-05 8.87411e-05 -6.47051e-05 -3.43886e-08 0.000234516 0.00058494 -0.000529945 -0.000454879 -0.000111986 -0.000123186 -0.000180313 0.00315282 0.00275329 0.00173868 0.00151061 0.0006214 0.000381661 0.000886164 0.000578513 0.000306663 0.000332133 0.000756325 0.000307499 0.000229226 0.000292171 0.00236025 0.00236156 0.000590719 0.000202086 0.000908779 0.000886404 0.000749589 0.00205979 0.000891507 0.00380566 0.000212617 0.00144831 0.015251 0.00307217 0.0014858 0.000713158 0.0032114 0.00210075 0.000819602 0.00185605 0.00113528 0.00177133 0.00414735 0.00242758 0.00145083 0.00140735 0.00177564 0.00926785 0.00367508 0.00101494 0.00614402 -2.168e-06 0.00388284 0.000503267 -0.000406669 -1.35071e-05 -3.37661e-14 
-3.44675 2.88006e-06 -4.73719e-07 3.73323e-05 -1.41093e-05 4.86282e-07 -4.45004e-06 8.52697e-07 -3.40179e-10 -2.83277e-05 6.66385e-05 3.65008e-05 -2.71082e-05 3.0502e-05 3.54767e-05 3.61037e-05 0.000424693 0.00019727 0.000151625 0.000135541 4.46708e-05 2.33913e-05 6.41382e-05 3.85096e-05 2.34185e-05 2.43938e-05 5.85945e-05 1.72383e-05 1.68077e-05 2.09386e-05 0.000177174 0.000174971 4.37899e-05 1.408e-05 6.39805e-05 6.61619e-05 5.42578e-05 0.000143012 5.99741e-05 0.000212617 0.000113718 0.000117124 0.00118996 0.000239769 0.000111753 4.56543e-05 0.000235236 0.000151503 6.05056e-05 0.000147224 7.93213e-05 0.000126041 0.000305425 0.000189186 0.000105983 0.000101939 0.00014074 0.000697774 0.000269433 7.51329e-05 0.000463378 -9.70584e-08 0.000297048 3.312e-05 -1.91242e-05 4.16358e-07 -1.76936e-16 
-10.1496 1.39332e-05 6.71121e-05 3.06229e-06 -0.000153112 5.59487e-06 4.06598e-05 -3.00285e-06 -1.09137e-08 9.20218e-05 0.00051966 4.72211e-05 0.00013072 4.91699e-05 0.000307175 0.000292463 0.00340177 0.00183103 0.00114967 0.000886871 0.000386619 0.000221164 0.00051247 0.000353691 0.00017131 0.000213674 0.000395073 0.000148351 0.000110761 0.000159394 0.00124464 0.00121336 0.000282726 9.86613e-05 0.000444131 0.000423725 0.000364432 0.000954717 0.000416 0.00144831 0.000117124 0.00202909 0.00895516 0.00177284 0.000795607 0.000353803 0.00167329 0.00110094 0.000410887 0.000919562 0.000564464 0.000914473 0.00217381 0.00124302 0.00077777 0.000749931 0.000967765 0.00508934 0.00201413 0.000527937 0.00338854 -8.12597e-07 0.00210652 0.000301659 -8.93705e-05 -6.476e-06 -9.57755e-15 
-93.5783 8.57454e-05 0.000734039 -0.000778131 -0.000790706 4.28691e-05 0.000479261 -0.000310279 -7.41182e-08 -0.000471469 0.00567651 0.00310847 0.00249178 0.00210502 0.00381074 0.00394588 0.0413667 0.0195489 0.0132776 0.00979563 0.00426064 0.00232566 0.00525344 0.00356486 0.00181962 0.00196583 0.00438166 0.00174472 0.00119128 0.00169495 0.0133481 0.0130372 0.00320248 0.00109922 0.00481187 0.00466905 0.00391991 0.0101463 0.00439619 0.015251 0.00118996 0.00895516 0.111292 0.0195667 0.00882753 0.00386119 0.0177082 0.0116679 0.00436753 0.0101033 0.00595278 0.00963445 0.0232387 0.0135798 0.00827822 0.00805349 0.0105075 0.0550037 0.0217043 0.00589598 0.0361033 -1.49275e-05 0.0229946 0.00302581 -0.000732703 -1.44678e-05 -6.84565e-14 
-13.0604 1.35936e-05 1.50277e-06 0.000862296 -9.13352e-06 7.192e-06 -6.09571e-05 0.000244716 -3.0435e-08 9.95811e-05 0.00121215 0.000183253 0.00029221 0.000161612 0.000803511 0.000482863 0.0069618 0.00399366 0.00251501 0.00188537 0.000834209 0.000515318 0.00111471 0.000713663 0.000349884 0.000417911 0.000907199 0.000356149 0.000255366 0.000358343 0.00275333 0.00271649 0.000649525 0.000220974 0.000993558 0.000978449 0.000797637 0.00209709 0.000904287 0.00307217 0.000239769 0.00177284 0.0195667 0.00719894 0.00176062 0.000812559 0.00371907 0.00234454 0.000900302 0.00212312 0.0012442 0.00201868 0.0046796 0.00280543 0.00166393 0.00164274 0.0021297 0.0110486 0.00430901 0.00120305 0.00733092 -3.98066e-06 0.00469851 0.000664967 -0.000231761 -8.26015e-07 -2.76712e-14 
