process[Recruitment].b0 catchability[summerTANq].q catchability[autumnTANq].q selectivity[M_all].x0 selectivity[M_all].y0 selectivity[M_all].y1 selectivity[M_all].y2 selectivity[summerTANSel_m].a50 selectivity[summerTANSel_m].ato95 selectivity[summerTANSel_m].alpha selectivity[summerTANSel_f].a50 selectivity[summerTANSel_f].ato95 selectivity[autumnTANSel_m].a50 selectivity[autumnTANSel_m].ato95 selectivity[autumnTANSel_m].alpha selectivity[autumnTANSel_f].a50 selectivity[autumnTANSel_f].ato95 selectivity[trwlFSel_m].mu selectivity[trwlFSel_m].sigma_l selectivity[trwlFSel_m].sigma_r selectivity[trwlFSel_m].alpha selectivity[trwlFSel_f].mu selectivity[trwlFSel_f].sigma_l selectivity[trwlFSel_f].sigma_r selectivity[lineHomeFSel_m].a50 selectivity[lineHomeFSel_m].ato95 selectivity[lineHomeFSel_m].alpha selectivity[lineHomeFSel_f].a50 selectivity[lineHomeFSel_f].ato95 selectivity[lineSpawnFSel_m].a50 selectivity[lineSpawnFSel_m].ato95 selectivity[lineSpawnFSel_m].alpha selectivity[lineSpawnFSel_f].a50 selectivity[lineSpawnFSel_f].ato95 process[Recruitment].ycs_values{1972} process[Recruitment].ycs_values{1973} process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
310576 0.0910563 0.125941 12.9844 0.127969 0.447268 0.353733 4.87646 1.77029 0.601837 5.60807 2.21419 5.63972 2.29781 0.933193 6.05848 2.73846 8.40239 1.94735 200 1.02085 8.73949 2.08849 40.5939 8.60828 4.59155 0.269928 9.53352 3.69064 14.0467 10.026 1.17448 9.71477 2.89669 0.466425 0.450201 0.564533 0.56688 0.490805 0.56717 0.578543 0.710941 0.63619 0.80802 0.469285 0.707058 0.410425 0.514559 0.342114 0.347278 0.438256 0.475004 0.451331 0.494792 0.470698 0.804859 0.792082 0.831085 0.712484 0.554266 0.476827 0.461395 0.554416 0.542061 0.482626 0.549933 0.615782 0.774623 0.630523 0.773448 0.639283 0.699351 0.648709 0.506228 0.58738 0.589119 0.574485 
covariance_matrix:
199.439 -0.000122376 -8.07019e-06 0.126585 0.000969781 -0.0130353 0.000746059 0.00531195 0.0381741 0.00149211 -0.00441675 0.0145025 -0.00229901 0.0147692 -0.000444506 0.00174076 0.0216714 0.0118562 0.00916162 1.37243 0.00124856 0.0100155 0.00874531 1.12496 0.12927 0.196948 0.00392156 0.0170348 0.016049 0.0110359 -0.0146573 0.00035929 0.0122602 0.0103763 0.000404549 0.00022167 0.000298124 0.000398734 0.000299015 0.000680365 0.000723654 0.000294185 -0.00020713 -0.00129793 -0.000926693 -0.00119712 -0.000380519 -0.000267311 0.000318547 0.000319094 9.16306e-06 -0.000205828 -5.32367e-06 -1.52183e-05 -0.000291149 -0.000903399 -4.89228e-05 0.000327725 0.000257836 -0.000107432 0.000122042 4.85176e-05 0.000326223 0.000431082 0.000303511 0.000173458 -0.000214248 -0.000703924 0.000227811 0.000220946 -0.000611759 0.000986492 0.000905235 0.000985375 -0.000577245 -0.00254218 0.000152321 
-68.9939 -7.25404e-05 1.41282e-05 0.00392871 9.19487e-05 -0.0021083 -4.75304e-05 -0.0013681 0.00149211 0.00169568 -0.00590552 -0.00154273 -0.00284167 0.00113452 9.00553e-05 -0.00279602 0.00200728 -0.000982908 0.00057492 0.122157 0.000562658 -0.000994181 0.000760012 0.083824 0.014857 0.0270602 0.000555707 0.00119082 0.00325867 0.0106854 0.0134117 0.00152237 0.000443793 0.00176237 7.46724e-05 4.50694e-05 3.87494e-05 1.79457e-05 -3.08059e-06 -2.21144e-05 -5.05914e-05 -9.49654e-05 -8.68999e-05 -0.000118881 -3.15549e-05 -3.38371e-05 9.31746e-06 4.92925e-06 -2.48635e-05 -4.53856e-05 1.22889e-05 5.99147e-05 4.05477e-05 -2.33947e-05 2.24876e-05 -1.71405e-06 5.07393e-05 -5.70887e-05 -1.62059e-05 -2.02561e-05 1.60738e-05 -6.76546e-07 2.95587e-05 3.42566e-05 1.39382e-05 -6.05568e-06 8.56818e-06 2.84799e-06 -3.68635e-05 -4.69872e-05 -5.62057e-07 1.08812e-05 -9.75549e-05 -2.11297e-06 -6.09752e-05 0.000265149 1.57329e-05 
3236.59 -0.000567481 -0.0012319 -0.280239 -0.00337237 0.0689909 0.000274523 0.0998535 -0.00441675 -0.00590552 0.108859 -0.0131013 0.0719638 -0.0481513 -0.000638373 0.0631723 -0.0801648 0.00781146 -0.0271921 -4.79199 -0.00529094 0.0074469 -0.0306994 -3.59782 -0.508682 -0.884293 -0.0167837 -0.0541277 -0.101079 -0.245948 -0.280697 -0.0291177 -0.0311171 -0.0592477 -0.00103855 -0.000647851 -0.00065064 -0.000436879 1.70765e-05 -9.84867e-05 0.000387963 0.00195519 0.00237954 0.00450325 0.00167985 0.00168223 0.000490167 -0.000911089 -7.95443e-05 0.000884397 -4.69934e-05 -0.00154981 -0.00150354 0.000711826 -0.000288553 0.000959852 -0.00209486 0.000899088 0.000455795 0.000261309 -0.000393349 -0.000307001 -0.00124642 -0.00132584 -0.000753757 4.15831e-06 0.000466187 -0.000267774 0.000387579 0.00233428 -0.000557246 -0.00104488 0.000581931 -2.29796e-05 0.00387794 -0.00622412 -0.000253631 
-1398.44 0.000583229 0.000760804 0.352665 0.00301476 -0.0476565 0.00134102 -0.0513273 0.0145025 -0.00154273 -0.0131013 0.0768509 -0.024949 0.0459722 -0.000939506 -0.0132405 0.0702859 0.0235227 0.0277985 4.44066 0.00256009 0.0206323 0.0277791 3.63616 0.424577 0.677432 0.0130208 0.0537534 0.0639646 0.0930154 0.0463837 0.0079834 0.0371471 0.0406377 0.000715326 0.000418299 0.000600639 0.00078918 0.000497437 0.00133195 0.00131149 -4.48444e-05 -0.00121407 -0.00407731 -0.00220599 -0.00268254 -0.00113264 0.000479246 0.000649729 0.00019789 -0.00021938 0.000304109 0.00069784 -0.000371021 -0.000453404 -0.00199773 0.0011778 0.000167972 0.000156953 -0.000173564 0.000256413 0.000380255 0.00105902 0.0012364 0.000880121 0.000261697 -0.000874601 -0.000510633 0.000177642 -0.0012359 -0.000143273 0.00168791 0.00214615 0.000957038 -0.00277544 -0.0013694 0.000275288 
3622.76 -0.0011442 -0.00176808 -0.199488 -0.00229533 0.0540076 5.45115e-07 0.0802524 -0.00229901 -0.00284167 0.0719638 -0.024949 0.203875 0.0980181 0.0202707 0.0637649 -0.0542883 0.0102419 -0.0200968 -3.59973 -0.00284467 0.00800864 -0.0234016 -3.09568 -0.363154 -0.647277 -0.0119351 -0.0384394 -0.078029 -0.159937 -0.200862 -0.0178438 -0.0208917 -0.0431352 -0.000872475 -0.000561101 -0.000614955 -0.000505788 -0.000179637 -0.000343974 1.76761e-05 0.000941837 0.00133809 0.00233352 0.000715238 3.11726e-05 7.72523e-05 0.000439409 0.0011478 0.00137238 -5.76863e-06 0.000466327 0.00125428 0.0032552 0.0013068 0.002469 -0.00118165 0.00151962 0.000832689 0.000490403 -0.000100293 -0.000247942 -0.00102795 -0.00119793 -0.000857479 -0.000397439 -9.88273e-05 -0.00124047 -0.000979601 0.00018995 -0.00192695 -0.0027309 -0.00188348 -0.00153799 0.00176735 -0.00479625 -0.000205421 
-1447.33 0.000277022 0.000643544 0.389913 0.00368953 -0.0583113 0.000952913 -0.0668375 0.0147692 0.00113452 -0.0481513 0.0459722 0.0980181 0.276888 0.0143017 -0.0156081 0.0895746 0.0232451 0.0322022 5.20255 0.00445353 0.0185903 0.0322681 3.98678 0.520367 0.839936 0.0163136 0.0631502 0.0814118 0.161837 0.123095 0.0172714 0.0411732 0.0510412 0.000602931 0.000322153 0.000405206 0.000480507 0.000135905 0.000793502 0.000659293 -0.00119505 -0.00218822 -0.00583762 -0.00285841 -0.00372141 -0.00104452 0.00239235 0.00178579 0.000113924 -0.000892766 0.00228116 0.00327178 0.00116146 -0.000535731 -0.00179508 -0.000207438 0.000167351 -0.00023867 -0.000207188 0.000219091 0.00015728 0.000941056 0.0010511 0.000612167 -0.000121012 -0.00114745 -0.00125152 -0.000891176 -0.00259018 -0.000608198 0.000976528 0.00062194 0.00093425 -0.00245492 0.00281622 0.000249052 
-635.78 0.000224172 -0.000935784 -0.00734474 -0.000125515 0.000427323 -4.9578e-05 -0.000109676 -0.000444506 9.00553e-05 -0.000638373 -0.000939506 0.0202707 0.0143017 0.0208461 -0.0301898 -0.0233779 -0.000792443 -0.000434643 -0.128015 0.000763735 -0.00146531 -0.000550282 0.00525669 -0.00553011 -0.00765601 -9.86937e-05 -0.000749073 -8.5146e-05 0.000348258 0.00240275 0.000220065 -0.000636564 -0.000241094 -0.000197882 -0.00010959 -0.000107556 -9.24927e-05 -5.43133e-05 -6.15684e-05 -4.42712e-05 1.67993e-05 5.04694e-05 0.000172517 0.000118839 0.00012377 -3.15304e-06 -5.67814e-05 1.13667e-05 4.19206e-05 -1.64288e-05 -5.87417e-05 -8.92623e-05 -4.99852e-05 5.33222e-05 3.10354e-05 2.87429e-05 -1.00179e-05 -1.63413e-06 1.17384e-06 3.70061e-06 5.99102e-06 3.95791e-06 3.62553e-06 5.83908e-06 1.76738e-05 4.90904e-05 9.33118e-05 7.23921e-05 0.000102212 8.75777e-05 5.83115e-05 4.10399e-05 1.55955e-05 2.26154e-05 2.03311e-05 -5.53646e-05 
4876.08 -0.00163939 0.000979787 -0.105318 -0.00118691 0.0407891 0.000180348 0.0663786 0.00174076 -0.00279602 0.0631723 -0.0132405 0.0637649 -0.0156081 -0.0301898 0.257937 0.156655 0.0161973 -0.0125511 -2.10299 -0.0037587 0.0158194 -0.0151557 -2.20469 -0.238683 -0.448677 -0.00820578 -0.0231148 -0.0603861 -0.124027 -0.177372 -0.0143448 -0.0107905 -0.0317507 -0.000287943 -0.000235633 -0.000287037 -0.000222347 -7.25934e-05 -0.000137598 0.00015116 0.000491201 0.000693598 0.000712525 -0.000152207 -0.000582638 0.000240693 0.00107724 0.0011604 0.00120506 0.000397068 0.00101912 0.00217 0.00331345 0.000936271 0.00207788 -0.00108451 0.00149101 0.000803938 0.000441816 -6.08396e-05 -0.000228848 -0.00083176 -0.000977677 -0.000737303 -0.000465179 -0.00045732 -0.0017262 -0.00134353 -0.000593204 -0.00225679 -0.00266159 -0.00185396 -0.00138159 0.00119571 -0.00424415 -3.12356e-05 
-1553.69 0.000190445 0.00328392 0.587621 0.00585323 -0.0923849 0.00122234 -0.108575 0.0216714 0.00200728 -0.0801648 0.0702859 -0.0542883 0.0895746 -0.0233779 0.156655 0.441741 0.0306741 0.0491292 8.30798 0.00547968 0.0274492 0.0506925 6.24809 0.806757 1.31258 0.0252765 0.0971675 0.129211 0.259297 0.210166 0.0276569 0.0624899 0.0800377 0.00133024 0.00073996 0.000846606 0.00087013 0.000243026 0.0011247 0.000839286 -0.0021022 -0.00347337 -0.0088353 -0.00428509 -0.00470841 -0.000941758 0.0031762 0.00179433 -0.000138059 -0.000412042 0.00271496 0.00480974 0.000484342 -0.00120191 -0.00279309 -1.69401e-06 -0.00010437 -0.000477715 -0.000387387 0.00032009 0.000256388 0.00151006 0.00169643 0.00101181 -0.000127103 -0.00167085 -0.0016738 -0.00118821 -0.00382466 -0.000624042 0.00178418 0.00114911 0.00156507 -0.00380895 0.00482242 0.000468642 
1118 -0.000370999 -0.000280186 0.205793 0.00159197 -0.0141985 0.00122314 -0.00291865 0.0118562 -0.000982908 0.00781146 0.0235227 0.0102419 0.0232451 -0.000792443 0.0161973 0.0306741 0.172197 0.0887967 -8.40543 0.014773 0.0249804 0.0133991 1.99929 0.234217 0.329171 0.00718348 0.0282236 0.0157244 0.0203451 -0.0599029 0.00273679 0.0216074 0.0126484 0.00155926 0.000900611 0.00110447 0.00124185 0.00090347 0.00159718 0.00163623 0.00095168 -4.88408e-05 -0.00210458 -0.00185974 -0.00273518 -0.00109463 -0.000648626 -8.48652e-05 -0.000321498 -0.000237821 -4.95914e-05 0.000274512 -0.000534772 -0.000948391 -0.00222051 -0.000906917 -0.000564976 -0.000585236 -0.00054522 -0.000320997 -0.00046973 -0.000281641 0.000251977 7.13463e-05 0.00020312 -0.000540673 -0.000232297 0.000326601 0.000635904 0.00141667 0.00390777 0.0026842 0.000507517 -0.00188081 -0.00159018 0.000481129 
