process[Recruitment].b0 catchability[summerTANq].q catchability[autumnTANq].q selectivity[M_all].x0 selectivity[M_all].y0 selectivity[M_all].y1 selectivity[M_all].y2 selectivity[summerTANSel_m].a50 selectivity[summerTANSel_m].ato95 selectivity[summerTANSel_m].alpha selectivity[summerTANSel_f].a50 selectivity[summerTANSel_f].ato95 selectivity[autumnTANSel_m].a50 selectivity[autumnTANSel_m].ato95 selectivity[autumnTANSel_m].alpha selectivity[autumnTANSel_f].a50 selectivity[autumnTANSel_f].ato95 selectivity[trwlFSel_m].mu selectivity[trwlFSel_m].sigma_l selectivity[trwlFSel_m].sigma_r selectivity[trwlFSel_m].alpha selectivity[trwlFSel_f].mu selectivity[trwlFSel_f].sigma_l selectivity[trwlFSel_f].sigma_r selectivity[lineHomeFSel_m].a50 selectivity[lineHomeFSel_m].ato95 selectivity[lineHomeFSel_m].alpha selectivity[lineHomeFSel_f].a50 selectivity[lineHomeFSel_f].ato95 selectivity[lineSpawnFSel_m].a50 selectivity[lineSpawnFSel_m].ato95 selectivity[lineSpawnFSel_m].alpha selectivity[lineSpawnFSel_f].a50 selectivity[lineSpawnFSel_f].ato95 process[Recruitment].ycs_values{1972} process[Recruitment].ycs_values{1973} process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
310453 0.091008 0.125971 12.9848 0.127976 0.447125 0.353742 4.8763 1.77035 0.601862 5.60784 2.21421 5.63966 2.29795 0.933181 6.05841 2.73862 8.40245 1.94743 200 1.0209 8.73946 2.08855 40.6027 8.61108 4.59586 0.270052 9.53344 3.69069 14.0487 10.0276 1.17487 9.71472 2.89671 0.466417 0.450195 0.564519 0.566858 0.490789 0.567142 0.578519 0.710893 0.636154 0.807959 0.469258 0.707017 0.410406 0.514542 0.342109 0.347274 0.438258 0.475023 0.451357 0.494818 0.470725 0.804893 0.792118 0.83111 0.71251 0.554284 0.476844 0.461411 0.554441 0.542083 0.482643 0.54995 0.615797 0.774641 0.630534 0.773456 0.639287 0.699359 0.648716 0.506238 0.587383 0.589135 0.574501 
covariance_matrix:
669.657 -0.000244434 -0.00023033 0.0936763 0.000751062 -0.0101017 0.000578571 0.01169 0.0437719 0.0015319 -0.00174697 0.0126714 -0.00120068 0.011764 -5.99098e-05 0.00236255 0.0189631 0.0115887 0.00800479 -0.000274042 0.00118875 0.00680328 0.00615554 0.327926 0.0748877 0.112172 0.00226677 0.011065 0.0116651 -0.00253219 -0.0270998 -0.000706503 0.00929677 0.00700833 -0.00137421 0.00147348 0.00068255 0.000790223 4.44202e-05 0.000367171 -4.26628e-05 0.00201707 -0.00138831 -0.000559747 -0.000627784 -0.00143096 -0.000211845 -0.000231378 0.000539567 0.000622493 0.000130723 1.16e-06 -0.000145068 -5.39025e-05 -0.000175224 -0.000547514 -0.000144828 0.000212862 0.00055726 -2.39031e-05 0.000342823 0.000280207 0.000321665 0.000798786 0.000417411 0.000705822 0.000235795 0.000318623 0.000846218 0.00174428 0.000522132 0.00158047 0.00174116 0.00163081 -0.000327152 -0.000842337 -0.000694662 
-37.5604 -5.61057e-05 1.08126e-06 0.00156926 5.45684e-05 -0.00150387 -4.71106e-05 -0.000490544 0.0015319 0.00156325 -0.00449206 -0.00136003 -0.00260419 0.0003844 -1.39029e-05 -0.00215402 0.00161623 -0.00099223 0.000294595 7.64636e-06 0.000329429 -1.1047e-05 0.000921339 -0.109819 0.0119226 0.0221076 0.000531864 2.05721e-05 0.00182925 0.0079365 0.010392 0.00120032 -2.25897e-05 0.00146233 7.77513e-05 -7.65619e-05 -1.23256e-05 -9.64603e-05 -9.67943e-05 -0.000137773 -0.00018344 5.99581e-05 -0.000241024 -0.000250804 9.43919e-06 -0.000182519 3.98461e-05 -6.55968e-05 -6.33325e-05 -7.33209e-05 -3.13184e-05 -2.76469e-05 -4.20171e-05 -0.000123844 -2.27107e-05 -0.000144567 -4.87117e-05 -0.000188418 -0.000115241 -4.69402e-05 -3.21517e-05 -6.31579e-05 -4.54804e-05 -5.13621e-05 -4.19718e-05 -4.67782e-05 -5.303e-05 -2.05668e-05 -5.82975e-05 2.29755e-05 3.70771e-05 4.8183e-05 0.000101405 9.31217e-05 0.000360293 3.62665e-06 0.000382005 
1583.09 -0.000127348 -0.000465182 -0.179649 -0.00226663 0.0496848 0.000391223 0.0737782 -0.00174697 -0.00449206 0.0865399 -0.00136847 0.05352 -0.0311506 -0.0011311 0.0462364 -0.056763 0.00729953 -0.0185749 0.000510007 -0.00354923 0.00310575 -0.0243229 -1.12939 -0.340989 -0.615859 -0.0116373 -0.0335729 -0.0680661 -0.179124 -0.215329 -0.0219091 -0.0197948 -0.0433067 -0.00215576 -0.000960626 -0.00116403 0.000482274 7.32365e-05 -0.000674709 0.00244834 0.000506662 0.00293466 0.00254258 0.0013797 0.000892318 0.000317137 -0.000862516 -0.000177837 0.000793231 -1.53646e-05 -0.00104743 -0.00160743 0.00022657 -0.000354167 0.000205282 -0.00183661 0.000233612 -7.99433e-05 -0.000198969 -0.000578508 -0.000580966 -0.00099493 -0.00136049 -0.000589349 -0.000204094 -1.53518e-05 -0.000857729 8.46307e-05 0.00109073 -0.000392629 -0.00126273 0.000678498 -0.00129957 0.00138719 -0.00287706 -0.00207177 
-59.7993 6.69163e-05 1.33513e-05 0.252474 0.00208637 -0.0341246 0.00128287 -0.0341198 0.0126714 -0.00136003 -0.00136847 0.0688593 -0.0152538 0.0341174 6.93207e-05 -0.00805091 0.0489883 0.0174521 0.0195126 -0.000977482 0.00235653 0.0119433 0.0183363 1.8066 0.249205 0.403623 0.00752387 0.0304926 0.0378187 0.0165539 -0.0146867 -0.000868107 0.0241416 0.0233278 -0.000134292 0.000241691 0.00085856 0.00118779 0.00132794 0.00312229 0.000939087 0.00163136 -7.75652e-05 -0.000759757 -0.00142677 -0.000551684 -0.000592491 0.00110815 0.000801076 0.000752708 0.000354963 0.000309701 0.00115248 -0.000319831 0.000430173 -0.00104083 0.00153918 0.000947504 0.000875628 0.000183926 0.000763734 0.00057167 0.00124463 0.00134382 0.00116617 0.000516797 0.000183145 0.000150671 0.000641492 -0.000598367 0.000715493 0.0015926 0.00207027 0.00105186 -0.00354583 0.00100055 -0.00315736 
4391.2 -0.00135425 -0.00187389 -0.118254 -0.00121324 0.0376648 0.000622095 0.0575033 -0.00120068 -0.00260419 0.05352 -0.0152538 0.171547 0.0866304 0.0142772 0.0555816 -0.0285626 0.019505 -0.00775955 -0.00247092 -0.000148176 0.00420748 -0.0180654 -0.426365 -0.223851 -0.404448 -0.00923388 -0.0128785 -0.040407 -0.0867292 -0.118393 -0.0095357 -0.00510444 -0.015288 0.00315942 -0.00254493 0.00227247 0.00101299 0.000750906 -0.00132835 0.00415004 1.97181e-05 0.00306169 0.00100496 0.00144599 1.43649e-05 0.000164266 0.00109628 0.00136456 0.00152202 0.00085086 0.00101081 0.00172256 0.00324939 0.00161725 0.00364534 0.000431733 0.00214412 0.0019314 0.000767932 0.00109619 -0.000190445 0.000425966 -7.08468e-05 0.000278252 0.000297029 0.000315057 -3.01922e-05 3.56965e-06 0.00106105 -7.49556e-05 -0.001333 0.0018476 -0.0014384 0.00335327 0.00167998 -0.000317839 
2976.21 -0.00115846 -0.00125771 0.27432 0.00292228 -0.0419219 0.00177751 -0.0457566 0.011764 0.0003844 -0.0311506 0.0341174 0.0866304 0.238861 0.0128181 -0.000738987 0.0799444 0.0324922 0.0301414 -0.00407436 0.00542715 0.00942386 0.020679 3.14527 0.352742 0.597317 0.00925326 0.051011 0.0640591 0.173871 0.15202 0.0212785 0.0358215 0.0480975 0.0068389 -0.00229594 0.00708011 0.00107348 0.0021329 0.0024817 0.00413121 0.00206061 0.000555454 -0.00224219 -7.87483e-05 -0.00049934 0.000257122 0.00365451 0.00244935 0.00113375 0.00101016 0.00308424 0.00519692 0.00276839 0.00119949 0.00286196 0.00284642 0.00402867 0.00346885 0.00213947 0.00280367 0.00175697 0.0034497 0.00334148 0.00276066 0.00252563 0.00157804 0.0031264 0.00202407 0.0020742 0.00296811 0.00417657 0.00508574 0.0024795 0.00162337 0.00917997 -0.000175024 
-641.978 0.00021988 -0.000819573 -0.0032897 -3.39798e-05 -0.000445071 -0.000268945 -0.00134279 -5.99098e-05 -1.39029e-05 -0.0011311 6.93207e-05 0.0142772 0.0128181 0.0167747 -0.0282573 -0.0228453 -0.00184913 -0.000790639 -0.000589797 0.000539637 0.00138675 0.00130462 -0.0340397 -0.00424032 -0.00385529 -0.00036283 0.00275877 0.00595239 -0.0105704 0.00102978 -0.00067797 0.000608227 0.0032359 0.000411867 -3.34841e-05 -0.000662245 0.000333215 -0.000147065 -0.000421646 0.000247869 -0.000632945 4.50341e-05 2.67098e-05 0.000138471 0.000126885 -0.000101885 2.23039e-05 -6.76136e-05 -3.79711e-07 2.03486e-05 -0.000489235 0.000352877 -0.000473203 -0.000109625 -0.000343311 -0.000398595 -0.000389468 -0.000230324 -0.000455974 -5.26311e-05 -0.000377562 -0.000356762 -0.000396129 -0.000384152 -0.000624214 -0.000295055 -0.000790507 -0.00063191 -0.000712173 -0.00033346 -0.000579763 -0.000598482 -0.00072191 -0.000782562 -0.00120971 0.00019344 
4608.04 -0.00156596 0.00102282 -0.0616605 -0.000367266 0.0284278 5.56729e-05 0.0484999 0.00236255 -0.00215402 0.0462364 -0.00805091 0.0555816 -0.000738987 -0.0282573 0.233651 0.150139 0.029035 0.000762029 0.00102392 0.000528737 0.00381609 -0.0145867 0.22627 -0.10352 -0.218325 -0.0044914 -0.0109932 -0.0419614 0.00425375 -0.0767639 0.000299824 0.00678592 0.00134458 0.00104288 0.00140945 0.00183422 0.00211527 -0.000992176 0.000597499 0.0018714 0.00259949 0.000260486 3.84131e-05 0.000138135 -0.000563082 0.000568927 0.00112844 0.00138395 0.00137846 0.000745546 0.0028066 0.000854668 0.00442282 0.00116749 0.00324078 0.000573255 0.00177849 0.00122352 0.00129528 0.000417061 0.000112581 0.000761309 -1.20076e-05 0.000712697 0.000984809 -0.000592261 0.000434608 0.000654154 0.000706006 -7.56379e-05 -0.00182964 0.00387774 -0.00138226 0.00256833 6.51511e-05 0.000359702 
945.028 -0.000718688 0.0019245 0.394168 0.00455602 -0.0663959 0.000562343 -0.0756534 0.0189631 0.00161623 -0.056763 0.0489883 -0.0285626 0.0799444 -0.0228453 0.150139 0.386662 0.0382155 0.0425468 1.29621e-05 0.00865509 0.0115421 0.0329373 4.00977 0.595284 0.991209 0.0184815 0.0573663 0.0764472 0.226965 0.160897 0.0253963 0.0563922 0.0840626 0.00617815 0.00317902 0.00592206 0.00428345 -0.000352316 0.00497965 0.00142681 0.00530724 -0.00286078 -0.00291848 -0.00124408 -0.000490001 0.000790067 0.00443595 0.00249923 0.0011619 0.000938771 0.00466373 0.00478449 0.00339139 -0.000346174 0.00184725 0.00187542 0.00260959 0.00213401 0.00166978 0.0019618 0.00133604 0.00309323 0.00279746 0.00240257 0.00194672 -0.000575159 0.00165686 0.00101381 -0.000374335 0.00237003 0.00226164 0.00593838 0.00168267 -0.00238053 0.00388937 -0.00024976 
554.679 -0.000144079 3.82954e-05 0.165827 0.000984443 -0.0106395 0.00110493 -0.000536964 0.0115887 -0.00099223 0.00729953 0.0174521 0.019505 0.0324922 -0.00184913 0.029035 0.0382155 0.152366 0.0773024 0.000246574 0.0126567 0.030252 0.01645 1.21316 0.149621 0.1991 0.00517335 0.0166538 0.0108835 -0.0167453 -0.0673839 0.000273176 0.0236334 0.0251238 0.00218913 0.0049074 0.00235406 0.00148442 0.00279669 0.00106299 0.00233143 0.00295632 0.00176505 0.00132433 0.0001128 0.000874122 4.09094e-05 0.00143698 0.000484668 0.000943515 0.00127088 0.00163728 0.00232365 0.00176935 -0.000396805 0.00201608 0.000440919 0.00234601 0.00205957 0.00176849 0.00180254 0.000514704 0.00172809 0.00187985 0.0021224 0.00165686 0.00142522 0.00239806 0.00216078 0.00267452 0.00471454 0.00585536 0.00629879 0.0032325 -0.000150027 8.22741e-05 0.0030354 
-449.68 9.55181e-05 0.000301126 0.170153 0.00140647 -0.0245113 0.000578492 -0.0264578 0.00800479 0.000294595 -0.0185749 0.0195126 -0.00775955 0.0301414 -0.000790639 0.000762029 0.0425468 0.0773024 0.0534719 -0.000134822 0.00648942 0.0157487 0.0180716 1.29434 0.200392 0.323295 0.00659274 0.0230642 0.0314069 0.0489677 0.0335677 0.00619915 0.0216461 0.0297185 0.00144806 0.00299146 0.00164554 0.000693088 0.00150584 0.00103873 0.0006691 0.00166642 0.00025731 -0.000240924 -0.000374846 0.000170349 -1.63228e-05 0.00123645 0.000547999 0.00051082 0.000860737 0.0014445 0.00176163 0.000848699 6.16923e-05 0.00110535 0.00125347 0.00140844 0.00133637 0.00121381 0.00125324 0.000690541 0.00155988 0.00177025 0.00158354 0.00121468 0.000785542 0.00171711 0.0013225 0.00101605 0.00243725 0.00308552 0.00275122 0.00164383 -0.00139307 0.00168953 0.00191192 
