process[Recruitment].b0 catchability[CPUEq].q catchability[subaTANqA].q selectivity[subaFsel].a50 selectivity[subaFsel].ato95 selectivity[subaTANselA].a50 selectivity[subaTANselA].ato95 observation[CPUE].process_error process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} process[Recruitment].ycs_values{2015} process[Recruitment].ycs_values{2016} 
53971.6 2.5348e-05 0.0377049 6.99583 2.70805 3.06313 0.187373 0.186487 0.2206 0.255345 0.333122 0.531308 0.988168 0.453788 2.39155 0.26921 0.257488 0.396052 0.280984 0.188703 0.170511 0.221805 0.212914 0.265145 0.377217 0.429685 0.423358 0.338949 0.346261 0.400865 0.350615 0.340434 0.37119 0.300489 0.200993 0.210689 0.185474 0.235239 0.300363 0.331549 0.331285 0.276114 0.245929 0.237922 0.204787 0.190393 0.224515 0.17625 0.281854 0.304251 0.30437 
covariance_matrix:
-61.6679 2.81043e-08 3.71958e-05 0.000192877 4.95139e-05 5.51254 16.3604 -0.000127945 0.000823866 0.00108647 0.00154184 0.0020876 0.0118569 -0.00105475 0.0229269 0.00077421 0.00137256 0.00336492 0.00200308 0.00130089 0.00118724 0.00167097 0.00155173 0.00199754 0.00304503 0.00201624 0.00750676 -0.00897361 0.0216233 -0.00648086 0.00479505 0.00236836 0.0028611 0.00229863 0.00148365 0.00158144 0.00136037 0.00173826 0.00220814 0.0024145 0.00237396 0.0019456 0.00172203 0.00162594 0.00128524 0.00113722 0.00110122 0.00052697 1.26242e-06 1.68688e-07 9.98598e-09 
-60.3903 2.43466e-08 3.2935e-05 -0.000439831 -0.000324149 4.41629 13.1069 -9.70811e-05 0.000990345 0.00130446 0.00184941 0.00250341 0.0141835 -0.0012587 0.027412 0.000923551 0.001639 0.0040099 0.00237744 0.00154149 0.00140563 0.00198779 0.0018411 0.0023482 0.0034454 0.00409001 0.00309095 0.00603433 -0.00648086 0.0190004 -0.00301191 0.00409223 0.00330544 0.00272446 0.00176571 0.00188422 0.00162013 0.0020698 0.00262582 0.0028712 0.00282984 0.00230793 0.0020407 0.00193164 0.00152672 0.00133808 0.00131595 0.000626428 3.95906e-06 2.43871e-07 1.56037e-08 
-43.4002 1.50726e-08 2.07432e-05 -0.000649897 -0.000284727 5.70503 16.9317 -6.97373e-05 0.000854677 0.00112493 0.00159396 0.00215757 0.0122038 -0.00108205 0.0235836 0.000794157 0.0014093 0.00344701 0.00203952 0.00132195 0.00120721 0.00169656 0.00158012 0.00201284 0.00296733 0.00330903 0.00353832 0.00196972 0.00479505 -0.00301191 0.0120701 -0.000346915 0.00324054 0.00231382 0.00151293 0.00161883 0.00139713 0.00178167 0.00225906 0.00246524 0.0024232 0.00197927 0.00175168 0.00164896 0.00128988 0.00114344 0.00110282 0.000531605 -5.19332e-07 1.75198e-07 1.14789e-08 
-31.8022 8.21441e-09 1.09356e-05 -0.000632346 -0.000153561 7.22669 21.4478 -5.91067e-05 0.000837661 0.00110208 0.00156114 0.00211327 0.0119412 -0.00105811 0.0230781 0.000777212 0.00138009 0.00337549 0.00199652 0.00129406 0.00118311 0.00165584 0.00154922 0.00196644 0.00289671 0.00324406 0.00337772 0.00257765 0.00236836 0.00409223 -0.000346915 0.00827561 0.000911984 0.00249712 0.00146395 0.00157959 0.00136802 0.00174625 0.00221713 0.00242024 0.00237381 0.00194547 0.00172419 0.00161679 0.00125726 0.00112479 0.00106601 0.000516634 -3.35156e-06 1.31117e-07 8.54473e-09 
-33.0219 8.89905e-09 1.27225e-05 -0.00060265 4.88908e-05 -3.90065 -11.5766 -2.99522e-05 0.000918091 0.00120765 0.00171038 0.00231509 0.0130742 -0.00115663 0.0252459 0.000849522 0.00150934 0.00369172 0.00217866 0.00140984 0.00127813 0.00183444 0.00166025 0.00214055 0.00315221 0.00364414 0.00355761 0.00275736 0.0028611 0.00330544 0.00324054 0.000911984 0.00800253 0.000971479 0.00178923 0.0017284 0.00149561 0.00193149 0.00245325 0.00268123 0.00265788 0.0021406 0.00188628 0.00181783 0.00145279 0.00121168 0.00125863 0.000554428 -2.05879e-06 7.49929e-08 4.79955e-09 
-20.1256 2.91771e-09 4.48986e-06 -0.000541373 -4.87756e-05 2.80867 8.33574 -2.75893e-05 0.000742844 0.000976908 0.00138335 0.00187246 0.0105691 -0.000934744 0.0204115 0.000686773 0.00122044 0.00298521 0.00176196 0.00114092 0.00103997 0.00146772 0.00135587 0.0017288 0.00253858 0.00285423 0.00290892 0.00220423 0.00229863 0.00272446 0.00231382 0.00249712 0.000971479 0.00587645 0.000129968 0.00153993 0.00121572 0.00156107 0.00199008 0.0021753 0.00213994 0.00173927 0.00153869 0.00145845 0.00114392 0.000996122 0.000975613 0.000451911 -2.68142e-06 4.93874e-08 3.44841e-09 
-9.5345 -5.49086e-10 3.9299e-07 -0.000425851 9.87133e-06 -1.35239 -4.01369 -3.20878e-05 0.000482362 0.000634472 0.000898612 0.00121658 0.00686805 -0.000607554 0.0132673 0.000446511 0.0007935 0.00194092 0.0011455 0.00074138 0.000672908 0.000963538 0.000875767 0.00112705 0.00165802 0.00189857 0.00185475 0.00143563 0.00148365 0.00176571 0.00151293 0.00146395 0.00178923 0.000129968 0.00372206 -0.000112316 0.000957264 0.0010205 0.00130515 0.00143044 0.00141362 0.00113566 0.00100188 0.000961562 0.000761465 0.000640211 0.000655744 0.000288667 -2.14194e-06 -3.06815e-08 -1.5981e-09 
-3.78668 -4.77338e-09 -5.33741e-06 -0.000491079 -5.92528e-05 1.61589 4.79573 -4.58523e-05 0.000515499 0.0006781 0.000960466 0.00130048 0.00734177 -0.000649406 0.014186 0.000477461 0.000848692 0.00207631 0.00122588 0.000794034 0.000723636 0.00102342 0.000944648 0.001206 0.00177189 0.00199052 0.00200648 0.00152089 0.00158144 0.00188422 0.00161883 0.00157959 0.0017284 0.00153993 -0.000112316 0.00375642 -0.00018215 0.00128712 0.00139301 0.00153954 0.00151586 0.00122748 0.00108746 0.00103088 0.000804036 0.000698389 0.000684639 0.000312353 -1.97036e-06 -5.85498e-08 -3.0785e-09 
2.13586 -7.10033e-09 -9.11733e-06 -0.000324511 0.000122316 2.14391 6.36282 -3.31734e-05 0.00044415 0.000584259 0.000827591 0.00112073 0.00632544 -0.000559166 0.0122217 0.000411438 0.000731848 0.00179198 0.0010572 0.000684756 0.000624233 0.000878737 0.000814784 0.00103755 0.00152321 0.00170103 0.00173664 0.00130782 0.00136037 0.00162013 0.00139713 0.00136802 0.00149561 0.00121572 0.000957264 -0.00018215 0.00326601 -8.74732e-05 0.00144884 0.00131808 0.00132292 0.00107515 0.000955926 0.000903565 0.000699706 0.000610325 0.000587416 0.000265189 -4.40738e-06 -1.06048e-07 -6.37836e-09 
6.78372 -1.0117e-08 -1.41216e-05 -0.00012112 0.00027917 -0.941724 -2.7949 -6.98328e-06 0.000569912 0.000749687 0.00106191 0.00143791 0.00811495 -0.000715839 0.0156614 0.0005268 0.000938054 0.00229858 0.00135428 0.000876262 0.000795408 0.00113194 0.00103126 0.00132364 0.00194187 0.00220442 0.00218384 0.00168488 0.00173826 0.0020698 0.00178167 0.00174625 0.00193149 0.00156107 0.0010205 0.00128712 -8.74732e-05 0.00408036 0.000412304 0.0019785 0.00171964 0.0014117 0.00125503 0.00120632 0.000951114 0.000801431 0.000805949 0.000344285 -2.03265e-06 -1.54362e-07 -9.57134e-09 
16.3523 -1.59086e-08 -2.33785e-05 0.000123365 0.000680992 -0.739218 -2.19389 5.41351e-05 0.000730439 0.000960568 0.00136032 0.00184185 0.010386 -0.000913915 0.020022 0.000672891 0.0011997 0.0029412 0.00172756 0.00111654 0.00101295 0.00143447 0.00130827 0.00167525 0.00245108 0.00276619 0.00276842 0.00213685 0.00220814 0.00262582 0.00225906 0.00221713 0.00245325 0.00199008 0.00130515 0.00139301 0.00144884 0.000412304 0.00535195 0.0011774 0.00244462 0.00183632 0.00165478 0.00159259 0.00125353 0.001054 0.00104611 0.000435536 -5.74579e-06 -2.74585e-07 -1.75343e-08 
24.607 -1.87583e-08 -2.94981e-05 0.000617176 0.0009806 -1.60591 -4.7661 0.000135708 0.000802985 0.00105572 0.00149481 0.00202363 0.0114052 -0.00100078 0.0219539 0.000736979 0.00131575 0.00322814 0.00189177 0.0012215 0.00110689 0.00156471 0.00142135 0.00181987 0.0026556 0.00299103 0.00300515 0.00233372 0.0024145 0.0028712 0.00246524 0.00242024 0.00268123 0.0021753 0.00143044 0.00153954 0.00131808 0.0019785 0.0011774 0.00593246 0.00153986 0.00226483 0.00186367 0.00182094 0.00144252 0.00120681 0.00119972 0.000485392 -3.35339e-06 -3.47884e-07 -2.25547e-08 
30.9914 -1.99649e-08 -3.21336e-05 0.000857712 0.000770902 -8.76985 -26.0277 0.000216175 0.00079767 0.00104864 0.00148458 0.00200921 0.0113228 -0.000989939 0.0217511 0.00072858 0.00130231 0.00319358 0.00186557 0.00120205 0.00108381 0.0015559 0.00137724 0.00178415 0.00259871 0.002988 0.00286947 0.00231135 0.00237396 0.00282984 0.0024232 0.00237381 0.00265788 0.00213994 0.00141362 0.00151586 0.00132292 0.00171964 0.00244462 0.00153986 0.00629756 0.00102923 0.00209391 0.0018969 0.00154204 0.00124783 0.00131085 0.000501639 1.07977e-05 -3.471e-07 -2.20013e-08 
31.7684 -1.6353e-08 -2.99802e-05 0.00139127 0.00106943 1.15534 3.42889 0.000250696 0.000653038 0.000858475 0.00121539 0.00164493 0.0092672 -0.000808235 0.0177775 0.000595235 0.0010658 0.00261903 0.00152794 0.000985211 0.000894204 0.00124275 0.00113588 0.00144146 0.00208635 0.00229154 0.00240917 0.00185741 0.0019456 0.00230793 0.00197927 0.00194547 0.0021406 0.00173927 0.00113566 0.00122748 0.00107515 0.0014117 0.00183632 0.00226483 0.00102923 0.00563625 0.000703196 0.00175583 0.00129651 0.00110873 0.00107252 0.000420176 6.85743e-06 -4.22105e-07 -2.74596e-08 
33.4655 -1.70084e-08 -3.18458e-05 0.00127016 0.000816544 3.5546 10.5496 0.000204355 0.000573367 0.000753987 0.00106779 0.00144559 0.00814829 -0.000710733 0.0156319 0.000523468 0.000937419 0.00230459 0.00134658 0.000869251 0.000791645 0.00109023 0.00100799 0.00127179 0.00183889 0.00198653 0.00215034 0.00163212 0.00172203 0.0020407 0.00175168 0.00172419 0.00188628 0.00153869 0.00100188 0.00108746 0.000955926 0.00125503 0.00165478 0.00186367 0.00209391 0.000703196 0.00473024 0.000685199 0.00126895 0.00101313 0.000959344 0.0003837 1.13791e-05 -4.19505e-07 -2.71306e-08 
32.9304 -1.36117e-08 -2.86923e-05 0.00164501 0.000944135 -8.27687 -24.5646 0.000205208 0.000539052 0.000709594 0.00100581 0.00136215 0.00769261 -0.000670333 0.0147383 0.000493521 0.000884496 0.0021779 0.00127412 0.000821317 0.000737795 0.00106204 0.000926165 0.00120514 0.00174706 0.00202144 0.00193358 0.0015842 0.00162594 0.00193164 0.00164896 0.00161679 0.00181783 0.00145845 0.000961562 0.00103088 0.000903565 0.00120632 0.00159259 0.00182094 0.0018969 0.00175583 0.000685199 0.00497368 0.000319917 0.0011149 0.00105047 0.000368672 2.07261e-05 -5.03644e-07 -3.3126e-08 
29.2463 -5.39062e-09 -1.89868e-05 0.00186862 0.00038677 -16.6643 -49.4571 0.000204068 0.000416531 0.000550581 0.000782999 0.00106117 0.00604268 -0.000525588 0.0115432 0.000386091 0.000692578 0.00170739 0.00100158 0.000644942 0.000572194 0.000862794 0.00070238 0.000946722 0.00137161 0.00169049 0.00142585 0.00127759 0.00128524 0.00152672 0.00128988 0.00125726 0.00145279 0.00114392 0.000761465 0.000804036 0.000699706 0.000951114 0.00125353 0.00144252 0.00154204 0.00129651 0.00126895 0.000319917 0.00657213 -0.000320876 0.00120407 0.00031654 3.89687e-05 -4.11413e-07 -2.72051e-08 
40.2542 -1.19176e-08 -2.75174e-05 0.000935347 -0.000794486 5.11536 15.1817 0.000136111 0.000353492 0.000469326 0.000669766 0.000908752 0.00521999 -0.000456025 0.00999415 0.000334387 0.000598357 0.00146897 0.000864597 0.000560251 0.000517355 0.000700782 0.000656414 0.000821305 0.0011789 0.00121017 0.0014053 0.00104089 0.00113722 0.00133808 0.00114344 0.00112479 0.00121168 0.000996122 0.000640211 0.000698389 0.000610325 0.000801431 0.001054 0.00120681 0.00124783 0.00110873 0.00101313 0.0011149 -0.000320876 0.00818891 -0.000521021 0.000266291 3.3524e-05 -7.09588e-08 -3.75871e-09 
60.2584 -5.87114e-09 -2.02299e-05 0.000834283 -0.0017155 -22.1552 -65.7535 0.000137631 0.000310185 0.000421709 0.000613118 0.000837029 0.00500767 -0.000441547 0.00957638 0.000321694 0.000573754 0.00140453 0.000830195 0.000535224 0.000475097 0.000754978 0.000576928 0.00080972 0.00117677 0.00151236 0.00111473 0.00109624 0.00110122 0.00131595 0.00110282 0.00106601 0.00125863 0.000975613 0.000655744 0.000684639 0.000587416 0.000805949 0.00104611 0.00119972 0.00131085 0.00107252 0.000959344 0.00105047 0.00120407 -0.000521021 0.0150764 3.7154e-05 3.57853e-05 9.06606e-08 8.01108e-09 
62.8681 -6.84599e-09 -1.455e-05 -0.00071513 -0.00257763 0.988407 2.93345 2.57469e-05 0.000105803 0.00015572 0.00023966 0.000333481 0.00222399 -0.000203133 0.00428834 0.000145967 0.000256573 0.000616759 0.000368371 0.000240127 0.00022882 0.00032079 0.000292846 0.000376023 0.000541695 0.000544567 0.000596241 0.000459205 0.00052697 0.000626428 0.000531605 0.000516634 0.000554428 0.000451911 0.000288667 0.000312353 0.000265189 0.000344285 0.000435536 0.000485392 0.000501639 0.000420176 0.0003837 0.000368672 0.00031654 0.000266291 3.7154e-05 0.0158462 -5.01164e-06 3.7273e-07 2.8276e-08 
4.95808 -4.51944e-09 -6.45932e-06 -0.000487635 -0.00148841 -1.33622 -3.96571 8.00019e-06 -1.42917e-05 -1.40748e-05 -1.52263e-05 -2.17762e-05 -1.15295e-05 -1.02431e-06 1.16937e-05 7.17782e-08 -1.57633e-06 -1.27554e-05 -7.86102e-06 -5.67393e-06 -2.07045e-06 3.61722e-06 -6.86552e-06 -3.14155e-06 -8.98861e-06 -2.56452e-05 -4.64913e-05 -1.66779e-05 1.26242e-06 3.95906e-06 -5.19332e-07 -3.35156e-06 -2.05879e-06 -2.68142e-06 -2.14194e-06 -1.97036e-06 -4.40738e-06 -2.03265e-06 -5.74579e-06 -3.35339e-06 1.07977e-05 6.85743e-06 1.13791e-05 2.07261e-05 3.89687e-05 3.3524e-05 3.57853e-05 -5.01164e-06 0.058443 2.25185e-07 1.90185e-08 
-0.0190164 -1.91618e-11 2.79495e-08 -6.55794e-06 -1.59788e-05 0.00563721 0.0167304 8.75756e-07 1.20259e-07 1.70587e-07 2.49747e-07 3.11979e-07 2.15793e-06 -1.67432e-07 4.01614e-06 1.10358e-07 1.89829e-07 3.2526e-07 1.05051e-07 4.22958e-08 8.69532e-08 7.18687e-08 4.55855e-08 2.9276e-08 -4.50162e-08 -4.8441e-07 -2.51231e-07 -1.32738e-07 1.68688e-07 2.43871e-07 1.75198e-07 1.31117e-07 7.49929e-08 4.93874e-08 -3.06815e-08 -5.85498e-08 -1.06048e-07 -1.54362e-07 -2.74585e-07 -3.47884e-07 -3.471e-07 -4.22105e-07 -4.19505e-07 -5.03644e-07 -4.11413e-07 -7.09588e-08 9.06606e-08 3.7273e-07 2.25185e-07 0.0733762 -1.29254e-10 
-0.000301662 -2.04913e-12 1.00613e-09 -5.32547e-07 -1.17494e-06 0.000380505 0.00112929 5.18689e-08 8.21113e-09 1.14436e-08 1.65605e-08 2.07055e-08 1.39535e-07 -1.0641e-08 2.57718e-07 6.8702e-09 1.17067e-08 1.84539e-08 5.12906e-09 1.62745e-09 5.07282e-09 4.23436e-09 2.6662e-09 1.82226e-09 -2.79217e-09 -3.32277e-08 -1.95469e-08 -1.08832e-08 9.98598e-09 1.56037e-08 1.14789e-08 8.54473e-09 4.79955e-09 3.44841e-09 -1.5981e-09 -3.0785e-09 -6.37836e-09 -9.57134e-09 -1.75343e-08 -2.25547e-08 -2.20013e-08 -2.74596e-08 -2.71306e-08 -3.3126e-08 -2.72051e-08 -3.75871e-09 8.01108e-09 2.8276e-08 1.90185e-08 -1.29254e-10 0.0734618 
*end
