process[Recruitment].b0 selectivity[MaturationSel_male].v{1} selectivity[MaturationSel_male].v{2} selectivity[MaturationSel_male].v{3} selectivity[MaturationSel_male].v{4} selectivity[MaturationSel_female].v{1} selectivity[MaturationSel_female].v{2} selectivity[MaturationSel_female].v{3} selectivity[MaturationSel_female].v{4} process[Recruitment].recruitment_multipliers{1960} process[Recruitment].recruitment_multipliers{1961} process[Recruitment].recruitment_multipliers{1962} process[Recruitment].recruitment_multipliers{1963} process[Recruitment].recruitment_multipliers{1964} process[Recruitment].recruitment_multipliers{1965} process[Recruitment].recruitment_multipliers{1966} process[Recruitment].recruitment_multipliers{1967} process[Recruitment].recruitment_multipliers{1968} process[Recruitment].recruitment_multipliers{1969} process[Recruitment].recruitment_multipliers{1970} process[Recruitment].recruitment_multipliers{1971} process[Recruitment].recruitment_multipliers{1972} process[Recruitment].recruitment_multipliers{1973} process[Recruitment].recruitment_multipliers{1974} process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} parameter_transformation[M_nonspawn_avg_diff].average_parameter parameter_transformation[M_nonspawn_avg_diff].difference_parameter observation[TangaroaAcousticMature].process_error 
299610 0.0853669 0.735258 0.514323 0.293981 0.0190345 0.515637 0.94578 0.999 0.251687 0.256263 0.261698 0.268296 0.276323 0.286361 0.300089 0.707008 0.464017 0.32237 0.231725 0.12143 0.0708351 0.136124 0.0915088 0.0498304 0.0521509 0.107502 0.0430751 0.0337305 0.042266 0.312768 0.304796 0.0779883 0.0275099 0.112475 0.107569 0.0925564 0.23474 0.105181 0.358491 0.0300068 0.211599 2.26862 0.460416 0.218181 0.106325 0.462205 0.299581 0.120961 0.264764 0.160483 0.246235 0.574981 0.338164 0.205854 0.201745 0.256777 1.31409 0.523281 0.152418 0.876062 0.00771912 0.5907 0.094947 0.161979 -0.00906313 0.0001 
covariance_matrix:
2.85463e-06 4.3292e-12 1.39073e-12 5.26835e-11 1.28103e-12 -1.27401e-12 -2.00579e-12 -9.47398e-12 1.23133e-16 -9.56523e-11 1.65794e-11 1.47006e-10 -7.17781e-11 2.25257e-11 -2.26606e-11 -1.00498e-10 -5.7191e-11 -4.32332e-11 -1.0717e-11 6.99365e-12 2.04609e-11 4.704e-13 -3.83159e-13 -3.30786e-12 2.17336e-12 -3.30498e-12 3.51274e-13 1.63444e-12 1.46923e-12 -4.247e-13 7.3105e-12 1.12847e-11 3.97377e-12 6.48106e-12 1.4905e-11 -4.0845e-13 -1.11921e-12 5.18505e-12 5.89005e-12 1.07494e-11 2.9181e-14 1.04464e-11 7.99359e-11 2.05612e-11 8.76557e-12 5.19301e-12 9.73723e-12 3.04753e-12 1.00029e-13 5.92201e-12 -1.58208e-12 -3.22758e-12 2.9704e-12 8.90441e-12 1.88796e-12 4.54103e-12 3.71361e-12 6.02793e-11 1.79966e-11 7.1024e-12 3.92244e-11 2.06846e-13 2.22348e-11 -1.76061e-13 -7.52836e-12 1.57783e-12 4.63672e-21 
684.703 -3.87292e-05 -0.000281572 -0.000794021 0.000903471 2.54788e-05 -0.000115617 -4.16227e-05 -9.56523e-11 0.0635249 0.000665839 0.00200625 -0.00506964 -0.00293476 0.00135603 0.00420633 -0.00964058 -0.00340379 -0.000417059 -2.78844e-05 -0.000563541 8.47038e-05 0.000251027 6.40489e-05 6.06127e-05 -3.09454e-06 -3.97055e-05 -2.66242e-05 2.40368e-05 -4.46925e-05 -3.66266e-05 -7.69026e-05 -2.38616e-05 -8.6208e-05 -0.000195409 -6.82345e-05 -6.15498e-06 -0.000166519 -6.10587e-05 -3.19221e-05 2.10306e-05 0.000272258 0.0020629 0.000479485 0.000258774 9.68662e-05 2.08944e-05 4.51472e-05 0.000137694 1.57709e-05 -7.19238e-05 -0.000308606 -2.44446e-05 -0.00010767 1.51212e-05 6.83526e-05 -4.06417e-05 0.00017445 -0.00020935 4.91983e-05 0.000385447 3.90392e-06 -7.46379e-05 -9.05037e-05 0.0003466 9.7093e-05 -1.45834e-13 
600.96 6.1742e-05 -0.00029311 0.000806521 -0.000506161 -2.74035e-05 -2.4727e-05 -3.91534e-05 1.65794e-11 0.000665839 0.0703137 -0.00425486 -0.00231289 -0.00550324 0.000605411 -0.00545683 -0.00243274 -0.00025243 0.000169051 -0.00032556 0.000318995 3.01593e-05 0.000116737 3.30295e-05 8.94105e-05 -2.81468e-05 -3.82387e-05 -3.4666e-05 5.73511e-06 -1.42993e-05 7.79717e-05 0.000112394 -5.05997e-05 -3.2823e-05 -3.34225e-05 0.000155657 -9.79887e-05 -4.49951e-05 4.82635e-05 0.000138012 -7.59551e-08 0.000289087 0.0024716 0.00057627 0.000455838 0.000152838 0.000698139 0.000267719 0.000206795 0.000167931 8.84761e-05 -0.000303174 0.000572387 -8.14292e-06 0.000336825 0.000276176 0.00028436 0.00101575 0.000209707 0.000165126 0.00141458 1.62733e-06 0.000894991 0.000110902 0.000401942 0.000128462 1.30391e-13 
567.438 4.97688e-05 -0.000543321 0.0026269 0.00168864 -6.53494e-05 -0.000568059 -0.00036524 1.47006e-10 0.00200625 -0.00425486 0.0716303 -0.00108958 -0.00413585 -0.00508692 -0.000882461 -0.00618913 -0.000235296 0.000568824 0.000453811 0.000131141 0.000371717 0.000612608 0.000217551 0.000185168 8.006e-05 0.000326997 0.000103436 7.22923e-05 0.000153004 0.000847338 0.0009202 8.22578e-05 0.000198922 0.000243835 0.00051313 -0.000139199 0.000408419 0.000220832 0.000879171 0.000102357 0.000849789 0.00822509 0.00173083 0.00088161 0.000294207 0.00136978 0.000795454 0.000225675 0.000741498 0.000342319 0.000616075 0.00124548 0.00101215 0.000579251 0.000506003 0.000923389 0.00464431 0.00211154 0.000570655 0.00401824 -1.22312e-06 0.00283372 0.000635431 0.000402456 -6.6308e-05 1.09154e-12 
398.474 -0.00015668 -0.000454853 0.00275642 0.00465634 -2.66953e-05 9.92732e-05 4.96853e-05 -7.17781e-11 -0.00506964 -0.00231289 -0.00108958 0.0903544 -0.00375708 -0.00310678 -0.00454446 -0.0128816 -0.00104669 0.000363789 -0.000944624 -0.00024768 0.000136064 0.000195177 -6.79386e-05 -4.44231e-05 1.4671e-05 -5.65287e-05 -1.08423e-05 -3.53525e-05 1.37481e-05 -0.000196014 -0.000308979 -6.42063e-05 -3.90534e-05 -0.00020002 -0.000204889 -7.31758e-05 -0.000271257 -0.000103449 -4.33934e-05 3.3613e-05 0.000191183 0.00213857 0.000248066 0.000231929 1.95408e-05 0.000212863 -6.82791e-05 -1.72001e-05 -1.64343e-05 -2.53742e-05 7.01341e-05 -0.000401735 -9.69787e-05 -8.55724e-05 -5.85976e-05 -0.000155629 -6.95684e-05 -0.000167953 -0.000156787 -0.000461153 1.51162e-06 -0.00061852 -0.000154323 0.000674779 6.95491e-05 -3.81048e-13 
-7.82526 -0.000196976 -0.000921422 -0.000617117 -0.00190465 -5.43707e-05 -0.000738146 7.44736e-05 2.25257e-11 -0.00293476 -0.00550324 -0.00413585 -0.00375708 0.090175 -0.00550214 -0.00586364 -0.0119164 -0.00143948 0.000752288 0.000827625 0.000341815 6.76116e-05 0.000142846 0.000177997 4.58077e-05 8.76261e-05 0.000253926 4.56744e-05 3.89129e-05 9.97784e-05 0.000379837 0.000209126 6.06122e-06 2.58099e-06 2.99551e-05 -3.22292e-05 -0.000207495 -0.000421519 6.419e-06 0.000115735 3.94431e-05 0.000282189 0.00495234 0.000680975 5.33614e-05 0.000132403 0.000420844 0.000235533 6.15518e-06 0.000176563 9.85498e-05 0.000423194 0.000338605 0.000524663 0.000124898 0.000134882 0.000278464 0.0015946 0.0006837 8.38754e-05 0.00016842 1.58247e-07 2.30434e-05 -7.31136e-05 0.000907688 -0.000153297 -9.54261e-13 
-18.56 -0.000144523 -0.00110364 -0.00202273 0.000850104 4.79939e-05 -0.000506832 0.000164475 -2.26606e-11 0.00135603 0.000605411 -0.00508692 -0.00310678 -0.00550214 0.0927922 -0.0105871 -0.00914563 0.000216595 0.00124461 -0.000101418 0.000223975 0.000202645 0.000103405 4.91501e-05 7.64319e-05 -5.33904e-05 5.62465e-06 4.60631e-06 -3.5266e-05 7.53122e-05 1.58918e-05 -0.000172289 -1.27996e-05 -1.87459e-08 0.000105693 -0.000219856 -3.75345e-05 -0.000364536 -5.45025e-05 0.000297783 4.52683e-05 0.000519967 0.00469006 0.00114018 0.000198721 0.000105084 0.000539118 0.000625023 -2.56203e-05 0.000248902 -4.39772e-05 0.000197894 0.000464756 0.000288168 0.000195709 0.0001655 0.000652208 0.00133719 0.000491025 0.000102686 0.000940999 -3.87007e-06 0.00112729 0.00032273 0.0010743 4.95531e-05 -1.30417e-12 
-376.26 -0.000370091 -0.00174257 -0.00133112 0.000133369 -5.7769e-05 -0.00111703 -3.02205e-05 -1.00498e-10 0.00420633 -0.00545683 -0.000882461 -0.00454446 -0.00586364 -0.0105871 0.0953851 -0.0149278 0.00254735 0.00176797 0.00074568 0.000385776 0.00056713 0.000932116 0.000334211 0.00020121 0.000199488 0.000338354 0.000115195 9.51407e-05 5.14091e-05 0.000323285 -5.28333e-05 5.17477e-06 -1.45633e-05 -0.000383135 -0.000473717 -0.000206883 -0.000656149 -0.000237837 -0.000230651 6.99588e-05 0.000544409 0.00838421 0.00143717 0.000513613 0.00027785 0.000891745 0.000702685 0.000237987 0.000514152 0.000215833 0.000491518 0.000694759 0.000605692 0.000275192 0.000301894 0.000443513 0.00371516 0.00106646 0.000315567 0.0011843 -1.18584e-06 0.00026278 0.000161804 0.00148138 5.28523e-05 -2.07119e-13 
-2003.24 -0.000841985 -0.00238344 -0.00571161 -0.00349848 -0.000189491 -0.00112545 0.000500599 -5.7191e-11 -0.00964058 -0.00243274 -0.00618913 -0.0128816 -0.0119164 -0.00914563 -0.0149278 0.248388 -0.000112403 0.00726275 0.00391283 0.0017768 0.000813392 0.00257038 0.00173195 0.000671278 0.00081343 0.00164889 0.000530369 0.000491259 0.000571577 0.00387709 0.00292717 0.000548793 0.000128557 0.000274481 0.000316829 0.000192395 0.000768056 0.000590673 0.00291562 0.00034141 0.00344531 0.0424884 0.00684635 0.0026774 0.00165826 0.00680972 0.00438504 0.00171642 0.00344656 0.00194857 0.00336442 0.00824114 0.0048684 0.00280726 0.00291021 0.00359925 0.0202735 0.0071555 0.00181293 0.0102733 -3.56766e-06 0.0054644 0.000586181 0.00449001 0.000233867 7.36846e-13 
-780.948 -0.000228077 -0.000971856 -0.00102083 -0.00391233 -4.57901e-05 -0.000337059 6.2691e-05 -4.32332e-11 -0.00340379 -0.00025243 -0.000235296 -0.00104669 -0.00143948 0.000216595 0.00254735 -0.000112403 0.0641227 0.00277551 0.00208003 0.00116109 0.000324886 0.000703543 0.000803033 0.000318972 0.000378575 0.000728284 0.000273181 0.000198162 0.000301885 0.00207314 0.00179121 0.000325207 0.000100086 0.000315663 0.000463407 0.000290206 0.0009011 0.000542018 0.00216381 0.000200831 0.00163631 0.0195901 0.00352766 0.00139305 0.000736341 0.00348875 0.00217299 0.00080491 0.0017536 0.00102877 0.00171106 0.00422224 0.00236832 0.00140861 0.00139486 0.00168634 0.0095117 0.00343155 0.000908361 0.00546372 -2.12138e-07 0.00309973 0.000406015 0.00139987 3.17337e-05 2.6298e-13 
