* MPD
estimate_values:
process[Recruitment].b0 age_length[asMm0].linf age_length[asMm0].cv_last selectivity[potSurveySel_male].a50 selectivity[potSurveySel_male].ato95 selectivity[potSurveySel_female].a50 selectivity[potSurveySel_female].ato95 process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
14199.6 47.3306 0.0597765 3.03959 0.19191 3.3145 1.03325 0.235225 0.232175 0.233214 0.24199 0.264644 0.314841 0.416172 0.601743 0.902116 1.37833 1.56001 1.02891 0.847878 0.846852 1.06536 1.54897 1.05327 0.803063 0.816688 0.628379 0.802062 0.745814 0.467129 1.09423 0.921275 0.384129 0.905891 0.709813 0.835569 0.426295 1.28746 0.690332 0.736378 0.561556 0.439783 
covariance_matrix:
-9.10725 0.0396726 -0.000309794 -2790.71 -13529.2 3.03481e-05 -0.00140523 0.000711241 0.000706691 0.000692754 0.000686136 0.00072092 0.000992106 0.00219533 0.00631479 0.0234378 0.0792055 -0.457354 0.532439 -0.0582726 -0.0407369 -0.040441 -0.00465452 0.0224328 0.010096 0.00685083 0.0027337 0.00347184 0.00304753 0.00209388 0.00914614 0.00836729 0.00246041 0.00421851 0.00415356 0.00494794 0.0022367 0.0067326 0.00323247 0.00247762 0.0010695 0.00086259 
-2.94638 0.0129022 -7.46463e-05 -943.457 -4573.81 -5.46327e-05 -0.000687982 0.000673751 0.000668235 0.000662306 0.000662353 0.000680248 0.000799259 0.0013931 0.00369078 0.0123991 0.0604052 -0.138005 -0.0582726 0.268569 -0.0397745 -0.0470706 -0.0365653 0.0199557 0.0106783 0.00805818 0.00312998 0.00355362 0.00293874 0.00171966 0.00618376 0.00537215 0.00180347 0.0039341 0.00330528 0.00391953 0.00181919 0.00573927 0.00286179 0.00268977 0.00171049 0.00127395 
4.88191 -0.0162059 0.00018041 936.11 4538.2 -0.000140761 4.17147e-05 0.000753917 0.000754402 0.000772326 0.000814133 0.000904337 0.00111002 0.00165421 0.00344385 0.0103193 0.0464577 -0.0597718 -0.0407369 -0.0397745 0.267947 -0.065604 -0.113566 0.0228583 0.0133024 0.0110815 0.00436336 0.004415 0.00333453 0.00156199 0.00370978 0.00272852 0.00132172 0.00422401 0.00284563 0.0033408 0.00161812 0.00547751 0.00287425 0.00334996 0.00271613 0.00194802 
17.2409 -0.0600723 0.000521212 3498.58 16960.9 -0.000260415 0.00102662 0.00101545 0.00102474 0.00108051 0.00119236 0.00141534 0.00184233 0.00261927 0.00435986 0.0112583 0.0587225 -0.0442473 -0.040441 -0.0470706 -0.065604 0.600151 -0.485513 0.0251854 0.0226594 0.020867 0.00888872 0.00818741 0.00527347 0.00187917 0.00153816 -6.86495e-06 0.00106939 0.00588826 0.00309714 0.00355236 0.00181415 0.00667141 0.00368535 0.00513541 0.00479608 0.00337 
-37.6713 0.0664759 -0.000846995 -9476.56 -45941.7 0.00105683 -0.00171989 0.00459898 0.00459629 0.00463191 0.00478255 0.00513556 0.00591493 0.00754676 0.0103412 0.0134046 0.0400854 0.150557 -0.00465452 -0.0365653 -0.113566 -0.485513 1.35421 -0.444856 -0.0945227 -0.0186254 0.013148 0.0318929 0.0272914 0.0134494 0.0410949 0.0329774 0.0111031 0.0255488 0.0216053 0.025193 0.0114074 0.0355476 0.0174575 0.0161411 0.0103263 0.00780987 
-18.6053 0.052594 -0.000473058 -4723.42 -22898.8 0.000436046 -0.00113467 0.000983251 0.000978582 0.000962027 0.00095335 0.000956905 0.00102354 0.0013446 0.00223707 0.00280035 -0.00992706 0.0327134 0.0224328 0.0199557 0.0228583 0.0251854 -0.444856 0.546105 -0.0575592 -0.0426043 -0.0131771 -0.00478717 0.00258488 0.00295147 0.0124276 0.0106854 0.003013 0.00512346 0.00536478 0.00635362 0.00279182 0.00823055 0.00385982 0.00272907 0.000985215 0.000870471 
-9.93499 0.0185554 -0.000169107 -2936.6 -14236.4 0.000451388 -0.000127174 0.000737472 0.000739328 0.000744969 0.000769353 0.000830799 0.000990482 0.00141469 0.00241605 0.00395508 0.00297125 0.0137652 0.010096 0.0106783 0.0133024 0.0226594 -0.0945227 -0.0575592 0.213918 -0.0358364 -0.0141041 -0.00848365 -0.000172291 0.00178687 0.00773729 0.00643074 0.00202298 0.00435747 0.00402998 0.00472979 0.00209178 0.00636566 0.00304647 0.00257222 0.00145825 0.00113769 
-10.7686 0.00524211 -2.72893e-05 -3712.14 -17996.2 0.000822248 0.000646598 0.000897442 0.000905617 0.000930374 0.000991134 0.00112477 0.00143047 0.00213638 0.00366842 0.00628976 0.0111549 0.0146744 0.00685083 0.00805818 0.0110815 0.020867 -0.0186254 -0.0426043 -0.0358364 0.170676 -0.0209071 -0.0168118 -0.00412139 0.00121586 0.00783063 0.00677435 0.00239048 0.0060617 0.005226 0.00609381 0.00269039 0.00832206 0.00400408 0.00366242 0.00240535 0.00181969 
-6.10574 -0.00360153 6.93639e-05 -2572.03 -12469 0.00065106 0.000707348 0.000553349 0.000561533 0.000585277 0.0006376 0.000748208 0.000991123 0.00152332 0.00263068 0.0045448 0.00952779 0.0104639 0.0027337 0.00312998 0.00436336 0.00888872 0.013148 -0.0131771 -0.0141041 -0.0209071 0.0919893 -0.013657 -0.00566385 -0.000343422 0.00334194 0.0038138 0.00152932 0.0042213 0.00348391 0.00405997 0.00179711 0.00561364 0.00270772 0.00256677 0.00178922 0.00133457 
-7.2842 -0.0125699 0.000161012 -3454.48 -16747.1 0.000881525 0.000964992 0.000894839 0.000909515 0.000953357 0.00104777 0.00124575 0.00167242 0.00257805 0.00439989 0.00745646 0.015984 0.0178386 0.00347184 0.00355362 0.004415 0.00818741 0.0318929 -0.00478717 -0.00848365 -0.0168118 -0.013657 0.101317 -0.0113887 -0.00234713 0.00124488 0.00470412 0.00235833 0.006826 0.00530955 0.00621306 0.00280455 0.00889609 0.00435021 0.00429178 0.00312365 0.00229754 
