process[Recruitment].b0 catchability[summerTANq].q catchability[autumnTANq].q selectivity[M_all].x0 selectivity[M_all].y0 selectivity[M_all].y1 selectivity[M_all].y2 selectivity[summerTANSel_m].a50 selectivity[summerTANSel_m].ato95 selectivity[summerTANSel_m].alpha selectivity[summerTANSel_f].a50 selectivity[summerTANSel_f].ato95 selectivity[autumnTANSel_m].a50 selectivity[autumnTANSel_m].ato95 selectivity[autumnTANSel_m].alpha selectivity[autumnTANSel_f].a50 selectivity[autumnTANSel_f].ato95 selectivity[trwlFSel_m].mu selectivity[trwlFSel_m].sigma_l selectivity[trwlFSel_m].sigma_r selectivity[trwlFSel_m].alpha selectivity[trwlFSel_f].mu selectivity[trwlFSel_f].sigma_l selectivity[trwlFSel_f].sigma_r selectivity[lineHomeFSel_m].a50 selectivity[lineHomeFSel_m].ato95 selectivity[lineHomeFSel_m].alpha selectivity[lineHomeFSel_f].a50 selectivity[lineHomeFSel_f].ato95 selectivity[lineSpawnFSel_m].a50 selectivity[lineSpawnFSel_m].ato95 selectivity[lineSpawnFSel_m].alpha selectivity[lineSpawnFSel_f].a50 selectivity[lineSpawnFSel_f].ato95 process[Recruitment].ycs_values{1972} process[Recruitment].ycs_values{1973} process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
310422 0.0910179 0.125984 12.985 0.127973 0.447102 0.353746 4.87627 1.77034 0.601866 5.60779 2.21422 5.63959 2.29789 0.933191 6.05835 2.73861 8.40246 1.94745 200 1.02089 8.73952 2.08858 40.5571 8.61126 4.59623 0.270055 9.53351 3.69078 14.0488 10.0278 1.17489 9.71474 2.89675 0.466413 0.450209 0.564504 0.566889 0.490794 0.567114 0.578594 0.71085 0.636208 0.807957 0.469275 0.707035 0.410416 0.514556 0.342118 0.347284 0.438271 0.475037 0.451371 0.49483 0.470741 0.804914 0.792144 0.831131 0.712527 0.554297 0.476855 0.461422 0.554454 0.542095 0.482653 0.549962 0.615809 0.774659 0.630547 0.773471 0.639298 0.699373 0.648726 0.506248 0.587382 0.589123 0.574497 
covariance_matrix:
-385.698 9.75721e-05 0.000286577 0.169011 0.00141647 -0.0246087 0.000522555 -0.0266965 0.00785871 0.000284163 -0.0187758 0.0194348 -0.0075626 0.0305116 -0.000739906 0.000833396 0.0424992 0.0777276 0.0537002 -0.000598961 0.00672972 0.0153486 0.0180106 1.91545 0.202017 0.326543 0.00662823 0.0232461 0.0317841 0.0497137 0.0342221 0.0063228 0.0215164 0.0296237 0.00140636 0.00298621 0.0019672 0.000341277 0.00144485 0.00114723 9.36099e-05 0.00202009 -0.000113437 -0.000339296 -0.000444147 8.86046e-05 -8.39455e-05 0.00117441 0.000508607 0.000452205 0.000767173 0.00133075 0.00172238 0.000701023 1.70944e-05 0.00092013 0.00114991 0.00126871 0.00122598 0.00112111 0.00117293 0.000610349 0.00144289 0.00167246 0.00148851 0.00110438 0.000673803 0.00158101 0.00119882 0.000858993 0.00227752 0.0029688 0.00258889 0.00166887 -0.00155925 0.00161446 0.0027515 
-563.76 -6.30394e-05 -0.00040859 -0.0287728 -0.000286822 0.00456436 0.000147773 0.00482411 -0.00133536 0.000196791 0.00189014 -0.00525594 -0.0159533 -0.0248961 -0.00309675 0.00395428 -0.00022169 0.0010537 -0.000598961 0.520326 0.00211156 -0.0114951 -0.00703099 0.873141 -0.0608849 -0.103744 -0.00235184 0.00659575 0.011552 0.017882 0.0378421 0.00499594 -0.0174861 -0.0257327 0.00309432 0.0011942 -0.00402672 0.00904736 0.000873542 -0.00546549 0.0126066 -0.00750013 0.00791495 0.000690343 0.00221001 0.00242031 0.00116386 0.00106001 0.000537584 0.000756139 0.000876098 0.000977349 0.000217136 0.000630253 0.000519595 0.00110478 0.00103524 0.00104769 0.000861211 0.000608558 0.000511979 0.000483218 0.000590045 0.000540642 0.000458147 0.000564873 0.000878129 0.000827506 0.000554568 0.000751417 0.000506393 1.5442e-05 0.000339451 -0.000151649 -0.000449757 -0.00105132 -0.00598551 
-1195.52 0.000356311 0.000477416 0.00686678 0.000249339 -0.00364026 -0.000466631 -0.00441389 0.00120269 0.000367709 -0.00396608 0.00248534 -0.00104604 0.00467719 0.000648667 -0.000104432 0.00881561 0.0128325 0.00672972 0.00211156 0.00975508 -0.0140805 -0.00332626 2.73482 0.0659127 0.104575 0.00257277 0.0021642 0.00390855 0.0240572 0.0136126 0.00560511 0.00308903 0.00667178 6.06491e-05 0.000245868 0.000800229 -0.00077513 0.000294523 -0.000404064 0.000372166 5.2023e-06 -0.000266991 -0.000239059 0.00014744 9.57346e-05 5.27202e-05 0.000282644 0.000200213 6.16553e-05 0.000285199 -1.25824e-05 0.000515784 -1.31282e-05 7.06679e-05 8.02024e-05 0.000152844 2.70493e-05 3.95101e-05 -0.000115917 0.000113117 -4.48015e-05 9.21605e-05 0.000225858 0.000121453 5.04053e-05 -3.53395e-05 8.40334e-05 -1.83386e-05 -4.46826e-05 -5.35504e-05 0.000108427 0.000105604 -0.000445636 -0.000585482 -0.00167961 0.00309393 
4018.3 -0.00144909 -0.00175844 0.170799 0.000536675 -0.00720239 0.00256645 0.000946961 0.00655715 -8.57224e-05 0.00375575 0.011353 0.00676008 0.0116913 0.00116101 0.00540442 0.0105859 0.0302263 0.0153486 -0.0114951 -0.0140805 0.169037 0.0836794 -7.91879 0.0214008 0.00302642 0.000771841 0.0126069 0.00937302 -0.110563 -0.141311 -0.016483 0.00698486 -0.00290945 0.00235937 0.00498031 0.000386893 0.00365772 0.00177645 0.00533367 -0.00184116 0.0104886 -0.0024362 0.00349174 -0.000383998 0.000583291 9.16852e-05 0.000690043 0.00013263 0.000265924 0.000354927 0.00149407 -0.000338932 0.000583534 1.03594e-05 0.00130299 0.00157054 0.00151105 0.000796453 0.00155335 0.000328149 0.000491898 0.00106615 0.00116345 0.00150872 0.00199197 9.64264e-05 0.00249486 0.00188772 0.00189955 0.00408289 0.00369913 0.0061608 0.00143266 -0.00308077 -0.00682155 -0.00571549 
1132.28 -0.000529329 -0.000574259 0.185162 0.00133647 -0.0260368 0.00132408 -0.0300948 0.00598183 0.000890704 -0.0241778 0.0180389 -0.0169351 0.0217619 0.00123635 -0.0139243 0.0324652 0.016631 0.0180106 -0.00703099 -0.00332626 0.0836794 0.0597437 -1.99888 0.172872 0.285593 0.00570611 0.0230683 0.0345363 0.0124098 0.00259255 -0.000149983 0.0142267 0.0174929 0.00151955 0.00305999 0.000809209 0.00125516 0.00101093 0.00319782 -0.00194355 0.00598841 -0.00257799 0.000497197 -0.000708653 -0.000380205 -0.000173647 0.000712583 0.000289913 4.19668e-06 0.000323471 0.00119858 0.000506438 4.17243e-05 0.000275253 0.000316489 0.00165842 0.000734941 0.000642156 0.0010147 0.000500894 0.000620897 0.00113526 0.00137087 0.00119622 0.00125574 -6.61929e-05 0.0015857 0.0010803 0.000307277 0.00190672 0.00180763 0.00250626 0.000281123 -0.00346957 -0.00308591 -0.001134 
-1.64709e+06 0.582142 0.718005 -1.81866 0.179256 -2.52476 -0.632389 -3.36493 0.396544 0.00235662 -2.26758 2.17387 -2.99003 0.950615 0.260697 -1.57559 4.43795 1.60878 1.91545 0.873141 2.73482 -7.91879 -1.99888 4022.68 41.5528 67.4694 1.17898 6.23437 6.62711 21.2216 16.8569 2.20086 4.11362 4.75606 -0.799064 -0.0151334 0.767422 -0.856255 0.296246 -0.0581106 -0.0187592 -0.19983 0.0169306 -0.247417 0.0330088 0.0898345 0.0568859 0.133658 0.099323 0.0556213 0.0530728 0.0755126 0.0200617 -0.0925938 -0.00750251 -0.244794 0.0501541 -0.154362 -0.0941142 -0.0958433 -0.0523353 -0.0184301 0.0562101 0.101493 0.0662763 0.0574977 -0.00395235 0.084923 0.0663808 0.0512293 0.0109171 0.0823563 0.106876 0.0548804 -0.00436066 -0.201741 4.42188 
-232.52 -0.00192164 0.000994442 1.74718 0.0284522 -0.369823 -0.0136123 -0.436917 0.0743192 0.0116403 -0.340989 0.249858 -0.222969 0.355303 -0.00390769 -0.102431 0.598153 0.152481 0.202017 -0.0608849 0.0659127 0.0214008 0.172872 41.5528 8.04511 12.309 0.275117 0.471924 0.61671 1.38495 0.883567 0.173845 0.299368 0.363089 0.0187231 0.00651458 0.033983 0.00400542 0.01245 0.0201378 -0.018218 0.0061965 -0.0303756 -0.0290339 -0.022578 -0.0250227 -0.0136086 -0.00256148 -0.00185917 -0.00433982 -0.000649778 0.0109254 0.0166417 -0.000830131 0.00146917 -0.0234042 0.0104031 -0.00988936 0.00115757 -0.0051073 0.00590505 0.000219588 0.0152903 0.0177542 0.0120954 0.00353686 -0.00131622 -0.0104392 -0.00900733 -0.0155432 -0.00660709 0.00972116 -0.000713912 0.0129698 -0.0167419 0.00643245 0.0013478 
-5116.8 -0.001684 0.00354186 2.90725 0.044615 -0.628733 -0.0198308 -0.769464 0.110709 0.021611 -0.616419 0.404231 -0.401735 0.603222 -0.00321444 -0.215971 0.995312 0.205064 0.326543 -0.103744 0.104575 0.00302642 0.285593 67.4694 12.309 19.639 0.411482 0.760476 1.05238 2.3178 1.67465 0.282854 0.467559 0.59304 0.0215656 0.00800941 0.0463562 -6.28942e-06 0.0178415 0.0249359 -0.0275693 0.00245044 -0.0508565 -0.050404 -0.0352386 -0.0380248 -0.0200836 -0.00138679 -0.000568145 -0.00593973 -0.000899053 0.0182449 0.0258532 -0.0039143 0.00184291 -0.0419059 0.0185859 -0.0175677 0.0014551 -0.00811462 0.00923238 0.00099282 0.0240147 0.0274501 0.017343 0.00352207 -0.00450406 -0.0164908 -0.014578 -0.0259978 -0.0107657 0.0145754 0.00306314 0.0185157 -0.0299915 0.0111339 -0.0105066 
469.065 -0.000240218 -0.000223377 0.0558332 0.000915872 -0.0118196 -0.000171617 -0.0142144 0.00226824 0.000524279 -0.0116223 0.00756524 -0.0092647 0.00926476 -0.000353955 -0.0044852 0.0186029 0.00522276 0.00662823 -0.00235184 0.00257277 0.000771841 0.00570611 1.17898 0.275117 0.411482 0.0115291 0.00393879 0.0108589 0.0462473 0.0285947 0.0066576 0.0081146 0.0102574 0.000616628 0.000829255 0.000510754 8.0062e-05 0.000780666 0.00037946 -0.000394273 0.000255721 -0.00111273 -0.000876487 -0.000786451 -0.000894816 -0.000455012 -0.000186941 -0.000158844 -0.000268624 -0.00010116 0.000231574 0.000411992 -0.000116114 1.73891e-05 -0.000836811 0.00026499 -0.000371634 -4.79027e-05 -0.000162534 0.000132437 -6.3366e-05 0.000406282 0.00048341 0.000326854 6.83778e-05 -0.000158633 -0.000431881 -0.00033753 -0.000607266 -0.000177708 0.000392197 -0.000207261 0.000333389 -0.000847484 -0.000557 -0.000325277 
-6636 0.00236301 0.0032672 0.180408 0.00310302 -0.0417902 -0.00439997 -0.0486139 0.0107371 -6.50193e-05 -0.0333877 0.0301929 -0.0112202 0.0528756 0.00272178 -0.00993384 0.0571801 0.0173617 0.0232461 0.00659575 0.0021642 0.0126069 0.0230683 6.23437 0.471924 0.760476 0.00393879 0.266626 0.250802 0.163137 0.0989928 0.0160022 0.0472589 0.0554459 0.000559298 -0.00272238 0.00826328 0.000362278 -0.000100621 0.00736784 -0.00843426 0.00316906 -0.00464082 -0.00163778 -0.00330397 -0.0016699 -0.000881076 0.000908746 0.000902077 0.000549871 0.00217548 0.00172376 0.00359872 0.000354696 0.00126744 -0.00055876 0.00263753 0.000282076 0.00168874 8.67344e-05 0.00233031 0.000989765 0.00328138 0.00358825 0.00265207 0.00132271 0.00165772 0.000156422 0.000349435 0.000708534 0.00155129 0.00370382 0.00427323 0.00615852 0.0031876 0.0101757 0.0148478 
-6783.24 0.00234007 0.00307167 0.228807 0.00387076 -0.0639772 -0.00428689 -0.0843926 0.0111457 0.00173373 -0.0680799 0.0373368 -0.0382826 0.0665241 0.0059471 -0.0406993 0.075999 0.0120311 0.0317841 0.011552 0.00390855 0.00937302 0.0345363 6.62711 0.61671 1.05238 0.0108589 0.250802 0.362056 0.270767 0.238468 0.0298894 0.0505654 0.0731368 -0.00140981 -6.92749e-05 0.00549486 -0.00238708 -0.000345746 0.00583938 -0.0106669 0.00460636 -0.0081273 -0.00375664 -0.00305921 -0.00227242 -0.000809064 0.00174001 0.00164414 0.000898259 0.0029233 0.00195563 0.00497142 -0.00090877 0.00167685 -0.0023428 0.00398709 -0.000925064 0.00186395 5.61192e-05 0.00273847 0.00163198 0.00383791 0.00436727 0.00251873 0.000989836 0.000601318 0.000377726 0.0001682 0.000767193 0.00203662 0.00588195 0.00192574 0.00627686 0.00160054 0.0108202 0.0189675 
-2512.95 0.00034494 0.00330315 0.03066 0.00714961 -0.117445 0.0131869 -0.186493 -0.00304376 0.00765158 -0.178345 0.0166849 -0.08407 0.177481 -0.0105435 0.00641474 0.228586 -0.0148848 0.0497137 0.017882 0.0240572 -0.110563 0.0124098 21.2216 1.38495 2.3178 0.0462473 0.163137 0.270767 7.20623 6.98351 0.957712 0.0271691 0.109735 0.00917976 0.0154523 0.00903848 -0.013457 -0.00393763 -0.0251657 -0.0196166 -0.031636 -0.0216235 -0.0278722 -0.0136936 -0.0132866 -0.00593479 -8.92854e-05 -0.000654968 -0.00316889 0.00173279 0.00721057 0.00754241 0.00473846 0.00196935 -0.00471569 0.00358681 -0.00950123 -0.0033925 -0.00625824 0.000144985 -0.00342084 0.000778191 0.00437535 0.00375253 0.00057743 0.0037986 0.00191428 0.0045235 0.00703197 0.0103747 0.0123387 -0.00301191 0.0164641 0.0053969 0.0230906 -0.00841725 
-8381.94 0.00272046 0.00484803 -0.1179 0.00299252 -0.109406 0.0167684 -0.207673 -0.0278003 0.0100493 -0.214231 -0.0148536 -0.114266 0.157066 0.000960506 -0.0736679 0.162149 -0.0653118 0.0342221 0.0378421 0.0136126 -0.141311 0.00259255 16.8569 0.883567 1.67465 0.0285947 0.0989928 0.238468 6.98351 7.94238 0.871258 -0.0540256 0.0486563 -0.00954951 0.0231976 -0.00795671 -0.0202271 -0.00341824 -0.031086 -0.0214562 -0.0292088 -0.0210127 -0.0227487 -0.0101952 -0.00507673 -0.00167119 0.00439587 0.00160886 -0.00187141 0.00343044 0.00940623 0.00371817 0.00367001 -0.00130818 -0.0104927 -0.00183192 -0.0160512 -0.010785 -0.00924123 -0.00366748 -0.00469694 -0.00130337 0.00274848 0.00301116 0.00141372 0.00362216 0.00737957 0.00797318 0.00916718 0.0107886 0.0121631 -0.00547479 0.0176011 0.00808281 0.0290844 -0.0144354 
1757.31 -0.000707161 -0.000549556 -0.0135566 0.000919554 -0.0127596 0.00227401 -0.0213645 -0.000752748 0.00117466 -0.0218864 -0.000816247 -0.00942475 0.0215231 -0.000655351 0.000419615 0.025636 0.000501405 0.0063228 0.00499594 0.00560511 -0.016483 -0.000149983 2.20086 0.173845 0.282854 0.0066576 0.0160022 0.0298894 0.957712 0.871258 0.151742 -0.0264898 -0.0132069 0.00239955 0.00342255 -0.000102107 -0.00168835 -7.0397e-05 -0.00381076 -0.00270461 -0.00460449 -0.00324514 -0.0039967 -0.00178148 -0.0022144 -0.000943531 -0.000215441 -0.000301367 -0.000504435 0.000322235 0.000319835 0.00165338 5.29485e-05 0.000199802 -0.000778754 6.66293e-05 -0.00145204 -0.000550173 -0.00112382 4.10513e-05 -0.000565644 -7.9402e-05 0.000632911 0.000454518 6.40796e-05 0.000831902 0.000220932 0.000396201 0.000965425 0.00162603 0.00150613 0.000142404 0.00154999 0.000605787 0.00210994 -0.00117359 
-4363.55 0.00143662 0.0018823 0.141895 0.00233565 -0.0282595 -0.00290098 -0.0304248 0.00925857 -7.35544e-05 -0.0194087 0.0240711 -0.0042585 0.0366267 0.000527794 0.00741541 0.0564273 0.0236246 0.0215164 -0.0174861 0.00308903 0.00698486 0.0142267 4.11362 0.299368 0.467559 0.0081146 0.0472589 0.0505654 0.0271691 -0.0540256 -0.0264898 0.155525 0.165 0.00028523 -0.00110116 0.00332726 -0.000586722 0.000520858 0.00143941 -0.0028385 -0.000834909 -0.00248744 -0.00288184 -0.00252878 -0.00229547 -0.00168532 -0.00103353 -0.000588983 -0.000959843 -0.00126714 -0.000256842 0.000526937 0.00017592 -0.00061327 -0.000267229 6.46401e-05 -2.10793e-05 -0.000194887 -0.000308063 5.95533e-05 -0.000601781 -0.000237924 -0.000207838 -0.000535207 -0.00150811 -0.00163445 -0.00249931 -0.00166137 -0.00253898 -0.0014742 -9.74951e-05 -0.00215882 0.000357534 -0.00239166 0.000437437 -0.00190345 
-4334.5 0.00135053 0.00167701 0.128286 0.00286339 -0.0396088 -0.00415405 -0.0514952 0.00687259 0.00139766 -0.0429175 0.0231337 -0.013992 0.0493796 0.00314382 0.00222791 0.0839219 0.0252848 0.0296237 -0.0257327 0.00667178 -0.00290945 0.0174929 4.75606 0.363089 0.59304 0.0102574 0.0554459 0.0731368 0.109735 0.0486563 -0.0132069 0.165 0.302542 0.000823505 0.00183473 0.00173371 -0.00273003 0.000239478 -0.00127922 -0.0067632 -0.000659538 -0.00627096 -0.00552904 -0.00315571 -0.0028233 -0.00164562 -0.0011757 -0.000486691 -0.00135971 -0.00123028 -0.000256788 0.00131925 -0.00013438 -0.00177305 -0.00276017 -0.00158664 -0.00282002 -0.00255395 -0.00142235 -0.0014921 -0.00154866 -0.00139677 -0.000778814 -0.00108208 -0.00202581 -0.00223884 -0.00207155 -0.00190462 -0.00276366 -0.00250747 -0.000833501 -0.00471528 0.000257154 -0.00524477 -0.00318945 -0.00407019 
3724.77 -0.00126415 -0.00192891 -0.00357382 0.000644021 -0.000842948 0.000688663 -0.0015957 -0.00136845 8.59266e-05 -0.00216534 -0.000168402 0.00316876 0.00680129 0.000402271 0.00102611 0.00606684 0.00212391 0.00140636 0.00309432 6.06491e-05 0.00235937 0.00151955 -0.799064 0.0187231 0.0215656 0.000616628 0.000559298 -0.00140981 0.00917976 -0.00954951 0.00239955 0.00028523 0.000823505 0.0536071 -0.00612915 0.00535918 0.00148876 -0.00130806 0.00555221 0.00262142 0.00207716 0.00387892 0.00181042 0.00153173 0.00234946 0.00140753 0.00130129 0.000957624 0.00060562 0.00106101 0.0012757 0.00133044 0.00140993 0.00134242 0.00224061 0.0024888 0.00226552 0.0020843 0.00164556 0.000929403 0.0013142 0.00136855 0.00125004 0.00117552 0.00108361 0.000942264 0.00122332 0.000907417 0.000613759 0.000798084 0.000907037 0.000281256 -0.00105115 -0.00106861 0.00204961 -0.000148993 
2056.26 -0.000688966 -0.000952285 -0.00539721 0.000497506 -0.000898895 -0.000475295 -0.00111526 0.00141185 -9.74575e-05 -0.000864822 0.000165596 -0.00210678 -0.00184497 -5.71699e-05 0.00169698 0.00311436 0.00500654 0.00298621 0.0011942 0.000245868 0.00498031 0.00305999 -0.0151334 0.00651458 0.00800941 0.000829255 -0.00272238 -6.92749e-05 0.0154523 0.0231976 0.00342255 -0.00110116 0.00183473 -0.00612915 0.0443469 -0.00701962 -0.00310749 2.56601e-05 -0.00279119 0.0025804 0.000132913 -0.0014958 0.00037621 5.13451e-05 -0.000195644 -0.000296021 0.000108801 -0.000144164 -0.000270264 -0.000123017 -8.72286e-05 -0.000327787 -0.000209818 -0.000269289 -0.000286601 -0.000424767 -0.000132545 -0.000478322 -0.0002548 -0.000261145 -0.000392389 -0.000427149 -0.000323442 -0.000493272 -0.00015387 -0.00119382 -0.000241434 -0.000976777 -0.000489291 -0.00130548 -0.00117891 -0.000571233 -0.000359502 -0.000345776 -0.00233208 -0.00121774 
195.214 -7.1133e-05 -0.000334967 -0.013547 0.000687476 -0.00155817 -0.00100027 -0.00140722 0.000671405 3.5897e-05 -0.00171899 0.000983552 0.00122343 0.00622639 -0.000523005 0.00106952 0.00605669 0.00262799 0.0019672 -0.00402672 0.000800229 0.000386893 0.000809209 0.767422 0.033983 0.0463562 0.000510754 0.00826328 0.00549486 0.00903848 -0.00795671 -0.000102107 0.00332726 0.00173371 0.00535918 -0.00701962 0.0543646 -0.00482999 -0.00329444 0.00759922 -8.71688e-05 0.00996552 0.00148547 0.00642472 0.0028788 0.00429341 0.0025945 0.00328288 0.00194882 0.00191271 0.00235363 0.00295536 0.00230763 0.00261934 0.00255541 0.00423957 0.00404013 0.00431932 0.00362647 0.00255455 0.00228621 0.00174752 0.00236199 0.00233521 0.00193455 0.00200508 0.00215104 0.00232703 0.00171483 0.00246532 0.00163123 0.00141055 0.00123773 0.000296726 0.000348286 0.00161384 0.00169104 
2710.61 -0.000936838 -0.001419 -0.000691978 0.000628721 -0.000210612 -0.000337735 0.000805964 0.00073472 -0.000169991 0.00117708 0.000967905 0.00261197 0.00247433 0.000158185 0.00324356 0.00405866 0.00129613 0.000341277 0.00904736 -0.00077513 0.00365772 0.00125516 -0.856255 0.00400542 -6.28942e-06 8.0062e-05 0.000362278 -0.00238708 -0.013457 -0.0202271 -0.00168835 -0.000586722 -0.00273003 0.00148876 -0.00310749 -0.00482999 0.0464821 -0.00508177 -0.00328181 0.00475093 0.00246577 0.00458721 0.00239915 0.00225094 0.00235803 0.00151404 0.00187086 0.000984142 0.00111548 0.00134439 0.00155006 0.00134608 0.0015425 0.00140703 0.00250425 0.00214183 0.00261161 0.00210951 0.00146364 0.00142737 0.000950146 0.00130482 0.00125777 0.0010511 0.000985982 0.00138302 0.000795777 0.000908991 0.00108115 0.000757405 0.000686053 0.000360047 0.000581945 0.00095284 0.0018282 0.00109983 
511.032 -0.000219558 -0.000422656 -0.00294628 0.000331065 -0.000458477 -0.000345423 -0.000568739 6.78766e-05 -0.000116357 0.000249185 0.00136049 0.000934285 0.00230083 -0.00017538 -0.000813113 -0.000225585 0.00273891 0.00144485 0.000873542 0.000294523 0.00177645 0.00101093 0.296246 0.01245 0.0178415 0.000780666 -0.000100621 -0.000345746 -0.00393763 -0.00341824 -7.0397e-05 0.000520858 0.000239478 -0.00130806 2.56601e-05 -0.00329444 -0.00508177 0.0381161 -0.00807921 -0.00102798 0.00231683 0.00416119 0.00176078 0.00120045 0.00232891 0.00115886 0.0014317 0.000839884 0.000850738 0.00119497 0.00127707 0.000964705 0.00114706 0.00103243 0.0015905 0.00154709 0.00170987 0.00121035 0.00102354 0.00085305 0.000640257 0.000893848 0.000830886 0.000668763 0.000659155 0.000706073 0.000590028 0.000547774 0.000375897 0.000373402 0.000609747 0.00025583 0.000674076 0.000591728 -0.00076126 0.00305092 
-360.221 3.98738e-05 -0.000127801 0.023441 0.000395759 -0.00259335 -0.000284895 -0.00282708 0.000460497 -8.94005e-05 -0.00100108 0.00327962 -0.00234692 0.00150287 -0.000340817 -9.60552e-05 0.00511887 0.000991759 0.00114723 -0.00546549 -0.000404064 0.00533367 0.00319782 -0.0581106 0.0201378 0.0249359 0.00037946 0.00736784 0.00583938 -0.0251657 -0.031086 -0.00381076 0.00143941 -0.00127922 0.00555221 -0.00279119 0.00759922 -0.00328181 -0.00807921 0.0478202 -0.0163586 0.00725341 0.00198954 0.00795623 0.000222098 0.00520592 0.0021005 0.00275469 0.00170632 0.00176597 0.00236347 0.00258664 0.00243336 0.0023373 0.00233857 0.00358174 0.00368996 0.00361078 0.00307387 0.00220106 0.00197997 0.00185828 0.00228718 0.00212065 0.00188133 0.00173989 0.00217165 0.00202654 0.00174328 0.00137538 0.00176632 0.00205062 0.00161724 0.0011283 0.000984617 0.00223607 -0.00408387 
1563.92 -0.000498032 -0.000853243 0.00274232 0.000190596 0.00152739 0.000366407 0.00266712 -0.00016594 -0.00035575 0.00387092 0.000613966 0.00729656 0.00702699 -7.1853e-05 0.00416939 0.00133869 0.00214939 9.36099e-05 0.0126066 0.000372166 -0.00184116 -0.00194355 -0.0187592 -0.018218 -0.0275693 -0.000394273 -0.00843426 -0.0106669 -0.0196166 -0.0214562 -0.00270461 -0.0028385 -0.0067632 0.00262142 0.0025804 -8.71688e-05 0.00475093 -0.00102798 -0.0163586 0.0496883 -0.0205455 0.00523674 0.00363233 0.000778799 0.002323 0.000939516 0.00142463 0.000906133 0.00085045 0.000778552 0.00127102 0.000831563 0.00115382 0.000876931 0.00171029 0.00124863 0.0016059 0.00119543 0.00085448 0.000709017 0.000608692 0.000686893 0.000594321 0.000438617 0.000513219 0.000333607 0.000666166 0.000109274 3.9809e-05 -2.54574e-05 -9.78836e-05 -6.1602e-05 -0.000799989 -4.40629e-05 0.000121994 0.00803629 
-1365.16 0.000332519 0.000269947 0.0260343 0.000195714 -0.00157384 -0.000267341 -0.000405823 0.00206769 0.000164747 -0.000373271 0.00178866 -0.00179591 0.000394433 -0.000441325 0.00124629 0.00528281 0.00309805 0.00202009 -0.00750013 5.2023e-06 0.0104886 0.00598841 -0.19983 0.0061965 0.00245044 0.000255721 0.00316906 0.00460636 -0.031636 -0.0292088 -0.00460449 -0.000834909 -0.000659538 0.00207716 0.000132913 0.00996552 0.00246577 0.00231683 0.00725341 -0.0205455 0.0552822 -0.0172967 0.00842475 0.00474677 0.0040764 0.00301699 0.00355232 0.00231241 0.00229458 0.00286889 0.00317778 0.00290277 0.00280215 0.00296099 0.00492368 0.00470749 0.00473256 0.00411872 0.00318023 0.00262782 0.00212156 0.00263957 0.00281053 0.00226229 0.00251402 0.00255675 0.003332 0.00250393 0.00307002 0.00201623 0.00205225 0.00192965 -0.000249144 0.000213024 -0.000675682 -0.00503426 
151.529 -9.27486e-06 -0.000256169 -0.00768289 -1.61366e-06 0.0025914 0.000175825 0.00328905 -0.0014877 -0.000361009 0.00389353 -0.000306442 0.00524287 0.00258412 -0.000169163 0.00184791 -0.00291892 0.00168545 -0.000113437 0.00791495 -0.000266991 -0.0024362 -0.00257799 0.0169306 -0.0303756 -0.0508565 -0.00111273 -0.00464082 -0.0081273 -0.0216235 -0.0210127 -0.00324514 -0.00248744 -0.00627096 0.00387892 -0.0014958 0.00148547 0.00458721 0.00416119 0.00198954 0.00523674 -0.0172967 0.0427228 -0.0144016 0.00549408 0.00289559 0.00201562 0.00215924 0.00136207 0.00149244 0.00163871 0.00183775 0.00133647 0.00181906 0.00162161 0.00272566 0.00250877 0.00265943 0.00213754 0.00163285 0.00124416 0.00126754 0.00129834 0.00120666 0.00109142 0.00104847 0.0016336 0.00108296 0.00142768 0.00109521 0.00104336 0.000902791 0.000301551 0.000334759 0.000742606 0.00248296 0.00567263 
